,predicted indicator,feature indicator,feature importance
5650,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi-AG.LND.AGRI.ZS,0.1560106235802323
5651,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi-AG.LND.ARBL.HA.PC,0.100298931016081
5652,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi-AG.LND.ARBL.ZS,0.0555690988106314
5653,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi2-NY.GDP.PCAP.KD,0.0449104897846808
5654,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi2-PA.NUS.ATLS,0.0438697440014946
5655,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi2-NY.GDP.PCAP.CD,0.0422372008959366
5656,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi2-SP.RUR.TOTL.ZS,0.041212235148806
5657,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,key-wdi2-NY.GDP.PCAP.CD,0.0372358725147621
5658,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi2-PA.NUS.FCRF,0.0354235052154658
5659,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi2-NY.ADJ.DKAP.GN.ZS,0.0353743499838342
5660,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi2-SE.SEC.DURS,0.0705368669427726
5661,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi2-TG.VAL.TOTL.GD.ZS,0.0497490455574455
5662,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi2-NY.GDP.PCAP.CN,0.0323050262725023
5663,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi-BN.TRF.KOGT.CD,0.0223161609631873
5664,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi2-NY.GDP.PCAP.KN,0.0201607819223463
5665,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi-EN.ATM.NOXE.KT.CE,0.0168412044672742
5666,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi2-NY.GNP.PCAP.CN,0.0162473847182627
5667,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,key-wdi-BX.KLT.DINV.CD.WD,0.0158910697454189
5668,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi2-TX.VAL.TRVL.ZS.WT,0.0155248122386342
5669,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi-EN.ATM.CO2E.KT,0.0153148187125195
