,predicted indicator,feature indicator,feature importance
32610,hdr-69706,wdi-IT.MLT.MAIN.P2,0.1643111337351556
32611,hdr-69706,wdi2-SP.DYN.CBRT.IN,0.1089431088570554
32612,hdr-69706,wdi-EN.ATM.METH.KT.CE,0.0452099839551488
32613,hdr-69706,wdi2-NY.GDP.PCAP.KD,0.0435483511051508
32614,hdr-69706,key-wdi2-NY.GDP.PCAP.CD,0.0434821823771196
32615,hdr-69706,wdi2-NY.GDP.PCAP.CD,0.0383120535273055
32616,hdr-69706,wdi2-SP.DYN.LE00.MA.IN,0.0330472150161651
32617,hdr-69706,wdi2-SP.DYN.LE00.IN,0.0329913841854014
32618,hdr-69706,wdi2-SP.DYN.CDRT.IN,0.0285933024299297
32619,hdr-69706,wdi-EN.ATM.CO2E.PC,0.0276189364785144
32620,hdr-69206,wdi2-SP.DYN.LE00.IN,0.3898701108241182
32621,hdr-69206,wdi2-SP.DYN.LE00.FE.IN,0.3011612846174635
32622,hdr-69206,wdi2-SP.DYN.LE00.MA.IN,0.2360500219632298
32623,hdr-69206,wdi2-SP.DYN.CDRT.IN,0.0116533427750567
32624,hdr-69206,wdi2-SE.SEC.DURS,0.0054677009815201
32625,hdr-69206,wdi-BN.TRF.KOGT.CD,0.0041077717269589
32626,hdr-69206,wdi2-SP.RUR.TOTL.ZS,0.0027002344783351
32627,hdr-69206,key-wdi2-SP.POP.TOTL,0.0026090070349148
32628,hdr-69206,wdi-AG.LND.AGRI.ZS,0.0025902661226027
32629,hdr-69206,wdi2-NY.GDP.PCAP.KD,0.0022116161886485
32630,hdr-43006,wdi2-SP.DYN.CBRT.IN,0.3681317832760157
32631,hdr-43006,wdi-IT.MLT.MAIN.P2,0.146675975445133
32632,hdr-43006,wdi2-NY.GDP.PCAP.KD,0.1148684598167213
32633,hdr-43006,wdi-EN.ATM.CO2E.PC,0.0814037862649899
32634,hdr-43006,key-wdi2-NY.GDP.PCAP.CD,0.0487417054088591
32635,hdr-43006,wdi2-NY.GDP.PCAP.CD,0.0319497576969306
32636,hdr-43006,wdi-AG.LND.AGRI.K2,0.013695632532459
32637,hdr-43006,wdi2-SP.RUR.TOTL.ZS,0.0128856800933478
32638,hdr-43006,wdi-BX.GRT.TECH.CD.WD,0.0128623303784953
32639,hdr-43006,wdi2-SP.URB.TOTL.IN.ZS,0.0111416176185844
32640,hdr-195706,wdi2-NY.GDP.PCAP.KD,0.1904520508870986
32641,hdr-195706,wdi2-SP.URB.TOTL.IN.ZS,0.1904250647229306
32642,hdr-195706,wdi2-SP.RUR.TOTL.ZS,0.1524752960599832
32643,hdr-195706,wdi2-NY.GDP.PCAP.CD,0.0715465542490069
32644,hdr-195706,key-wdi2-NY.GDP.PCAP.CD,0.0708186682870622
32645,hdr-195706,key-wdi-EN.ATM.CO2E.KT,0.044207573910323
32646,hdr-195706,wdi-BN.TRF.CURR.CD,0.0326016064951386
32647,hdr-195706,wdi-BM.TRF.PRVT.CD,0.0231816947556047
32648,hdr-195706,wdi-EN.ATM.CO2E.KT,0.0199893719932415
32649,hdr-195706,wdi-EN.ATM.CO2E.PC,0.0133673134472009
32650,hdr-103606,wdi2-SP.DYN.CBRT.IN,0.3101139117687255
32651,hdr-103606,wdi2-NY.GDP.PCAP.KD,0.1600257342448837
32652,hdr-103606,key-wdi2-NY.GDP.PCAP.CD,0.1499750269940496
32653,hdr-103606,wdi2-NY.GDP.PCAP.CD,0.0817019755041126
32654,hdr-103606,wdi-EN.ATM.CO2E.PC,0.0530077473331458
32655,hdr-103606,wdi-IT.MLT.MAIN.P2,0.0337930114920164
32656,hdr-103606,wdi-IT.CEL.SETS.P2,0.025178292953107
32657,hdr-103606,wdi2-SP.URB.TOTL.IN.ZS,0.0237571274887483
32658,hdr-103606,wdi2-SP.RUR.TOTL.ZS,0.0220999496414243
32659,hdr-103606,wdi-EN.ATM.METH.EG.KT.CE,0.0121337526624043
32660,hdr-103206,wdi2-SP.DYN.LE00.IN,0.3880709089321642
32661,hdr-103206,wdi2-SP.DYN.LE00.FE.IN,0.301518400121792
32662,hdr-103206,wdi2-SP.DYN.LE00.MA.IN,0.2386855324404073
32663,hdr-103206,wdi2-SP.DYN.CDRT.IN,0.012062482995486
32664,hdr-103206,wdi-BN.TRF.KOGT.CD,0.0058854578936666
32665,hdr-103206,wdi2-SE.SEC.DURS,0.004187503550749
32666,hdr-103206,key-wdi2-SP.POP.TOTL,0.0028447232580481
32667,hdr-103206,wdi-AG.LND.AGRI.ZS,0.0026887769531126
32668,hdr-103206,wdi2-SP.POP.TOTL,0.0023857859473692
32669,hdr-103206,wdi2-SP.DYN.CBRT.IN,0.0020979966039422
32670,hdr-103006,wdi-IT.MLT.MAIN.P2,0.2231746776018157
32671,hdr-103006,wdi2-NY.GDP.PCAP.KD,0.0944791656003058
32672,hdr-103006,wdi-EN.ATM.CO2E.PC,0.0756210797989976
32673,hdr-103006,key-wdi2-NY.GDP.PCAP.CD,0.0712404292711247
32674,hdr-103006,wdi2-NY.GDP.PCAP.CD,0.048094650890668
32675,hdr-103006,wdi2-SP.URB.GROW,0.0452822436792565
32676,hdr-103006,wdi2-SP.DYN.CBRT.IN,0.0415643542865747
32677,hdr-103006,wdi-DT.NFL.UNDP.CD,0.0365776267168962
32678,hdr-103006,wdi2-SE.SEC.AGES,0.0182306280300879
32679,hdr-103006,wdi2-PA.NUS.ATLS,0.0158142435574761
