,predicted indicator,feature indicator,feature importance
18100,wdi2-TX.VAL.TRVL.ZS.WT,wdi-BX.GSR.TRVL.ZS,0.7434689247485928
18101,wdi2-TX.VAL.TRVL.ZS.WT,wdi-EN.ATM.NOXE.KT.CE,0.0305584054086203
18102,wdi2-TX.VAL.TRVL.ZS.WT,wdi2-TX.VAL.OTHR.ZS.WT,0.0186657227917968
18103,wdi2-TX.VAL.TRVL.ZS.WT,wdi2-SP.POP.TOTL,0.0185620986002943
18104,wdi2-TX.VAL.TRVL.ZS.WT,key-wdi2-SP.POP.TOTL,0.0147641392480139
18105,wdi2-TX.VAL.TRVL.ZS.WT,wdi2-TX.VAL.INSF.ZS.WT,0.0141796367176915
18106,wdi2-TX.VAL.TRVL.ZS.WT,wdi-BX.GSR.INSF.ZS,0.0129579259296103
18107,wdi2-TX.VAL.TRVL.ZS.WT,wdi-EN.ATM.NOXE.EG.KT.CE,0.010770998039767
18108,wdi2-TX.VAL.TRVL.ZS.WT,wdi-AG.LND.AGRI.ZS,0.0050304431229599
18109,wdi2-TX.VAL.TRVL.ZS.WT,wdi-AG.LND.ARBL.ZS,0.0048557987561024
18110,wdi2-TX.VAL.TRAN.ZS.WT,wdi2-TX.VAL.TRVL.ZS.WT,0.1325842465920656
18111,wdi2-TX.VAL.TRAN.ZS.WT,wdi2-SE.SEC.DURS,0.0910244875280132
18112,wdi2-TX.VAL.TRAN.ZS.WT,wdi2-NY.ADJ.DKAP.GN.ZS,0.0868944372583656
18113,wdi2-TX.VAL.TRAN.ZS.WT,wdi-BX.GSR.TRVL.ZS,0.0795222431629225
18114,wdi2-TX.VAL.TRAN.ZS.WT,wdi2-TG.VAL.TOTL.GD.ZS,0.0597331710808294
18115,wdi2-TX.VAL.TRAN.ZS.WT,wdi2-NY.ADJ.DCO2.CD,0.0504648434140796
18116,wdi2-TX.VAL.TRAN.ZS.WT,wdi2-SE.PRM.AGES,0.0258790008505475
18117,wdi2-TX.VAL.TRAN.ZS.WT,wdi2-TM.VAL.MRCH.OR.ZS,0.0247084736580911
18118,wdi2-TX.VAL.TRAN.ZS.WT,wdi2-TM.VAL.MRCH.RS.ZS,0.0137497510121594
