,predicted indicator,feature indicator,feature importance
23190,hdr-69706,wdi-IT.MLT.MAIN.P2,0.1655534289498721
23191,hdr-69706,wdi2-SP.DYN.CBRT.IN,0.0797188621432313
23192,hdr-69706,wdi-EN.ATM.METH.KT.CE,0.0572904959354419
23193,hdr-69706,key-wdi2-NY.GDP.PCAP.CD,0.052423626305323
23194,hdr-69706,wdi2-NY.GDP.PCAP.KD,0.0417611662537208
23195,hdr-69706,wdi2-NY.GDP.PCAP.CD,0.0397538989650808
23196,hdr-69706,wdi2-SP.DYN.CDRT.IN,0.0362860541533857
23197,hdr-69706,wdi-EN.ATM.CO2E.PC,0.029750446401515
23198,hdr-69706,wdi2-SP.DYN.LE00.MA.IN,0.0247968792608647
23199,hdr-69706,wdi2-SP.DYN.LE00.IN,0.0245747027097388
23200,hdr-69206,wdi2-SP.DYN.LE00.IN,0.4001739388197074
23201,hdr-69206,wdi2-SP.DYN.LE00.FE.IN,0.2927541166822255
23202,hdr-69206,wdi2-SP.DYN.LE00.MA.IN,0.2345698869153873
23203,hdr-69206,wdi2-SP.DYN.CDRT.IN,0.0080005919428806
23204,hdr-69206,wdi-IT.MLT.MAIN.P2,0.0045861742702915
23205,hdr-69206,wdi2-NY.GDP.PCAP.CD,0.0031745394683031
23206,hdr-69206,wdi-BX.GSR.TOTL.CD,0.0025589315666987
23207,hdr-69206,key-wdi2-NY.GDP.PCAP.CD,0.0022022774890252
23208,hdr-69206,wdi2-SP.RUR.TOTL.ZS,0.0020418863535071
23209,hdr-69206,wdi2-SP.DYN.CBRT.IN,0.0019199755420482
23210,hdr-43006,wdi2-SP.DYN.CBRT.IN,0.3421783296408784
23211,hdr-43006,wdi-IT.MLT.MAIN.P2,0.1492600891865328
23212,hdr-43006,wdi2-NY.GDP.PCAP.KD,0.1047911357943425
23213,hdr-43006,wdi-EN.ATM.CO2E.PC,0.0837169903677952
23214,hdr-43006,key-wdi2-NY.GDP.PCAP.CD,0.0583138192545307
23215,hdr-43006,wdi2-NY.GDP.PCAP.CD,0.0384044662914312
23216,hdr-43006,wdi2-SP.DYN.LE00.FE.IN,0.017948043844474
23217,hdr-43006,wdi2-SP.URB.TOTL.IN.ZS,0.0150568196776004
23218,hdr-43006,wdi2-SP.DYN.LE00.IN,0.0148852721336503
23219,hdr-43006,wdi-BX.GRT.TECH.CD.WD,0.0140082897491814
23220,hdr-195706,wdi2-NY.GDP.PCAP.KD,0.1742638156721322
23221,hdr-195706,wdi2-SP.RUR.TOTL.ZS,0.1442387073812919
23222,hdr-195706,wdi2-SP.URB.TOTL.IN.ZS,0.1263276482263202
23223,hdr-195706,key-wdi-EN.ATM.CO2E.KT,0.0743117337517152
23224,hdr-195706,key-wdi2-NY.GDP.PCAP.CD,0.0630202315698263
23225,hdr-195706,wdi2-NY.GDP.PCAP.CD,0.058796709645467
23226,hdr-195706,wdi-BN.TRF.CURR.CD,0.0446528701093306
23227,hdr-195706,wdi-EN.ATM.GHGT.KT.CE,0.0432149244194888
23228,hdr-195706,wdi-BM.TRF.PRVT.CD,0.0315887271112877
23229,hdr-195706,wdi-EN.ATM.CO2E.KT,0.0248826688243892
23230,hdr-103606,wdi2-SP.DYN.CBRT.IN,0.2793548832129496
23231,hdr-103606,key-wdi2-NY.GDP.PCAP.CD,0.1833189151837764
23232,hdr-103606,wdi2-NY.GDP.PCAP.KD,0.1548842367382228
23233,hdr-103606,wdi2-NY.GDP.PCAP.CD,0.0873800662036761
23234,hdr-103606,wdi-EN.ATM.CO2E.PC,0.0733696624555325
23235,hdr-103606,wdi-IT.MLT.MAIN.P2,0.0422884967679847
23236,hdr-103606,wdi2-SP.URB.TOTL.IN.ZS,0.0176742657612367
23237,hdr-103606,wdi2-SP.RUR.TOTL.ZS,0.0150626267203526
23238,hdr-103606,wdi2-NY.GDP.MKTP.KN,0.0096015000258425
23239,hdr-103606,wdi-IT.CEL.SETS.P2,0.0095643405096398
23240,hdr-103206,wdi2-SP.DYN.LE00.IN,0.3968998845943559
23241,hdr-103206,wdi2-SP.DYN.LE00.FE.IN,0.2971911365128745
23242,hdr-103206,wdi2-SP.DYN.LE00.MA.IN,0.2317866267381801
23243,hdr-103206,wdi2-SP.DYN.CDRT.IN,0.0089596766509422
23244,hdr-103206,wdi2-SE.SEC.DURS,0.0062590825604827
23245,hdr-103206,wdi-IT.MLT.MAIN.P2,0.0045702513750466
23246,hdr-103206,wdi2-SP.DYN.CBRT.IN,0.0031132529891205
23247,hdr-103206,wdi-AG.LND.AGRI.ZS,0.002142313675118
23248,hdr-103206,wdi2-SP.RUR.TOTL.ZS,0.001984851308121
23249,hdr-103206,key-wdi2-NY.GDP.PCAP.CD,0.0018885209624093
23250,hdr-103006,wdi-IT.MLT.MAIN.P2,0.160487022955174
23251,hdr-103006,wdi2-NY.GDP.PCAP.KD,0.0925704802161176
23252,hdr-103006,key-wdi2-NY.GDP.PCAP.CD,0.0796395918717976
23253,hdr-103006,wdi2-NY.GDP.PCAP.CD,0.0739212871683527
23254,hdr-103006,wdi-EN.ATM.CO2E.PC,0.073838637688624
23255,hdr-103006,wdi2-SP.DYN.CBRT.IN,0.0641934210669704
23256,hdr-103006,wdi2-SP.URB.GROW,0.0490150760805017
23257,hdr-103006,wdi-DT.NFL.UNDP.CD,0.0347303836043244
23258,hdr-103006,wdi2-SE.SEC.AGES,0.0178699622935315
23259,hdr-103006,wdi2-SP.POP.GROW,0.013447069001787
