,predicted indicator,feature indicator,feature importance
32490,key-wdi2-SL.TLF.ACTI.ZS,wdi-AG.SRF.TOTL.K2,0.1360548514563908
32491,key-wdi2-SL.TLF.ACTI.ZS,key-wdi-AG.SRF.TOTL.K2,0.115474731044189
32492,key-wdi2-SL.TLF.ACTI.ZS,wdi-AG.LND.AGRI.ZS,0.1008670376668248
32493,key-wdi2-SL.TLF.ACTI.ZS,wdi-AG.LND.TOTL.K2,0.0884421580542439
32494,key-wdi2-SL.TLF.ACTI.ZS,wdi-AG.LND.ARBL.HA.PC,0.0769308838527764
32495,key-wdi2-SL.TLF.ACTI.ZS,wdi-AG.LND.ARBL.ZS,0.032040416321964
32496,key-wdi2-SL.TLF.ACTI.ZS,wdi2-SP.DYN.LE00.MA.IN,0.0309877972689424
32497,key-wdi2-SL.TLF.ACTI.ZS,wdi2-SP.DYN.CBRT.IN,0.0250428138970562
32498,key-wdi2-SL.TLF.ACTI.ZS,wdi2-PA.NUS.ATLS,0.0195202839957785
32499,key-wdi2-SL.TLF.ACTI.ZS,wdi-IT.MLT.MAIN.P2,0.0173520089305862
32500,key-wdi2-PX.REX.REER,wdi-BX.GRT.TECH.CD.WD,0.116782187805843
32501,key-wdi2-PX.REX.REER,wdi2-NY.ADJ.DCO2.CD,0.0631738956714196
32502,key-wdi2-PX.REX.REER,wdi-DT.ODA.ALLD.CD,0.0566609792285663
32503,key-wdi2-PX.REX.REER,wdi-DC.DAC.TOTL.CD,0.0541374969880788
32504,key-wdi2-PX.REX.REER,wdi2-TM.VAL.OTHR.ZS.WT,0.0497981162103071
32505,key-wdi2-PX.REX.REER,wdi-DT.ODA.ODAT.CD,0.0433414715967203
32506,key-wdi2-PX.REX.REER,wdi2-TM.VAL.TRAN.ZS.WT,0.0289314888257314
32507,key-wdi2-PX.REX.REER,wdi2-TM.VAL.MRCH.OR.ZS,0.0288079896651044
32508,key-wdi2-PX.REX.REER,wdi-BM.GSR.CMCP.ZS,0.0281507070146872
32509,key-wdi2-PX.REX.REER,wdi2-NY.GDP.DEFL.ZS,0.0262464184332542
32510,key-wdi2-NE.TRD.GNFS.ZS,wdi2-TG.VAL.TOTL.GD.ZS,0.1015383999877056
32511,key-wdi2-NE.TRD.GNFS.ZS,wdi2-TX.VAL.MRCH.CD.WT,0.0676192360777083
32512,key-wdi2-NE.TRD.GNFS.ZS,wdi-EN.POP.DNST,0.0560077005346322
32513,key-wdi2-NE.TRD.GNFS.ZS,wdi-EN.ATM.NOXE.KT.CE,0.0487078339368696
32514,key-wdi2-NE.TRD.GNFS.ZS,wdi-BM.GSR.MRCH.CD,0.0475002360314485
32515,key-wdi2-NE.TRD.GNFS.ZS,wdi-IT.MLT.MAIN,0.0341107453801036
32516,key-wdi2-NE.TRD.GNFS.ZS,wdi-BX.GSR.GNFS.CD,0.0340105621063777
32517,key-wdi2-NE.TRD.GNFS.ZS,wdi2-TX.VAL.MRCH.WL.CD,0.0338312874750834
32518,key-wdi2-NE.TRD.GNFS.ZS,wdi-BX.GSR.NFSV.CD,0.0274181407108695
32519,key-wdi2-NE.TRD.GNFS.ZS,wdi-BX.GSR.MRCH.CD,0.0272108583921934
32520,key-wdi-IT.NET.USER.ZS,key-wdi2-NY.GDP.PCAP.CD,0.2034867503062619
32521,key-wdi-IT.NET.USER.ZS,wdi2-NY.GDP.PCAP.CD,0.1655283989579213
32522,key-wdi-IT.NET.USER.ZS,wdi-IT.CEL.SETS.P2,0.1361964259723889
32523,key-wdi-IT.NET.USER.ZS,key-wdi-IT.CEL.SETS.P2,0.1240172521175523
32524,key-wdi-IT.NET.USER.ZS,wdi2-SP.DYN.CBRT.IN,0.0769276510412918
32525,key-wdi-IT.NET.USER.ZS,wdi2-NY.GDP.PCAP.KD,0.0476611577746736
32526,key-wdi-IT.NET.USER.ZS,wdi-EN.ATM.CO2E.PC,0.0287086197321645
32527,key-wdi-IT.NET.USER.ZS,wdi2-SP.DYN.LE00.IN,0.0251994146451051
32528,key-wdi-IT.NET.USER.ZS,wdi2-SP.DYN.LE00.FE.IN,0.0225016162419962
32529,key-wdi-IT.NET.USER.ZS,wdi2-SP.DYN.LE00.MA.IN,0.0161468571585047
32530,key-wdi-FR.INR.RINR,wdi2-NY.GDP.DEFL.ZS,0.1089409414592793
32531,key-wdi-FR.INR.RINR,wdi2-TX.VAL.MRCH.HI.ZS,0.0978788472314849
32532,key-wdi-FR.INR.RINR,wdi-BN.KAC.EOMS.CD,0.0556553766062536
32533,key-wdi-FR.INR.RINR,wdi-BM.GSR.TRAN.ZS,0.0380187978105076
