,predicted indicator,feature indicator,feature importance
5670,key-wdi2-SL.TLF.ACTI.ZS,wdi-AG.SRF.TOTL.K2,0.1318663235627384
5671,key-wdi2-SL.TLF.ACTI.ZS,key-wdi-AG.SRF.TOTL.K2,0.1054796889172915
5672,key-wdi2-SL.TLF.ACTI.ZS,wdi-AG.LND.AGRI.ZS,0.0933723339942101
5673,key-wdi2-SL.TLF.ACTI.ZS,wdi-AG.LND.ARBL.HA.PC,0.0823251912611804
5674,key-wdi2-SL.TLF.ACTI.ZS,wdi-AG.LND.TOTL.K2,0.0739104079676293
5675,key-wdi2-SL.TLF.ACTI.ZS,wdi2-SP.DYN.LE00.MA.IN,0.0567380733652039
5676,key-wdi2-SL.TLF.ACTI.ZS,wdi-AG.LND.ARBL.ZS,0.0291119467407258
5677,key-wdi2-SL.TLF.ACTI.ZS,wdi2-SP.DYN.CBRT.IN,0.0205838791341909
5678,key-wdi2-SL.TLF.ACTI.ZS,wdi-EN.ATM.NOXE.AG.KT.CE,0.0200360835730654
5679,key-wdi2-SL.TLF.ACTI.ZS,wdi2-PA.NUS.FCRF,0.0168436688695031
5680,key-wdi2-PX.REX.REER,wdi2-NY.GDP.TOTL.RT.ZS,0.12395015372303
5681,key-wdi2-PX.REX.REER,wdi2-SE.PRM.ENRR,0.0563180002622463
5682,key-wdi2-PX.REX.REER,wdi2-NY.GDP.DEFL.ZS,0.0531117776891727
5683,key-wdi2-PX.REX.REER,wdi2-TX.VAL.TRVL.ZS.WT,0.045614519756598
5684,key-wdi2-PX.REX.REER,wdi2-TM.VAL.MRCH.R1.ZS,0.0443107599505806
5685,key-wdi2-PX.REX.REER,wdi-BX.GSR.TRVL.ZS,0.0420982798855183
5686,key-wdi2-PX.REX.REER,wdi2-NY.ADJ.DCO2.GN.ZS,0.0341627092240967
5687,key-wdi2-PX.REX.REER,wdi-BM.GSR.TRAN.ZS,0.0322782733369673
5688,key-wdi2-PX.REX.REER,wdi2-TM.VAL.OTHR.ZS.WT,0.0322284992162672
5689,key-wdi2-PX.REX.REER,wdi2-TM.VAL.TRAN.ZS.WT,0.0200513311573942
5690,key-wdi2-NY.GDP.PCAP.CD,wdi2-NY.GDP.PCAP.KD,0.3901191300004739
5691,key-wdi2-NY.GDP.PCAP.CD,wdi2-NY.GDP.PCAP.CD,0.3402934100791489
5692,key-wdi2-NY.GDP.PCAP.CD,wdi2-SP.URB.TOTL.IN.ZS,0.0918620502370893
5693,key-wdi2-NY.GDP.PCAP.CD,wdi2-SP.RUR.TOTL.ZS,0.060224858727279
5694,key-wdi2-NY.GDP.PCAP.CD,wdi2-TM.VAL.MRCH.OR.ZS,0.027934025173592
5695,key-wdi2-NY.GDP.PCAP.CD,wdi2-TM.VAL.MRCH.HI.ZS,0.0237678423284371
5696,key-wdi2-NY.GDP.PCAP.CD,wdi2-SP.DYN.LE00.FE.IN,0.0139891169452963
5697,key-wdi2-NY.GDP.PCAP.CD,wdi-EN.ATM.CO2E.PC,0.0040717753464701
5698,key-wdi2-NY.GDP.PCAP.CD,wdi-AG.LND.AGRI.ZS,0.0031185831074395
