,predicted indicator,feature indicator,feature importance
960,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi2-NE.DAB.TOTL.CN,0.0016122883780812
961,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi-AG.LND.TOTL.K2,0.0011776663200262
962,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi-AG.SRF.TOTL.K2,0.0013355024668287
963,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi-BX.KLT.DINV.CD.WD,0.0032119600870953
964,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi-BX.KLT.DINV.WD.GD.ZS,0.98405982564311
965,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi-EG.ELC.ACCS.ZS,1.7716204014510836e-05
966,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi-EG.ELC.RNEW.ZS,0.0011144986828517
967,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi-EG.FEC.RNEW.ZS,0.0044197162019267
968,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi-EN.POP.DNST,0.0010384934357377
969,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi2-NY.GDP.MKTP.CD,0.0020123325803276
1990,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi2-NY.GDP.MKTP.CN,0.0002685856326847
1991,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi-AG.LND.TOTL.K2,0.0011779426803694
1992,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi-AG.SRF.TOTL.K2,0.0009361105107335
1993,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi-BX.TRF.PWKR.CD.DT,0.0003175977504004
1994,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi-BX.TRF.PWKR.DT.GD.ZS,0.9940194560365812
1995,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi-EG.ELC.ACCS.ZS,0.0003190764920105
1996,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi-EG.ELC.RNEW.ZS,0.0015444107694292
1997,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi-EG.FEC.RNEW.ZS,0.0006246263102468
1998,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi-EN.POP.DNST,0.0004298847080904
1999,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi2-NY.GDP.MKTP.CD,0.0003623091094535
5130,mvi-wdi2-ST.INT.RCPT.XP.ZS,wdi2-NE.DAB.TOTL.CN,0.0599396595192667
5131,mvi-wdi2-ST.INT.RCPT.XP.ZS,wdi-AG.LND.TOTL.K2,0.1991479731827525
5132,mvi-wdi2-ST.INT.RCPT.XP.ZS,wdi-AG.SRF.TOTL.K2,0.2920702443054089
5133,mvi-wdi2-ST.INT.RCPT.XP.ZS,wdi-BM.GSR.FCTY.CD,0.0789392174482968
5134,mvi-wdi2-ST.INT.RCPT.XP.ZS,wdi-BX.GSR.FCTY.CD,0.2287393606846376
5135,mvi-wdi2-ST.INT.RCPT.XP.ZS,wdi-BX.KLT.DINV.CD.WD,0.0407829062407209
