,predicted indicator,feature indicator,feature importance
28010,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi2-NY.GDP.MKTP.CN.AD,0.0180317335393439
28011,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi-BX.KLT.DINV.CD.WD,0.0081461642572038
28012,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi-BX.KLT.DINV.WD.GD.ZS,0.9472953833697528
28013,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi-EG.ELC.ACCS.ZS,0.0008465875886493
28014,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi2-NY.GDP.DEFL.KD.ZG,0.005342708912537
28015,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi2-NY.GDP.MKTP.CD,0.0032184964492898
28016,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi2-NY.GDP.MKTP.KD.ZG,0.0035509549554961
28017,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi2-NY.GDP.MKTP.PP.CD,0.0030309575683899
28018,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi2-NY.GDP.PCAP.CD,0.0048995348363759
28019,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi2-NY.GDP.PCAP.KD.ZG,0.0056374785229612
28660,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi2-NY.GDP.MKTP.CN,0.0018100118318918
28661,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi-BX.TRF.PWKR.CD.DT,0.0014662397480235
28662,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi-BX.TRF.PWKR.DT.GD.ZS,0.9868735727788208
28663,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi-EG.ELC.ACCS.ZS,0.0005800962826436
28664,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi2-NY.GDP.MKTP.CD,0.002818504801927
28665,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi2-NY.GDP.PCAP.CD,0.0016756928848709
28666,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi2-SP.POP.GROW,0.0012551928387886
28667,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi2-SP.POP.TOTL,0.001235949108865
28668,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi-IT.NET.SECR.P6,0.0006549168063512
28669,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi2-NY.GDP.DEFL.KD.ZG,0.0016298229178171
