,predicted indicator,feature indicator,feature importance
15600,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi2-NY.GDP.MKTP.CN,0.0057256801500998
15601,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi-AG.LND.TOTL.K2,0.009771071792089
15602,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi-AG.SRF.TOTL.K2,0.0090810267184147
15603,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi-BX.KLT.DINV.CD.WD,0.0060320130015261
15604,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi-BX.KLT.DINV.WD.GD.ZS,0.8464396495783635
15605,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi-EG.ELC.ACCS.ZS,0.0017013258525796
15606,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi-EG.ELC.RNEW.ZS,0.0094938454434003
15607,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi-EG.FEC.RNEW.ZS,0.0106892849789242
15608,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi-EN.ATM.CO2E.LF.KT,0.097586180097489
15609,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi-EN.POP.DNST,0.0034799223871136
16620,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi2-NY.GDP.MKTP.CN,0.0008681295394211
16621,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi-AG.LND.TOTL.K2,0.0034823905469671
16622,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi-AG.SRF.TOTL.K2,0.0028731894608096
16623,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi-BX.TRF.PWKR.CD.DT,0.0009874615335498
16624,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi-BX.TRF.PWKR.DT.GD.ZS,0.9820397741581358
16625,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi-EG.ELC.ACCS.ZS,0.0010640976266428
16626,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi-EG.ELC.RNEW.ZS,0.0030164295777372
16627,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi-EG.FEC.RNEW.ZS,0.0008708024070737
16628,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi-EN.ATM.CO2E.LF.KT,0.0008677796608379
16629,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi-EN.POP.DNST,0.0039299454888245
20000,mvi-wdi2-ST.INT.RCPT.XP.ZS,wdi2-NE.DAB.TOTL.CN,0.0454264623828035
20001,mvi-wdi2-ST.INT.RCPT.XP.ZS,wdi-AG.LND.TOTL.K2,0.1877796726964559
20002,mvi-wdi2-ST.INT.RCPT.XP.ZS,wdi-AG.SRF.TOTL.K2,0.21327583730594
20003,mvi-wdi2-ST.INT.RCPT.XP.ZS,wdi-BM.GSR.FCTY.CD,0.0419932344760782
20004,mvi-wdi2-ST.INT.RCPT.XP.ZS,wdi-BX.GSR.FCTY.CD,0.0942367003658315
20005,mvi-wdi2-ST.INT.RCPT.XP.ZS,wdi-BX.KLT.DINV.CD.WD,0.0363443648123569
20006,mvi-wdi2-ST.INT.RCPT.XP.ZS,wdi-EG.ELC.ACCS.ZS,0.0265381753249319
20007,mvi-wdi2-ST.INT.RCPT.XP.ZS,wdi-EG.ELC.RNEW.ZS,0.0185612125844514
20008,mvi-wdi2-ST.INT.RCPT.XP.ZS,wdi-EG.FEC.RNEW.ZS,0.0588556109797336
20009,mvi-wdi2-ST.INT.RCPT.XP.ZS,wdi-EN.ATM.CO2E.LF.KT,0.2769887290714168
