,Unnamed: 0,model,year,target,predictor,values
8519,364583,etr,2019,wdi2-SP.DYN.TO65.FE.ZS,wdi2-NY.GDP.PCAP.KN,0.0034542574158968
8520,364447,etr,2019,wdi2-SP.DYN.TFRT.IN,wdi2-SP.DYN.CBRT.IN,0.7302211533227154
8521,364393,etr,2019,wdi2-SP.DYN.TFRT.IN,wdi-EN.ATM.CO2E.PC,0.0409936286475519
8522,364410,etr,2019,wdi2-SP.DYN.TFRT.IN,wdi-IT.MLT.MAIN.P2,0.0287065338250201
8523,364449,etr,2019,wdi2-SP.DYN.TFRT.IN,wdi2-SP.DYN.LE00.FE.IN,0.0284191615254945
8524,364450,etr,2019,wdi2-SP.DYN.TFRT.IN,wdi2-SP.DYN.LE00.IN,0.0237485398373266
8525,364336,etr,2019,wdi2-SP.DYN.TFRT.IN,key-wdi2-NY.GDP.PCAP.CD,0.0156633013170961
8526,364451,etr,2019,wdi2-SP.DYN.TFRT.IN,wdi2-SP.DYN.LE00.MA.IN,0.0154482987930179
8527,364430,etr,2019,wdi2-SP.DYN.TFRT.IN,wdi2-NY.GDP.PCAP.KD,0.0149475100365036
8528,364428,etr,2019,wdi2-SP.DYN.TFRT.IN,wdi2-NY.GDP.PCAP.CD,0.0081852069522024
8529,364421,etr,2019,wdi2-SP.DYN.TFRT.IN,wdi2-NY.GDP.FRST.RT.ZS,0.0081563974081371
8530,364300,etr,2019,wdi2-SP.DYN.LE00.MA.IN,wdi2-SP.DYN.LE00.IN,0.6270828423935405
8531,364299,etr,2019,wdi2-SP.DYN.LE00.MA.IN,wdi2-SP.DYN.LE00.FE.IN,0.2540447049473154
8532,364298,etr,2019,wdi2-SP.DYN.LE00.MA.IN,wdi2-SP.DYN.CDRT.IN,0.0249202853461716
8533,364297,etr,2019,wdi2-SP.DYN.LE00.MA.IN,wdi2-SP.DYN.CBRT.IN,0.0183166494514666
8534,364254,etr,2019,wdi2-SP.DYN.LE00.MA.IN,wdi-EN.POP.DNST,0.0148510327635021
8535,364296,etr,2019,wdi2-SP.DYN.LE00.MA.IN,wdi2-SE.SEC.DURS,0.0038409042594313
8536,364307,etr,2019,wdi2-SP.DYN.LE00.MA.IN,wdi2-SP.URB.TOTL.IN.ZS,0.0031966292378002
8537,364290,etr,2019,wdi2-SP.DYN.LE00.MA.IN,wdi2-PA.NUS.FCRF,0.0030057044141676
8538,364289,etr,2019,wdi2-SP.DYN.LE00.MA.IN,wdi2-PA.NUS.ATLS,0.002902718694673
8539,364268,etr,2019,wdi2-SP.DYN.LE00.MA.IN,wdi2-NY.GDP.DEFL.ZS,0.0026998396954036
8540,364149,etr,2019,wdi2-SP.DYN.LE00.IN,wdi2-SP.DYN.LE00.FE.IN,0.5093553316508327
8541,364150,etr,2019,wdi2-SP.DYN.LE00.IN,wdi2-SP.DYN.LE00.MA.IN,0.401991271179925
8542,364147,etr,2019,wdi2-SP.DYN.LE00.IN,wdi2-SP.DYN.CBRT.IN,0.0234619017232798
8543,364148,etr,2019,wdi2-SP.DYN.LE00.IN,wdi2-SP.DYN.CDRT.IN,0.0110870661054835
8544,364104,etr,2019,wdi2-SP.DYN.LE00.IN,wdi-EN.POP.DNST,0.0073046380670889
8545,364140,etr,2019,wdi2-SP.DYN.LE00.IN,wdi2-PA.NUS.FCRF,0.0030870875073193
8546,364130,etr,2019,wdi2-SP.DYN.LE00.IN,wdi2-NY.GDP.PCAP.KD,0.0028679253805288
8547,364039,etr,2019,wdi2-SP.DYN.LE00.IN,wdi-AG.LND.AGRI.ZS,0.0028564171142644
8548,364154,etr,2019,wdi2-SP.DYN.LE00.IN,wdi2-SP.RUR.TOTL.ZS,0.0022705945717491
8549,364040,etr,2019,wdi2-SP.DYN.LE00.IN,wdi-AG.LND.ARBL.HA,0.0022132957618407
8550,363999,etr,2019,wdi2-SP.DYN.LE00.FE.IN,wdi2-SP.DYN.LE00.IN,0.6170699432294648
8551,364000,etr,2019,wdi2-SP.DYN.LE00.FE.IN,wdi2-SP.DYN.LE00.MA.IN,0.2080856963191807
8552,363997,etr,2019,wdi2-SP.DYN.LE00.FE.IN,wdi2-SP.DYN.CBRT.IN,0.0251340474541397
8553,364004,etr,2019,wdi2-SP.DYN.LE00.FE.IN,wdi2-SP.RUR.TOTL.ZS,0.0190125716028567
8554,364007,etr,2019,wdi2-SP.DYN.LE00.FE.IN,wdi2-SP.URB.TOTL.IN.ZS,0.0161453394287653
8555,363980,etr,2019,wdi2-SP.DYN.LE00.FE.IN,wdi2-NY.GDP.PCAP.KD,0.0136572211759898
8556,363978,etr,2019,wdi2-SP.DYN.LE00.FE.IN,wdi2-NY.GDP.PCAP.CD,0.0087449487826826
8557,363998,etr,2019,wdi2-SP.DYN.LE00.FE.IN,wdi2-SP.DYN.CDRT.IN,0.0084643976435774
8558,363993,etr,2019,wdi2-SP.DYN.LE00.FE.IN,wdi2-SE.PRM.ENRL,0.0050925130744234
8559,363889,etr,2019,wdi2-SP.DYN.LE00.FE.IN,wdi-AG.LND.AGRI.ZS,0.0048749338219996
8560,363850,etr,2019,wdi2-SP.DYN.IMRT.MA.IN,wdi2-SP.DYN.LE00.MA.IN,0.2793353550490232
8561,363849,etr,2019,wdi2-SP.DYN.IMRT.MA.IN,wdi2-SP.DYN.LE00.IN,0.21852128302616
8562,363848,etr,2019,wdi2-SP.DYN.IMRT.MA.IN,wdi2-SP.DYN.LE00.FE.IN,0.0891045912053788
8563,363735,etr,2019,wdi2-SP.DYN.IMRT.MA.IN,key-wdi2-NY.GDP.PCAP.CD,0.0361915241118738
8564,363792,etr,2019,wdi2-SP.DYN.IMRT.MA.IN,wdi-EN.ATM.CO2E.PC,0.035777292173513
8565,363829,etr,2019,wdi2-SP.DYN.IMRT.MA.IN,wdi2-NY.GDP.PCAP.KD,0.0326760834816539
8566,363827,etr,2019,wdi2-SP.DYN.IMRT.MA.IN,wdi2-NY.GDP.PCAP.CD,0.0300241166737183
8567,363813,etr,2019,wdi2-SP.DYN.IMRT.MA.IN,wdi2-NY.ADJ.DKAP.GN.ZS,0.0261493054080337
8568,363803,etr,2019,wdi2-SP.DYN.IMRT.MA.IN,wdi-EN.POP.DNST,0.0204522728982142
8569,363847,etr,2019,wdi2-SP.DYN.IMRT.MA.IN,wdi2-SP.DYN.CDRT.IN,0.0186917418478783
8570,363699,etr,2019,wdi2-SP.DYN.IMRT.IN,wdi2-SP.DYN.LE00.MA.IN,0.2611643690606067
8571,363698,etr,2019,wdi2-SP.DYN.IMRT.IN,wdi2-SP.DYN.LE00.IN,0.2069208087801795
8572,363697,etr,2019,wdi2-SP.DYN.IMRT.IN,wdi2-SP.DYN.LE00.FE.IN,0.1066870334173911
8573,363584,etr,2019,wdi2-SP.DYN.IMRT.IN,key-wdi2-NY.GDP.PCAP.CD,0.0383011334471292
8574,363641,etr,2019,wdi2-SP.DYN.IMRT.IN,wdi-EN.ATM.CO2E.PC,0.0379863589302163
8575,363678,etr,2019,wdi2-SP.DYN.IMRT.IN,wdi2-NY.GDP.PCAP.KD,0.0341363944295837
8576,363676,etr,2019,wdi2-SP.DYN.IMRT.IN,wdi2-NY.GDP.PCAP.CD,0.0287095050279396
8577,363662,etr,2019,wdi2-SP.DYN.IMRT.IN,wdi2-NY.ADJ.DKAP.GN.ZS,0.0262747578886131
8578,363658,etr,2019,wdi2-SP.DYN.IMRT.IN,wdi-IT.MLT.MAIN.P2,0.0214892145955452
8579,363696,etr,2019,wdi2-SP.DYN.IMRT.IN,wdi2-SP.DYN.CDRT.IN,0.0179102261882097
8580,363548,etr,2019,wdi2-SP.DYN.IMRT.FE.IN,wdi2-SP.DYN.LE00.MA.IN,0.2474611732522036
8581,363547,etr,2019,wdi2-SP.DYN.IMRT.FE.IN,wdi2-SP.DYN.LE00.IN,0.2011263594717765
8582,363546,etr,2019,wdi2-SP.DYN.IMRT.FE.IN,wdi2-SP.DYN.LE00.FE.IN,0.1168230983476709
8583,363433,etr,2019,wdi2-SP.DYN.IMRT.FE.IN,key-wdi2-NY.GDP.PCAP.CD,0.040338472483929
8584,363490,etr,2019,wdi2-SP.DYN.IMRT.FE.IN,wdi-EN.ATM.CO2E.PC,0.0369134280877135
8585,363527,etr,2019,wdi2-SP.DYN.IMRT.FE.IN,wdi2-NY.GDP.PCAP.KD,0.0348397310486571
8586,363525,etr,2019,wdi2-SP.DYN.IMRT.FE.IN,wdi2-NY.GDP.PCAP.CD,0.0323453672067444
8587,363511,etr,2019,wdi2-SP.DYN.IMRT.FE.IN,wdi2-NY.ADJ.DKAP.GN.ZS,0.0217866641883938
8588,363545,etr,2019,wdi2-SP.DYN.IMRT.FE.IN,wdi2-SP.DYN.CDRT.IN,0.0217741766829949
8589,363507,etr,2019,wdi2-SP.DYN.IMRT.FE.IN,wdi-IT.MLT.MAIN.P2,0.0200678989558527
8590,363398,etr,2019,wdi2-SP.DYN.CDRT.IN,wdi2-SP.POP.GROW,0.200540341627921
8591,363402,etr,2019,wdi2-SP.DYN.CDRT.IN,wdi2-SP.URB.GROW,0.1165014853482246
8592,363351,etr,2019,wdi2-SP.DYN.CDRT.IN,wdi-EN.POP.DNST,0.0901084922515954
8593,363396,etr,2019,wdi2-SP.DYN.CDRT.IN,wdi2-SP.DYN.LE00.IN,0.077129260507584
8594,363395,etr,2019,wdi2-SP.DYN.CDRT.IN,wdi2-SP.DYN.LE00.FE.IN,0.064371623822345
8595,363397,etr,2019,wdi2-SP.DYN.CDRT.IN,wdi2-SP.DYN.LE00.MA.IN,0.0602226444246887
8596,363311,etr,2019,wdi2-SP.DYN.CDRT.IN,wdi-BN.TRF.CURR.CD,0.0202602189612568
8597,363340,etr,2019,wdi2-SP.DYN.CDRT.IN,wdi-EN.ATM.CO2E.PC,0.0155788236528401
8598,363394,etr,2019,wdi2-SP.DYN.CDRT.IN,wdi2-SP.DYN.CBRT.IN,0.0125665539801351
8599,363343,etr,2019,wdi2-SP.DYN.CDRT.IN,wdi-EN.ATM.GHGO.KT.CE,0.0103991366035781
8600,363190,etr,2019,wdi2-SP.DYN.CBRT.IN,wdi-EN.ATM.CO2E.PC,0.2016931868536733
8601,363227,etr,2019,wdi2-SP.DYN.CBRT.IN,wdi2-NY.GDP.PCAP.KD,0.1449520354150174
8602,363207,etr,2019,wdi2-SP.DYN.CBRT.IN,wdi-IT.MLT.MAIN.P2,0.1386714355460434
8603,363245,etr,2019,wdi2-SP.DYN.CBRT.IN,wdi2-SP.DYN.LE00.FE.IN,0.0830796037391583
8604,363225,etr,2019,wdi2-SP.DYN.CBRT.IN,wdi2-NY.GDP.PCAP.CD,0.0810704956631441
8605,363133,etr,2019,wdi2-SP.DYN.CBRT.IN,key-wdi2-NY.GDP.PCAP.CD,0.072375546772152
8606,363138,etr,2019,wdi2-SP.DYN.CBRT.IN,wdi-AG.LND.ARBL.HA.PC,0.0355982547128658
8607,363246,etr,2019,wdi2-SP.DYN.CBRT.IN,wdi2-SP.DYN.LE00.IN,0.0305430794414819
8608,363218,etr,2019,wdi2-SP.DYN.CBRT.IN,wdi2-NY.GDP.FRST.RT.ZS,0.0238683980411157
8609,363248,etr,2019,wdi2-SP.DYN.CBRT.IN,wdi2-SP.POP.GROW,0.0225526561397983
8610,363097,etr,2019,wdi2-SP.DYN.AMRT.MA,wdi2-SP.DYN.LE00.MA.IN,0.3497538663988981
8611,363096,etr,2019,wdi2-SP.DYN.AMRT.MA,wdi2-SP.DYN.LE00.IN,0.1560780310272453
8612,363050,etr,2019,wdi2-SP.DYN.AMRT.MA,wdi-EN.POP.DNST,0.1490099796831717
8613,363095,etr,2019,wdi2-SP.DYN.AMRT.MA,wdi2-SP.DYN.LE00.FE.IN,0.0483449157230989
8614,363094,etr,2019,wdi2-SP.DYN.AMRT.MA,wdi2-SP.DYN.CDRT.IN,0.0276782168561689
8615,362986,etr,2019,wdi2-SP.DYN.AMRT.MA,wdi-AG.LND.ARBL.HA,0.0200126339389663
8616,363087,etr,2019,wdi2-SP.DYN.AMRT.MA,wdi2-SE.PRM.AGES,0.0171525232429665
8617,362984,etr,2019,wdi2-SP.DYN.AMRT.MA,wdi-AG.LND.AGRI.K2,0.0169448186594215
8618,363047,etr,2019,wdi2-SP.DYN.AMRT.MA,wdi-EN.ATM.NOXE.AG.KT.CE,0.0143278615195392
8619,363010,etr,2019,wdi2-SP.DYN.AMRT.MA,wdi-BN.TRF.CURR.CD,0.0135237684806352
8620,362945,etr,2019,wdi2-SP.DYN.AMRT.FE,wdi2-SP.DYN.LE00.IN,0.3169849528501161
8621,362946,etr,2019,wdi2-SP.DYN.AMRT.FE,wdi2-SP.DYN.LE00.MA.IN,0.2827166097507861
8622,362944,etr,2019,wdi2-SP.DYN.AMRT.FE,wdi2-SP.DYN.LE00.FE.IN,0.1412086967853682
8623,362899,etr,2019,wdi2-SP.DYN.AMRT.FE,wdi-EN.POP.DNST,0.0655944849232945
8624,362943,etr,2019,wdi2-SP.DYN.AMRT.FE,wdi2-SP.DYN.CDRT.IN,0.0304713582625209
8625,362936,etr,2019,wdi2-SP.DYN.AMRT.FE,wdi2-SE.PRM.AGES,0.0111722523617833
8626,362836,etr,2019,wdi2-SP.DYN.AMRT.FE,wdi-AG.LND.ARBL.HA.PC,0.0090123066225991
8627,362859,etr,2019,wdi2-SP.DYN.AMRT.FE,wdi-BN.TRF.CURR.CD,0.0079754142478483
8628,362927,etr,2019,wdi2-SP.DYN.AMRT.FE,wdi2-NY.GDP.PCAP.KN,0.0069765109420183
8629,362833,etr,2019,wdi2-SP.DYN.AMRT.FE,wdi-AG.LND.AGRI.K2,0.006366736544102
8630,362765,etr,2019,wdi2-SP.ADO.TFRT,wdi2-NY.GDP.FRST.RT.ZS,0.2141743591349637
8631,362748,etr,2019,wdi2-SP.ADO.TFRT,wdi-EN.POP.DNST,0.0737933023600725
8632,362671,etr,2019,wdi2-SP.ADO.TFRT,key-wdi-AG.SRF.TOTL.K2,0.0561031825818707
8633,362791,etr,2019,wdi2-SP.ADO.TFRT,wdi2-SP.DYN.CBRT.IN,0.0536328446536537
8634,362808,etr,2019,wdi2-SP.ADO.TFRT,wdi2-TM.VAL.MRCH.R1.ZS,0.0442729210310338
8635,362687,etr,2019,wdi2-SP.ADO.TFRT,wdi-AG.LND.TOTL.K2,0.0396543490736856
8636,362688,etr,2019,wdi2-SP.ADO.TFRT,wdi-AG.SRF.TOTL.K2,0.0388838824211993
8637,362792,etr,2019,wdi2-SP.ADO.TFRT,wdi2-SP.DYN.CDRT.IN,0.0287476643277507
8638,362784,etr,2019,wdi2-SP.ADO.TFRT,wdi2-PA.NUS.FCRF,0.0286821454457856
8639,362682,etr,2019,wdi2-SP.ADO.TFRT,wdi-AG.LND.AGRI.K2,0.0286246821724365
8640,362657,etr,2019,wdi2-SL.UEM.TOTL.ZS,wdi2-TM.VAL.MRCH.R1.ZS,0.1913117033763034
8641,362568,etr,2019,wdi2-SL.UEM.TOTL.ZS,wdi-BX.GSR.TRVL.ZS,0.1100004454815815
8642,362635,etr,2019,wdi2-SL.UEM.TOTL.ZS,wdi2-SE.PRM.DURS,0.0442277821423368
8643,362534,etr,2019,wdi2-SL.UEM.TOTL.ZS,wdi-AG.LND.ARBL.HA.PC,0.0420742503977084
8644,362595,etr,2019,wdi2-SL.UEM.TOTL.ZS,wdi-EN.ATM.NOXE.EG.KT.CE,0.0348531927284574
8645,362670,etr,2019,wdi2-SL.UEM.TOTL.ZS,wdi2-TX.VAL.TRVL.ZS.WT,0.0331874061157036
8646,362625,etr,2019,wdi2-SL.UEM.TOTL.ZS,wdi2-NY.GDP.PCAP.KN,0.0324824721559858
8647,362533,etr,2019,wdi2-SL.UEM.TOTL.ZS,wdi-AG.LND.ARBL.HA,0.0262326193152885
8648,362593,etr,2019,wdi2-SL.UEM.TOTL.ZS,wdi-EN.ATM.METH.KT.CE,0.0233251586242047
8649,362532,etr,2019,wdi2-SL.UEM.TOTL.ZS,wdi-AG.LND.AGRI.ZS,0.0191304999954692
8650,362506,etr,2019,wdi2-SL.UEM.TOTL.MA.ZS,wdi2-TM.VAL.MRCH.R1.ZS,0.1319671367601039
8651,362484,etr,2019,wdi2-SL.UEM.TOTL.MA.ZS,wdi2-SE.PRM.DURS,0.1124084455822284
8652,362504,etr,2019,wdi2-SL.UEM.TOTL.MA.ZS,wdi2-TM.VAL.MRCH.HI.ZS,0.0738767908771127
8653,362417,etr,2019,wdi2-SL.UEM.TOTL.MA.ZS,wdi-BX.GSR.TRVL.ZS,0.0729032524401286
8654,362444,etr,2019,wdi2-SL.UEM.TOTL.MA.ZS,wdi-EN.ATM.NOXE.EG.KT.CE,0.0302810032071457
8655,362452,etr,2019,wdi2-SL.UEM.TOTL.MA.ZS,wdi-IT.MLT.MAIN.P2,0.0259521305959564
8656,362488,etr,2019,wdi2-SL.UEM.TOTL.MA.ZS,wdi2-SE.SEC.DURS,0.0256887197314803
8657,362474,etr,2019,wdi2-SL.UEM.TOTL.MA.ZS,wdi2-NY.GDP.PCAP.KN,0.0232763706272615
8658,362383,etr,2019,wdi2-SL.UEM.TOTL.MA.ZS,wdi-AG.LND.ARBL.HA.PC,0.0225851090433664
8659,362485,etr,2019,wdi2-SL.UEM.TOTL.MA.ZS,wdi2-SE.PRM.ENRL,0.0207036724978
8660,362355,etr,2019,wdi2-SL.UEM.TOTL.FE.ZS,wdi2-TM.VAL.MRCH.R1.ZS,0.2076792811078313
8661,362266,etr,2019,wdi2-SL.UEM.TOTL.FE.ZS,wdi-BX.GSR.TRVL.ZS,0.0814146672984025
8662,362233,etr,2019,wdi2-SL.UEM.TOTL.FE.ZS,wdi-AG.LND.ARBL.ZS,0.0472773485842037
8663,362354,etr,2019,wdi2-SL.UEM.TOTL.FE.ZS,wdi2-TM.VAL.MRCH.OR.ZS,0.0398101238664088
8664,362323,etr,2019,wdi2-SL.UEM.TOTL.FE.ZS,wdi2-NY.GDP.PCAP.KN,0.0308130487274974
8665,362363,etr,2019,wdi2-SL.UEM.TOTL.FE.ZS,wdi2-TX.VAL.MRCH.HI.ZS,0.0242202636916127
8666,362232,etr,2019,wdi2-SL.UEM.TOTL.FE.ZS,wdi-AG.LND.ARBL.HA.PC,0.023147424223313
8667,362228,etr,2019,wdi2-SL.UEM.TOTL.FE.ZS,key-wdi2-SP.POP.TOTL,0.0204102985544488
8668,362368,etr,2019,wdi2-SL.UEM.TOTL.FE.ZS,wdi2-TX.VAL.TRVL.ZS.WT,0.01674823860092
8669,362231,etr,2019,wdi2-SL.UEM.TOTL.FE.ZS,wdi-AG.LND.ARBL.HA,0.0166947096204135
8670,362115,etr,2019,wdi2-SL.UEM.1524.ZS,wdi-BX.GSR.TRVL.ZS,0.0980512822833123
8671,362204,etr,2019,wdi2-SL.UEM.1524.ZS,wdi2-TM.VAL.MRCH.R1.ZS,0.0930429274808578
8672,362182,etr,2019,wdi2-SL.UEM.1524.ZS,wdi2-SE.PRM.DURS,0.0767507494852832
8673,362192,etr,2019,wdi2-SL.UEM.1524.ZS,wdi2-SP.POP.GROW,0.0763842783655915
8674,362217,etr,2019,wdi2-SL.UEM.1524.ZS,wdi2-TX.VAL.TRVL.ZS.WT,0.0410487185946651
8675,362082,etr,2019,wdi2-SL.UEM.1524.ZS,wdi-AG.LND.ARBL.ZS,0.0361241450814229
8676,362187,etr,2019,wdi2-SL.UEM.1524.ZS,wdi2-SP.DYN.CBRT.IN,0.0303329581626018
8677,362202,etr,2019,wdi2-SL.UEM.1524.ZS,wdi2-TM.VAL.MRCH.HI.ZS,0.0283370589644783
8678,362173,etr,2019,wdi2-SL.UEM.1524.ZS,wdi2-NY.GDP.TOTL.RT.ZS,0.0241354361338034
8679,362195,etr,2019,wdi2-SL.UEM.1524.ZS,wdi2-SP.RUR.TOTL.ZS,0.0241099188933975
8680,362031,etr,2019,wdi2-SL.UEM.1524.MA.ZS,wdi2-SE.PRM.DURS,0.0944815546936188
8681,361964,etr,2019,wdi2-SL.UEM.1524.MA.ZS,wdi-BX.GSR.TRVL.ZS,0.0865811566405621
8682,362053,etr,2019,wdi2-SL.UEM.1524.MA.ZS,wdi2-TM.VAL.MRCH.R1.ZS,0.0767035548108051
8683,362051,etr,2019,wdi2-SL.UEM.1524.MA.ZS,wdi2-TM.VAL.MRCH.HI.ZS,0.0608850594879577
8684,362035,etr,2019,wdi2-SL.UEM.1524.MA.ZS,wdi2-SE.SEC.DURS,0.0527906945800424
8685,362041,etr,2019,wdi2-SL.UEM.1524.MA.ZS,wdi2-SP.POP.GROW,0.0362744854426624
8686,361931,etr,2019,wdi2-SL.UEM.1524.MA.ZS,wdi-AG.LND.ARBL.ZS,0.0312288549162654
8687,361991,etr,2019,wdi2-SL.UEM.1524.MA.ZS,wdi-EN.ATM.NOXE.EG.KT.CE,0.0305159949003869
8688,362062,etr,2019,wdi2-SL.UEM.1524.MA.ZS,wdi2-TX.VAL.MRCH.RS.ZS,0.0233902430404872
8689,362022,etr,2019,wdi2-SL.UEM.1524.MA.ZS,wdi2-NY.GDP.TOTL.RT.ZS,0.0211390662193704
8690,361902,etr,2019,wdi2-SL.UEM.1524.FE.ZS,wdi2-TM.VAL.MRCH.R1.ZS,0.1141253911233439
8691,361890,etr,2019,wdi2-SL.UEM.1524.FE.ZS,wdi2-SP.POP.GROW,0.0963389261768804
8692,361885,etr,2019,wdi2-SL.UEM.1524.FE.ZS,wdi2-SP.DYN.CBRT.IN,0.0414507347506413
8693,361813,etr,2019,wdi2-SL.UEM.1524.FE.ZS,wdi-BX.GSR.TRVL.ZS,0.0403693026115177
8694,361780,etr,2019,wdi2-SL.UEM.1524.FE.ZS,wdi-AG.LND.ARBL.ZS,0.0372358400870096
8695,361842,etr,2019,wdi2-SL.UEM.1524.FE.ZS,wdi-EN.POP.DNST,0.0349664678855337
8696,361910,etr,2019,wdi2-SL.UEM.1524.FE.ZS,wdi2-TX.VAL.MRCH.HI.ZS,0.0337304818176504
8697,361884,etr,2019,wdi2-SL.UEM.1524.FE.ZS,wdi2-SE.SEC.DURS,0.0291236356628266
8698,361777,etr,2019,wdi2-SL.UEM.1524.FE.ZS,wdi-AG.LND.AGRI.ZS,0.0276334978150995
8699,361826,etr,2019,wdi2-SL.UEM.1524.FE.ZS,wdi-EN.ATM.CO2E.GF.KT,0.0237765226393715
8700,361624,etr,2019,wdi2-SL.TLF.TOTL.IN,key-wdi2-SP.POP.TOTL,0.3081112383305898
8701,361689,etr,2019,wdi2-SL.TLF.TOTL.IN,wdi-EN.ATM.NOXE.EG.KT.CE,0.2571922239350954
8702,361740,etr,2019,wdi2-SL.TLF.TOTL.IN,wdi2-SP.POP.TOTL,0.2322911240123562
8703,361690,etr,2019,wdi2-SL.TLF.TOTL.IN,wdi-EN.ATM.NOXE.KT.CE,0.078487685554036
8704,361744,etr,2019,wdi2-SL.TLF.TOTL.IN,wdi2-SP.URB.TOTL,0.0559991280033817
8705,361662,etr,2019,wdi2-SL.TLF.TOTL.IN,wdi-BX.GSR.TRVL.ZS,0.0137051161576734
8706,361762,etr,2019,wdi2-SL.TLF.TOTL.IN,wdi2-TX.VAL.OTHR.ZS.WT,0.010481166665311
8707,361726,etr,2019,wdi2-SL.TLF.TOTL.IN,wdi2-PA.NUS.ATLS,0.0056679915140295
8708,361655,etr,2019,wdi2-SL.TLF.TOTL.IN,wdi-BX.GSR.CMCP.ZS,0.0054241089356308
8709,361714,etr,2019,wdi2-SL.TLF.TOTL.IN,wdi2-NY.GDP.MKTP.KN,0.0048059873026215
8710,361584,etr,2019,wdi2-SL.TLF.TOTL.FE.ZS,wdi2-SP.DYN.CDRT.IN,0.2368294559349782
8711,361588,etr,2019,wdi2-SL.TLF.TOTL.FE.ZS,wdi2-SP.POP.GROW,0.1111252441533807
8712,361540,etr,2019,wdi2-SL.TLF.TOTL.FE.ZS,wdi-EN.POP.DNST,0.0621283946551804
8713,361529,etr,2019,wdi2-SL.TLF.TOTL.FE.ZS,wdi-EN.ATM.CO2E.PC,0.04470697478697
8714,361477,etr,2019,wdi2-SL.TLF.TOTL.FE.ZS,wdi-AG.LND.ARBL.HA.PC,0.0342117739031748
8715,361548,etr,2019,wdi2-SL.TLF.TOTL.FE.ZS,wdi2-NY.ADJ.DCO2.GN.ZS,0.0338388941024477
8716,361546,etr,2019,wdi2-SL.TLF.TOTL.FE.ZS,wdi-IT.MLT.MAIN.P2,0.0310469111679539
8717,361532,etr,2019,wdi2-SL.TLF.TOTL.FE.ZS,wdi-EN.ATM.GHGO.KT.CE,0.022841524949939
8718,361595,etr,2019,wdi2-SL.TLF.TOTL.FE.ZS,wdi2-TG.VAL.TOTL.GD.ZS,0.0215252217377218
8719,361587,etr,2019,wdi2-SL.TLF.TOTL.FE.ZS,wdi2-SP.DYN.LE00.MA.IN,0.0199332676127577
8720,361329,etr,2019,wdi2-SL.TLF.CACT.ZS,wdi-AG.SRF.TOTL.K2,0.1368001782612982
8721,361406,etr,2019,wdi2-SL.TLF.CACT.ZS,wdi2-NY.GDP.FRST.RT.ZS,0.1052611132125046
8722,361312,etr,2019,wdi2-SL.TLF.CACT.ZS,key-wdi-AG.SRF.TOTL.K2,0.1000350832224124
8723,361328,etr,2019,wdi2-SL.TLF.CACT.ZS,wdi-AG.LND.TOTL.K2,0.0988636423207432
8724,361324,etr,2019,wdi2-SL.TLF.CACT.ZS,wdi-AG.LND.AGRI.ZS,0.0675892776524533
8725,361327,etr,2019,wdi2-SL.TLF.CACT.ZS,wdi-AG.LND.ARBL.ZS,0.0575007564923926
8726,361314,etr,2019,wdi2-SL.TLF.CACT.ZS,key-wdi-DT.ODA.ODAT.PC.ZS,0.0568720229111734
8727,361372,etr,2019,wdi2-SL.TLF.CACT.ZS,wdi-DT.ODA.ODAT.PC.ZS,0.0302255250848274
8728,361440,etr,2019,wdi2-SL.TLF.CACT.ZS,wdi2-SP.RUR.TOTL.ZS,0.0218585612583853
8729,361443,etr,2019,wdi2-SL.TLF.CACT.ZS,wdi2-SP.URB.TOTL.IN.ZS,0.0201549237210655
8730,361178,etr,2019,wdi2-SL.TLF.CACT.MA.ZS,wdi-AG.SRF.TOTL.K2,0.1193585932893768
8731,361177,etr,2019,wdi2-SL.TLF.CACT.MA.ZS,wdi-AG.LND.TOTL.K2,0.1137135876403526
8732,361161,etr,2019,wdi2-SL.TLF.CACT.MA.ZS,key-wdi-AG.SRF.TOTL.K2,0.1133699891553187
8733,361282,etr,2019,wdi2-SL.TLF.CACT.MA.ZS,wdi2-SP.DYN.CDRT.IN,0.0896752144026476
8734,361292,etr,2019,wdi2-SL.TLF.CACT.MA.ZS,wdi2-SP.URB.TOTL.IN.ZS,0.0577093105984599
8735,361163,etr,2019,wdi2-SL.TLF.CACT.MA.ZS,key-wdi-DT.ODA.ODAT.PC.ZS,0.0558156368464149
8736,361306,etr,2019,wdi2-SL.TLF.CACT.MA.ZS,wdi2-TX.VAL.MRCH.HI.ZS,0.047462849396825
8737,361286,etr,2019,wdi2-SL.TLF.CACT.MA.ZS,wdi2-SP.POP.GROW,0.0451875617038348
8738,361221,etr,2019,wdi2-SL.TLF.CACT.MA.ZS,wdi-DT.ODA.ODAT.PC.ZS,0.0376848668785188
8739,361176,etr,2019,wdi2-SL.TLF.CACT.MA.ZS,wdi-AG.LND.ARBL.ZS,0.02893605592444
8740,361093,etr,2019,wdi2-SL.TLF.CACT.FM.ZS,wdi-IT.MLT.MAIN.P2,0.0955994577294293
8741,361095,etr,2019,wdi2-SL.TLF.CACT.FM.ZS,wdi2-NY.ADJ.DCO2.GN.ZS,0.0946047731370633
8742,361050,etr,2019,wdi2-SL.TLF.CACT.FM.ZS,wdi-BX.GRT.TECH.CD.WD,0.0481851725782098
