,Unnamed: 0,rmse,rmse_deviation,time,year,target,model
0,0,41110556823.99858,0.999666247064048,10.52634072303772,2015,wdi-CM.MKT.TRAD.CD,etr
1,0,37489767.25591316,0.1086574884165968,14.248589754104614,2015,wdi-DT.NFL.PROP.CD,etr
2,0,78782509.28567563,0.0971939613922,19.84667658805847,2015,wdi-DT.NFL.PCBK.CD,etr
3,0,959065559.5822312,0.1298033160222958,24.906800270080566,2015,wdi-DT.NFL.PCBO.CD,etr
4,0,27952209515.470093,0.2617227488111568,25.571898460388184,2015,wdi2-NE.EXP.GNFS.KN,etr
5,0,31187082275.95401,0.238439345030036,23.36696839332581,2015,wdi2-NE.IMP.GNFS.KN,etr
6,0,1455059617.1302795,0.3080733287113825,19.377655506134037,2015,wdi2-NV.FSM.TOTL.CN,etr
7,0,17386874.781687856,0.1344796555082076,12.70038628578186,2015,wdi-DC.DAC.NLDL.CD,etr
8,0,1434962.4450050094,0.0881426555279578,29.61200523376465,2015,wdi-DC.DAC.KORL.CD,etr
9,0,9.453310260040396,0.1321650025596184,39.86805605888367,2015,wdi2-TX.VAL.MRCH.R6.ZS,etr
10,0,2.089410729915905,0.3662186048263265,20.76414966583252,2015,wdi2-MS.MIL.XPND.ZS,etr
11,0,6.73324555466603,0.2167724947624588,42.10408282279968,2015,key-wdi-IT.NET.USER.ZS,etr
12,0,6.73324555466603,0.2167724947624588,42.029372215271,2015,wdi-IT.NET.USER.ZS,etr
13,0,2.624762467303328,0.1263695820469325,18.133269548416138,2015,wdi2-NV.MNF.TECH.ZS.UN,etr
14,0,6.291723154714781,0.1658015415712644,17.75992226600647,2015,wdi2-NY.ADJ.NNTY.KD.ZG,etr
15,0,6.173313127042427,0.1492288220046209,17.57873845100403,2015,wdi2-NY.ADJ.NNTY.PC.KD.ZG,etr
16,0,6.617852832474009,0.322712347955179,24.03299880027771,2015,wdi2-TX.MNF.TECH.ZS.UN,etr
17,0,0.2712833891798885,0.2461386065587959,23.97379994392395,2015,wdi2-MS.MIL.TOTL.TF.ZS,etr
18,0,1648.2212300216247,0.0900869716726329,29.34024143218994,2015,wdi2-NV.SRV.EMPL.KD,etr
19,0,1509.1896063572349,0.1756898236102775,30.456982135772705,2015,wdi2-NV.AGR.EMPL.KD,etr
20,0,8496.517678032016,0.4535121815334033,29.33269023895264,2015,wdi2-NV.IND.EMPL.KD,etr
21,0,1.643418964424328,0.043011664902555,32.19144940376282,2015,hdr-43006,etr
22,0,1.9267983083373688,0.1094523443652939,32.355114698410034,2015,wdi2-SL.AGR.EMPL.FE.ZS,etr
23,0,1.7034632847550724,0.0643333057123308,33.03036618232727,2015,wdi2-SL.AGR.EMPL.MA.ZS,etr
24,0,1.5888464146666543,0.068496650849483,32.830755949020386,2015,wdi2-SL.AGR.EMPL.ZS,etr
25,0,2.5692535099457263,0.0854190416499994,32.96376395225525,2015,wdi2-SL.EMP.1524.SP.FE.ZS,etr
26,0,2.403799463182587,0.0544709121806867,33.17416262626648,2015,wdi2-SL.EMP.1524.SP.MA.ZS,etr
27,0,2.481472527728232,0.0665222119198427,32.96451497077942,2015,wdi2-SL.EMP.1524.SP.ZS,etr
28,0,0.3972495996863559,0.2205580745038242,31.69943189620972,2015,wdi2-SL.EMP.MPYR.FE.ZS,etr
29,0,0.5252640486120058,0.1438217647835276,32.09771752357483,2015,wdi2-SL.EMP.MPYR.MA.ZS,etr
30,0,0.4763733967189884,0.1628337052035194,31.749353170394897,2015,wdi2-SL.EMP.MPYR.ZS,etr
31,0,2.397225848980177,0.0572987342099552,32.95435619354248,2015,wdi2-SL.EMP.SELF.FE.ZS,etr
32,0,2.681659167573037,0.0639869360157224,32.37666034698486,2015,wdi2-SL.EMP.SELF.MA.ZS,etr
33,0,1.669456947655762,0.0397734058302068,32.763113260269165,2015,wdi2-SL.EMP.SELF.ZS,etr
34,0,2.479485538597265,0.0523135386814736,32.62826371192932,2015,wdi2-SL.EMP.TOTL.SP.FE.ZS,etr
35,0,1.6520574661445802,0.0237042920610621,33.183984994888306,2015,wdi2-SL.EMP.TOTL.SP.MA.ZS,etr
36,0,2.3181512818944907,0.0578999530626618,32.63671112060547,2015,wdi2-SL.EMP.VULN.FE.ZS,etr
37,0,2.7296483944242604,0.0713477478377822,32.71085548400879,2015,wdi2-SL.EMP.VULN.MA.ZS,etr
38,0,1.75258890496407,0.0448805979227597,32.71140503883362,2015,wdi2-SL.EMP.VULN.ZS,etr
39,0,2.3293470014710067,0.0400482079198514,32.67584443092346,2015,wdi2-SL.EMP.WORK.FE.ZS,etr
40,0,2.6392404475207325,0.0454323959331574,32.67175650596619,2015,wdi2-SL.EMP.WORK.MA.ZS,etr
41,0,1.6055473370721438,0.0276691954097667,32.549896478652954,2015,wdi2-SL.EMP.WORK.ZS,etr
42,0,3.93461020285471,0.3015837417599066,32.285696268081665,2015,wdi2-SL.FAM.WORK.FE.ZS,etr
43,0,2.6520273185989662,0.2787471321644232,31.423274278640747,2015,wdi2-SL.FAM.WORK.MA.ZS,etr
44,0,3.1657963849759776,0.2889708796397067,31.85269927978516,2015,wdi2-SL.FAM.WORK.ZS,etr
45,0,1.7693752939965686,0.1594755141586711,32.05019450187683,2015,wdi2-SL.IND.EMPL.FE.ZS,etr
46,0,1.5648064075381518,0.0674800622443146,32.68605422973633,2015,wdi2-SL.IND.EMPL.MA.ZS,etr
47,0,1.2827677506696238,0.06945102963343,32.631672859191895,2015,wdi2-SL.IND.EMPL.ZS,etr
48,0,2.382833455719642,0.0334187011851018,32.72836780548096,2015,wdi2-SL.SRV.EMPL.FE.ZS,etr
49,0,1.3801588545326922,0.0274203556589811,32.72128081321716,2015,wdi2-SL.SRV.EMPL.MA.ZS,etr
50,0,1.6283346281381506,0.0279134771876816,32.803099632263184,2015,wdi2-SL.SRV.EMPL.ZS,etr
51,0,2.7972243592017136,0.1275408998861843,33.240076303482056,2015,wdi2-SL.UEM.1524.FE.ZS,etr
52,0,2.332774793389335,0.1555197595570625,32.82247185707092,2015,wdi2-SL.UEM.1524.MA.ZS,etr
53,0,2.3977826145619825,0.1361651174196688,33.125457763671875,2015,wdi2-SL.UEM.1524.ZS,etr
54,0,1.3623252863551754,0.1379026833561644,32.90112090110779,2015,wdi2-SL.UEM.TOTL.FE.ZS,etr
55,0,1.1431496486225972,0.16708473259676,32.80483889579773,2015,wdi2-SL.UEM.TOTL.MA.ZS,etr
56,0,391.45733175337017,0.1996186707114535,6.216079950332642,2015,wdi-AG.LND.TRAC.ZS,etr
57,0,840.8433121178603,0.5508031068772358,6.109976053237915,2015,wdi-AG.AGR.TRAC.NO,etr
58,0,0.0967383333278353,0.3457791657926523,42.37911248207092,2015,wdi-EN.ATM.CO2E.PP.GD,etr
59,0,0.0884643706636807,0.3528124326084136,42.41204118728638,2015,wdi-EN.ATM.CO2E.PP.GD.KD,etr
60,0,5.669157505591527,0.0811892546461336,34.34883379936218,2015,wdi2-TX.VAL.MMTL.ZS.UN,etr
61,0,6.122575632483687,0.0733404495160637,32.47352743148804,2015,wdi2-TX.VAL.AGRI.ZS.UN,etr
62,0,10.515497098788726,0.3570030799275203,34.57716965675354,2015,wdi2-TX.VAL.MANF.ZS.UN,etr
63,0,631.7447027666193,0.2219893538272161,10.61520266532898,2015,wdi2-SH.HIV.0014,etr
64,0,175.44137394963633,0.3458392587097554,8.799140453338623,2015,wdi2-SH.HIV.INCD.14,etr
65,0,1.296071899957687,0.0294378605295529,19.22535228729248,2015,wdi2-SH.DYN.AIDS.FE.ZS,etr
66,0,0.0966253980997348,0.0794959200820542,13.868235349655151,2015,wdi2-SH.DYN.AIDS.ZS,etr
67,0,0.0965759695041467,0.2272375753038746,12.208874225616457,2015,wdi2-SH.HIV.1524.FE.ZS,etr
68,0,0.0363273251311339,0.1326737091745761,10.318227291107178,2015,wdi2-SH.HIV.1524.MA.ZS,etr
69,0,219.11018992732048,0.1545361541049111,15.196667432785034,2015,wdi2-SH.HIV.INCD,etr
70,0,288.0037262884514,0.1636827673087274,15.6208655834198,2015,wdi2-SH.HIV.INCD.TL,etr
71,0,0.0883173576614758,0.1566770442146563,19.020732641220093,2015,wdi2-SH.HIV.INCD.TL.P3,etr
72,0,90.3293159708205,0.1602463049957533,11.660253524780272,2015,wdi2-SH.HIV.INCD.YG,etr
73,0,0.0956895618131969,0.1414380290745827,19.35971164703369,2015,wdi2-SH.HIV.INCD.YG.P3,etr
74,0,0.1411519041541621,0.1559381856901376,19.60304379463196,2015,wdi2-SH.HIV.INCD.ZS,etr
75,0,13.44321965189198,0.1150063783635051,19.420955181121823,2015,wdi2-NE.CON.GOVT.KD.ZG,etr
76,0,8.84994201118774,0.1032454836662361,19.648009061813354,2015,wdi2-NE.CON.PRVT.KD.ZG,etr
77,0,4195138927.8803215,0.6369419275531263,20.62583374977112,2015,wdi2-NY.ADJ.SVNG.CD,etr
78,0,5.4749329010911785,0.4516173473037093,21.553691625595093,2015,wdi2-NY.ADJ.SVNG.GN.ZS,etr
79,0,2661.9595644985043,0.078991741452641,32.78680896759033,2015,wdi2-SL.GDP.PCAP.EM.KD,etr
80,0,1.1168651526529685,0.01659048558076,32.95617866516113,2015,key-wdi2-SL.TLF.ACTI.ZS,etr
81,0,15819014.551405648,0.3433467374075316,32.92377614974976,2015,wdi2-NY.ADJ.DPEM.CD,etr
82,0,0.1522207771913791,0.1787627814380559,33.0506386756897,2015,wdi2-NY.ADJ.DPEM.GN.ZS,etr
83,0,1.6213842354870796,0.0275675781196939,32.96889400482178,2015,wdi2-SL.EMP.TOTL.SP.ZS,etr
84,0,2.3364858974509466,0.0616653704291849,32.498093605041504,2015,wdi2-SL.TLF.ACTI.1524.FE.ZS,etr
85,0,2.116514975379696,0.0406096624685697,32.70085978507996,2015,wdi2-SL.TLF.ACTI.1524.MA.ZS,etr
86,0,2.0812760337055,0.0460419332536417,32.5983669757843,2015,wdi2-SL.TLF.ACTI.1524.ZS,etr
87,0,2.253503837486881,0.040274977128988,32.8819317817688,2015,wdi2-SL.TLF.ACTI.FE.ZS,etr
88,0,1.2565624863428368,0.0161164619610137,32.731977701187134,2015,wdi2-SL.TLF.ACTI.MA.ZS,etr
89,0,1.1168651526529685,0.01659048558076,32.598873138427734,2015,wdi2-SL.TLF.ACTI.ZS,etr
90,0,2.303570278076124,0.0439309900994546,32.8194055557251,2015,wdi2-SL.TLF.CACT.FE.ZS,etr
91,0,2.416665450126384,0.0343710911183775,33.030844926834106,2015,wdi2-SL.TLF.CACT.FM.ZS,etr
92,0,1.3690500440745057,0.0182991384625343,32.68574953079224,2015,wdi2-SL.TLF.CACT.MA.ZS,etr
93,0,0.8686633718079294,0.0213760033357494,32.55047535896301,2015,wdi2-SL.TLF.TOTL.FE.ZS,etr
94,0,1.165314083801025,0.1457718178059745,32.887733697891235,2015,wdi2-SL.UEM.TOTL.ZS,etr
95,0,53646552674.93461,0.2834454352140547,26.931206464767456,2015,wdi2-NE.CON.PRVT.CN.AD,etr
96,0,0.3539785280167804,0.0456451205053787,37.278846740722656,2015,hdr-103006,etr
97,0,0.0042777055112362,0.0054657962354059,39.81759977340698,2015,hdr-103206,etr
98,0,0.2908779425144501,0.0041042847568634,39.14449501037598,2015,hdr-69206,etr
99,0,0.0146277130474398,0.0211599319245439,39.45977973937988,2015,hdr-103606,etr
100,0,1292.4279458685455,0.0881480373841227,41.37778544425965,2015,hdr-195706,etr
101,0,0.4799734028096398,0.0383045371799983,38.91567945480347,2015,hdr-69706,etr
102,0,1510.6801373758558,0.0694565580402692,33.900601387023926,2015,wdi2-SH.DTH.0509,etr
103,0,1404.392933776236,0.0741260917225924,32.6835732460022,2015,wdi2-SH.DTH.1014,etr
104,0,1277.7998959788015,0.0705927791822994,33.69989776611328,2015,wdi2-SH.DTH.1519,etr
105,0,1078.9229762575796,0.0687212086788267,35.66378474235535,2015,wdi2-SH.DTH.2024,etr
106,0,6.036476232289691,0.0701100607699151,33.4045627117157,2015,wdi2-SH.DYN.0509,etr
107,0,5.736601542521613,0.0724318376581011,34.14316439628601,2015,wdi2-SH.DYN.1014,etr
108,0,5.674941315891366,0.0708482061909034,37.24091362953186,2015,wdi2-SH.DYN.1519,etr
109,0,4.833346388822385,0.6419611741794947,38.22297382354736,2015,wdi2-SH.DYN.2024,etr
110,0,5585315431.722801,0.1851246132742759,19.40854048728943,2015,wdi2-NE.CON.GOVT.KN,etr
111,0,35193511131.744125,0.1644304050327814,18.83756136894226,2015,wdi2-NE.CON.PRVT.KN,etr
112,0,3811.190491131936,0.265061630831358,20.31732296943665,2015,wdi2-MS.MIL.TOTL.P1,etr
113,0,1.3402163496144497,0.0209748713159271,32.70646524429321,2015,wdi2-SL.TLF.CACT.ZS,etr
114,0,62768.17402324791,0.0762213506595654,32.45857787132263,2015,wdi2-SL.TLF.TOTL.IN,etr
115,0,0.5286766004894469,0.4390641056333336,35.9555389881134,2015,wdi2-TM.VAL.AGRI.ZS.UN,etr
116,0,3.567533612249287,0.1814094034876139,37.00932765007019,2015,wdi2-TM.VAL.FOOD.ZS.UN,etr
117,0,6.4607346514348745,0.3119331571831484,36.80072617530823,2015,wdi2-TM.VAL.FUEL.ZS.UN,etr
118,0,6.54425415185787,0.1224334805043591,36.810776710510254,2015,wdi2-TM.VAL.MANF.ZS.UN,etr
119,0,0.7684685000048931,0.622883862742535,35.25027322769165,2015,wdi2-TM.VAL.MMTL.ZS.UN,etr
120,0,22.25763421451209,0.4862757689772122,35.064082860946655,2015,wdi2-TX.VAL.FOOD.ZS.UN,etr
121,0,4.459261170753788,0.0775302873454499,42.24742460250855,2015,wdi2-TM.VAL.MRCH.AL.ZS,etr
122,0,3.121538920258277,0.1601609012028358,28.479077100753784,2015,wdi2-SE.PRM.ENRL.TC.ZS,etr
123,0,6.677536981106579,0.0776510986992986,29.18790030479431,2015,wdi2-SE.SEC.ENRR,etr
124,0,1874.7762374840756,0.3447884965734455,28.080040454864506,2015,wdi2-SE.PRM.TCHR,etr
125,0,8082.60953721149,0.0949300744688003,29.33896851539612,2015,wdi2-SE.SEC.ENRL,etr
126,0,36565367.71916554,0.0783492387102283,26.342326641082764,2015,wdi-DT.TDS.DIMF.CD,etr
127,0,17760831784.292873,0.1858797116588987,38.65971493721008,2015,wdi2-NV.SRV.TOTL.KN,etr
128,0,46392764212.06363,0.4115099034751073,36.46204447746277,2015,wdi2-NV.SRV.TOTL.CN,etr
129,0,2.4760230112615207,0.0402175854242519,37.946587800979614,2015,wdi2-NV.SRV.TOTL.ZS,etr
130,0,1096969.2036393648,0.0960568463142101,23.622132301330566,2015,wdi-DT.NFL.IFAD.CD,etr
131,0,1.378687034203122,0.1934969709120969,36.73747897148132,2015,wdi-FR.INR.LNDP,etr
132,0,2.790316510777171,0.4877371259648931,39.25395131111145,2015,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,etr
133,0,2.790316510777171,0.4877371259648931,39.179524421691895,2015,wdi-BX.TRF.PWKR.DT.GD.ZS,etr
134,0,569644757.0138096,0.2470845014635757,36.39664101600647,2015,wdi2-NV.IND.MANF.CD,etr
135,0,11168200113.720991,0.4632843839322643,38.13924217224121,2015,wdi2-NV.IND.MANF.CN,etr
136,0,1.3046597840981586,0.1670402934901189,38.14288258552551,2015,wdi2-NV.IND.MANF.ZS,etr
137,0,5.573396832302659,0.0661316405468158,22.68328285217285,2015,wdi2-SH.VAC.TTNS.ZS,etr
138,0,3594748500.709728,0.7267613899823845,26.75869846343994,2015,wdi2-NY.ADJ.NNAT.CD,etr
139,0,6.7159656058472,0.5006823793332196,26.99261951446533,2015,wdi2-NY.ADJ.NNAT.GN.ZS,etr
140,0,6.698882118582837,0.2985883899770388,26.765163898468018,2015,wdi2-NY.ADJ.ICTR.GN.ZS,etr
141,0,1.4565035734387175,0.3642819492699051,37.770331382751465,2015,wdi-FR.INR.DPST,etr
142,0,4.621005373907185,0.0956422380490973,39.932347774505615,2015,wdi2-NV.SRV.TOTL.KD.ZG,etr
143,0,2.790316510777171,0.4877371259648931,39.277854681015015,2015,key-mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,etr
144,0,2.790316510777171,0.4877371259648931,39.323259353637695,2015,key-wdi-BX.TRF.PWKR.DT.GD.ZS,etr
145,0,143167975.3302242,0.4288673728022994,37.828726291656494,2015,wdi-BX.TRF.PWKR.CD.DT,etr
146,0,5.497873784772124,0.6571573579783232,41.46211767196655,2015,wdi2-TX.VAL.MRCH.R3.ZS,etr
147,0,1.4445355139246512,0.0281811783955698,30.903260946273804,2015,wdi2-SE.SEC.ENRL.GC.FE.ZS,etr
148,0,41349196.53633604,0.2699460979507833,16.45646643638611,2015,wdi-DT.DOD.MIBR.CD,etr
149,0,6583016.210102351,0.0952403965581937,22.54539132118225,2015,wdi-DT.NFL.MIDA.CD,etr
150,0,2440750589.143947,0.2588564353740711,37.45488619804382,2015,wdi2-NV.SRV.TOTL.KD,etr
151,0,342879524.383429,0.039633040088346,27.044058561325077,2015,wdi-BX.GSR.ROYL.CD,etr
152,0,100394795.8896306,0.1196930214273901,13.527538537979126,2015,wdi-DT.NFL.RDBN.CD,etr
153,0,74348421.15517844,0.9641371511696144,22.619012117385864,2015,wdi-DT.DOD.MIDA.CD,etr
154,0,3939761644.371816,0.5790524490243723,28.851308584213257,2015,wdi2-NY.GNS.ICTR.CD,etr
155,0,27165133873.49364,0.6128865986317278,27.694972276687626,2015,wdi2-NY.GNS.ICTR.CN,etr
156,0,6.160834409342189,0.2839163509388068,28.347514629364014,2015,wdi2-NY.GNS.ICTR.GN.ZS,etr
157,0,17.23275324991853,0.612015670768899,27.762139797210693,2015,wdi2-NY.GNS.ICTR.ZS,etr
158,0,8.290524904643256,0.0733642941190946,36.99741721153259,2015,key-wdi-FR.INR.RINR,etr
159,0,1.790850825873986,0.1599827400667511,37.16410970687866,2015,wdi-FR.INR.LEND,etr
160,0,8.290524904643256,0.0733642941190946,36.94165110588074,2015,wdi-FR.INR.RINR,etr
161,0,5.695834948425858,0.0639440669004834,36.91012692451477,2015,wdi2-SH.IMM.MEAS,etr
162,0,10.847079412770576,0.0787244522063697,40.239922523498535,2015,wdi2-NV.IND.MANF.KD.ZG,etr
163,0,25635831081.91252,0.1613481205303981,39.32348990440369,2015,wdi2-NY.GDP.FCST.KN,etr
164,0,94550456.5421664,0.7061634293356064,39.72963190078735,2015,wdi-BM.TRF.PWKR.CD.DT,etr
165,0,4.225069207336734,0.3391931533760115,40.79547619819641,2015,wdi-BX.GSR.TRAN.ZS,etr
166,0,105458232.41854544,0.348632641626228,36.57195734977722,2015,wdi-BX.TRF.PWKR.CD,etr
167,0,494238.9633248717,0.6937212561087179,16.867006540298462,2015,wdi-DT.NFL.UNTA.CD,etr
168,0,4.393353187854107,0.3372179644828924,40.693790435791016,2015,wdi2-TX.VAL.TRAN.ZS.WT,etr
169,0,10954.22942490183,0.1406516927404423,31.152897834777832,2015,wdi2-SE.SEC.ENRL.GC,etr
170,0,13.78640231387356,0.2510185877834218,11.969911813735962,2015,wdi-FS.AST.DOMS.GD.ZS,etr
171,0,1.6588262702413237,0.2830016682833878,27.77270817756653,2015,wdi-FR.INR.RISK,etr
172,0,69413162.25265749,0.4651242066528664,26.50042963027954,2015,wdi-DT.DOD.MWBG.CD,etr
173,0,4453069973.386206,0.7391287622421141,22.91399049758911,2015,wdi2-NY.ADJ.SVNX.CD,etr
174,0,5.839546985212648,0.4568528367613771,23.56026697158813,2015,wdi2-NY.ADJ.SVNX.GN.ZS,etr
175,0,1048571530.6922204,0.0742797273775678,28.04322385787964,2015,wdi2-NE.GDI.STKB.CD,etr
176,0,2683820162.8674264,0.0667634243013876,28.29264616966248,2015,wdi2-NE.GDI.STKB.CN,etr
177,0,568453379.1861783,0.2482727177032566,37.05410218238831,2015,wdi2-NV.IND.MANF.KD,etr
178,0,3586656629.008854,0.2716051431850556,38.89267611503601,2015,wdi2-NY.GDP.FCST.KD,etr
179,0,3641544556.0384655,0.1694158695998663,39.800604820251465,2015,wdi2-NV.IND.MANF.KN,etr
180,0,5.227061637428967,0.1853244417641925,16.25305676460266,2015,wdi-EN.ATM.METH.AG.ZS,etr
181,0,2.985739394816449,0.2355659463996765,15.048466682434082,2015,wdi-EN.ATM.METH.EG.ZS,etr
182,0,9.227909546061037,0.1437408595430437,15.65087080001831,2015,wdi-EN.ATM.NOXE.AG.ZS,etr
183,0,8.12079434966426,0.5213276249738891,14.71013879776001,2015,wdi-EN.ATM.NOXE.EG.ZS,etr
184,0,30.314060672952248,0.5473248644251317,25.683692693710327,2015,key-wdi-DT.DOD.DECT.GN.ZS,etr
185,0,30.314060672952248,0.5473248644251317,25.73585844039917,2015,wdi-DT.DOD.DECT.GN.ZS,etr
186,0,12.010790866989646,0.7251372030389065,25.59842562675476,2015,wdi-DT.DOD.DSTC.XP.ZS,etr
187,0,282254278.42580533,0.0711092083393411,19.92780303955078,2015,wdi-DT.NFL.PRVT.CD,etr
188,0,4.428286810684887,0.0758064764947732,26.07921147346497,2015,wdi-DT.TDS.DECT.GN.ZS,etr
189,0,4.231336259006093,0.0725317079287767,26.95584464073181,2015,wdi-DT.TDS.DPPG.GN.ZS,etr
190,0,31.900244486571445,0.6241791604164558,23.801960229873657,2015,wdi-DT.ODA.ODAT.GI.ZS,etr
191,0,2004304763.7394228,0.4138360692382514,26.115004777908325,2015,wdi2-NE.GDI.FTOT.CD,etr
192,0,24403915831.95871,0.441244372568953,26.327542066574097,2015,wdi2-NE.GDI.FTOT.CN,etr
193,0,5.395845465285182,0.2224160149302442,26.752561330795288,2015,wdi2-NE.GDI.FTOT.ZS,etr
194,0,636645061.0717736,0.3107130745928161,26.94145894050598,2015,wdi2-NE.CON.GOVT.CD,etr
195,0,10824504907.635866,0.375830862075423,26.68560576438904,2015,wdi2-NE.CON.GOVT.CN,etr
196,0,5.358509870535176,0.2552671700237959,27.470340490341187,2015,wdi2-NE.CON.GOVT.ZS,etr
197,0,2549362741.50696,0.2741937245003689,26.23496150970459,2015,wdi2-NE.CON.PRVT.CD,etr
198,0,55214769790.91454,0.2916731752619257,26.75562357902527,2015,wdi2-NE.CON.PRVT.CN,etr
199,0,5.349477065535347,0.0777936215797353,27.192161560058597,2015,wdi2-NE.CON.PRVT.ZS,etr
200,0,5645336624.272228,0.3600268773168362,28.136974573135376,2015,wdi2-NE.DAB.TOTL.CD,etr
201,0,75947712005.1871,0.2871567671516108,27.890382766723636,2015,wdi2-NE.DAB.TOTL.CN,etr
202,0,8.934341127765721,0.0777362734068402,28.47145795822144,2015,wdi2-NE.DAB.TOTL.ZS,etr
203,0,3386914797.0575376,0.7187980716090555,29.895252227783203,2015,wdi2-NE.GDI.TOTL.CD,etr
204,0,24872927230.319347,0.4625847046328969,27.997689962387085,2015,wdi2-NE.GDI.TOTL.CN,etr
205,0,4.681017565190331,0.1883261792781632,29.14669370651245,2015,wdi2-NE.GDI.TOTL.ZS,etr
206,0,2548221963.86219,0.0683132195688506,29.55621910095215,2015,wdi2-NY.GDP.DISC.CN,etr
207,0,3151898698.0525484,0.2876987706330953,27.97945523262024,2015,wdi2-NE.CON.TOTL.CD,etr
208,0,61632427768.29583,0.292762402400501,27.699791193008423,2015,wdi2-NE.CON.TOTL.CN,etr
209,0,7.466462728928192,0.0828147861163128,28.786996841430664,2015,wdi2-NE.CON.TOTL.ZS,etr
210,0,4912138773.900338,0.6807272843722091,27.43178486824036,2015,wdi2-NY.GDS.TOTL.CD,etr
211,0,23166478188.42537,0.8015978836495106,28.788110494613647,2015,wdi2-NY.GDS.TOTL.CN,etr
212,0,7.385943110569306,0.7504949437081225,28.739522695541385,2015,wdi2-NY.GDS.TOTL.ZS,etr
213,0,2.4116639703998435,0.0611229501233136,28.06505537033081,2015,wdi2-NY.ADJ.DRES.GN.ZS,etr
214,0,5989041356.215523,0.4587134523043116,35.42425775527954,2015,wdi2-NY.ADJ.NNTY.CD,etr
215,0,1161.1127429392488,0.1622985956769863,35.923967599868774,2015,wdi2-NY.ADJ.NNTY.PC.CD,etr
216,0,20.40946409670099,0.1780713476643819,32.84130096435547,2015,key-wdi2-NE.TRD.GNFS.ZS,etr
217,0,13750818050.409813,0.6444352005556867,32.48236346244812,2015,wdi2-NE.EXP.GNFS.CD,etr
218,0,31472711476.44293,0.3935095741332369,33.12700176239014,2015,wdi2-NE.EXP.GNFS.CN,etr
219,0,8.798157987041838,0.1788270043838523,33.509947061538696,2015,wdi2-NE.EXP.GNFS.ZS,etr
220,0,14713411595.396416,0.763926728090027,32.31293344497681,2015,wdi2-NE.IMP.GNFS.CD,etr
221,0,35868895315.16621,0.3544566547957319,32.39286422729492,2015,wdi2-NE.IMP.GNFS.CN,etr
222,0,12.135876747930109,0.1855221634019455,33.41150665283203,2015,wdi2-NE.IMP.GNFS.ZS,etr
