,predicted indicator,feature indicator,feature importance
1,ssi-2,ssi-wbs,0.005351524939903265
2,ssi-2,ssi-20,0.018786649305656114
3,ssi-2,ssi-e,0.04575563017059145
4,ssi-2,ssi-4,0.021360146098638122
5,ssi-2,ssi-19,0.3489838749948941
6,ssi-2,ssi-hwi,0.11562924716156259
7,ssi-2,ssi-pdh,0.009772721804972344
8,ssi-2,ssi-1,0.03658483870272389
9,ssi-2,ssi-3,0.31523954860480385
0,ssi-3,ssi-pdh,0.014559341284215014
1,ssi-3,ssi-ce,0.012816942151192572
2,ssi-3,ssi-e,0.0059799677697060126
3,ssi-3,ssi-9,0.01075802977043613
4,ssi-3,ssi-ssi,0.015928788866223377
5,ssi-3,ssi-13,0.0023526763266588065
6,ssi-3,ssi-2,0.06337107877588188
7,ssi-3,ssi-hwi,0.17775558391870497
8,ssi-3,ssi-5,0.012887240811460407
9,ssi-3,ssi-bn,0.6835903503255208
0,ssi-5,ssi-13,0.04545287649054564
1,ssi-5,ssi-19,0.25498410399186877
2,ssi-5,ssi-3,0.06476173459787413
3,ssi-5,ssi-11,0.01837267516167276
4,ssi-5,ssi-pdh,0.3475908353669273
5,ssi-5,ssi-wbs,0.023826858403940537
6,ssi-5,ssi-hwi,0.04820596316874417
7,ssi-5,ssi-ssi,0.0955561498337872
8,ssi-5,ssi-e,0.06959384494828548
9,ssi-5,ssi-18,0.03165495803635395
0,ssi-pdh,ssi-2,0.04629271945888468
1,ssi-pdh,ssi-6,0.029170935806754318
2,ssi-pdh,ssi-nr,0.04912464887003743
3,ssi-pdh,ssi-3,0.013538788027531841
4,ssi-pdh,ssi-1,0.02560006573527986
5,ssi-pdh,ssi-ssi,0.16871767336241955
6,ssi-pdh,ssi-9,0.18111944425520599
7,ssi-pdh,ssi-5,0.37452663897425564
8,ssi-pdh,ssi-20,0.06323921149789867
9,ssi-pdh,ssi-13,0.04866987401173196
0,ssi-20,ssi-11,0.07614158625852346
1,ssi-20,ssi-2,0.05269085611011502
2,ssi-20,ssi-hwi,0.024965833781769052
3,ssi-20,ssi-e,0.3698066526906172
4,ssi-20,ssi-9,0.13882248536114228
5,ssi-20,ssi-3,0.07018810228359426
6,ssi-20,ssi-14,0.02346113963189679
7,ssi-20,ssi-8,0.04289336192882109
8,ssi-20,ssi-10,0.06952165581739503
9,ssi-20,ssi-pdh,0.13150832613612584
0,ssi-t,ssi-ecwi,0.45265079344303955
1,ssi-t,ssi-5,0.04040565000296545
2,ssi-t,ssi-11,0.035294274572659254
3,ssi-t,ssi-13,0.10410187375086741
4,ssi-t,ssi-14,0.05275729942191832
5,ssi-t,ssi-nr,0.06787005966527689
6,ssi-t,ssi-9,0.02402417003537919
7,ssi-t,ssi-18,0.04635621188665131
8,ssi-t,ssi-21,0.041226682455504295
9,ssi-t,ssi-ce,0.13531298476573841
0,ssi-1,ssi-4,0.04482929104385974
1,ssi-1,ssi-pdh,0.12327134251604069
2,ssi-1,ssi-bn,0.24725591926142038
3,ssi-1,ssi-2,0.259945868797711
4,ssi-1,ssi-12,0.10534420973138854
5,ssi-1,ssi-ce,0.0337612220044967
6,ssi-1,ssi-20,0.017140304265918463
7,ssi-1,ssi-3,0.021829477742741264
8,ssi-1,ssi-15,0.040702232814656986
9,ssi-1,ssi-19,0.10592013182176639
0,ssi-17,ssi-t,0.7150312783354362
1,ssi-17,ssi-14,0.032796603859981364
2,ssi-17,ssi-enwi,0.01984076001094573
3,ssi-17,ssi-19,0.028613615624020684
4,ssi-17,ssi-15,0.08162196305038588
5,ssi-17,ssi-pdh,0.06439204182829845
6,ssi-17,ssi-9,0.006944159352835325
7,ssi-17,ssi-e,0.007919312676013288
8,ssi-17,ssi-16,0.004079968720956618
9,ssi-17,ssi-ecwi,0.0387602965411265
0,ssi-12,ssi-15,0.02812866147088779
1,ssi-12,ssi-nr,0.3797244499613392
2,ssi-12,ssi-wbs,0.040232497559013765
3,ssi-12,ssi-18,0.05819524538395351
4,ssi-12,ssi-4,0.10721515779532242
5,ssi-12,ssi-16,0.02269206233747464
6,ssi-12,ssi-enwi,0.11767697601181566
7,ssi-12,ssi-10,0.10879373228672536
8,ssi-12,ssi-1,0.1044825077438571
9,ssi-12,ssi-6,0.032858709449610606
0,ssi-6,ssi-14,0.19629443637655694
1,ssi-6,ssi-16,0.005757416577799473
2,ssi-6,ssi-enwi,0.058302356372106824
3,ssi-6,ssi-12,0.09719131170559345
4,ssi-6,ssi-19,0.10633162752852304
5,ssi-6,ssi-ce,0.09530755342192684
6,ssi-6,ssi-17,0.1342945411125453
7,ssi-6,ssi-8,0.13961853053393647
8,ssi-6,ssi-e,0.049425655391636326
9,ssi-6,ssi-9,0.11747657097937536
0,ssi-18,ssi-19,0.028478774035633495
1,ssi-18,ssi-4,0.025980059855919103
2,ssi-18,ssi-t,0.2677761370940048
3,ssi-18,ssi-wbs,0.054792648024332986
4,ssi-18,ssi-hwi,0.06623605731099078
5,ssi-18,ssi-e,0.008758099858070172
6,ssi-18,ssi-2,0.09437477855997908
7,ssi-18,ssi-enwi,0.08903148028795041
8,ssi-18,ssi-8,0.31101206637477463
9,ssi-18,ssi-ssi,0.05355989859834467
0,ssi-4,ssi-e,0.06260999920343273
1,ssi-4,ssi-nr,0.08578867612604137
2,ssi-4,ssi-11,0.012522597277889147
3,ssi-4,ssi-ssi,0.14540014734460877
4,ssi-4,ssi-hwi,0.2923263178389213
5,ssi-4,ssi-13,0.14819773876355952
6,ssi-4,ssi-ecwi,0.07312821336214016
7,ssi-4,ssi-pdh,0.12224397165499883
8,ssi-4,ssi-ce,0.044688430302315674
9,ssi-4,ssi-14,0.013093908126092423
0,ssi-15,ssi-t,0.03875761648424766
1,ssi-15,ssi-19,0.29495996965581256
2,ssi-15,ssi-1,0.005539429652177655
3,ssi-15,ssi-3,0.09007960439298225
4,ssi-15,ssi-ecwi,0.18244416061563815
5,ssi-15,ssi-9,0.05778659913413109
6,ssi-15,ssi-enwi,0.04927859579785331
7,ssi-15,ssi-11,0.062114730015028534
8,ssi-15,ssi-21,0.13515761262430198
9,ssi-15,ssi-20,0.083881681627827
0,ssi-11,ssi-6,0.08013496104043473
1,ssi-11,ssi-15,0.15251941145290782
2,ssi-11,ssi-e,0.1430130934577489
3,ssi-11,ssi-4,0.04534705725231116
4,ssi-11,ssi-wbs,0.06955167330020898
5,ssi-11,ssi-ecwi,0.060409688144929426
6,ssi-11,ssi-t,0.11855225269031258
7,ssi-11,ssi-17,0.05324883352554311
8,ssi-11,ssi-13,0.2049532002480699
9,ssi-11,ssi-hwi,0.07226982888753344
0,ssi-21,ssi-nr,0.09581480183828542
1,ssi-21,ssi-17,0.1336716011427063
2,ssi-21,ssi-18,0.11991118738045409
3,ssi-21,ssi-6,0.07400137761767389
4,ssi-21,ssi-4,0.09410258084711755
5,ssi-21,ssi-enwi,0.0728598969568953
6,ssi-21,ssi-ecwi,0.10786299460936975
7,ssi-21,ssi-19,0.0596702235250324
8,ssi-21,ssi-hwi,0.13253012048192772
9,ssi-21,ssi-pdh,0.10957521560053761
0,ssi-7,ssi-1,0.10112359550561797
1,ssi-7,ssi-hwi,0.024456723275685797
2,ssi-7,ssi-17,0.09913878234229173
3,ssi-7,ssi-wbs,0.06411902793420386
4,ssi-7,ssi-4,0.14936411813321188
5,ssi-7,ssi-2,0.09385726677609069
6,ssi-7,ssi-bn,0.11235955056179775
7,ssi-7,ssi-18,0.13681627383748354
8,ssi-7,ssi-14,0.08790282728611196
9,ssi-7,ssi-t,0.1308618343475048
