,Unnamed: 0,rmse,rmse_deviation,time,year,target,model
0,0,0.3564600872523782,0.3034856509758666,12.870357990264893,2020,wdi2-SP.POP.GROW,rfr
2,0,144922998.122805,0.4564827306136719,7.213699102401733,2020,wdi2-SP.POP.TOTL,rfr
5,0,60904.57571333185,0.0821836776467357,7.277703046798706,2020,wdi-IT.NET.SECR.P6,rfr
9,0,85200384.52763285,0.5788031204988556,6.809518098831177,2020,wdi2-SP.RUR.TOTL,rfr
14,0,0.4922133767286368,0.0124795375854103,6.540296077728272,2020,wdi2-SP.RUR.TOTL.ZS,rfr
20,0,0.4574397641358035,0.247229728706166,6.5938990116119385,2020,wdi2-SP.URB.GROW,rfr
27,0,100294863.4460836,0.5810216580724601,8.226511001586914,2020,wdi2-SP.URB.TOTL,rfr
35,0,0.514132705673958,0.0084898710969497,7.213818788528442,2020,wdi2-SP.URB.TOTL.IN.ZS,rfr
44,0,0.7033638363425503,0.1213106379894151,7.235473871231079,2020,wdi2-SE.PRM.DURS,rfr
54,0,0.808309460993725,0.0954407969151115,6.786398887634277,2020,wdi2-SP.RUR.TOTL.ZG,rfr
65,0,0.5777058735934525,0.0909773029281027,6.324334859848023,2020,wdi2-SE.SEC.DURS,rfr
77,0,700244839254.5552,0.0391199195827383,6.895313262939453,2020,wdi2-TM.VAL.MRCH.CD.WT,rfr
90,0,715523255993.7665,0.0404250427115122,6.829747915267944,2020,wdi2-TX.VAL.MRCH.CD.WT,rfr
104,0,0.4534445053475666,0.0484339301385675,6.433231830596924,2020,wdi2-SP.POP.0004.FE.5Y,rfr
119,0,0.3898011094754224,0.0402003158032438,6.401378870010376,2020,wdi2-SP.POP.0004.MA.5Y,rfr
135,0,18036381.78183976,0.3980577650776477,6.972303152084351,2020,wdi2-SP.POP.0014.FE.IN,rfr
152,0,0.6548276917170557,0.0243800805150494,6.2781171798706055,2020,wdi2-SP.POP.0014.FE.ZS,rfr
170,0,17551404.084665786,0.3643637648876967,6.712929010391235,2020,wdi2-SP.POP.0014.MA.IN,rfr
189,0,0.9741242973844066,0.0349751480325849,6.49997091293335,2020,wdi2-SP.POP.0014.MA.ZS,rfr
209,0,35397431.25944862,0.3786592317545603,6.867033004760742,2020,wdi2-SP.POP.0014.TO,rfr
230,0,0.5859991650925306,0.0214785322571477,6.593423128128052,2020,wdi2-SP.POP.0014.TO.ZS,rfr
252,0,0.292548187524127,0.0324229810558762,6.216848850250244,2020,wdi2-SP.POP.0509.FE.5Y,rfr
275,0,0.3016371277727514,0.0322312774462643,6.306478023529053,2020,wdi2-SP.POP.0509.MA.5Y,rfr
299,0,0.44168303397847,0.0521212972947437,6.283260107040405,2020,wdi2-SP.POP.1014.FE.5Y,rfr
324,0,0.4967261472757948,0.0564659926300323,6.548933029174805,2020,wdi2-SP.POP.1014.MA.5Y,rfr
350,0,0.6930302074196872,0.0883267462443946,6.397444725036621,2020,wdi2-SP.POP.1519.FE.5Y,rfr
377,0,0.8458219091854232,0.1038152595221238,6.279119968414307,2020,wdi2-SP.POP.1519.MA.5Y,rfr
405,0,62841923.87305563,0.566324768891605,6.65079402923584,2020,wdi2-SP.POP.1564.FE.IN,rfr
434,0,2.3433030160228125,0.0372605957430649,7.049516916275024,2020,wdi2-SP.POP.1564.FE.ZS,rfr
464,0,62341658.82830448,0.5479057579714907,6.4840638637542725,2020,wdi2-SP.POP.1564.MA.IN,rfr
495,0,2.4591989090185646,0.0383964075464047,6.474790811538696,2020,wdi2-SP.POP.1564.MA.ZS,rfr
527,0,135358045.73047143,0.6022707129076539,6.977543115615845,2020,wdi2-SP.POP.1564.TO,rfr
560,0,2.442694539375313,0.0384534964707569,6.997498273849487,2020,wdi2-SP.POP.1564.TO.ZS,rfr
594,0,0.7911675784525909,0.1043892327308436,7.0287511348724365,2020,wdi2-SP.POP.2024.FE.5Y,rfr
629,0,0.8698711557436141,0.1096455977084392,6.473241806030273,2020,wdi2-SP.POP.2024.MA.5Y,rfr
665,0,0.7585892954712974,0.1004860106235599,6.470870018005371,2020,wdi2-SP.POP.2529.FE.5Y,rfr
702,0,1.1385628969242283,0.1424639813630308,7.327522993087768,2020,wdi2-SP.POP.2529.MA.5Y,rfr
740,0,0.9160719839947536,0.124323971149428,6.61330771446228,2020,wdi2-SP.POP.3034.FE.5Y,rfr
779,0,1.375966419016636,0.1789053821297854,6.655734062194824,2020,wdi2-SP.POP.3034.MA.5Y,rfr
819,0,0.7836070660184913,0.1149079983176674,6.430639982223511,2020,wdi2-SP.POP.3539.FE.5Y,rfr
860,0,1.0248931783053072,0.1475200996220561,6.5617547035217285,2020,wdi2-SP.POP.3539.MA.5Y,rfr
902,0,0.621179011692756,0.1018242069035984,6.287132263183594,2020,wdi2-SP.POP.4044.FE.5Y,rfr
945,0,0.8131747112048441,0.1316346990538146,6.938348770141602,2020,wdi2-SP.POP.4044.MA.5Y,rfr
989,0,0.5653241008674909,0.1002809223496484,8.525657176971436,2020,wdi2-SP.POP.4549.FE.5Y,rfr
1034,0,0.6670207763324493,0.1178073507498325,10.007415056228638,2020,wdi2-SP.POP.4549.MA.5Y,rfr
1080,0,0.5907581244515059,0.1144276640640352,6.798861026763916,2020,wdi2-SP.POP.5054.FE.5Y,rfr
1127,0,0.6111146791806803,0.1200556312974808,7.2905590534210205,2020,wdi2-SP.POP.5054.MA.5Y,rfr
1175,0,0.6612388708667328,0.1392682394334214,8.871429920196533,2020,wdi2-SP.POP.5559.FE.5Y,rfr
1224,0,0.5948235764649213,0.1295578893379528,10.231441974639893,2020,wdi2-SP.POP.5559.MA.5Y,rfr
1274,0,0.5388609054518377,0.1321155637639847,10.33633804321289,2020,wdi2-SP.POP.6064.FE.5Y,rfr
1325,0,0.4855699591605792,0.1272653332687684,7.765035152435303,2020,wdi2-SP.POP.6064.MA.5Y,rfr
1377,0,0.522542342516624,0.1545969999230487,8.322575807571411,2020,wdi2-SP.POP.6569.FE.5Y,rfr
1430,0,0.452790616183914,0.1503787672799218,9.915616035461426,2020,wdi2-SP.POP.6569.MA.5Y,rfr
1484,0,13878590.6556184,0.8559572722247536,12.51664900779724,2020,wdi2-SP.POP.65UP.FE.IN,rfr
1539,0,2.3361198754101724,0.2278852792352338,11.33737015724182,2020,wdi2-SP.POP.65UP.FE.ZS,rfr
1595,0,11023559.940847255,0.833785744366428,7.519485235214233,2020,wdi2-SP.POP.65UP.MA.IN,rfr
1652,0,1.767743099080446,0.2182272081746159,7.341752052307129,2020,wdi2-SP.POP.65UP.MA.ZS,rfr
1710,0,25008519.47212159,0.8496124523240702,9.18906593322754,2020,wdi2-SP.POP.65UP.TO,rfr
1769,0,2.028273441145624,0.2206169564174946,7.089287996292114,2020,wdi2-SP.POP.65UP.TO.ZS,rfr
1829,0,0.6094453866711579,0.2376806777006188,8.152328968048096,2020,wdi2-SP.POP.7074.FE.5Y,rfr
1890,0,0.5738083640967827,0.2647410492288571,12.03229594230652,2020,wdi2-SP.POP.7074.MA.5Y,rfr
1952,0,0.564475345064251,0.3079161181183726,9.87112307548523,2020,wdi2-SP.POP.7579.FE.5Y,rfr
2015,0,0.4672326214157017,0.3312117396521684,7.753586292266846,2020,wdi2-SP.POP.7579.MA.5Y,rfr
2079,0,1.024811636001117,0.4142456904112392,8.191086053848267,2020,wdi2-SP.POP.80UP.FE.5Y,rfr
2144,0,0.653067806803668,0.432105872545728,7.703311920166016,2020,wdi2-SP.POP.80UP.MA.5Y,rfr
2210,0,5.369612261957874,0.091117565789268,7.977108001708984,2020,wdi2-SP.POP.DPND,rfr
2277,0,3.696575834703708,0.2600664981544185,7.948667764663696,2020,wdi2-SP.POP.DPND.OL,rfr
2345,0,1.487510152955135,0.0333637017661769,7.418177604675293,2020,wdi2-SP.POP.DPND.YG,rfr
2414,0,96240140.5946762,0.5579476751080612,8.137540817260742,2020,wdi2-SP.POP.TOTL.FE.IN,rfr
2484,0,1.7058017930104308,0.0342021963861611,8.283838033676147,2020,wdi2-SP.POP.TOTL.FE.ZS,rfr
2555,0,94891137.24979173,0.5417001269499769,7.746689796447754,2020,wdi2-SP.POP.TOTL.MA.IN,rfr
2627,0,1.7283205996643607,0.0344795527645038,7.659955978393555,2020,wdi2-SP.POP.TOTL.MA.ZS,rfr
2700,0,10.630150104201157,0.4445447521217608,7.990414142608643,2020,wdi2-SG.GEN.PARL.ZS,rfr
2774,0,2206061.2361951307,0.0837093535660155,7.490997076034546,2020,wdi2-SM.POP.REFG.OR,rfr
2849,0,18618154287.96136,0.632808143139411,6.796717882156372,2020,wdi-BX.TRF.PWKR.CD.DT,rfr
2925,0,1.4861168614130664,0.0268009777809752,6.570479869842529,2020,wdi2-SL.EMP.TOTL.SP.ZS,rfr
3002,0,1.735777967662969,0.0289121510137778,6.690351724624634,2020,wdi2-SL.TLF.CACT.ZS,rfr
3080,0,101453453.1980862,0.6614987163093531,6.757903099060059,2020,wdi2-SL.TLF.TOTL.IN,rfr
3159,0,2.7997366417357,0.3507900419392215,7.137480974197388,2020,wdi2-SL.UEM.TOTL.ZS,rfr
3239,0,43.07768782171426,0.0674183645907068,9.696772813796995,2020,wdi2-NY.GDP.DEFL.KD.ZG,rfr
3320,0,4.903401193881914,0.0491383031914445,6.4187750816345215,2020,wdi2-NY.GDP.MKTP.KD.ZG,rfr
3402,0,5.154065266159531,0.0516977712199333,6.834931135177612,2020,wdi2-NY.GDP.PCAP.KD.ZG,rfr
3485,0,5759670341181.438,0.04330580990535,6.518583059310913,2020,wdi2-NY.GDP.MKTP.PP.CD,rfr
3569,0,13953.428618365208,0.7105648573737686,6.49962329864502,2020,wdi2-NY.GDP.PCAP.PP.CD,rfr
3654,0,4323039934606.505,0.854569832028058,6.7179059982299805,2020,wdi2-NY.GDP.MKTP.PP.KD,rfr
3740,0,2340.507767148665,0.1256882325666514,6.293998003005981,2020,wdi2-NY.GDP.PCAP.PP.KD,rfr
3827,0,4195987016631.4697,0.0495394266458962,6.628602743148804,2020,wdi2-NY.GDP.MKTP.CD,rfr
3915,0,4726806323065.3,0.0577143967055188,6.558068037033081,2020,wdi2-NY.GDP.MKTP.KD,rfr
4004,0,7122.678251493339,0.5655754954112295,6.588721036911011,2020,wdi2-NY.GDP.PCAP.CD,rfr
4094,0,12898.370090084964,0.1202582292489111,6.382667064666748,2020,wdi2-NY.GDP.PCAP.KD,rfr
4185,0,35.41841976048688,0.6128950958131563,6.528354167938232,2020,wdi2-TG.VAL.TOTL.GD.ZS,rfr
4277,0,1415014.756544014,0.9860880431503914,6.510545015335083,2020,wdi2-SM.POP.REFG,rfr
