,model,year,target,names,values
0,rfr,2015,wdi-AG.LND.TOTL.K2,wdi2-NE.DAB.TOTL.CN,0.0024699452744161
1,rfr,2015,wdi-AG.LND.TOTL.K2,wdi-AG.SRF.TOTL.K2,0.8139937650629416
2,rfr,2015,wdi-AG.LND.TOTL.K2,wdi-EG.ELC.RNEW.ZS,0.006438044402291
3,rfr,2015,wdi-AG.LND.TOTL.K2,wdi-EN.POP.DNST,0.0040659290855903
4,rfr,2015,wdi-AG.LND.TOTL.K2,wdi-EG.ELC.ACCS.ZS,0.0095290199925988
5,rfr,2015,wdi-AG.LND.TOTL.K2,wdi-ER.FSH.CAPT.MT,0.0190927047247939
6,rfr,2015,wdi-AG.LND.TOTL.K2,wdi-ER.FSH.PROD.MT,0.0161078424843196
7,rfr,2015,wdi-AG.LND.TOTL.K2,wdi2-SP.POP.GROW,0.0032688957091577
8,rfr,2015,wdi-AG.LND.TOTL.K2,wdi2-SP.POP.TOTL,0.1149344689098
9,rfr,2015,wdi-AG.LND.TOTL.K2,wdi2-SM.POP.TOTL,0.0100993843540904
10,rfr,2015,wdi-AG.SRF.TOTL.K2,wdi2-NY.GDP.MKTP.CN,0.0068273733602436
11,rfr,2015,wdi-AG.SRF.TOTL.K2,wdi-AG.LND.TOTL.K2,0.814530843629131
12,rfr,2015,wdi-AG.SRF.TOTL.K2,wdi-EG.ELC.RNEW.ZS,0.0053485504059293
13,rfr,2015,wdi-AG.SRF.TOTL.K2,wdi-EN.POP.DNST,0.0038761329482208
14,rfr,2015,wdi-AG.SRF.TOTL.K2,wdi-EG.ELC.ACCS.ZS,0.0130301734067316
15,rfr,2015,wdi-AG.SRF.TOTL.K2,wdi-ER.FSH.CAPT.MT,0.0231122178216352
16,rfr,2015,wdi-AG.SRF.TOTL.K2,wdi-ER.FSH.PROD.MT,0.0131153237788141
17,rfr,2015,wdi-AG.SRF.TOTL.K2,wdi2-SP.POP.GROW,0.0029336224306158
18,rfr,2015,wdi-AG.SRF.TOTL.K2,wdi2-SP.POP.TOTL,0.1087148313141306
19,rfr,2015,wdi-AG.SRF.TOTL.K2,wdi2-SM.POP.TOTL,0.0085109309045475
20,rfr,2015,wdi-EG.ELC.RNEW.ZS,wdi2-NY.GDP.MKTP.CN,0.0487065119343273
21,rfr,2015,wdi-EG.ELC.RNEW.ZS,wdi-AG.LND.TOTL.K2,0.2397432773079131
22,rfr,2015,wdi-EG.ELC.RNEW.ZS,wdi-AG.SRF.TOTL.K2,0.1483177720503392
23,rfr,2015,wdi-EG.ELC.RNEW.ZS,wdi-EN.POP.DNST,0.0731141440251162
24,rfr,2015,wdi-EG.ELC.RNEW.ZS,wdi-EG.ELC.ACCS.ZS,0.0854909887739352
25,rfr,2015,wdi-EG.ELC.RNEW.ZS,wdi-ER.FSH.CAPT.MT,0.0771790204849512
26,rfr,2015,wdi-EG.ELC.RNEW.ZS,wdi-ER.FSH.PROD.MT,0.0812589584770375
27,rfr,2015,wdi-EG.ELC.RNEW.ZS,wdi2-SP.POP.GROW,0.0551896349439519
28,rfr,2015,wdi-EG.ELC.RNEW.ZS,wdi2-SP.POP.TOTL,0.0753565908849395
29,rfr,2015,wdi-EG.ELC.RNEW.ZS,wdi2-SM.POP.TOTL,0.1156431011174885
30,rfr,2015,wdi-EN.POP.DNST,wdi2-NY.GDP.MKTP.CN,0.0713191499356305
31,rfr,2015,wdi-EN.POP.DNST,wdi-AG.LND.TOTL.K2,0.4164718583630536
32,rfr,2015,wdi-EN.POP.DNST,wdi-AG.SRF.TOTL.K2,0.0780341894698951
33,rfr,2015,wdi-EN.POP.DNST,wdi-EG.ELC.RNEW.ZS,0.0454431116994221
34,rfr,2015,wdi-EN.POP.DNST,wdi-EG.ELC.ACCS.ZS,0.0049568941552881
35,rfr,2015,wdi-EN.POP.DNST,wdi-ER.FSH.CAPT.MT,0.0164191674968831
