,model,year,target,names,values
449,rfr,2020,wdi2-SE.PRM.DURS,wdi2-SP.URB.TOTL.IN.ZS,0.0794784054072789
540,rfr,2020,wdi2-SP.RUR.TOTL.ZG,wdi2-NE.DAB.TOTL.CN,0.0112960139707137
541,rfr,2020,wdi2-SP.RUR.TOTL.ZG,wdi2-NY.GDY.TOTL.KN,0.0197036453526823
542,rfr,2020,wdi2-SP.RUR.TOTL.ZG,wdi2-SP.POP.GROW,0.4575493315644295
543,rfr,2020,wdi2-SP.RUR.TOTL.ZG,wdi2-SP.POP.TOTL,0.0180523153628316
544,rfr,2020,wdi2-SP.RUR.TOTL.ZG,wdi2-SP.RUR.TOTL,0.0530694823361601
545,rfr,2020,wdi2-SP.RUR.TOTL.ZG,wdi2-SP.RUR.TOTL.ZS,0.1897190673972527
546,rfr,2020,wdi2-SP.RUR.TOTL.ZG,wdi2-SP.URB.GROW,0.0449711022713774
547,rfr,2020,wdi2-SP.RUR.TOTL.ZG,wdi2-SP.URB.TOTL,0.0168419992708277
548,rfr,2020,wdi2-SP.RUR.TOTL.ZG,wdi2-SP.URB.TOTL.IN.ZS,0.1480003624012596
549,rfr,2020,wdi2-SP.RUR.TOTL.ZG,wdi-IT.NET.SECR.P6,0.040796680072465
650,rfr,2020,wdi2-SE.SEC.DURS,wdi2-NE.DAB.TOTL.CN,0.0318490643814312
651,rfr,2020,wdi2-SE.SEC.DURS,wdi2-NY.GDY.TOTL.KN,0.0142314167007754
652,rfr,2020,wdi2-SE.SEC.DURS,wdi2-SE.PRM.DURS,0.5543051834143586
653,rfr,2020,wdi2-SE.SEC.DURS,wdi-IT.NET.SECR.P6,0.058391611671861
654,rfr,2020,wdi2-SE.SEC.DURS,wdi2-SP.POP.GROW,0.1115604885076607
655,rfr,2020,wdi2-SE.SEC.DURS,wdi2-SP.POP.TOTL,0.0379815166211709
656,rfr,2020,wdi2-SE.SEC.DURS,wdi2-SP.RUR.TOTL,0.0356959609869486
657,rfr,2020,wdi2-SE.SEC.DURS,wdi2-SP.RUR.TOTL.ZS,0.0769820093185249
658,rfr,2020,wdi2-SE.SEC.DURS,wdi2-SP.URB.GROW,0.0428707066713637
659,rfr,2020,wdi2-SE.SEC.DURS,wdi2-SP.URB.TOTL,0.0361320417259047
770,rfr,2020,wdi2-TM.VAL.MRCH.CD.WT,wdi2-NE.DAB.TOTL.CN,0.0015894777746379
771,rfr,2020,wdi2-TM.VAL.MRCH.CD.WT,wdi2-NY.GDY.TOTL.KN,0.002543317693788
772,rfr,2020,wdi2-TM.VAL.MRCH.CD.WT,wdi-IT.NET.SECR.P6,0.026019049980718
773,rfr,2020,wdi2-TM.VAL.MRCH.CD.WT,wdi2-SP.POP.GROW,0.0018955196984515
774,rfr,2020,wdi2-TM.VAL.MRCH.CD.WT,wdi2-SP.POP.TOTL,0.0036333717770305
775,rfr,2020,wdi2-TM.VAL.MRCH.CD.WT,wdi2-TX.VAL.MRCH.CD.WT,0.9347143290976382
776,rfr,2020,wdi2-TM.VAL.MRCH.CD.WT,wdi2-SP.RUR.TOTL,0.0020787914813549
777,rfr,2020,wdi2-TM.VAL.MRCH.CD.WT,wdi2-SP.RUR.TOTL.ZS,0.0190610788800102
778,rfr,2020,wdi2-TM.VAL.MRCH.CD.WT,wdi2-SP.URB.GROW,0.00368513818709
779,rfr,2020,wdi2-TM.VAL.MRCH.CD.WT,wdi2-SP.URB.TOTL,0.0047799254292804
900,rfr,2020,wdi2-TX.VAL.MRCH.CD.WT,wdi2-NE.DAB.TOTL.CN,0.0010024022884755
901,rfr,2020,wdi2-TX.VAL.MRCH.CD.WT,wdi2-NY.GDY.TOTL.KN,0.0016222877614663
902,rfr,2020,wdi2-TX.VAL.MRCH.CD.WT,wdi2-TM.VAL.MRCH.CD.WT,0.92430085519644
903,rfr,2020,wdi2-TX.VAL.MRCH.CD.WT,wdi-IT.NET.SECR.P6,0.0208202634602762
904,rfr,2020,wdi2-TX.VAL.MRCH.CD.WT,wdi2-SP.POP.GROW,0.0008912607250238
905,rfr,2020,wdi2-TX.VAL.MRCH.CD.WT,wdi2-SP.POP.TOTL,0.0124783753340751
906,rfr,2020,wdi2-TX.VAL.MRCH.CD.WT,wdi2-SP.RUR.TOTL,0.0106815722441858
907,rfr,2020,wdi2-TX.VAL.MRCH.CD.WT,wdi2-SP.RUR.TOTL.ZS,0.0081231999113812
908,rfr,2020,wdi2-TX.VAL.MRCH.CD.WT,wdi2-SP.URB.GROW,0.001417530819535
909,rfr,2020,wdi2-TX.VAL.MRCH.CD.WT,wdi2-SP.URB.TOTL,0.0186622522591405
1040,rfr,2020,wdi2-SP.POP.0004.FE.5Y,wdi2-NE.DAB.TOTL.CN,0.0003947769466815
1041,rfr,2020,wdi2-SP.POP.0004.FE.5Y,wdi2-NY.GDY.TOTL.KN,0.0006229003866839
1042,rfr,2020,wdi2-SP.POP.0004.FE.5Y,wdi2-SP.POP.0004.MA.5Y,0.0585999576749485
1043,rfr,2020,wdi2-SP.POP.0004.FE.5Y,wdi2-SP.POP.0014.FE.IN,0.0002440254715895
1044,rfr,2020,wdi2-SP.POP.0004.FE.5Y,wdi2-SP.POP.0014.FE.ZS,0.6960636900434555
1045,rfr,2020,wdi2-SP.POP.0004.FE.5Y,wdi2-SP.POP.0014.MA.IN,0.0001690718955288
1046,rfr,2020,wdi2-SP.POP.0004.FE.5Y,wdi2-SP.POP.0014.MA.ZS,0.0091023300103924
1047,rfr,2020,wdi2-SP.POP.0004.FE.5Y,wdi2-SP.POP.0014.TO,0.0002212019709823
1048,rfr,2020,wdi2-SP.POP.0004.FE.5Y,wdi2-SP.POP.0014.TO.ZS,0.0227767184662063
1049,rfr,2020,wdi2-SP.POP.0004.FE.5Y,wdi2-SP.POP.0509.FE.5Y,0.2118053271335309
1190,rfr,2020,wdi2-SP.POP.0004.MA.5Y,wdi2-NE.DAB.TOTL.CN,0.0003532352867454
1191,rfr,2020,wdi2-SP.POP.0004.MA.5Y,wdi2-NY.GDY.TOTL.KN,0.0005214258228279
1192,rfr,2020,wdi2-SP.POP.0004.MA.5Y,wdi2-SP.POP.0004.FE.5Y,0.0620256796373657
1193,rfr,2020,wdi2-SP.POP.0004.MA.5Y,wdi2-SP.POP.0014.FE.IN,0.0001586916074901
1194,rfr,2020,wdi2-SP.POP.0004.MA.5Y,wdi2-SP.POP.0014.FE.ZS,0.0075599052744212
1195,rfr,2020,wdi2-SP.POP.0004.MA.5Y,wdi2-SP.POP.0014.MA.IN,0.0001386260103041
1196,rfr,2020,wdi2-SP.POP.0004.MA.5Y,wdi2-SP.POP.0014.MA.ZS,0.519221999805963
1197,rfr,2020,wdi2-SP.POP.0004.MA.5Y,wdi2-SP.POP.0014.TO,0.000139437141615
1198,rfr,2020,wdi2-SP.POP.0004.MA.5Y,wdi2-SP.POP.0014.TO.ZS,0.3982084291577801
1199,rfr,2020,wdi2-SP.POP.0004.MA.5Y,wdi2-SP.POP.0509.FE.5Y,0.0116725702554871
1350,rfr,2020,wdi2-SP.POP.0014.FE.IN,wdi2-NE.DAB.TOTL.CN,0.0023845017926328
1351,rfr,2020,wdi2-SP.POP.0014.FE.IN,wdi2-NY.GDY.TOTL.KN,0.0125481329296633
1352,rfr,2020,wdi2-SP.POP.0014.FE.IN,wdi2-SP.POP.0004.FE.5Y,0.0023183336411082
1353,rfr,2020,wdi2-SP.POP.0014.FE.IN,wdi2-SP.POP.0004.MA.5Y,0.0025884596828655
1354,rfr,2020,wdi2-SP.POP.0014.FE.IN,wdi2-SP.POP.0014.FE.ZS,0.0039185984673024
1355,rfr,2020,wdi2-SP.POP.0014.FE.IN,wdi2-SP.POP.0014.MA.IN,0.5559315658604
1356,rfr,2020,wdi2-SP.POP.0014.FE.IN,wdi2-SP.POP.0014.MA.ZS,0.0015837900330814
1357,rfr,2020,wdi2-SP.POP.0014.FE.IN,wdi2-SP.POP.0014.TO,0.4167073395925555
1358,rfr,2020,wdi2-SP.POP.0014.FE.IN,wdi2-SP.POP.0014.TO.ZS,0.0007088532059019
1359,rfr,2020,wdi2-SP.POP.0014.FE.IN,wdi2-SP.POP.0509.FE.5Y,0.0013104247944887
1520,rfr,2020,wdi2-SP.POP.0014.FE.ZS,wdi2-NE.DAB.TOTL.CN,0.0002074459688347
1521,rfr,2020,wdi2-SP.POP.0014.FE.ZS,wdi2-NY.GDY.TOTL.KN,0.0002215079444875
1522,rfr,2020,wdi2-SP.POP.0014.FE.ZS,wdi2-SP.POP.0004.FE.5Y,0.5115544163239127
1523,rfr,2020,wdi2-SP.POP.0014.FE.ZS,wdi2-SP.POP.0004.MA.5Y,0.0073213587543528
1524,rfr,2020,wdi2-SP.POP.0014.FE.ZS,wdi2-SP.POP.0014.FE.IN,8.79472595713192e-05
1525,rfr,2020,wdi2-SP.POP.0014.FE.ZS,wdi2-SP.POP.0014.MA.IN,7.569091351291794e-05
1526,rfr,2020,wdi2-SP.POP.0014.FE.ZS,wdi2-SP.POP.0014.MA.ZS,0.0082651175613474
1527,rfr,2020,wdi2-SP.POP.0014.FE.ZS,wdi2-SP.POP.0014.TO,9.645883120826884e-05
1528,rfr,2020,wdi2-SP.POP.0014.FE.ZS,wdi2-SP.POP.0014.TO.ZS,0.1064253795099438
1529,rfr,2020,wdi2-SP.POP.0014.FE.ZS,wdi2-SP.POP.0509.FE.5Y,0.3657446769328282
1700,rfr,2020,wdi2-SP.POP.0014.MA.IN,wdi2-NE.DAB.TOTL.CN,0.0011111336384208
1701,rfr,2020,wdi2-SP.POP.0014.MA.IN,wdi2-NY.GDY.TOTL.KN,0.0144000039210902
1702,rfr,2020,wdi2-SP.POP.0014.MA.IN,wdi2-SP.POP.0004.FE.5Y,0.0020468449141754
1703,rfr,2020,wdi2-SP.POP.0014.MA.IN,wdi2-SP.POP.0004.MA.5Y,0.0013009271573907
1704,rfr,2020,wdi2-SP.POP.0014.MA.IN,wdi2-SP.POP.0014.FE.IN,0.4661352484326306
1705,rfr,2020,wdi2-SP.POP.0014.MA.IN,wdi2-SP.POP.0014.FE.ZS,0.0036723133927265
1706,rfr,2020,wdi2-SP.POP.0014.MA.IN,wdi2-SP.POP.0014.MA.ZS,0.0009711770613253
1707,rfr,2020,wdi2-SP.POP.0014.MA.IN,wdi2-SP.POP.0014.TO,0.5071112001564089
1708,rfr,2020,wdi2-SP.POP.0014.MA.IN,wdi2-SP.POP.0014.TO.ZS,0.001333747426212
1709,rfr,2020,wdi2-SP.POP.0014.MA.IN,wdi2-SP.POP.0509.FE.5Y,0.0019174038996192
1890,rfr,2020,wdi2-SP.POP.0014.MA.ZS,wdi2-NE.DAB.TOTL.CN,0.0001429620683961
1891,rfr,2020,wdi2-SP.POP.0014.MA.ZS,wdi2-NY.GDY.TOTL.KN,0.0002625446096741
1892,rfr,2020,wdi2-SP.POP.0014.MA.ZS,wdi2-SP.POP.0004.FE.5Y,0.0010321578810405
1893,rfr,2020,wdi2-SP.POP.0014.MA.ZS,wdi2-SP.POP.0004.MA.5Y,0.5384897659370202
1894,rfr,2020,wdi2-SP.POP.0014.MA.ZS,wdi2-SP.POP.0014.FE.IN,8.866241217266068e-05
1895,rfr,2020,wdi2-SP.POP.0014.MA.ZS,wdi2-SP.POP.0014.FE.ZS,0.0057983586196654
1896,rfr,2020,wdi2-SP.POP.0014.MA.ZS,wdi2-SP.POP.0014.MA.IN,7.612136751739e-05
1897,rfr,2020,wdi2-SP.POP.0014.MA.ZS,wdi2-SP.POP.0014.TO,7.160207263025326e-05
1898,rfr,2020,wdi2-SP.POP.0014.MA.ZS,wdi2-SP.POP.0014.TO.ZS,0.4486700490474176
1899,rfr,2020,wdi2-SP.POP.0014.MA.ZS,wdi2-SP.POP.0509.FE.5Y,0.0053677759844654
2090,rfr,2020,wdi2-SP.POP.0014.TO,wdi2-NE.DAB.TOTL.CN,0.0028717777624951
2091,rfr,2020,wdi2-SP.POP.0014.TO,wdi2-NY.GDY.TOTL.KN,0.0148064673489788
2092,rfr,2020,wdi2-SP.POP.0014.TO,wdi2-SP.POP.0004.FE.5Y,0.0031289917918493
2093,rfr,2020,wdi2-SP.POP.0014.TO,wdi2-SP.POP.0004.MA.5Y,0.0036874799619143
2094,rfr,2020,wdi2-SP.POP.0014.TO,wdi2-SP.POP.0014.FE.IN,0.446346403778689
2095,rfr,2020,wdi2-SP.POP.0014.TO,wdi2-SP.POP.0014.FE.ZS,0.0010261846716449
2096,rfr,2020,wdi2-SP.POP.0014.TO,wdi2-SP.POP.0014.MA.IN,0.5229266834848596
2097,rfr,2020,wdi2-SP.POP.0014.TO,wdi2-SP.POP.0014.MA.ZS,0.0011924200554255
2098,rfr,2020,wdi2-SP.POP.0014.TO,wdi2-SP.POP.0014.TO.ZS,0.0019596371168612
2099,rfr,2020,wdi2-SP.POP.0014.TO,wdi2-SP.POP.0509.FE.5Y,0.0020539540272817
2300,rfr,2020,wdi2-SP.POP.0014.TO.ZS,wdi2-NE.DAB.TOTL.CN,0.0001341142077844
2301,rfr,2020,wdi2-SP.POP.0014.TO.ZS,wdi2-NY.GDY.TOTL.KN,0.0002043884300227
2302,rfr,2020,wdi2-SP.POP.0014.TO.ZS,wdi2-SP.POP.0004.FE.5Y,0.0247670378297151
2303,rfr,2020,wdi2-SP.POP.0014.TO.ZS,wdi2-SP.POP.0004.MA.5Y,0.3609196718897982
2304,rfr,2020,wdi2-SP.POP.0014.TO.ZS,wdi2-SP.POP.0014.FE.IN,0.0001110410739732
2305,rfr,2020,wdi2-SP.POP.0014.TO.ZS,wdi2-SP.POP.0014.FE.ZS,0.1084905683077881
2306,rfr,2020,wdi2-SP.POP.0014.TO.ZS,wdi2-SP.POP.0014.MA.IN,8.326021357697219e-05
2307,rfr,2020,wdi2-SP.POP.0014.TO.ZS,wdi2-SP.POP.0014.MA.ZS,0.4823526218062487
2308,rfr,2020,wdi2-SP.POP.0014.TO.ZS,wdi2-SP.POP.0014.TO,8.391997674236735e-05
2309,rfr,2020,wdi2-SP.POP.0014.TO.ZS,wdi2-SP.POP.0509.FE.5Y,0.0228533762643498
2520,rfr,2020,wdi2-SP.POP.0509.FE.5Y,wdi2-NE.DAB.TOTL.CN,0.0003171363886158
2521,rfr,2020,wdi2-SP.POP.0509.FE.5Y,wdi2-NY.GDY.TOTL.KN,0.0002976930852547
2522,rfr,2020,wdi2-SP.POP.0509.FE.5Y,wdi2-SP.POP.0004.FE.5Y,0.2141932405420455
2523,rfr,2020,wdi2-SP.POP.0509.FE.5Y,wdi2-SP.POP.0004.MA.5Y,0.0092889199560276
2524,rfr,2020,wdi2-SP.POP.0509.FE.5Y,wdi2-SP.POP.0014.FE.IN,0.0002221877806535
2525,rfr,2020,wdi2-SP.POP.0509.FE.5Y,wdi2-SP.POP.0014.FE.ZS,0.7234665209770226
2526,rfr,2020,wdi2-SP.POP.0509.FE.5Y,wdi2-SP.POP.0014.MA.IN,0.0001963695364025
2527,rfr,2020,wdi2-SP.POP.0509.FE.5Y,wdi2-SP.POP.0014.MA.ZS,0.0047056432897915
2528,rfr,2020,wdi2-SP.POP.0509.FE.5Y,wdi2-SP.POP.0014.TO,0.00022263040039
2529,rfr,2020,wdi2-SP.POP.0509.FE.5Y,wdi2-SP.POP.0014.TO.ZS,0.047089658043796
2750,rfr,2020,wdi2-SP.POP.0509.MA.5Y,wdi2-NE.DAB.TOTL.CN,0.0003430982044831
2751,rfr,2020,wdi2-SP.POP.0509.MA.5Y,wdi2-NY.GDY.TOTL.KN,0.0003148022798257
2752,rfr,2020,wdi2-SP.POP.0509.MA.5Y,wdi2-SP.POP.0004.FE.5Y,0.0008493904708727
2753,rfr,2020,wdi2-SP.POP.0509.MA.5Y,wdi2-SP.POP.0004.MA.5Y,0.1058931124651114
2754,rfr,2020,wdi2-SP.POP.0509.MA.5Y,wdi2-SP.POP.0014.FE.IN,0.0002774541257002
2755,rfr,2020,wdi2-SP.POP.0509.MA.5Y,wdi2-SP.POP.0014.FE.ZS,0.0048807726874622
2756,rfr,2020,wdi2-SP.POP.0509.MA.5Y,wdi2-SP.POP.0014.MA.IN,0.0002508996517014
2757,rfr,2020,wdi2-SP.POP.0509.MA.5Y,wdi2-SP.POP.0014.MA.ZS,0.8076052763059316
2758,rfr,2020,wdi2-SP.POP.0509.MA.5Y,wdi2-SP.POP.0014.TO,0.000254265554948
2759,rfr,2020,wdi2-SP.POP.0509.MA.5Y,wdi2-SP.POP.0014.TO.ZS,0.0793309282539634
2990,rfr,2020,wdi2-SP.POP.1014.FE.5Y,wdi2-NE.DAB.TOTL.CN,0.0018246408517466
2991,rfr,2020,wdi2-SP.POP.1014.FE.5Y,wdi2-NY.GDY.TOTL.KN,0.0017831280907725
2992,rfr,2020,wdi2-SP.POP.1014.FE.5Y,wdi2-SP.POP.0004.FE.5Y,0.0045109182515769
2993,rfr,2020,wdi2-SP.POP.1014.FE.5Y,wdi2-SP.POP.0004.MA.5Y,0.0029910628342056
2994,rfr,2020,wdi2-SP.POP.1014.FE.5Y,wdi2-SP.POP.0014.FE.IN,0.0009063849835005
2995,rfr,2020,wdi2-SP.POP.1014.FE.5Y,wdi2-SP.POP.0014.FE.ZS,0.593400949782655
2996,rfr,2020,wdi2-SP.POP.1014.FE.5Y,wdi2-SP.POP.0014.MA.IN,0.0009503223669296
2997,rfr,2020,wdi2-SP.POP.1014.FE.5Y,wdi2-SP.POP.0014.MA.ZS,0.0706100968477794
2998,rfr,2020,wdi2-SP.POP.1014.FE.5Y,wdi2-SP.POP.0014.TO,0.0008949122907505
2999,rfr,2020,wdi2-SP.POP.1014.FE.5Y,wdi2-SP.POP.0014.TO.ZS,0.3221275837000829
3240,rfr,2020,wdi2-SP.POP.1014.MA.5Y,wdi2-NE.DAB.TOTL.CN,0.002303494296352
3241,rfr,2020,wdi2-SP.POP.1014.MA.5Y,wdi2-NY.GDY.TOTL.KN,0.0018643023669186
3242,rfr,2020,wdi2-SP.POP.1014.MA.5Y,wdi2-SP.POP.0004.FE.5Y,0.0043044243222207
3243,rfr,2020,wdi2-SP.POP.1014.MA.5Y,wdi2-SP.POP.0004.MA.5Y,0.0113595064415431
3244,rfr,2020,wdi2-SP.POP.1014.MA.5Y,wdi2-SP.POP.0014.FE.IN,0.0011600920032155
