,predicted indicator,feature indicator,feature importance
33700,key-wdi-AG.SRF.TOTL.K2,wdi2-NY.GDP.MKTP.CN,0.005327107801653
33701,key-wdi-AG.SRF.TOTL.K2,key-wdi-EG.ELC.RNEW.ZS,0.0003447162184736
33702,key-wdi-AG.SRF.TOTL.K2,key-wdi-ER.FSH.CAPT.MT,0.0072550428468847
33703,key-wdi-AG.SRF.TOTL.K2,wdi-AG.LND.TOTL.K2,0.4742985536030903
33704,key-wdi-AG.SRF.TOTL.K2,wdi-AG.SRF.TOTL.K2,0.5077399400191693
33705,key-wdi-AG.SRF.TOTL.K2,wdi-EG.ELC.RNEW.ZS,0.0002651702979878
33706,key-wdi-AG.SRF.TOTL.K2,wdi-EN.POP.DNST,0.0014810300532171
33707,key-wdi-AG.SRF.TOTL.K2,wdi-ER.FSH.CAPT.MT,0.002818065617871
33708,key-wdi-AG.SRF.TOTL.K2,wdi-ER.FSH.PROD.MT,0.0003882359079294
33709,key-wdi-AG.SRF.TOTL.K2,wdi-IQ.SPI.PIL1,8.213763372342689e-05
33710,key-wdi-EG.ELC.RNEW.ZS,wdi2-NY.GDP.MKTP.CN,5.44430109462989e-05
33711,key-wdi-EG.ELC.RNEW.ZS,key-wdi-AG.SRF.TOTL.K2,7.268640623069576e-05
33712,key-wdi-EG.ELC.RNEW.ZS,key-wdi-ER.FSH.CAPT.MT,6.995446060497604e-05
33713,key-wdi-EG.ELC.RNEW.ZS,wdi-AG.LND.TOTL.K2,0.0001211464942998
33714,key-wdi-EG.ELC.RNEW.ZS,wdi-AG.SRF.TOTL.K2,4.79662736208901e-05
33715,key-wdi-EG.ELC.RNEW.ZS,wdi-EG.ELC.RNEW.ZS,0.9985850458512334
33716,key-wdi-EG.ELC.RNEW.ZS,wdi-EN.POP.DNST,0.0005259017996379
33717,key-wdi-EG.ELC.RNEW.ZS,wdi-ER.FSH.CAPT.MT,4.571738779866276e-05
33718,key-wdi-EG.ELC.RNEW.ZS,wdi-ER.FSH.PROD.MT,6.451901536200455e-05
33719,key-wdi-EG.ELC.RNEW.ZS,wdi-IQ.SPI.PIL1,0.0004126193002653
33720,key-wdi-ER.FSH.CAPT.MT,wdi2-NY.GDP.MKTP.CN,0.003336722671837
33721,key-wdi-ER.FSH.CAPT.MT,key-wdi-AG.SRF.TOTL.K2,0.0031616410844948
33722,key-wdi-ER.FSH.CAPT.MT,key-wdi-EG.ELC.RNEW.ZS,0.0027682666300163
33723,key-wdi-ER.FSH.CAPT.MT,wdi-AG.LND.TOTL.K2,0.0027237738292084
33724,key-wdi-ER.FSH.CAPT.MT,wdi-AG.SRF.TOTL.K2,0.0032192536009657
33725,key-wdi-ER.FSH.CAPT.MT,wdi-EG.ELC.RNEW.ZS,0.0052764167292404
33726,key-wdi-ER.FSH.CAPT.MT,wdi-EN.POP.DNST,0.0002811993697709
33727,key-wdi-ER.FSH.CAPT.MT,wdi-ER.FSH.CAPT.MT,0.6215151025687452
33728,key-wdi-ER.FSH.CAPT.MT,wdi-ER.FSH.PROD.MT,0.3536971721904124
33729,key-wdi-ER.FSH.CAPT.MT,wdi-IQ.SPI.PIL1,0.0040204513253087
