,predicted indicator,feature indicator,feature importance
26430,key-wdi-AG.SRF.TOTL.K2,wdi2-NY.GDP.MKTP.CN,1743326487013.5
26431,key-wdi-AG.SRF.TOTL.K2,key-wdi-EG.ELC.RNEW.ZS,2512378019000.0
26432,key-wdi-AG.SRF.TOTL.K2,key-wdi-ER.FSH.CAPT.MT,2234188256128.0
26433,key-wdi-AG.SRF.TOTL.K2,wdi-AG.LND.TOTL.K2,7699075709618.0
26434,key-wdi-AG.SRF.TOTL.K2,wdi-AG.SRF.TOTL.K2,991280066134.0
26435,key-wdi-AG.SRF.TOTL.K2,wdi-EG.ELC.RNEW.ZS,0.0
26436,key-wdi-AG.SRF.TOTL.K2,wdi-EN.POP.DNST,1663277782714.0
26437,key-wdi-AG.SRF.TOTL.K2,wdi-ER.FSH.CAPT.MT,0.0
26438,key-wdi-AG.SRF.TOTL.K2,wdi-ER.FSH.PROD.MT,1542988738064.0
26439,key-wdi-AG.SRF.TOTL.K2,wdi-IQ.SPI.PIL1,306287353432.0
26440,key-wdi-EG.ELC.RNEW.ZS,wdi2-NY.GDP.MKTP.CN,0.7658783225783736
26441,key-wdi-EG.ELC.RNEW.ZS,key-wdi-AG.SRF.TOTL.K2,0.2160892726387828
26442,key-wdi-EG.ELC.RNEW.ZS,key-wdi-ER.FSH.CAPT.MT,0.4905858769270708
26443,key-wdi-EG.ELC.RNEW.ZS,wdi-AG.LND.TOTL.K2,0.4270742366388731
26444,key-wdi-EG.ELC.RNEW.ZS,wdi-AG.SRF.TOTL.K2,0.0
26445,key-wdi-EG.ELC.RNEW.ZS,wdi-EG.ELC.RNEW.ZS,9374.745754959004
26446,key-wdi-EG.ELC.RNEW.ZS,wdi-EN.POP.DNST,0.6927805535971174
26447,key-wdi-EG.ELC.RNEW.ZS,wdi-ER.FSH.CAPT.MT,0.0
26448,key-wdi-EG.ELC.RNEW.ZS,wdi-ER.FSH.PROD.MT,0.4884134066815022
26449,key-wdi-EG.ELC.RNEW.ZS,wdi-IQ.SPI.PIL1,0.132303717196919
26450,key-wdi-ER.FSH.CAPT.MT,wdi2-NY.GDP.MKTP.CN,733958659028.0
26451,key-wdi-ER.FSH.CAPT.MT,key-wdi-AG.SRF.TOTL.K2,370623294936.0
26452,key-wdi-ER.FSH.CAPT.MT,key-wdi-EG.ELC.RNEW.ZS,240132436921.23
26453,key-wdi-ER.FSH.CAPT.MT,wdi-AG.LND.TOTL.K2,907344509084.0
26454,key-wdi-ER.FSH.CAPT.MT,wdi-AG.SRF.TOTL.K2,0.0
26455,key-wdi-ER.FSH.CAPT.MT,wdi-EG.ELC.RNEW.ZS,0.0
26456,key-wdi-ER.FSH.CAPT.MT,wdi-EN.POP.DNST,282956862797.42004
26457,key-wdi-ER.FSH.CAPT.MT,wdi-ER.FSH.CAPT.MT,4773211277470.301
26458,key-wdi-ER.FSH.CAPT.MT,wdi-ER.FSH.PROD.MT,1103516735924.1016
26459,key-wdi-ER.FSH.CAPT.MT,wdi-IQ.SPI.PIL1,156993326652.0
26500,key-wdi-EG.ELC.ACCS.ZS,wdi2-NY.GDP.MKTP.CN,4.3587046858560825
26501,key-wdi-EG.ELC.ACCS.ZS,key-wdi-AG.SRF.TOTL.K2,2.056298117053956
26502,key-wdi-EG.ELC.ACCS.ZS,key-wdi-EG.ELC.RNEW.ZS,2.6194315271371806
26503,key-wdi-EG.ELC.ACCS.ZS,key-wdi-ER.FSH.CAPT.MT,7.514865179408609
26504,key-wdi-EG.ELC.ACCS.ZS,wdi-AG.LND.TOTL.K2,1.9036387037549505
26505,key-wdi-EG.ELC.ACCS.ZS,wdi-AG.SRF.TOTL.K2,0.0
26506,key-wdi-EG.ELC.ACCS.ZS,wdi-EG.ELC.ACCS.ZS,7169.004967206041
26507,key-wdi-EG.ELC.ACCS.ZS,wdi-EG.ELC.RNEW.ZS,0.0
26508,key-wdi-EG.ELC.ACCS.ZS,wdi-EN.POP.DNST,7.430286761277756
26509,key-wdi-EG.ELC.ACCS.ZS,wdi-ER.FSH.CAPT.MT,0.0
26510,key-wdi2-SP.POP.TOTL,wdi2-NY.GDP.MKTP.CN,6849863270719488.0
26511,key-wdi2-SP.POP.TOTL,key-wdi-AG.SRF.TOTL.K2,1.5201058198841344e+16
26512,key-wdi2-SP.POP.TOTL,key-wdi-EG.ELC.RNEW.ZS,2537983088189440.0
