,predicted indicator,feature indicator,feature importance
41110,key-wdi-EG.ELC.ACCS.ZS,wdi2-NE.DAB.TOTL.CN,12.494515357826458
41111,key-wdi-EG.ELC.ACCS.ZS,wdi-FM.LBL.BMNY.CN,2.465177900699928
41112,key-wdi-EG.ELC.ACCS.ZS,wdi-EG.ELC.ACCS.ZS,4931.173777112621
41113,key-wdi-EG.ELC.ACCS.ZS,wdi-IQ.SPI.PIL1,1.859142463566968
41114,key-wdi-EG.ELC.ACCS.ZS,wdi-IQ.SPI.PIL3,11.675799752090825
41115,key-wdi-EG.ELC.ACCS.ZS,wdi2-NY.ADJ.DMIN.CD,2.449373731639753
41116,key-wdi-EG.ELC.ACCS.ZS,key-wdi2-SP.POP.TOTL,4.071750571211396
41117,key-wdi-EG.ELC.ACCS.ZS,wdi2-SP.POP.GROW,5.838202095535962
41118,key-wdi-EG.ELC.ACCS.ZS,wdi2-SP.POP.TOTL,0.0
41119,key-wdi-EG.ELC.ACCS.ZS,wdi2-SP.RUR.TOTL,12.137790891807526
41120,key-wdi2-SP.POP.TOTL,wdi2-NE.DAB.TOTL.CN,3247955774437376.0
41121,key-wdi2-SP.POP.TOTL,wdi-FM.LBL.BMNY.CN,7499579841574912.0
41122,key-wdi2-SP.POP.TOTL,wdi-IQ.SPI.PIL1,162193267523584.0
41123,key-wdi2-SP.POP.TOTL,wdi-IQ.SPI.PIL3,5968249643614208.0
41124,key-wdi2-SP.POP.TOTL,wdi2-NY.ADJ.DMIN.CD,1.385656421384192e+16
41125,key-wdi2-SP.POP.TOTL,wdi2-SP.POP.GROW,1253186818230272.0
41126,key-wdi2-SP.POP.TOTL,wdi2-SP.POP.TOTL,2.579605640546611e+16
41127,key-wdi2-SP.POP.TOTL,wdi2-SP.RUR.TOTL,1.1072657723275264e+16
41128,key-wdi2-SP.POP.TOTL,wdi2-SP.RUR.TOTL.ZS,232767609615360.0
41129,key-wdi2-SP.POP.TOTL,wdi2-SP.URB.GROW,1.2223098470897664e+16
42010,key-wdi2-NY.GDP.MKTP.CD,wdi2-NE.DAB.TOTL.CN,1.7537918623028016e+23
42011,key-wdi2-NY.GDP.MKTP.CD,wdi-FM.LBL.BMNY.CN,1.045940999421296e+24
42012,key-wdi2-NY.GDP.MKTP.CD,key-wdi2-NY.GDP.PCAP.CD,1.2796187696801067e+24
42013,key-wdi2-NY.GDP.MKTP.CD,key-wdi2-SP.POP.TOTL,3.0393468612268506e+24
42014,key-wdi2-NY.GDP.MKTP.CD,wdi-IQ.SPI.PIL1,1.6546349866430787e+23
42015,key-wdi2-NY.GDP.MKTP.CD,wdi-IQ.SPI.PIL3,6.179409870738499e+23
42016,key-wdi2-NY.GDP.MKTP.CD,wdi2-NY.ADJ.DMIN.CD,8.059517245115397e+23
42017,key-wdi2-NY.GDP.MKTP.CD,wdi2-NY.GDP.MKTP.CD,4.508477410118339e+24
42018,key-wdi2-NY.GDP.MKTP.CD,wdi2-NY.GDP.MKTP.CN,3.8224010693390046e+23
42019,key-wdi2-NY.GDP.MKTP.CD,wdi2-NY.GDP.PCAP.CD,0.0
42020,key-wdi2-NY.GDP.PCAP.CD,wdi2-NE.DAB.TOTL.CN,6133885.664978027
42021,key-wdi2-NY.GDP.PCAP.CD,wdi-FM.LBL.BMNY.CN,37069554.63729858
42022,key-wdi2-NY.GDP.PCAP.CD,key-wdi2-NY.GDP.MKTP.CD,81861426.92059326
42023,key-wdi2-NY.GDP.PCAP.CD,key-wdi2-SP.POP.TOTL,182509347.67585757
42024,key-wdi2-NY.GDP.PCAP.CD,wdi-IQ.SPI.PIL1,6117790.424072266
42025,key-wdi2-NY.GDP.PCAP.CD,wdi-IQ.SPI.PIL3,13708015.256744385
42026,key-wdi2-NY.GDP.PCAP.CD,wdi2-NY.ADJ.DMIN.CD,6292371.44921875
42027,key-wdi2-NY.GDP.PCAP.CD,wdi2-NY.GDP.MKTP.CD,0.0
42028,key-wdi2-NY.GDP.PCAP.CD,wdi2-NY.GDP.MKTP.CN,29389599.06781006
42029,key-wdi2-NY.GDP.PCAP.CD,wdi2-NY.GDP.PCAP.CD,5554088217.377777
42030,key-wdi2-NY.GDP.DEFL.KD.ZG,wdi2-NE.DAB.TOTL.CN,258.2247645165771
42031,key-wdi2-NY.GDP.DEFL.KD.ZG,wdi-FM.LBL.BMNY.CN,211.4538085758686
42032,key-wdi2-NY.GDP.DEFL.KD.ZG,key-wdi2-NY.GDP.MKTP.CD,21.27956170681864
42033,key-wdi2-NY.GDP.DEFL.KD.ZG,key-wdi2-NY.GDP.MKTP.KD.ZG,333.2946384418756
42034,key-wdi2-NY.GDP.DEFL.KD.ZG,key-wdi2-NY.GDP.PCAP.CD,7.3298777006566525
42035,key-wdi2-NY.GDP.DEFL.KD.ZG,key-wdi2-SP.POP.TOTL,51.54145775362849
42036,key-wdi2-NY.GDP.DEFL.KD.ZG,wdi-IQ.SPI.PIL1,4.358526960015297
42037,key-wdi2-NY.GDP.DEFL.KD.ZG,wdi-IQ.SPI.PIL3,90.36716504395008
42038,key-wdi2-NY.GDP.DEFL.KD.ZG,wdi2-NY.ADJ.DMIN.CD,101.30837563518436
42039,key-wdi2-NY.GDP.DEFL.KD.ZG,wdi2-NY.GDP.DEFL.KD.ZG,711.2463642782532
42040,key-wdi2-NY.GDP.MKTP.KD.ZG,wdi2-NE.DAB.TOTL.CN,12.290701893158255
42041,key-wdi2-NY.GDP.MKTP.KD.ZG,wdi-FM.LBL.BMNY.CN,17.278633702546358
42042,key-wdi2-NY.GDP.MKTP.KD.ZG,key-wdi2-NY.GDP.DEFL.KD.ZG,12.335788681171834
42043,key-wdi2-NY.GDP.MKTP.KD.ZG,key-wdi2-NY.GDP.MKTP.CD,10.7551763439551
42044,key-wdi2-NY.GDP.MKTP.KD.ZG,key-wdi2-NY.GDP.PCAP.CD,15.608090825378897
42045,key-wdi2-NY.GDP.MKTP.KD.ZG,key-wdi2-SP.POP.TOTL,4.509686442092061
42046,key-wdi2-NY.GDP.MKTP.KD.ZG,wdi-IQ.SPI.PIL1,8.115612283349037
42047,key-wdi2-NY.GDP.MKTP.KD.ZG,wdi-IQ.SPI.PIL3,14.43818848626688
42048,key-wdi2-NY.GDP.MKTP.KD.ZG,wdi2-NY.ADJ.DMIN.CD,2.367800661362708
42049,key-wdi2-NY.GDP.MKTP.KD.ZG,wdi2-NY.GDP.DEFL.KD.ZG,0.0
42090,key-wdi-BX.KLT.DINV.CD.WD,wdi2-NE.DAB.TOTL.CN,3.874889311751064e+20
42091,key-wdi-BX.KLT.DINV.CD.WD,wdi-FM.LBL.BMNY.CN,3.007971684930237e+20
42092,key-wdi-BX.KLT.DINV.CD.WD,key-wdi-EG.ELC.ACCS.ZS,1.1792691992390009e+19
42093,key-wdi-BX.KLT.DINV.CD.WD,wdi-BX.KLT.DINV.CD.WD,4.616282608848024e+21
42094,key-wdi-BX.KLT.DINV.CD.WD,wdi-EG.ELC.ACCS.ZS,0.0
42095,key-wdi-BX.KLT.DINV.CD.WD,wdi-IQ.SPI.PIL1,3.754871029775938e+19
42096,key-wdi-BX.KLT.DINV.CD.WD,wdi-IQ.SPI.PIL3,2.6341142291411475e+20
42097,key-wdi-BX.KLT.DINV.CD.WD,wdi2-NY.ADJ.DMIN.CD,1.96450221870268e+20
42098,key-wdi-BX.KLT.DINV.CD.WD,wdi2-SE.PRM.AGES,6.18213002125194e+18
42099,key-wdi-BX.KLT.DINV.CD.WD,wdi2-SE.PRM.DURS,9.081334066761956e+18
42400,key-ndgain-nd-readiness,wdi2-NE.DAB.TOTL.CN,0.0104834416065386
42401,key-ndgain-nd-readiness,wdi-FM.LBL.BMNY.CN,0.0082552284288794
42402,key-ndgain-nd-readiness,key-wdi-EG.ELC.ACCS.ZS,0.0839605435949124
42403,key-ndgain-nd-readiness,ndgain-id_ecos_02-score,0.0043284618550387
42404,key-ndgain-nd-readiness,ndgain-id_ecos_06-score,0.0030287866970866
42405,key-ndgain-nd-readiness,ndgain-id_food_04-score,0.0032703641991247
42406,key-ndgain-nd-readiness,ndgain-id_habi_01-score,0.0053856538415857
42407,key-ndgain-nd-readiness,ndgain-id_habi_02-score,0.0075415296309984
42408,key-ndgain-nd-readiness,ndgain-id_habi_03-score,0.0037731777856606
42409,key-ndgain-nd-readiness,ndgain-id_heal_01-score,0.0372675029839228
42810,key-wdi2-SL.TLF.ACTI.ZS,wdi2-NE.DAB.TOTL.CN,145.95013659447432
42811,key-wdi2-SL.TLF.ACTI.ZS,wdi-FM.LBL.BMNY.CN,183.42986172437668
42812,key-wdi2-SL.TLF.ACTI.ZS,key-wdi-EG.ELC.ACCS.ZS,132.12519207969308
42813,key-wdi2-SL.TLF.ACTI.ZS,wdi-EG.ELC.ACCS.UR.ZS,96.39997202903032
42814,key-wdi2-SL.TLF.ACTI.ZS,wdi-EG.ELC.ACCS.ZS,0.0
42815,key-wdi2-SL.TLF.ACTI.ZS,wdi-IQ.SPI.PIL1,105.06251648068428
42816,key-wdi2-SL.TLF.ACTI.ZS,wdi-IQ.SPI.PIL3,183.41815891116855
42817,key-wdi2-SL.TLF.ACTI.ZS,wdi2-NY.ADJ.DMIN.CD,37.56783102452755
42818,key-wdi2-SL.TLF.ACTI.ZS,wdi2-NY.ADJ.DNGY.CD,53.99121557176113
42819,key-wdi2-SL.TLF.ACTI.ZS,wdi2-SE.PRM.AGES,19.016342028975487
42830,key-mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi2-NE.DAB.TOTL.CN,7.758982290513813
42831,key-mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi-FM.LBL.BMNY.CN,12.376491696108133
42832,key-mvi-wdi-BX.KLT.DINV.WD.GD.ZS,key-wdi-BX.KLT.DINV.CD.WD,74.39890976902097
42833,key-mvi-wdi-BX.KLT.DINV.WD.GD.ZS,key-wdi-EG.ELC.ACCS.ZS,1.1488265497609973
42834,key-mvi-wdi-BX.KLT.DINV.WD.GD.ZS,key-wdi2-NY.GDP.DEFL.KD.ZG,6.6679114669095725
42835,key-mvi-wdi-BX.KLT.DINV.WD.GD.ZS,key-wdi2-NY.GDP.MKTP.CD,7.8350504180416465
42836,key-mvi-wdi-BX.KLT.DINV.WD.GD.ZS,key-wdi2-NY.GDP.MKTP.KD.ZG,4.827780978754163
42837,key-mvi-wdi-BX.KLT.DINV.WD.GD.ZS,key-wdi2-NY.GDP.PCAP.CD,12.491638764739037
42838,key-mvi-wdi-BX.KLT.DINV.WD.GD.ZS,key-wdi2-SP.POP.TOTL,3.4449931834824383
42839,key-mvi-wdi-BX.KLT.DINV.WD.GD.ZS,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,558.9995890961727
42890,key-mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi2-NE.DAB.TOTL.CN,1.8568875664495863
42891,key-mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi-FM.LBL.BMNY.CN,4.189987881691195
42892,key-mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,key-wdi-BX.TRF.PWKR.DT.GD.ZS,501.78721394529566
42893,key-mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,key-wdi-EG.ELC.ACCS.ZS,2.852314963180106
42894,key-mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,key-wdi2-NY.GDP.MKTP.CD,1.2219255683594383
42895,key-mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,key-wdi2-NY.GDP.PCAP.CD,3.100513336597942
42896,key-mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,key-wdi2-SP.POP.TOTL,5.647247042608797
42897,key-mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,0.0
42898,key-mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi-BX.TRF.PWKR.CD.DT,11.480174644384531
42899,key-mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi-BX.TRF.PWKR.DT.GD.ZS,0.0
42900,key-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi2-NE.DAB.TOTL.CN,1.8568875664495863
42901,key-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi-FM.LBL.BMNY.CN,4.189987881691195
42902,key-wdi-BX.TRF.PWKR.DT.GD.ZS,key-mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,501.78721394529566
42903,key-wdi-BX.TRF.PWKR.DT.GD.ZS,key-wdi-EG.ELC.ACCS.ZS,2.852314963180106
42904,key-wdi-BX.TRF.PWKR.DT.GD.ZS,key-wdi2-NY.GDP.MKTP.CD,1.2219255683594383
42905,key-wdi-BX.TRF.PWKR.DT.GD.ZS,key-wdi2-NY.GDP.PCAP.CD,3.100513336597942
42906,key-wdi-BX.TRF.PWKR.DT.GD.ZS,key-wdi2-SP.POP.TOTL,5.647247042608797
42907,key-wdi-BX.TRF.PWKR.DT.GD.ZS,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,0.0
42908,key-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi-BX.TRF.PWKR.CD.DT,11.480174644384531
42909,key-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi-BX.TRF.PWKR.DT.GD.ZS,0.0
43050,key-ndgain-nd-gain,wdi2-NE.DAB.TOTL.CN,0.8308106665499508
43051,key-ndgain-nd-gain,wdi-FM.LBL.BMNY.CN,1.3150642798282206
43052,key-ndgain-nd-gain,key-ndgain-nd-readiness,740.0737137310207
43053,key-ndgain-nd-gain,key-ndgain-nd-vulnerability,239.7885988787748
43054,key-ndgain-nd-gain,key-wdi-EG.ELC.ACCS.ZS,23.49300233507529
