,predicted indicator,feature indicator,feature importance
16410,hdr-100806,wdi2-NE.DAB.TOTL.CN,0.0
16411,hdr-100806,wdi2-NE.EXP.GNFS.CN,0.0
16412,hdr-100806,epi-AIR,0.0
16413,hdr-100806,epi-BHV,0.0
16414,hdr-100806,epi-CDA,0.0
16415,hdr-100806,epi-CHA,0.0
16416,hdr-100806,epi-ECO,0.0
16417,hdr-100806,epi-EPI,0.0
16418,hdr-100806,epi-GHP,0.0
16419,hdr-100806,epi-GIB,0.0
16420,hdr-103606,wdi2-NE.DAB.TOTL.CN,0.0
16421,hdr-103606,wdi2-NE.EXP.GNFS.CN,0.0
16422,hdr-103606,epi-AIR,0.0
16423,hdr-103606,epi-BHV,0.0
16424,hdr-103606,epi-CDA,0.0
16425,hdr-103606,epi-CHA,0.0
16426,hdr-103606,epi-ECO,0.0
16427,hdr-103606,epi-EPI,0.0
16428,hdr-103606,epi-GHP,0.0
16429,hdr-103606,epi-GIB,0.0
16430,hdr-170006,wdi2-NE.DAB.TOTL.CN,0.0
16431,hdr-170006,wdi2-NE.EXP.GNFS.CN,0.0
16432,hdr-170006,epi-AIR,0.0
16433,hdr-170006,epi-BHV,0.0
16434,hdr-170006,epi-CDA,0.0
16435,hdr-170006,epi-CHA,0.0
16436,hdr-170006,epi-ECO,0.0
16437,hdr-170006,epi-EPI,0.0
16438,hdr-170006,epi-GHP,0.0
16439,hdr-170006,epi-GIB,0.0
16440,hdr-181706,wdi2-NE.DAB.TOTL.CN,0.0
16441,hdr-181706,wdi2-NE.EXP.GNFS.CN,0.0
16442,hdr-181706,epi-AIR,0.0
16443,hdr-181706,epi-BHV,0.0
16444,hdr-181706,epi-CDA,0.0
16445,hdr-181706,epi-CHA,0.0
16446,hdr-181706,epi-ECO,0.0
16447,hdr-181706,epi-EPI,0.0
16448,hdr-181706,epi-GHP,0.0
16449,hdr-181706,epi-GIB,0.0
16450,hdr-181806,wdi2-NE.DAB.TOTL.CN,0.0
16451,hdr-181806,wdi2-NE.EXP.GNFS.CN,0.0
