,predicted indicator,feature indicator,feature importance
7440,wdi-AG.LND.TOTL.K2,wdi2-NY.GDP.MKTP.CN,0.0861738292121939
7441,wdi-AG.LND.TOTL.K2,wdi-AG.SRF.TOTL.K2,0.3972603781047932
7442,wdi-AG.LND.TOTL.K2,wdi-EG.ELC.RNEW.ZS,0.0694078197321905
7443,wdi-AG.LND.TOTL.K2,wdi-EN.POP.DNST,0.0580058068585033
7444,wdi-AG.LND.TOTL.K2,wdi2-SP.POP.GROW,0.0750884878213871
7445,wdi-AG.LND.TOTL.K2,wdi2-SP.POP.TOTL,0.0856295990132785
7446,wdi-AG.LND.TOTL.K2,wdi-EG.ELC.ACCS.ZS,0.0420051939816529
7447,wdi-AG.LND.TOTL.K2,wdi-ER.FSH.CAPT.MT,0.0549869881578816
7448,wdi-AG.LND.TOTL.K2,wdi-ER.FSH.PROD.MT,0.0614324672895835
7449,wdi-AG.LND.TOTL.K2,wdi2-SH.H2O.BASW.ZS,0.0700094298285352
7450,wdi-AG.SRF.TOTL.K2,wdi2-NY.GDP.MKTP.CN,0.0804150259790705
7451,wdi-AG.SRF.TOTL.K2,wdi-AG.LND.TOTL.K2,0.4605650644256582
7452,wdi-AG.SRF.TOTL.K2,wdi-EG.ELC.RNEW.ZS,0.0518666191794117
7453,wdi-AG.SRF.TOTL.K2,wdi-EN.POP.DNST,0.0558290083084376
7454,wdi-AG.SRF.TOTL.K2,wdi2-SP.POP.GROW,0.0734671712391524
7455,wdi-AG.SRF.TOTL.K2,wdi2-SP.POP.TOTL,0.0775854483532131
7456,wdi-AG.SRF.TOTL.K2,wdi-EG.ELC.ACCS.ZS,0.0411405185516712
7457,wdi-AG.SRF.TOTL.K2,wdi-ER.FSH.CAPT.MT,0.0486564374258749
7458,wdi-AG.SRF.TOTL.K2,wdi-ER.FSH.PROD.MT,0.0519705935033367
7459,wdi-AG.SRF.TOTL.K2,wdi2-SH.H2O.BASW.ZS,0.0585041130341733
7460,wdi-EG.ELC.RNEW.ZS,wdi2-NY.GDP.MKTP.CN,0.1387903688164382
7461,wdi-EG.ELC.RNEW.ZS,wdi-AG.LND.TOTL.K2,0.0779402139811904
7462,wdi-EG.ELC.RNEW.ZS,wdi-AG.SRF.TOTL.K2,0.0584404129400693
7463,wdi-EG.ELC.RNEW.ZS,wdi-EN.POP.DNST,0.1352166198745558
