,predicted indicator,feature indicator,feature importance
8400,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi2-NY.GDP.MKTP.CN,0.1095613282485759
8401,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi-AG.LND.TOTL.K2,0.0583340728837264
8402,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi-AG.SRF.TOTL.K2,0.0621799773074155
8403,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi-BX.KLT.DINV.CD.WD,0.1396097712213463
8404,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi-BX.KLT.DINV.WD.GD.ZS,0.2890459124217521
8405,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi-EG.ELC.ACCS.ZS,0.0635941855425959
8406,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi-EG.ELC.RNEW.ZS,0.0600502894349348
8407,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi-EN.POP.DNST,0.10221154572001
8408,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi2-NY.ADJ.DMIN.GN.ZS,0.0452311277252958
8409,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,wdi2-NY.GDP.FRST.RT.ZS,0.0701817894943468
9320,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi2-NY.GDP.MKTP.CN,0.0934933152352978
9321,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi-AG.LND.TOTL.K2,0.0463974128280379
9322,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi-AG.SRF.TOTL.K2,0.0458830906502051
9323,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi-BX.TRF.PWKR.CD.DT,0.123468825220354
9324,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi-BX.TRF.PWKR.DT.GD.ZS,0.3816967959036978
9325,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi-EG.ELC.ACCS.ZS,0.0655462590154517
9326,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi-EG.ELC.RNEW.ZS,0.063237984788295
9327,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi-EN.POP.DNST,0.087921183370228
9328,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi2-NY.GDP.FRST.RT.ZS,0.0494438027911611
9329,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,wdi2-NY.GDP.MINR.RT.ZS,0.0429113301972711
12920,mvi-wdi2-ST.INT.RCPT.XP.ZS,wdi2-NY.GDP.MKTP.CN,0.1404487584643793
12921,mvi-wdi2-ST.INT.RCPT.XP.ZS,wdi-AG.LND.TOTL.K2,0.0611769135966089
12922,mvi-wdi2-ST.INT.RCPT.XP.ZS,wdi-AG.SRF.TOTL.K2,0.1177226605891988
12923,mvi-wdi2-ST.INT.RCPT.XP.ZS,wdi-BM.GSR.FCTY.CD,0.1973822892685483
12924,mvi-wdi2-ST.INT.RCPT.XP.ZS,wdi-BX.GSR.FCTY.CD,0.2167413101598554
12925,mvi-wdi2-ST.INT.RCPT.XP.ZS,wdi-BX.KLT.DINV.CD.WD,0.056314672039487
12926,mvi-wdi2-ST.INT.RCPT.XP.ZS,wdi-EG.ELC.ACCS.ZS,0.0457662897999753
12927,mvi-wdi2-ST.INT.RCPT.XP.ZS,wdi-EG.ELC.RNEW.ZS,0.0117519937709834
12928,mvi-wdi2-ST.INT.RCPT.XP.ZS,wdi-EN.POP.DNST,0.0957395555961679
12929,mvi-wdi2-ST.INT.RCPT.XP.ZS,wdi-ER.FSH.CAPT.MT,0.0569555567147953
