,Unnamed: 0,model,year,target,names,values
52,52,gbr,2015,wdi-ER.FSH.CAPT.MT,wdi-AG.SRF.TOTL.K2,0.069906457318699
53,53,gbr,2015,wdi-ER.FSH.CAPT.MT,wdi-EG.ELC.RNEW.ZS,0.0999186787302937
54,54,gbr,2015,wdi-ER.FSH.CAPT.MT,wdi-EN.POP.DNST,0.1029630199388201
55,55,gbr,2015,wdi-ER.FSH.CAPT.MT,wdi-ER.FSH.PROD.MT,0.1515416894382924
56,56,gbr,2015,wdi-ER.FSH.CAPT.MT,wdi-EG.ELC.ACCS.ZS,0.0609729520934889
57,57,gbr,2015,wdi-ER.FSH.CAPT.MT,wdi2-SM.POP.TOTL,0.1321176415313162
58,58,gbr,2015,wdi-ER.FSH.CAPT.MT,wdi2-SP.POP.GROW,0.109277086403503
59,59,gbr,2015,wdi-ER.FSH.CAPT.MT,wdi2-SP.POP.TOTL,0.096284045058659
60,60,gbr,2015,wdi-ER.FSH.PROD.MT,wdi2-NY.GDP.MKTP.CN,0.1207608123692614
61,61,gbr,2015,wdi-ER.FSH.PROD.MT,wdi-AG.LND.TOTL.K2,0.0805216797512684
62,62,gbr,2015,wdi-ER.FSH.PROD.MT,wdi-AG.SRF.TOTL.K2,0.0674170941848485
63,63,gbr,2015,wdi-ER.FSH.PROD.MT,wdi-EG.ELC.RNEW.ZS,0.0802915922816826
64,64,gbr,2015,wdi-ER.FSH.PROD.MT,wdi-EN.POP.DNST,0.0904205100807815
65,65,gbr,2015,wdi-ER.FSH.PROD.MT,wdi-ER.FSH.CAPT.MT,0.157102437493256
66,66,gbr,2015,wdi-ER.FSH.PROD.MT,wdi-EG.ELC.ACCS.ZS,0.0576323043399459
67,67,gbr,2015,wdi-ER.FSH.PROD.MT,wdi2-SM.POP.TOTL,0.1232293654462934
68,68,gbr,2015,wdi-ER.FSH.PROD.MT,wdi2-SP.POP.GROW,0.0958319671862585
69,69,gbr,2015,wdi-ER.FSH.PROD.MT,wdi2-SP.POP.TOTL,0.1267922368664035
70,70,gbr,2015,wdi2-SP.POP.GROW,wdi2-NY.GDP.MKTP.CN,0.1096428643176771
71,71,gbr,2015,wdi2-SP.POP.GROW,wdi-AG.LND.TOTL.K2,0.0722375448474264
72,72,gbr,2015,wdi2-SP.POP.GROW,wdi-AG.SRF.TOTL.K2,0.0617261083210287
73,73,gbr,2015,wdi2-SP.POP.GROW,wdi-EG.ELC.RNEW.ZS,0.1175952451631022
74,74,gbr,2015,wdi2-SP.POP.GROW,wdi-EN.POP.DNST,0.1176170468812638
75,75,gbr,2015,wdi2-SP.POP.GROW,wdi2-SP.POP.TOTL,0.1075604104523127
76,76,gbr,2015,wdi2-SP.POP.GROW,wdi-EG.ELC.ACCS.ZS,0.0866954617260646
77,77,gbr,2015,wdi2-SP.POP.GROW,wdi-ER.FSH.CAPT.MT,0.0857910817186212
78,78,gbr,2015,wdi2-SP.POP.GROW,wdi-ER.FSH.PROD.MT,0.084888461484513
79,79,gbr,2015,wdi2-SP.POP.GROW,wdi2-SM.POP.TOTL,0.1562457750879898
80,80,gbr,2015,wdi2-SP.POP.TOTL,wdi2-NY.GDP.MKTP.CN,0.1419204382787806
81,81,gbr,2015,wdi2-SP.POP.TOTL,wdi-AG.LND.TOTL.K2,0.0910382299337403
82,82,gbr,2015,wdi2-SP.POP.TOTL,wdi-AG.SRF.TOTL.K2,0.0774689458616946
83,83,gbr,2015,wdi2-SP.POP.TOTL,wdi-EG.ELC.RNEW.ZS,0.0962152586609314
84,84,gbr,2015,wdi2-SP.POP.TOTL,wdi-EN.POP.DNST,0.1237005152609446
85,85,gbr,2015,wdi2-SP.POP.TOTL,wdi2-SP.POP.GROW,0.1107314097837654
86,86,gbr,2015,wdi2-SP.POP.TOTL,wdi-EG.ELC.ACCS.ZS,0.0629666767862894
87,87,gbr,2015,wdi2-SP.POP.TOTL,wdi-ER.FSH.CAPT.MT,0.076843738493719
88,88,gbr,2015,wdi2-SP.POP.TOTL,wdi-ER.FSH.PROD.MT,0.0764433220956269
89,89,gbr,2015,wdi2-SP.POP.TOTL,wdi2-SM.POP.TOTL,0.1426714648445073
90,90,gbr,2015,wdi2-SM.POP.TOTL,wdi2-NY.GDP.MKTP.CN,0.1568913182665452
91,91,gbr,2015,wdi2-SM.POP.TOTL,wdi-AG.LND.TOTL.K2,0.0838609395853588
92,92,gbr,2015,wdi2-SM.POP.TOTL,wdi-AG.SRF.TOTL.K2,0.0881836257420866
93,93,gbr,2015,wdi2-SM.POP.TOTL,wdi-EG.ELC.RNEW.ZS,0.1036138028135876
94,94,gbr,2015,wdi2-SM.POP.TOTL,wdi-EN.POP.DNST,0.1078486843486748
95,95,gbr,2015,wdi2-SM.POP.TOTL,wdi-ER.FSH.CAPT.MT,0.0733867661302
96,96,gbr,2015,wdi2-SM.POP.TOTL,wdi-ER.FSH.PROD.MT,0.0865693417559905
97,97,gbr,2015,wdi2-SM.POP.TOTL,wdi-EG.ELC.ACCS.ZS,0.0679180272227115
98,98,gbr,2015,wdi2-SM.POP.TOTL,wdi2-SH.H2O.BASW.ZS,0.1072161229429618
99,99,gbr,2015,wdi2-SM.POP.TOTL,wdi2-SM.POP.TOTL.ZS,0.1245113711918829
100,100,gbr,2015,wdi-AG.LND.FRST.K2,wdi2-NY.GDP.MKTP.CN,0.118890468730627
101,101,gbr,2015,wdi-AG.LND.FRST.K2,wdi-AG.LND.FRST.ZS,0.1227222844756574
102,102,gbr,2015,wdi-AG.LND.FRST.K2,wdi-AG.LND.TOTL.K2,0.1093324863647537
103,103,gbr,2015,wdi-AG.LND.FRST.K2,wdi-AG.SRF.TOTL.K2,0.0901101666103344
104,104,gbr,2015,wdi-AG.LND.FRST.K2,wdi-EG.ELC.RNEW.ZS,0.1021007609983475
105,105,gbr,2015,wdi-AG.LND.FRST.K2,wdi-EN.POP.DNST,0.1161361282658814
106,106,gbr,2015,wdi-AG.LND.FRST.K2,wdi-ER.FSH.CAPT.MT,0.0814333720406919
107,107,gbr,2015,wdi-AG.LND.FRST.K2,wdi-ER.FSH.PROD.MT,0.0790869827527849
108,108,gbr,2015,wdi-AG.LND.FRST.K2,wdi-EG.ELC.ACCS.ZS,0.0613818976887096
109,109,gbr,2015,wdi-AG.LND.FRST.K2,wdi2-SM.POP.TOTL,0.1188054520722116
110,110,gbr,2015,wdi-AG.LND.FRST.ZS,wdi2-NY.GDP.MKTP.CN,0.1413114441763479
111,111,gbr,2015,wdi-AG.LND.FRST.ZS,wdi-AG.LND.FRST.K2,0.1352754170088696
112,112,gbr,2015,wdi-AG.LND.FRST.ZS,wdi-AG.LND.TOTL.K2,0.0754631678741182
113,113,gbr,2015,wdi-AG.LND.FRST.ZS,wdi-AG.SRF.TOTL.K2,0.088849058060941
114,114,gbr,2015,wdi-AG.LND.FRST.ZS,wdi-EG.ELC.RNEW.ZS,0.0792976637098019
115,115,gbr,2015,wdi-AG.LND.FRST.ZS,wdi-EN.POP.DNST,0.1154067229464514
116,116,gbr,2015,wdi-AG.LND.FRST.ZS,wdi-ER.FSH.CAPT.MT,0.0553020578076347
117,117,gbr,2015,wdi-AG.LND.FRST.ZS,wdi-ER.FSH.PROD.MT,0.0792365396588398
118,118,gbr,2015,wdi-AG.LND.FRST.ZS,wdi-EG.ELC.ACCS.ZS,0.0527874580211335
119,119,gbr,2015,wdi-AG.LND.FRST.ZS,wdi2-SM.POP.TOTL,0.1770704707358615
120,120,gbr,2015,wdi-EG.ELC.ACCS.UR.ZS,wdi2-NY.GDP.MKTP.CN,0.0165372741895807
121,121,gbr,2015,wdi-EG.ELC.ACCS.UR.ZS,wdi-AG.LND.TOTL.K2,0.0197666527209097
122,122,gbr,2015,wdi-EG.ELC.ACCS.UR.ZS,wdi-AG.SRF.TOTL.K2,0.019158057049939
123,123,gbr,2015,wdi-EG.ELC.ACCS.UR.ZS,wdi-EG.ELC.ACCS.ZS,0.747135057967952
124,124,gbr,2015,wdi-EG.ELC.ACCS.UR.ZS,wdi-EG.ELC.RNEW.ZS,0.0163994999615943
125,125,gbr,2015,wdi-EG.ELC.ACCS.UR.ZS,wdi-EN.POP.DNST,0.0681621977318514
126,126,gbr,2015,wdi-EG.ELC.ACCS.UR.ZS,wdi-ER.FSH.CAPT.MT,0.0179025853863087
127,127,gbr,2015,wdi-EG.ELC.ACCS.UR.ZS,wdi-ER.FSH.PROD.MT,0.0195404230646441
128,128,gbr,2015,wdi-EG.ELC.ACCS.UR.ZS,wdi2-SP.POP.GROW,0.0447665565871921
129,129,gbr,2015,wdi-EG.ELC.ACCS.UR.ZS,wdi2-SP.POP.TOTL,0.0306316953400277
130,130,gbr,2015,wdi2-SH.H2O.BASW.ZS,wdi2-NY.GDP.MKTP.CN,0.1299580963267605
131,131,gbr,2015,wdi2-SH.H2O.BASW.ZS,wdi-AG.LND.TOTL.K2,0.0868233030999094
132,132,gbr,2015,wdi2-SH.H2O.BASW.ZS,wdi-AG.SRF.TOTL.K2,0.0811396722947632
133,133,gbr,2015,wdi2-SH.H2O.BASW.ZS,wdi-EG.ELC.RNEW.ZS,0.0917906840999455
134,134,gbr,2015,wdi2-SH.H2O.BASW.ZS,wdi-EN.POP.DNST,0.1282157549048992
135,135,gbr,2015,wdi2-SH.H2O.BASW.ZS,wdi-ER.FSH.CAPT.MT,0.0842728855703903
136,136,gbr,2015,wdi2-SH.H2O.BASW.ZS,wdi-ER.FSH.PROD.MT,0.0838954754419923
137,137,gbr,2015,wdi2-SH.H2O.BASW.ZS,wdi2-SM.POP.TOTL,0.131922500821428
138,138,gbr,2015,wdi2-SH.H2O.BASW.ZS,wdi-EG.ELC.ACCS.ZS,0.0807712852795593
139,139,gbr,2015,wdi2-SH.H2O.BASW.ZS,wdi2-SM.POP.TOTL.ZS,0.1012103421603521
140,140,gbr,2015,wdi2-SM.POP.TOTL.ZS,wdi2-NY.GDP.MKTP.CN,0.1139115048321471
141,141,gbr,2015,wdi2-SM.POP.TOTL.ZS,wdi-AG.LND.TOTL.K2,0.0705814727388821
142,142,gbr,2015,wdi2-SM.POP.TOTL.ZS,wdi-AG.SRF.TOTL.K2,0.0707700115070633
143,143,gbr,2015,wdi2-SM.POP.TOTL.ZS,wdi-EG.ELC.RNEW.ZS,0.0999917359030235
144,144,gbr,2015,wdi2-SM.POP.TOTL.ZS,wdi-EN.POP.DNST,0.1068755457173349
145,145,gbr,2015,wdi2-SM.POP.TOTL.ZS,wdi-ER.FSH.CAPT.MT,0.0714013510303126
146,146,gbr,2015,wdi2-SM.POP.TOTL.ZS,wdi-ER.FSH.PROD.MT,0.0683787207038981
147,147,gbr,2015,wdi2-SM.POP.TOTL.ZS,wdi2-SM.POP.TOTL,0.1732201288950094
148,148,gbr,2015,wdi2-SM.POP.TOTL.ZS,wdi2-SP.POP.GROW,0.1111033214337283
149,149,gbr,2015,wdi2-SM.POP.TOTL.ZS,wdi2-SP.POP.TOTL,0.1137662072386005
150,150,gbr,2015,wdi2-SP.RUR.TOTL,wdi2-NY.GDP.MKTP.CN,0.1344192887438687
151,151,gbr,2015,wdi2-SP.RUR.TOTL,wdi-AG.LND.TOTL.K2,0.0869901662415662
152,152,gbr,2015,wdi2-SP.RUR.TOTL,wdi-AG.SRF.TOTL.K2,0.075109746047247
153,153,gbr,2015,wdi2-SP.RUR.TOTL,wdi-EG.ELC.RNEW.ZS,0.1003118413525828
154,154,gbr,2015,wdi2-SP.RUR.TOTL,wdi-EN.POP.DNST,0.0986027424490268
155,155,gbr,2015,wdi2-SP.RUR.TOTL,wdi-ER.FSH.CAPT.MT,0.0706360657784312
156,156,gbr,2015,wdi2-SP.RUR.TOTL,wdi-ER.FSH.PROD.MT,0.0798269413011824
157,157,gbr,2015,wdi2-SP.RUR.TOTL,wdi2-SM.POP.TOTL,0.1581848373765556
158,158,gbr,2015,wdi2-SP.RUR.TOTL,wdi2-SM.POP.TOTL.ZS,0.0905510867007688
159,159,gbr,2015,wdi2-SP.RUR.TOTL,wdi2-SP.POP.GROW,0.10536728400877
160,160,gbr,2015,wdi2-SP.RUR.TOTL.ZS,wdi2-NY.GDP.MKTP.CN,0.1158909828179741
161,161,gbr,2015,wdi2-SP.RUR.TOTL.ZS,wdi-AG.LND.TOTL.K2,0.0728931029039812
162,162,gbr,2015,wdi2-SP.RUR.TOTL.ZS,wdi-AG.SRF.TOTL.K2,0.0760300115206907
163,163,gbr,2015,wdi2-SP.RUR.TOTL.ZS,wdi-EG.ELC.RNEW.ZS,0.1000650830454331
164,164,gbr,2015,wdi2-SP.RUR.TOTL.ZS,wdi-EN.POP.DNST,0.1090861602404315
165,165,gbr,2015,wdi2-SP.RUR.TOTL.ZS,wdi-ER.FSH.CAPT.MT,0.0745804323106491
166,166,gbr,2015,wdi2-SP.RUR.TOTL.ZS,wdi-ER.FSH.PROD.MT,0.0787005648212635
167,167,gbr,2015,wdi2-SP.RUR.TOTL.ZS,wdi2-SM.POP.TOTL,0.1456553042761365
168,168,gbr,2015,wdi2-SP.RUR.TOTL.ZS,wdi2-SM.POP.TOTL.ZS,0.1060747427189062
169,169,gbr,2015,wdi2-SP.RUR.TOTL.ZS,wdi2-SP.POP.GROW,0.1210236153445336
170,170,gbr,2015,wdi2-SP.URB.GROW,wdi2-NY.GDP.MKTP.CN,0.1318514213272722
171,171,gbr,2015,wdi2-SP.URB.GROW,wdi-AG.LND.TOTL.K2,0.1031167500256873
172,172,gbr,2015,wdi2-SP.URB.GROW,wdi-AG.SRF.TOTL.K2,0.0787509838523629
173,173,gbr,2015,wdi2-SP.URB.GROW,wdi-EG.ELC.RNEW.ZS,0.0843583226861228
174,174,gbr,2015,wdi2-SP.URB.GROW,wdi-EN.POP.DNST,0.1069337893798982
175,175,gbr,2015,wdi2-SP.URB.GROW,wdi-ER.FSH.CAPT.MT,0.0591309036286115
176,176,gbr,2015,wdi2-SP.URB.GROW,wdi-ER.FSH.PROD.MT,0.0625631495443898
177,177,gbr,2015,wdi2-SP.URB.GROW,wdi2-SM.POP.TOTL,0.1424166093554831
178,178,gbr,2015,wdi2-SP.URB.GROW,wdi2-SM.POP.TOTL.ZS,0.1009054879359263
179,179,gbr,2015,wdi2-SP.URB.GROW,wdi2-SP.POP.GROW,0.1299725822642454
180,180,gbr,2015,wdi2-SP.URB.TOTL,wdi2-NY.GDP.MKTP.CN,0.1359522415829495
181,181,gbr,2015,wdi2-SP.URB.TOTL,wdi-AG.LND.TOTL.K2,0.0722871228082518
182,182,gbr,2015,wdi2-SP.URB.TOTL,wdi-AG.SRF.TOTL.K2,0.073531300610604
183,183,gbr,2015,wdi2-SP.URB.TOTL,wdi-EG.ELC.RNEW.ZS,0.0956590537797033
184,184,gbr,2015,wdi2-SP.URB.TOTL,wdi-EN.POP.DNST,0.0990336920151454
185,185,gbr,2015,wdi2-SP.URB.TOTL,wdi-ER.FSH.CAPT.MT,0.0684572991745541
186,186,gbr,2015,wdi2-SP.URB.TOTL,wdi-ER.FSH.PROD.MT,0.0695965601427812
187,187,gbr,2015,wdi2-SP.URB.TOTL,wdi2-SM.POP.TOTL,0.1668269917642333
188,188,gbr,2015,wdi2-SP.URB.TOTL,wdi2-SM.POP.TOTL.ZS,0.1026392882942098
189,189,gbr,2015,wdi2-SP.URB.TOTL,wdi2-SP.POP.GROW,0.1160164498275672
190,190,gbr,2015,wdi2-SP.URB.TOTL.IN.ZS,wdi2-NY.GDP.MKTP.CN,0.188586132691763
191,191,gbr,2015,wdi2-SP.URB.TOTL.IN.ZS,wdi-AG.LND.TOTL.K2,0.0799735673889158
192,192,gbr,2015,wdi2-SP.URB.TOTL.IN.ZS,wdi-AG.SRF.TOTL.K2,0.0913534271724977
193,193,gbr,2015,wdi2-SP.URB.TOTL.IN.ZS,wdi-EG.ELC.RNEW.ZS,0.0733354689677703
194,194,gbr,2015,wdi2-SP.URB.TOTL.IN.ZS,wdi-EN.POP.DNST,0.0878999419529268
195,195,gbr,2015,wdi2-SP.URB.TOTL.IN.ZS,wdi-ER.FSH.CAPT.MT,0.0536945873716979
196,196,gbr,2015,wdi2-SP.URB.TOTL.IN.ZS,wdi-ER.FSH.PROD.MT,0.0734676421429097
197,197,gbr,2015,wdi2-SP.URB.TOTL.IN.ZS,wdi2-SM.POP.TOTL,0.1639315374829431
198,198,gbr,2015,wdi2-SP.URB.TOTL.IN.ZS,wdi2-SM.POP.TOTL.ZS,0.0968914399683271
199,199,gbr,2015,wdi2-SP.URB.TOTL.IN.ZS,wdi2-SP.POP.GROW,0.090866254860248
200,200,gbr,2015,wdi-EG.FEC.RNEW.ZS,wdi2-NY.GDP.MKTP.CN,0.1260380923976695
201,201,gbr,2015,wdi-EG.FEC.RNEW.ZS,wdi-AG.LND.TOTL.K2,0.0868063973836563
202,202,gbr,2015,wdi-EG.FEC.RNEW.ZS,wdi-AG.SRF.TOTL.K2,0.0737103900806813
203,203,gbr,2015,wdi-EG.FEC.RNEW.ZS,wdi-EG.ELC.RNEW.ZS,0.1135233683305233
204,204,gbr,2015,wdi-EG.FEC.RNEW.ZS,wdi-EN.POP.DNST,0.1192784685548817
205,205,gbr,2015,wdi-EG.FEC.RNEW.ZS,wdi-EG.ELC.ACCS.ZS,0.0779617772725919
206,206,gbr,2015,wdi-EG.FEC.RNEW.ZS,wdi-ER.FSH.CAPT.MT,0.074256309837065
207,207,gbr,2015,wdi-EG.FEC.RNEW.ZS,wdi-ER.FSH.PROD.MT,0.0794630769195605
208,208,gbr,2015,wdi-EG.FEC.RNEW.ZS,wdi2-SM.POP.TOTL,0.1318884349990312
209,209,gbr,2015,wdi-EG.FEC.RNEW.ZS,wdi2-SP.POP.GROW,0.1170736842243387
210,210,gbr,2015,wdi-IT.NET.SECR.P6,wdi2-NY.GDP.MKTP.CN,0.134722868230098
211,211,gbr,2015,wdi-IT.NET.SECR.P6,wdi-AG.LND.TOTL.K2,0.0774272620144245
212,212,gbr,2015,wdi-IT.NET.SECR.P6,wdi-AG.SRF.TOTL.K2,0.0721353059084215
213,213,gbr,2015,wdi-IT.NET.SECR.P6,wdi-EG.ELC.RNEW.ZS,0.1003198802392002
214,214,gbr,2015,wdi-IT.NET.SECR.P6,wdi-EN.POP.DNST,0.1108660006337068
215,215,gbr,2015,wdi-IT.NET.SECR.P6,wdi-ER.FSH.CAPT.MT,0.0750152469544081
216,216,gbr,2015,wdi-IT.NET.SECR.P6,wdi-ER.FSH.PROD.MT,0.0846964969066215
217,217,gbr,2015,wdi-IT.NET.SECR.P6,wdi-EG.ELC.ACCS.ZS,0.074673805421392
218,218,gbr,2015,wdi-IT.NET.SECR.P6,wdi2-SM.POP.TOTL,0.1501800703179283
219,219,gbr,2015,wdi-IT.NET.SECR.P6,wdi2-SP.POP.GROW,0.1199630633737986
220,220,gbr,2015,wdi2-SH.STA.BASS.ZS,wdi2-NY.GDP.MKTP.CN,0.1642241816383986
221,221,gbr,2015,wdi2-SH.STA.BASS.ZS,wdi-AG.LND.TOTL.K2,0.0722559187970694
222,222,gbr,2015,wdi2-SH.STA.BASS.ZS,wdi-AG.SRF.TOTL.K2,0.0844292490826478
223,223,gbr,2015,wdi2-SH.STA.BASS.ZS,wdi-EG.ELC.RNEW.ZS,0.0815597401247607
224,224,gbr,2015,wdi2-SH.STA.BASS.ZS,wdi-EN.POP.DNST,0.0936064534084301
225,225,gbr,2015,wdi2-SH.STA.BASS.ZS,wdi-ER.FSH.CAPT.MT,0.0654558019293272
226,226,gbr,2015,wdi2-SH.STA.BASS.ZS,wdi-ER.FSH.PROD.MT,0.0664448775704356
227,227,gbr,2015,wdi2-SH.STA.BASS.ZS,wdi2-SH.H2O.BASW.ZS,0.1291941464112302
228,228,gbr,2015,wdi2-SH.STA.BASS.ZS,wdi2-SM.POP.TOTL,0.1506777257792838
229,229,gbr,2015,wdi2-SH.STA.BASS.ZS,wdi-AG.LND.FRST.K2,0.0921519052584161
230,230,gbr,2015,wdi-AG.LND.AGRI.K2,wdi2-NY.GDP.MKTP.CN,0.1270512227175027
231,231,gbr,2015,wdi-AG.LND.AGRI.K2,wdi-AG.LND.AGRI.ZS,0.115754610771257
232,232,gbr,2015,wdi-AG.LND.AGRI.K2,wdi-AG.LND.TOTL.K2,0.1176557197911039
233,233,gbr,2015,wdi-AG.LND.AGRI.K2,wdi-AG.SRF.TOTL.K2,0.0911128793428318
234,234,gbr,2015,wdi-AG.LND.AGRI.K2,wdi-EG.ELC.RNEW.ZS,0.0857811926373465
235,235,gbr,2015,wdi-AG.LND.AGRI.K2,wdi-EN.POP.DNST,0.0899259838847813
236,236,gbr,2015,wdi-AG.LND.AGRI.K2,wdi-ER.FSH.CAPT.MT,0.0695237431292685
237,237,gbr,2015,wdi-AG.LND.AGRI.K2,wdi-ER.FSH.PROD.MT,0.0648919639421457
238,238,gbr,2015,wdi-AG.LND.AGRI.K2,wdi2-SM.POP.TOTL,0.1453294230862822
239,239,gbr,2015,wdi-AG.LND.AGRI.K2,wdi-AG.LND.FRST.K2,0.0929732606974799
240,240,gbr,2015,wdi-AG.LND.AGRI.ZS,wdi2-NY.GDP.MKTP.CN,0.1485174062086251
241,241,gbr,2015,wdi-AG.LND.AGRI.ZS,wdi-AG.LND.AGRI.K2,0.1852263528848988
242,242,gbr,2015,wdi-AG.LND.AGRI.ZS,wdi-AG.LND.TOTL.K2,0.0729634720023723
243,243,gbr,2015,wdi-AG.LND.AGRI.ZS,wdi-AG.SRF.TOTL.K2,0.0731475651092048
244,244,gbr,2015,wdi-AG.LND.AGRI.ZS,wdi-EG.ELC.RNEW.ZS,0.0694991767540491
245,245,gbr,2015,wdi-AG.LND.AGRI.ZS,wdi-EN.POP.DNST,0.0929926372603483
246,246,gbr,2015,wdi-AG.LND.AGRI.ZS,wdi-ER.FSH.CAPT.MT,0.056202407803672
247,247,gbr,2015,wdi-AG.LND.AGRI.ZS,wdi-ER.FSH.PROD.MT,0.0634419437037595
