,Unnamed: 0,model,year,target,names,values
0,0,gbr,2010,wdi-EG.ELC.RNEW.ZS,wdi2-NY.GDY.TOTL.KN,0.142274874961904
1,1,gbr,2010,wdi-EG.ELC.RNEW.ZS,wdi2-SP.POP.GROW,0.1240766087287122
2,2,gbr,2010,wdi-EG.ELC.RNEW.ZS,wdi2-SP.POP.TOTL,0.0587104617073937
3,3,gbr,2010,wdi-EG.ELC.RNEW.ZS,wdi-AG.LND.TOTL.K2,0.1314021609912542
4,4,gbr,2010,wdi-EG.ELC.RNEW.ZS,wdi-EN.POP.DNST,0.0646442531026428
5,5,gbr,2010,wdi-EG.ELC.RNEW.ZS,wdi-AG.SRF.TOTL.K2,0.1223638952919816
6,6,gbr,2010,wdi-EG.ELC.RNEW.ZS,wdi-EG.ELC.ACCS.ZS,0.0477019225764271
7,7,gbr,2010,wdi-EG.ELC.RNEW.ZS,wdi2-SM.POP.TOTL,0.1510316841759963
8,8,gbr,2010,wdi-EG.ELC.RNEW.ZS,wdi2-SM.POP.TOTL.ZS,0.078772672604665
9,9,gbr,2010,wdi-EG.ELC.RNEW.ZS,wdi2-SP.RUR.TOTL,0.0790214658590226
10,10,gbr,2010,wdi2-SP.POP.GROW,wdi2-NY.GDP.MKTP.KN,0.1258097291759699
11,11,gbr,2010,wdi2-SP.POP.GROW,wdi-EG.ELC.RNEW.ZS,0.0831892340786227
12,12,gbr,2010,wdi2-SP.POP.GROW,wdi2-SP.POP.TOTL,0.0958050849548967
13,13,gbr,2010,wdi2-SP.POP.GROW,wdi-AG.LND.TOTL.K2,0.0664934243895773
14,14,gbr,2010,wdi2-SP.POP.GROW,wdi-EN.POP.DNST,0.1177503086986039
15,15,gbr,2010,wdi2-SP.POP.GROW,wdi-AG.SRF.TOTL.K2,0.0545006929247314
16,16,gbr,2010,wdi2-SP.POP.GROW,wdi-EG.ELC.ACCS.ZS,0.1087846910160186
17,17,gbr,2010,wdi2-SP.POP.GROW,wdi2-SM.POP.TOTL,0.1491417644206624
18,18,gbr,2010,wdi2-SP.POP.GROW,wdi2-SM.POP.TOTL.ZS,0.1134311803706915
19,19,gbr,2010,wdi2-SP.POP.GROW,wdi2-SP.RUR.TOTL,0.0850938899702252
20,20,gbr,2010,wdi2-SP.POP.TOTL,wdi2-NY.GDP.MKTP.KN,0.091241876228526
21,21,gbr,2010,wdi2-SP.POP.TOTL,wdi-EG.ELC.RNEW.ZS,0.0701460935992524
22,22,gbr,2010,wdi2-SP.POP.TOTL,wdi2-SP.POP.GROW,0.0727296619922393
23,23,gbr,2010,wdi2-SP.POP.TOTL,wdi-AG.LND.TOTL.K2,0.0867659063556069
24,24,gbr,2010,wdi2-SP.POP.TOTL,wdi-EN.POP.DNST,0.0886492451349173
25,25,gbr,2010,wdi2-SP.POP.TOTL,wdi-AG.SRF.TOTL.K2,0.0762180917276559
26,26,gbr,2010,wdi2-SP.POP.TOTL,wdi-EG.ELC.ACCS.ZS,0.0611816324412352
27,27,gbr,2010,wdi2-SP.POP.TOTL,wdi2-SM.POP.TOTL,0.1853593654468862
28,28,gbr,2010,wdi2-SP.POP.TOTL,wdi2-SM.POP.TOTL.ZS,0.0786034738670746
29,29,gbr,2010,wdi2-SP.POP.TOTL,wdi2-SP.RUR.TOTL,0.1891046532066059
30,30,gbr,2010,wdi-AG.LND.TOTL.K2,wdi2-NY.GDY.TOTL.KN,0.0758961309795293
31,31,gbr,2010,wdi-AG.LND.TOTL.K2,wdi-EG.ELC.RNEW.ZS,0.0648411040851527
32,32,gbr,2010,wdi-AG.LND.TOTL.K2,wdi-EN.POP.DNST,0.0713816025025378
33,33,gbr,2010,wdi-AG.LND.TOTL.K2,wdi2-SP.POP.GROW,0.0720354501877975
34,34,gbr,2010,wdi-AG.LND.TOTL.K2,wdi2-SP.POP.TOTL,0.066665114370464
35,35,gbr,2010,wdi-AG.LND.TOTL.K2,wdi-AG.SRF.TOTL.K2,0.3883625191505025
36,36,gbr,2010,wdi-AG.LND.TOTL.K2,wdi-EG.ELC.ACCS.ZS,0.0390657818451555
37,37,gbr,2010,wdi-AG.LND.TOTL.K2,wdi2-SH.H2O.BASW.ZS,0.0693263197929713
38,38,gbr,2010,wdi-AG.LND.TOTL.K2,wdi2-SM.POP.TOTL,0.0920107827204985
39,39,gbr,2010,wdi-AG.LND.TOTL.K2,wdi2-SM.POP.TOTL.ZS,0.0604151943653904
40,40,gbr,2010,wdi-EN.POP.DNST,wdi2-NY.GDY.TOTL.KN,0.103383559096196
41,41,gbr,2010,wdi-EN.POP.DNST,wdi-AG.LND.TOTL.K2,0.1039336330006987
42,42,gbr,2010,wdi-EN.POP.DNST,wdi-EG.ELC.RNEW.ZS,0.0799617258411426
43,43,gbr,2010,wdi-EN.POP.DNST,wdi2-SP.POP.GROW,0.1057094613411113
44,44,gbr,2010,wdi-EN.POP.DNST,wdi2-SP.POP.TOTL,0.1383164248345581
45,45,gbr,2010,wdi-EN.POP.DNST,wdi-AG.SRF.TOTL.K2,0.1112593524132185
46,46,gbr,2010,wdi-EN.POP.DNST,wdi-EG.ELC.ACCS.ZS,0.0542889193395103
47,47,gbr,2010,wdi-EN.POP.DNST,wdi2-SH.H2O.BASW.ZS,0.0944793395525896
48,48,gbr,2010,wdi-EN.POP.DNST,wdi2-SM.POP.TOTL,0.105266875354035
49,49,gbr,2010,wdi-EN.POP.DNST,wdi2-SM.POP.TOTL.ZS,0.1034007092269396
50,50,gbr,2010,wdi-AG.SRF.TOTL.K2,wdi2-NY.GDY.TOTL.KN,0.0808679464389891
51,51,gbr,2010,wdi-AG.SRF.TOTL.K2,wdi-AG.LND.TOTL.K2,0.4149206469842908
52,52,gbr,2010,wdi-AG.SRF.TOTL.K2,wdi-EG.ELC.RNEW.ZS,0.0596023359601298
53,53,gbr,2010,wdi-AG.SRF.TOTL.K2,wdi-EN.POP.DNST,0.0650103498604789
54,54,gbr,2010,wdi-AG.SRF.TOTL.K2,wdi2-SP.POP.GROW,0.0654602055078407
55,55,gbr,2010,wdi-AG.SRF.TOTL.K2,wdi2-SP.POP.TOTL,0.0824703673177275
56,56,gbr,2010,wdi-AG.SRF.TOTL.K2,wdi-EG.ELC.ACCS.ZS,0.0413420780571891
57,57,gbr,2010,wdi-AG.SRF.TOTL.K2,wdi2-SH.H2O.BASW.ZS,0.053390983139682
58,58,gbr,2010,wdi-AG.SRF.TOTL.K2,wdi2-SM.POP.TOTL,0.0833277269227572
59,59,gbr,2010,wdi-AG.SRF.TOTL.K2,wdi2-SM.POP.TOTL.ZS,0.0536073598109144
60,60,gbr,2010,wdi-EG.ELC.ACCS.ZS,wdi2-NY.GDY.TOTL.KN,0.0837756442776358
61,61,gbr,2010,wdi-EG.ELC.ACCS.ZS,wdi-EG.ELC.RNEW.ZS,0.0620955416969003
62,62,gbr,2010,wdi-EG.ELC.ACCS.ZS,wdi2-SP.POP.GROW,0.0970169897336837
63,63,gbr,2010,wdi-EG.ELC.ACCS.ZS,wdi2-SP.POP.TOTL,0.075467180527884
64,64,gbr,2010,wdi-EG.ELC.ACCS.ZS,wdi-AG.LND.TOTL.K2,0.0545497376726696
65,65,gbr,2010,wdi-EG.ELC.ACCS.ZS,wdi-EN.POP.DNST,0.0935193002817675
66,66,gbr,2010,wdi-EG.ELC.ACCS.ZS,wdi-AG.SRF.TOTL.K2,0.0564531122948957
67,67,gbr,2010,wdi-EG.ELC.ACCS.ZS,wdi-EG.ELC.ACCS.UR.ZS,0.2470458242274572
68,68,gbr,2010,wdi-EG.ELC.ACCS.ZS,wdi2-SM.POP.TOTL,0.118044517852284
69,69,gbr,2010,wdi-EG.ELC.ACCS.ZS,wdi2-SM.POP.TOTL.ZS,0.1120321514348218
70,70,gbr,2010,wdi2-SM.POP.TOTL,wdi2-NY.GDY.TOTL.KN,0.1011974195090052
71,71,gbr,2010,wdi2-SM.POP.TOTL,wdi-EG.ELC.RNEW.ZS,0.1052458946395616
72,72,gbr,2010,wdi2-SM.POP.TOTL,wdi2-SM.POP.TOTL.ZS,0.1457437279751764
73,73,gbr,2010,wdi2-SM.POP.TOTL,wdi2-SP.POP.GROW,0.0887794692166307
74,74,gbr,2010,wdi2-SM.POP.TOTL,wdi2-SP.POP.TOTL,0.1190211807471083
75,75,gbr,2010,wdi2-SM.POP.TOTL,wdi2-SP.RUR.TOTL,0.0790605167838621
76,76,gbr,2010,wdi2-SM.POP.TOTL,wdi2-SP.RUR.TOTL.ZS,0.0444138415234523
77,77,gbr,2010,wdi2-SM.POP.TOTL,wdi2-SP.URB.GROW,0.0953712546511435
78,78,gbr,2010,wdi2-SM.POP.TOTL,wdi2-SP.URB.TOTL,0.1773624576455102
79,79,gbr,2010,wdi2-SM.POP.TOTL,wdi2-SP.URB.TOTL.IN.ZS,0.0438042373085495
80,80,gbr,2010,wdi2-SM.POP.TOTL.ZS,wdi2-NY.GDY.TOTL.KN,0.098507937937177
81,81,gbr,2010,wdi2-SM.POP.TOTL.ZS,wdi-EG.ELC.RNEW.ZS,0.0750765095158398
82,82,gbr,2010,wdi2-SM.POP.TOTL.ZS,wdi2-SM.POP.TOTL,0.1793027417636189
83,83,gbr,2010,wdi2-SM.POP.TOTL.ZS,wdi2-SP.POP.GROW,0.0846404245079221
84,84,gbr,2010,wdi2-SM.POP.TOTL.ZS,wdi2-SP.POP.TOTL,0.0938909076507179
85,85,gbr,2010,wdi2-SM.POP.TOTL.ZS,wdi2-SP.RUR.TOTL,0.0941181506241972
86,86,gbr,2010,wdi2-SM.POP.TOTL.ZS,wdi2-SP.RUR.TOTL.ZS,0.0788346260001346
87,87,gbr,2010,wdi2-SM.POP.TOTL.ZS,wdi2-SP.URB.GROW,0.1083492310457016
88,88,gbr,2010,wdi2-SM.POP.TOTL.ZS,wdi2-SP.URB.TOTL,0.0833065424750603
89,89,gbr,2010,wdi2-SM.POP.TOTL.ZS,wdi2-SP.URB.TOTL.IN.ZS,0.1039729284796302
90,90,gbr,2010,wdi2-SP.RUR.TOTL,wdi2-NY.GDY.TOTL.KN,0.0864792628548712
91,91,gbr,2010,wdi2-SP.RUR.TOTL,wdi-EG.ELC.RNEW.ZS,0.073364251112781
92,92,gbr,2010,wdi2-SP.RUR.TOTL,wdi2-SM.POP.TOTL,0.0990042602714366
93,93,gbr,2010,wdi2-SP.RUR.TOTL,wdi2-SM.POP.TOTL.ZS,0.0853990965052991
94,94,gbr,2010,wdi2-SP.RUR.TOTL,wdi2-SP.POP.GROW,0.0654459299723027
95,95,gbr,2010,wdi2-SP.RUR.TOTL,wdi2-SP.POP.TOTL,0.2383081319700094
96,96,gbr,2010,wdi2-SP.RUR.TOTL,wdi2-SP.RUR.TOTL.ZS,0.0667899276625653
97,97,gbr,2010,wdi2-SP.RUR.TOTL,wdi2-SP.URB.GROW,0.0774377851489803
98,98,gbr,2010,wdi2-SP.RUR.TOTL,wdi2-SP.URB.TOTL,0.1256309898460015
99,99,gbr,2010,wdi2-SP.RUR.TOTL,wdi2-SP.URB.TOTL.IN.ZS,0.0821403646557524
100,100,gbr,2010,wdi2-SP.RUR.TOTL.ZS,wdi2-NY.GDY.TOTL.KN,0.0519274956182583
101,101,gbr,2010,wdi2-SP.RUR.TOTL.ZS,wdi-EG.ELC.RNEW.ZS,0.0219907997168495
102,102,gbr,2010,wdi2-SP.RUR.TOTL.ZS,wdi2-SM.POP.TOTL,0.0691232933615163
103,103,gbr,2010,wdi2-SP.RUR.TOTL.ZS,wdi2-SM.POP.TOTL.ZS,0.0101555056545263
104,104,gbr,2010,wdi2-SP.RUR.TOTL.ZS,wdi2-SP.POP.GROW,0.0210258363909435
105,105,gbr,2010,wdi2-SP.RUR.TOTL.ZS,wdi2-SP.POP.TOTL,0.0394350420654612
106,106,gbr,2010,wdi2-SP.RUR.TOTL.ZS,wdi2-SP.RUR.TOTL,0.0270266554498454
107,107,gbr,2010,wdi2-SP.RUR.TOTL.ZS,wdi2-SP.URB.GROW,0.0174896713332018
108,108,gbr,2010,wdi2-SP.RUR.TOTL.ZS,wdi2-SP.URB.TOTL,0.0479771860443005
109,109,gbr,2010,wdi2-SP.RUR.TOTL.ZS,wdi2-SP.URB.TOTL.IN.ZS,0.6938485143650968
110,110,gbr,2010,wdi2-SP.URB.GROW,wdi2-NY.GDY.TOTL.KN,0.1008716757239932
111,111,gbr,2010,wdi2-SP.URB.GROW,wdi-EG.ELC.RNEW.ZS,0.090700237441079
112,112,gbr,2010,wdi2-SP.URB.GROW,wdi2-SM.POP.TOTL,0.1400996066778652
113,113,gbr,2010,wdi2-SP.URB.GROW,wdi2-SM.POP.TOTL.ZS,0.0969609053659087
114,114,gbr,2010,wdi2-SP.URB.GROW,wdi2-SP.POP.GROW,0.2019986754183212
115,115,gbr,2010,wdi2-SP.URB.GROW,wdi2-SP.POP.TOTL,0.0694158077492691
116,116,gbr,2010,wdi2-SP.URB.GROW,wdi2-SP.RUR.TOTL,0.0850890025549566
117,117,gbr,2010,wdi2-SP.URB.GROW,wdi2-SP.RUR.TOTL.ZS,0.0602426431676292
118,118,gbr,2010,wdi2-SP.URB.GROW,wdi2-SP.URB.TOTL,0.0877174543460327
119,119,gbr,2010,wdi2-SP.URB.GROW,wdi2-SP.URB.TOTL.IN.ZS,0.0669039915549448
120,120,gbr,2010,wdi2-SP.URB.TOTL,wdi2-NY.GDY.TOTL.KN,0.0756501941445389
121,121,gbr,2010,wdi2-SP.URB.TOTL,wdi-EG.ELC.RNEW.ZS,0.0707450791769053
122,122,gbr,2010,wdi2-SP.URB.TOTL,wdi2-SM.POP.TOTL,0.1509270681266956
123,123,gbr,2010,wdi2-SP.URB.TOTL,wdi2-SM.POP.TOTL.ZS,0.0626985722271945
124,124,gbr,2010,wdi2-SP.URB.TOTL,wdi2-SP.POP.GROW,0.0613953724281289
125,125,gbr,2010,wdi2-SP.URB.TOTL,wdi2-SP.POP.TOTL,0.2788730850474558
126,126,gbr,2010,wdi2-SP.URB.TOTL,wdi2-SP.RUR.TOTL,0.0945832023537187
127,127,gbr,2010,wdi2-SP.URB.TOTL,wdi2-SP.RUR.TOTL.ZS,0.0525724818175068
128,128,gbr,2010,wdi2-SP.URB.TOTL,wdi2-SP.URB.GROW,0.0817932125843031
129,129,gbr,2010,wdi2-SP.URB.TOTL,wdi2-SP.URB.TOTL.IN.ZS,0.070761732093552
130,130,gbr,2010,wdi2-SP.URB.TOTL.IN.ZS,wdi2-NY.GDY.TOTL.KN,0.0730979117559243
131,131,gbr,2010,wdi2-SP.URB.TOTL.IN.ZS,wdi-EG.ELC.RNEW.ZS,0.0579059645930253
132,132,gbr,2010,wdi2-SP.URB.TOTL.IN.ZS,wdi2-SM.POP.TOTL,0.100296454416896
133,133,gbr,2010,wdi2-SP.URB.TOTL.IN.ZS,wdi2-SM.POP.TOTL.ZS,0.0641777853773099
134,134,gbr,2010,wdi2-SP.URB.TOTL.IN.ZS,wdi2-SP.POP.GROW,0.0621998900253597
135,135,gbr,2010,wdi2-SP.URB.TOTL.IN.ZS,wdi2-SP.POP.TOTL,0.0768574868335207
136,136,gbr,2010,wdi2-SP.URB.TOTL.IN.ZS,wdi2-SP.RUR.TOTL,0.0713204234784781
137,137,gbr,2010,wdi2-SP.URB.TOTL.IN.ZS,wdi2-SP.RUR.TOTL.ZS,0.3657712297637907
138,138,gbr,2010,wdi2-SP.URB.TOTL.IN.ZS,wdi2-SP.URB.GROW,0.0698240471011564
139,139,gbr,2010,wdi2-SP.URB.TOTL.IN.ZS,wdi2-SP.URB.TOTL,0.0585488066545386
140,140,gbr,2010,wdi2-SH.H2O.BASW.ZS,wdi2-NY.GDY.TOTL.KN,0.1062139856921388
141,141,gbr,2010,wdi2-SH.H2O.BASW.ZS,wdi-AG.LND.TOTL.K2,0.1113639005295989
142,142,gbr,2010,wdi2-SH.H2O.BASW.ZS,wdi-EG.ELC.RNEW.ZS,0.0770012943894391
143,143,gbr,2010,wdi2-SH.H2O.BASW.ZS,wdi-EN.POP.DNST,0.087295362827344
144,144,gbr,2010,wdi2-SH.H2O.BASW.ZS,wdi2-SM.POP.TOTL,0.0861096034310458
145,145,gbr,2010,wdi2-SH.H2O.BASW.ZS,wdi2-SM.POP.TOTL.ZS,0.1384110698481363
146,146,gbr,2010,wdi2-SH.H2O.BASW.ZS,wdi2-SP.POP.GROW,0.1417425770296828
147,147,gbr,2010,wdi2-SH.H2O.BASW.ZS,wdi2-SP.POP.TOTL,0.071430645271955
148,148,gbr,2010,wdi2-SH.H2O.BASW.ZS,wdi2-SP.RUR.TOTL,0.0696286468469874
149,149,gbr,2010,wdi2-SH.H2O.BASW.ZS,wdi2-SP.RUR.TOTL.ZS,0.1108029141336714
150,150,gbr,2010,wdi-EG.ELC.ACCS.UR.ZS,wdi2-NY.GDY.TOTL.KN,0.1010677654734809
151,151,gbr,2010,wdi-EG.ELC.ACCS.UR.ZS,wdi-EG.ELC.ACCS.ZS,0.2473496608431347
152,152,gbr,2010,wdi-EG.ELC.ACCS.UR.ZS,wdi-EG.ELC.RNEW.ZS,0.0544382448442454
153,153,gbr,2010,wdi-EG.ELC.ACCS.UR.ZS,wdi2-SP.POP.GROW,0.0891658396645545
154,154,gbr,2010,wdi-EG.ELC.ACCS.UR.ZS,wdi2-SP.POP.TOTL,0.0800340182111605
155,155,gbr,2010,wdi-EG.ELC.ACCS.UR.ZS,wdi-AG.LND.TOTL.K2,0.0663499752223819
156,156,gbr,2010,wdi-EG.ELC.ACCS.UR.ZS,wdi-EN.POP.DNST,0.0856060944283268
157,157,gbr,2010,wdi-EG.ELC.ACCS.UR.ZS,wdi-AG.SRF.TOTL.K2,0.0627456533399979
158,158,gbr,2010,wdi-EG.ELC.ACCS.UR.ZS,wdi2-SM.POP.TOTL,0.1044197770319882
159,159,gbr,2010,wdi-EG.ELC.ACCS.UR.ZS,wdi2-SM.POP.TOTL.ZS,0.1088229709407289
160,160,gbr,2010,wdi-ER.FSH.CAPT.MT,wdi2-NY.GDY.TOTL.KN,0.0885056926787307
161,161,gbr,2010,wdi-ER.FSH.CAPT.MT,wdi-AG.LND.TOTL.K2,0.0434021646841451
162,162,gbr,2010,wdi-ER.FSH.CAPT.MT,wdi-EG.ELC.RNEW.ZS,0.075702686182643
163,163,gbr,2010,wdi-ER.FSH.CAPT.MT,wdi-EN.POP.DNST,0.0757674373621214
164,164,gbr,2010,wdi-ER.FSH.CAPT.MT,wdi-ER.FSH.PROD.MT,0.3360661668982952
165,165,gbr,2010,wdi-ER.FSH.CAPT.MT,wdi2-SP.POP.GROW,0.0806997613814413
166,166,gbr,2010,wdi-ER.FSH.CAPT.MT,wdi2-SP.POP.TOTL,0.0970791372679164
167,167,gbr,2010,wdi-ER.FSH.CAPT.MT,wdi-AG.SRF.TOTL.K2,0.0400562317141287
168,168,gbr,2010,wdi-ER.FSH.CAPT.MT,wdi2-SH.H2O.BASW.ZS,0.0703734568525792
169,169,gbr,2010,wdi-ER.FSH.CAPT.MT,wdi2-SM.POP.TOTL,0.0923472649779986
170,170,gbr,2010,wdi-ER.FSH.PROD.MT,wdi2-NY.GDY.TOTL.KN,0.1165585378582891
171,171,gbr,2010,wdi-ER.FSH.PROD.MT,wdi-AG.LND.TOTL.K2,0.0580009732637172
172,172,gbr,2010,wdi-ER.FSH.PROD.MT,wdi-EG.ELC.RNEW.ZS,0.0669516319993988
173,173,gbr,2010,wdi-ER.FSH.PROD.MT,wdi-EN.POP.DNST,0.0763278366184176
174,174,gbr,2010,wdi-ER.FSH.PROD.MT,wdi-ER.FSH.CAPT.MT,0.2762618441905177
175,175,gbr,2010,wdi-ER.FSH.PROD.MT,wdi2-SP.POP.GROW,0.0958920430370155
176,176,gbr,2010,wdi-ER.FSH.PROD.MT,wdi2-SP.POP.TOTL,0.0840733059714505
177,177,gbr,2010,wdi-ER.FSH.PROD.MT,wdi-AG.SRF.TOTL.K2,0.0543778902844738
178,178,gbr,2010,wdi-ER.FSH.PROD.MT,wdi2-SH.H2O.BASW.ZS,0.0659064698395306
179,179,gbr,2010,wdi-ER.FSH.PROD.MT,wdi2-SM.POP.TOTL,0.1056494669371889
180,180,gbr,2010,wdi-IT.MLT.MAIN,wdi2-NY.GDY.TOTL.KN,0.1076278840767939
181,181,gbr,2010,wdi-IT.MLT.MAIN,wdi-EG.ELC.RNEW.ZS,0.0629032929667071
182,182,gbr,2010,wdi-IT.MLT.MAIN,wdi-IT.MLT.MAIN.P2,0.1065018777038005
183,183,gbr,2010,wdi-IT.MLT.MAIN,wdi2-SP.POP.GROW,0.0774871028498295
184,184,gbr,2010,wdi-IT.MLT.MAIN,wdi2-SP.POP.TOTL,0.1460396016955389
185,185,gbr,2010,wdi-IT.MLT.MAIN,wdi-AG.LND.TOTL.K2,0.1257720761809752
186,186,gbr,2010,wdi-IT.MLT.MAIN,wdi-EN.POP.DNST,0.069877989027209
187,187,gbr,2010,wdi-IT.MLT.MAIN,wdi2-SM.POP.TOTL,0.1824317955911075
188,188,gbr,2010,wdi-IT.MLT.MAIN,wdi2-SM.POP.TOTL.ZS,0.0575704594663889
189,189,gbr,2010,wdi-IT.MLT.MAIN,wdi2-SP.RUR.TOTL,0.063787920441649
190,190,gbr,2010,wdi-IT.MLT.MAIN.P2,wdi2-NY.GDY.TOTL.KN,0.0854170662675888
191,191,gbr,2010,wdi-IT.MLT.MAIN.P2,wdi-EG.ELC.RNEW.ZS,0.0721585420564554
192,192,gbr,2010,wdi-IT.MLT.MAIN.P2,wdi-IT.MLT.MAIN,0.1267514807877678
193,193,gbr,2010,wdi-IT.MLT.MAIN.P2,wdi2-SP.POP.GROW,0.1491161010883475
194,194,gbr,2010,wdi-IT.MLT.MAIN.P2,wdi2-SP.POP.TOTL,0.0701652054412577
195,195,gbr,2010,wdi-IT.MLT.MAIN.P2,wdi-AG.LND.TOTL.K2,0.0750284206394429
196,196,gbr,2010,wdi-IT.MLT.MAIN.P2,wdi-EN.POP.DNST,0.1131121513517069
197,197,gbr,2010,wdi-IT.MLT.MAIN.P2,wdi2-SM.POP.TOTL,0.0988210441996282
198,198,gbr,2010,wdi-IT.MLT.MAIN.P2,wdi2-SM.POP.TOTL.ZS,0.1332325592154969
199,199,gbr,2010,wdi-IT.MLT.MAIN.P2,wdi2-SP.RUR.TOTL,0.0761974289523073
200,200,gbr,2010,wdi2-SH.STA.BASS.ZS,wdi2-NY.GDY.TOTL.KN,0.1404040322869008
201,201,gbr,2010,wdi2-SH.STA.BASS.ZS,wdi-AG.LND.TOTL.K2,0.0774346280348524
202,202,gbr,2010,wdi2-SH.STA.BASS.ZS,wdi-EG.ELC.RNEW.ZS,0.0554983427210393
203,203,gbr,2010,wdi2-SH.STA.BASS.ZS,wdi-EN.POP.DNST,0.0873277088250273
204,204,gbr,2010,wdi2-SH.STA.BASS.ZS,wdi2-SH.H2O.BASW.ZS,0.2154982155516744
205,205,gbr,2010,wdi2-SH.STA.BASS.ZS,wdi2-SM.POP.TOTL,0.0840769592025143
206,206,gbr,2010,wdi2-SH.STA.BASS.ZS,wdi2-SM.POP.TOTL.ZS,0.0994299130977391
207,207,gbr,2010,wdi2-SH.STA.BASS.ZS,wdi2-SP.POP.GROW,0.0955201418706167
208,208,gbr,2010,wdi2-SH.STA.BASS.ZS,wdi2-SP.POP.TOTL,0.0955906464555501
209,209,gbr,2010,wdi2-SH.STA.BASS.ZS,wdi2-SP.RUR.TOTL,0.0492194119540851
210,210,gbr,2010,wdi-EG.FEC.RNEW.ZS,wdi2-NY.GDY.TOTL.KN,0.0931382239341678
211,211,gbr,2010,wdi-EG.FEC.RNEW.ZS,wdi-AG.LND.TOTL.K2,0.0603259441358987
212,212,gbr,2010,wdi-EG.FEC.RNEW.ZS,wdi-EG.ELC.RNEW.ZS,0.1050730311171627
213,213,gbr,2010,wdi-EG.FEC.RNEW.ZS,wdi-EN.POP.DNST,0.0992246091472343
214,214,gbr,2010,wdi-EG.FEC.RNEW.ZS,wdi2-SP.POP.GROW,0.1032077138823732
215,215,gbr,2010,wdi-EG.FEC.RNEW.ZS,wdi2-SP.POP.TOTL,0.1127984201338947
216,216,gbr,2010,wdi-EG.FEC.RNEW.ZS,wdi-AG.SRF.TOTL.K2,0.0600553862925999
217,217,gbr,2010,wdi-EG.FEC.RNEW.ZS,wdi2-SH.H2O.BASW.ZS,0.1536984071650446
218,218,gbr,2010,wdi-EG.FEC.RNEW.ZS,wdi2-SM.POP.TOTL,0.1154890006876956
219,219,gbr,2010,wdi-EG.FEC.RNEW.ZS,wdi2-SM.POP.TOTL.ZS,0.0969892635039279
220,220,gbr,2010,wdi-IT.NET.SECR.P6,wdi2-NY.GDY.TOTL.KN,0.0773814799219253
221,221,gbr,2010,wdi-IT.NET.SECR.P6,wdi-AG.LND.TOTL.K2,0.0476313454373529
222,222,gbr,2010,wdi-IT.NET.SECR.P6,wdi-EG.ELC.RNEW.ZS,0.0686998672132962
223,223,gbr,2010,wdi-IT.NET.SECR.P6,wdi-EN.POP.DNST,0.1042597400741846
224,224,gbr,2010,wdi-IT.NET.SECR.P6,wdi2-SP.POP.GROW,0.1441311806971356
225,225,gbr,2010,wdi-IT.NET.SECR.P6,wdi2-SP.POP.TOTL,0.0929462626489641
226,226,gbr,2010,wdi-IT.NET.SECR.P6,wdi-AG.SRF.TOTL.K2,0.0514837929165397
227,227,gbr,2010,wdi-IT.NET.SECR.P6,wdi2-SH.H2O.BASW.ZS,0.2023753883550269
228,228,gbr,2010,wdi-IT.NET.SECR.P6,wdi2-SM.POP.TOTL,0.1025485930141516
229,229,gbr,2010,wdi-IT.NET.SECR.P6,wdi2-SM.POP.TOTL.ZS,0.1085423497214227
230,230,gbr,2010,wdi-AG.LND.FRST.K2,wdi2-NY.GDY.TOTL.KN,0.0899330758694691
231,231,gbr,2010,wdi-AG.LND.FRST.K2,wdi-AG.LND.FRST.ZS,0.1470301033278798
232,232,gbr,2010,wdi-AG.LND.FRST.K2,wdi-AG.LND.TOTL.K2,0.1643355543384173
233,233,gbr,2010,wdi-AG.LND.FRST.K2,wdi-AG.SRF.TOTL.K2,0.1391085290483869
234,234,gbr,2010,wdi-AG.LND.FRST.K2,wdi-EG.ELC.RNEW.ZS,0.0596811670810819
235,235,gbr,2010,wdi-AG.LND.FRST.K2,wdi-EN.POP.DNST,0.0965238516285958
236,236,gbr,2010,wdi-AG.LND.FRST.K2,wdi-ER.FSH.CAPT.MT,0.0618318478952294
237,237,gbr,2010,wdi-AG.LND.FRST.K2,wdi-ER.FSH.PROD.MT,0.0639765761370379
238,238,gbr,2010,wdi-AG.LND.FRST.K2,wdi2-SP.POP.GROW,0.089202266742653
239,239,gbr,2010,wdi-AG.LND.FRST.K2,wdi2-SP.POP.TOTL,0.0883770279312484
240,240,gbr,2010,wdi-AG.LND.FRST.ZS,wdi2-NY.GDY.TOTL.KN,0.0692402163230079
241,241,gbr,2010,wdi-AG.LND.FRST.ZS,wdi-AG.LND.FRST.K2,0.282155804814568
242,242,gbr,2010,wdi-AG.LND.FRST.ZS,wdi-AG.LND.TOTL.K2,0.0731696788280693
243,243,gbr,2010,wdi-AG.LND.FRST.ZS,wdi-AG.SRF.TOTL.K2,0.0725205389376808
244,244,gbr,2010,wdi-AG.LND.FRST.ZS,wdi-EG.ELC.RNEW.ZS,0.0524509814938593
245,245,gbr,2010,wdi-AG.LND.FRST.ZS,wdi-EN.POP.DNST,0.0852952116687263
246,246,gbr,2010,wdi-AG.LND.FRST.ZS,wdi-ER.FSH.CAPT.MT,0.0725843069309669
247,247,gbr,2010,wdi-AG.LND.FRST.ZS,wdi-ER.FSH.PROD.MT,0.0645056979012883
248,248,gbr,2010,wdi-AG.LND.FRST.ZS,wdi2-SP.POP.GROW,0.0777326890960376
