,Unnamed: 0,Unnamed: 0.1,rmse,rmse_deviation,time,year,target,model
52,52,0,169.02079117110333,0.0665831673721021,7.6502673625946045,2010,wdi-EN.ATM.NOXE.ZG,gbr
53,53,0,12.370260678461424,0.3762798181604707,9.32204294204712,2010,wdi-IT.NET.USER.ZS,gbr
54,54,0,12.68002184229935,0.5735808700998571,7.873243570327759,2010,wdi2-TM.VAL.MRCH.OR.ZS,gbr
55,55,0,5.403169796035653,0.134050943464846,10.171292066574097,2010,wdi2-TM.VAL.MRCH.RS.ZS,gbr
56,56,0,569699046648.4158,0.0374802169223294,8.729487895965576,2010,wdi2-TM.VAL.MRCH.WL.CD,gbr
57,57,0,14.96777955391053,0.7855215834895465,9.637733936309814,2010,wdi2-TX.VAL.MRCH.OR.ZS,gbr
58,58,0,19.84028321140872,0.2632644621900101,9.1896333694458,2010,wdi-AG.PRD.FOOD.XD,gbr
59,59,0,156.75006800862903,0.0641521868305366,7.511026859283447,2010,wdi-EN.ATM.METH.ZG,gbr
60,60,0,14.415462213363435,0.2436530262883239,9.717570781707764,2010,wdi2-TM.VAL.MRCH.HI.ZS,gbr
61,61,0,9.600306070045065,0.1601806583226515,9.70459246635437,2010,wdi2-TM.VAL.MRCH.R2.ZS,gbr
62,62,0,17.443650284247752,0.2758869087734961,7.670516967773437,2010,wdi2-TX.VAL.MRCH.HI.ZS,gbr
63,63,0,10.849608076710776,0.1421532475285691,8.019644021987915,2010,wdi-AG.PRD.LVSK.XD,gbr
64,64,0,0.2649100541212566,0.0905538670530762,7.68366265296936,2010,wdi2-SP.DYN.TFRT.IN,gbr
65,65,0,8.406272713736108,0.5875463060726063,9.664440870285034,2010,wdi2-TM.VAL.MRCH.R1.ZS,gbr
66,66,0,10.285201729779462,0.1028521108932155,9.10946798324585,2010,wdi2-TM.VAL.MRCH.R3.ZS,gbr
67,67,0,9.980997305438375,0.1118924014004935,9.46354866027832,2010,wdi2-TM.VAL.MRCH.R6.ZS,gbr
68,68,0,10.744673322459084,0.1423991477626624,7.604105234146118,2010,wdi-AG.PRD.CROP.XD,gbr
69,69,0,1.1490648596382074,0.0158450409755491,8.641504526138306,2010,wdi2-SP.DYN.LE00.FE.IN,gbr
70,70,0,0.6946156829683132,0.0099124552673054,7.9574503898620605,2010,wdi2-SP.DYN.LE00.IN,gbr
71,71,0,1.2173439188088702,0.0179742020667954,8.77494502067566,2010,wdi2-SP.DYN.LE00.MA.IN,gbr
72,72,0,12.900120703633704,0.1605251265440058,9.767747402191162,2010,wdi2-TX.VAL.MRCH.R1.ZS,gbr
73,73,0,12.963149880642716,0.1720774756923779,9.641925573349,2010,wdi2-TX.VAL.MRCH.R6.ZS,gbr
74,74,0,21520439.06933729,0.0404695494805355,8.937968254089355,2010,wdi-IT.NET.BBND,gbr
75,75,0,5.050649706941886,0.5373517528044693,8.666457653045654,2010,wdi-IT.NET.BBND.P2,gbr
76,76,0,1.1477672006266864,0.3593136863812313,7.74578857421875,2010,wdi2-SE.PRE.DURS,gbr
77,77,0,7.359255174839823,0.1521726472294681,9.21755838394165,2010,wdi2-TM.VAL.MRCH.AL.ZS,gbr
78,78,0,7.069953556412524,0.0918257708956287,9.708689451217651,2010,wdi2-TM.VAL.MRCH.R5.ZS,gbr
79,79,0,10.160626581764197,0.107717247618814,7.936598539352417,2010,wdi2-TX.VAL.MRCH.AL.ZS,gbr
80,80,0,88657444017.87878,0.0454186021104165,9.222680568695068,2010,wdi-BX.KLT.DINV.CD.WD,gbr
81,81,0,2.1867142747044377,0.5187354922503519,7.453927516937256,2010,wdi2-NY.ADJ.AEDU.GN.ZS,gbr
82,82,0,1.4309527586016664,0.0926432692184683,8.857092380523682,2010,wdi2-NY.GDP.NGAS.RT.ZS,gbr
83,83,0,7.962525661984629,0.1421540740238713,8.378227233886719,2010,wdi2-NY.GDP.PETR.RT.ZS,gbr
84,84,0,682920399737.0867,0.0443454805024082,8.834932804107666,2010,wdi2-TX.VAL.MRCH.CD.WT,gbr
85,85,0,5.899736379835427,0.0993445657006378,9.406311988830566,2010,wdi2-TX.VAL.MRCH.R2.ZS,gbr
86,86,0,9.510926068067024,0.1089145195874484,9.295648336410522,2010,wdi2-TX.VAL.MRCH.R5.ZS,gbr
87,87,0,83245.89821635424,0.0428325079726759,9.15854287147522,2010,wdi-IP.JRN.ARTC.SC,gbr
88,88,0,694446178979.6508,0.0448030428804254,8.614877462387085,2010,wdi2-TM.VAL.MRCH.CD.WT,gbr
89,89,0,11.572757291419682,0.1284290568526871,8.29370379447937,2010,wdi2-TX.VAL.MRCH.R3.ZS,gbr
90,90,0,5.199007095951988,0.086652907116027,7.855288743972778,2010,wdi-AG.LND.CROP.ZS,gbr
91,91,0,12330432372.249044,0.682204642936251,8.941803216934204,2010,wdi-BX.TRF.PWKR.CD.DT,gbr
92,92,0,0.3608384070173768,0.5543724339767061,6.109931945800781,2010,wdi2-NY.ADJ.DMIN.GN.ZS,gbr
93,93,0,2163602972618.516,0.9927367710178094,8.59074330329895,2010,wdi2-NY.GNP.MKTP.CD,gbr
94,94,0,2163602972618.516,0.9927367710178094,8.036157131195068,2010,wdi2-NY.GNP.MKTP.KD,gbr
95,95,0,14535.105787676066,0.1223144243010965,9.390313625335692,2010,wdi2-NY.GNP.PCAP.KD,gbr
96,96,0,234479.91557968443,0.0369362488147588,9.101193189620972,2010,wdi-EN.ATM.CO2E.GF.KT,gbr
97,97,0,0.9743751124120104,0.6436710235337728,10.06333827972412,2010,wdi2-NY.ADJ.DCO2.GN.ZS,gbr
98,98,0,3593493523724.678,0.0402407028377317,8.530379295349121,2010,wdi2-NY.GDP.MKTP.PP.CD,gbr
99,99,0,10501.492142485256,0.6204536046536153,8.777714967727661,2010,wdi2-NY.GDP.PCAP.PP.CD,gbr
100,100,0,11.811038735538384,0.3816257663449063,9.440910339355469,2010,wdi-EN.ATM.PM25.MC.M3,gbr
101,101,0,19.2778030994503,0.2038265334867994,2.069652795791626,2010,wdi-EN.ATM.PM25.MC.ZS,gbr
102,102,0,4.511252632864275,0.3659280179247926,7.481153726577759,2010,wdi2-NY.ADJ.DKAP.GN.ZS,gbr
103,103,0,1.282543675332439,0.0651521114047966,9.267621517181396,2010,wdi2-NY.GDP.COAL.RT.ZS,gbr
104,104,0,18.874480299392747,0.3454588147450379,9.303734302520752,2010,wdi2-SP.ADO.TFRT,gbr
105,105,0,17.284539328665893,0.1187354455029379,8.234923124313354,2010,wdi2-SP.DYN.AMRT.FE,gbr
106,106,0,36.999778831058265,0.1750144328373314,8.834089994430542,2010,wdi2-SP.DYN.AMRT.MA,gbr
107,107,0,1.8914847462537665,0.0246226608617816,8.15907335281372,2010,wdi2-SP.DYN.TO65.FE.ZS,gbr
108,108,0,2.4912518615687627,0.0367474346781824,8.363813400268555,2010,wdi2-SP.DYN.TO65.MA.ZS,gbr
109,109,0,0.5277584971013705,0.0516022416592453,8.135046482086182,2010,wdi2-SP.POP.0004.FE.5Y,gbr
110,110,0,0.6210415514537675,0.058422179829519,8.43060851097107,2010,wdi2-SP.POP.0004.MA.5Y,gbr
111,111,0,47835953.3609872,0.052996649371196,8.808119297027588,2010,wdi2-SP.POP.0014.FE.IN,gbr
112,112,0,1.819338918364649,0.0635430047376988,8.742780923843384,2010,wdi2-SP.POP.0014.FE.ZS,gbr
113,113,0,47734754.52634889,0.0493849401017693,8.501862049102783,2010,wdi2-SP.POP.0014.MA.IN,gbr
114,114,0,2.144941087673666,0.0720944923011775,8.846578121185303,2010,wdi2-SP.POP.0014.MA.ZS,gbr
115,115,0,99012192.58304536,0.0529701447209542,8.549598693847656,2010,wdi2-SP.POP.0014.TO,gbr
116,116,0,1.8801744145025645,0.0645536943220905,8.59028148651123,2010,wdi2-SP.POP.0014.TO.ZS,gbr
117,117,0,0.7640379318571876,0.0814614972405602,8.564964771270752,2010,wdi2-SP.POP.0509.FE.5Y,gbr
118,118,0,0.8477504480828927,0.0869790281077018,8.828232765197754,2010,wdi2-SP.POP.0509.MA.5Y,gbr
119,119,0,0.8413954247146948,0.093228861685956,8.963589429855347,2010,wdi2-SP.POP.1014.FE.5Y,gbr
120,120,0,0.8953078418126178,0.0954999206893328,8.72323226928711,2010,wdi2-SP.POP.1014.MA.5Y,gbr
121,121,0,0.8125944383097142,0.0917740382754899,9.18398904800415,2010,wdi2-SP.POP.1519.FE.5Y,gbr
122,122,0,0.8181308572413114,0.0892353722775645,8.790100336074829,2010,wdi2-SP.POP.1519.MA.5Y,gbr
123,123,0,128932984.40516692,0.0576546299852466,8.776535272598267,2010,wdi2-SP.POP.1564.FE.IN,gbr
124,124,0,1.6696941429198204,0.0265623237564037,8.954516172409058,2010,wdi2-SP.POP.1564.FE.ZS,gbr
125,125,0,123386965.10212328,0.0538819857433795,8.969168663024902,2010,wdi2-SP.POP.1564.MA.IN,gbr
126,126,0,2.4576207835883874,0.0385761416887456,7.454450845718384,2010,wdi2-SP.POP.1564.MA.ZS,gbr
127,127,0,231237896.26630652,0.0510882318715462,9.02549147605896,2010,wdi2-SP.POP.1564.TO,gbr
128,128,0,2.065596483666884,0.0326158104601693,8.65114712715149,2010,wdi2-SP.POP.1564.TO.ZS,gbr
129,129,0,0.8418031627812528,0.0984930894285538,9.293454647064207,2010,wdi2-SP.POP.2024.FE.5Y,gbr
130,130,0,0.8850329950252791,0.1003395138244183,9.613184452056885,2010,wdi2-SP.POP.2024.MA.5Y,gbr
131,131,0,0.7154577635841997,0.0898471817521128,9.373785495758057,2010,wdi2-SP.POP.2529.FE.5Y,gbr
132,132,0,0.8980420282850297,0.1096300734214445,8.297393798828125,2010,wdi2-SP.POP.2529.MA.5Y,gbr
133,133,0,0.6998062137372193,0.0980774112513519,9.661308765411375,2010,wdi2-SP.POP.3034.FE.5Y,gbr
134,134,0,0.8952418853765203,0.1221410203664114,9.786908388137816,2010,wdi2-SP.POP.3034.MA.5Y,gbr
135,135,0,0.5604352328768683,0.0853681561671608,9.616661548614502,2010,wdi2-SP.POP.3539.FE.5Y,gbr
136,136,0,0.767912591664971,0.1144076173447127,8.826328754425049,2010,wdi2-SP.POP.3539.MA.5Y,gbr
137,137,0,0.5444959087472033,0.0906790928124237,9.334672689437866,2010,wdi2-SP.POP.4044.FE.5Y,gbr
138,138,0,0.6042670736962168,0.0994488026276642,8.919207096099854,2010,wdi2-SP.POP.4044.MA.5Y,gbr
139,139,0,0.6326117973638694,0.1143425997600149,7.912127256393433,2010,wdi2-SP.POP.4549.FE.5Y,gbr
140,140,0,0.6052926553819973,0.1089739952453104,8.66441535949707,2010,wdi2-SP.POP.4549.MA.5Y,gbr
141,141,0,0.5075779491726636,0.1049404466376316,8.884552955627441,2010,wdi2-SP.POP.5054.FE.5Y,gbr
142,142,0,0.5159046361816867,0.1079149455650925,8.71069049835205,2010,wdi2-SP.POP.5054.MA.5Y,gbr
143,143,0,0.5186078432198243,0.1264403821663148,8.884019374847412,2010,wdi2-SP.POP.5559.FE.5Y,gbr
144,144,0,0.5270864904307884,0.1330842286488498,8.925140857696533,2010,wdi2-SP.POP.5559.MA.5Y,gbr
145,145,0,0.5550046724470424,0.1671958059528597,8.622398853302002,2010,wdi2-SP.POP.6064.FE.5Y,gbr
146,146,0,0.5617251565812602,0.1803502846323995,8.963401556015015,2010,wdi2-SP.POP.6064.MA.5Y,gbr
147,147,0,0.4796145298589572,0.1853069663695281,8.660286903381348,2010,wdi2-SP.POP.6569.FE.5Y,gbr
148,148,0,0.4741361504252921,0.2057436242862321,9.175750970840454,2010,wdi2-SP.POP.6569.MA.5Y,gbr
149,149,0,12662913.779676843,0.0434158167227881,8.557279825210571,2010,wdi2-SP.POP.65UP.FE.IN,gbr
150,150,0,1.628158702104457,0.1913478833051589,8.900508880615234,2010,wdi2-SP.POP.65UP.FE.ZS,gbr
151,151,0,10973184.299956905,0.0473165431459878,8.764742851257324,2010,wdi2-SP.POP.65UP.MA.IN,gbr
152,152,0,1.229741164158993,0.1880370410410074,8.633273124694824,2010,wdi2-SP.POP.65UP.MA.ZS,gbr
153,153,0,24312165.817769304,0.0464348348182727,8.581850290298462,2010,wdi2-SP.POP.65UP.TO,gbr
154,154,0,1.3791406290462642,0.1828343726900863,8.641854763031006,2010,wdi2-SP.POP.65UP.TO.ZS,gbr
155,155,0,0.3971890628870857,0.1774469633959196,8.701864004135132,2010,wdi2-SP.POP.7074.FE.5Y,gbr
156,156,0,0.3596185756812539,0.1958225603759867,8.546375513076782,2010,wdi2-SP.POP.7074.MA.5Y,gbr
157,157,0,0.3570417977191666,0.2123432448892514,8.721125602722168,2010,wdi2-SP.POP.7579.FE.5Y,gbr
158,158,0,0.2937261659623087,0.2347521465212523,8.723612070083618,2010,wdi2-SP.POP.7579.MA.5Y,gbr
159,159,0,0.6448501544454922,0.3222822943857167,8.746373176574707,2010,wdi2-SP.POP.80UP.FE.5Y,gbr
160,160,0,0.3621501804606381,0.3155391767315669,8.729569435119629,2010,wdi2-SP.POP.80UP.MA.5Y,gbr
161,161,0,0.0171747518934424,0.0162941492628164,9.568979501724243,2010,wdi2-SP.POP.BRTH.MF,gbr
162,162,0,5.184079320806774,0.0862589927694212,8.626943349838257,2010,wdi2-SP.POP.DPND,gbr
163,163,0,2.310760853009525,0.2001605752044475,8.787335634231567,2010,wdi2-SP.POP.DPND.OL,gbr
164,164,0,4.206255730379482,0.0869180378695518,8.51402473449707,2010,wdi2-SP.POP.DPND.YG,gbr
165,165,0,162229150.73380607,0.0472890647294147,8.926975965499878,2010,wdi2-SP.POP.TOTL.FE.IN,gbr
166,166,0,1.667143361348309,0.033357403622144,9.483891010284424,2010,wdi2-SP.POP.TOTL.FE.ZS,gbr
167,167,0,186758249.92023665,0.0535362947341372,8.733919382095337,2010,wdi2-SP.POP.TOTL.MA.IN,gbr
168,168,0,1.543214641273309,0.030850848729703,9.351796627044678,2010,wdi2-SP.POP.TOTL.MA.ZS,gbr
169,169,0,2.6260697949254386,0.0754665918943882,8.757814884185791,2010,wdi2-TM.VAL.MRCH.R4.ZS,gbr
170,170,0,2977377369893.06,0.9115625740286968,8.409220218658447,2010,wdi2-NY.GNP.MKTP.PP.CD,gbr
171,171,0,4652.197140232075,0.286127424783638,7.9953227043151855,2010,wdi2-NY.GNP.PCAP.PP.CD,gbr
172,172,0,17727.145855525483,0.5137570311314835,8.696211814880371,2010,wdi2-SH.DTH.0509,gbr
173,173,0,5475.703310368536,0.2490242503244919,8.369995832443237,2010,wdi2-SH.DTH.1014,gbr
174,174,0,14945.683578688078,0.4419509768703451,8.729001760482788,2010,wdi2-SH.DTH.1519,gbr
175,175,0,20748.707341277703,0.4942006165153616,8.791309595108032,2010,wdi2-SH.DTH.2024,gbr
176,176,0,62429.35687644241,0.240329522140361,8.181859254837036,2010,wdi2-SH.DTH.IMRT,gbr
177,177,0,152300.6648521844,0.4202039771351689,8.329984188079834,2010,wdi2-SH.DTH.MORT,gbr
178,178,0,65118.59091735351,0.4232033382743126,8.452737808227539,2010,wdi2-SH.DTH.NMRT,gbr
179,179,0,5.1746479299823465,0.0600307184452708,9.611616373062134,2010,wdi2-SH.DYN.0509,gbr
180,180,0,4.874472901120075,0.0614687629397235,8.350572347640991,2010,wdi2-SH.DYN.1014,gbr
181,181,0,5.135804879547428,0.8366993512897531,10.137754440307615,2010,wdi2-SH.DYN.1519,gbr
182,182,0,5.093244978614383,0.6204377388250435,9.101510286331177,2010,wdi2-SH.DYN.2024,gbr
183,183,0,16.693051175297832,0.4162450327512685,9.403800964355469,2010,wdi2-SH.DYN.MORT,gbr
184,184,0,16.4978911834741,0.4429595735461016,9.363415002822876,2010,wdi2-SH.DYN.MORT.FE,gbr
185,185,0,18.080909754442825,0.4223243995239069,9.486429691314695,2010,wdi2-SH.DYN.MORT.MA,gbr
186,186,0,5.585404532769096,0.3422409186376624,9.41088366508484,2010,wdi2-SH.DYN.NMRT,gbr
187,187,0,9.336256890580623,0.3592921954849884,9.173485040664673,2010,wdi2-SP.DYN.IMRT.FE.IN,gbr
188,188,0,10.198977539714011,0.3561292441524843,9.18301272392273,2010,wdi2-SP.DYN.IMRT.IN,gbr
189,189,0,10.899283469990952,0.3498670919044109,9.30293869972229,2010,wdi2-SP.DYN.IMRT.MA.IN,gbr
190,190,0,31.17915203764863,0.4982192321663543,9.70394229888916,2010,wdi2-TG.VAL.TOTL.GD.ZS,gbr
191,191,0,32.49550321359514,0.0538379164634064,7.09121036529541,2010,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,gbr
192,192,0,33.165838564374084,0.0549485150093186,7.854189157485962,2010,wdi-BX.KLT.DINV.WD.GD.ZS,gbr
193,193,0,2636333964443.1104,0.0404345987450513,8.23783540725708,2010,wdi2-NY.GNP.ATLS.CD,gbr
194,194,0,13072.425782100474,0.1265971894450946,8.841858863830566,2010,wdi2-NY.GNP.PCAP.CD,gbr
195,195,0,1021237.0067832746,0.8612609096337491,8.67944622039795,2010,wdi-EN.ATM.CO2E.KT,gbr
196,196,0,3.293135979497168,0.7607005534354114,8.754531145095825,2010,wdi-EN.ATM.CO2E.PC,gbr
197,197,0,1310088.373981614,0.7852540037982417,8.354612350463867,2010,wdi-EN.ATM.GHGT.KT.CE,gbr
198,198,0,80880.2405334647,0.5336336536406484,8.599700927734375,2010,wdi-EN.ATM.METH.AG.KT.CE,gbr
199,199,0,78899.51871594184,0.5986310228420949,8.76372480392456,2010,wdi-EN.ATM.METH.EG.KT.CE,gbr
200,200,0,171447.01489378684,0.5045739083123275,8.02194619178772,2010,wdi-EN.ATM.METH.KT.CE,gbr
201,201,0,51040.66963428402,0.5353163785204094,8.363009452819824,2010,wdi-EN.ATM.NOXE.AG.KT.CE,gbr
202,202,0,8561.785247722068,0.772622183451417,8.703561782836914,2010,wdi-EN.ATM.NOXE.EG.KT.CE,gbr
203,203,0,5.578927557543359,0.1026171159901397,7.651026487350464,2010,wdi2-NY.ADJ.DNGY.GN.ZS,gbr
204,204,0,9.381506718909009,0.1068041707151133,8.616493701934814,2010,wdi2-SH.IMM.IDPT,gbr
205,205,0,10.289369035996092,0.1182559761319564,8.02467131614685,2010,wdi2-SH.IMM.MEAS,gbr
206,206,0,78986974.64921871,0.047365173359523,8.864498138427734,2010,wdi2-ST.INT.ARVL,gbr
207,207,0,4.33705029523967,0.1344545544478023,9.273377656936646,2010,wdi2-TX.VAL.MRCH.R4.ZS,gbr
208,208,0,1.0325832002425273,0.2667933652123309,7.690281391143799,2010,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,gbr
209,209,0,1.0816585090709012,0.2794731829626886,7.35077428817749,2010,wdi-BX.TRF.PWKR.DT.GD.ZS,gbr
210,210,0,14.864674700075668,0.7945464355265482,9.208195924758911,2010,wdi-EN.ATM.CO2E.GF.ZS,gbr
211,211,0,14.285643219579546,0.2412444967884874,7.1684746742248535,2010,wdi-EN.ATM.CO2E.LF.ZS,gbr
212,212,0,10.813953038976097,0.606372221796259,7.7796220779418945,2010,wdi-EN.ATM.CO2E.SF.ZS,gbr
213,213,0,62992.899827822526,0.515517475688509,8.037128686904907,2010,wdi-EN.ATM.NOXE.KT.CE,gbr
214,214,0,21.06498581420414,0.3450601013857868,7.706264495849609,2010,wdi-EG.CFT.ACCS.ZS,gbr
215,215,0,518961.6383080923,0.9195079461884904,8.890344858169556,2010,wdi-EN.ATM.CO2E.SF.KT,gbr
216,216,0,2.120787305269026,0.429564888572326,7.559174537658691,2010,wdi-IC.BUS.DISC.XQ,gbr
217,217,0,7.139085924687662,0.6379421682198251,8.055428266525269,2010,wdi2-NV.AGR.TOTL.ZS,gbr
218,218,0,3371719434308.2114,0.9455579861079906,7.97910475730896,2010,wdi2-NY.GDP.MKTP.PP.KD,gbr
219,219,0,4886.593709328326,0.2609674776267229,8.078203678131104,2010,wdi2-NY.GDP.PCAP.PP.KD,gbr
220,220,0,1.8662573901037272,0.1986539418165656,7.916388988494873,2010,wdi2-SE.COM.DURS,gbr
221,221,0,0.7249820479848518,0.0262809520339361,7.695961475372314,2010,wdi2-SH.ANM.ALLW.ZS,gbr
222,222,0,5.785003559686514,0.1603048736441809,9.18790078163147,2010,wdi2-SH.ANM.CHLD.ZS,gbr
223,223,0,0.7378924987893962,0.0270477205507062,6.832210302352905,2010,wdi2-SH.ANM.NPRG.ZS,gbr
224,224,0,2.9196264104149345,0.0896174989010312,8.882054328918457,2010,wdi2-SH.PRG.ANEM,gbr
225,225,0,0.3219444251521853,0.6355538945143446,9.134440422058104,2010,wdi-EN.ATM.CO2E.KD.GD,gbr
226,226,0,8.229040626593743,0.3026440010440248,9.267362117767334,2010,wdi2-NV.IND.TOTL.ZS,gbr
227,227,0,2.240763730610347,0.3528687638174584,9.516786813735962,2010,wdi2-SH.XPD.CHEX.GD.ZS,gbr
228,228,0,1015.2229574349324,0.1282231524449605,9.294926166534424,2010,wdi2-SH.XPD.CHEX.PC.CD,gbr
229,229,0,790.8052405484832,0.7260164076669652,8.462705135345459,2010,wdi2-SH.XPD.CHEX.PP.CD,gbr
230,230,0,11.8167192704601,0.1495558323176933,8.948119401931763,2010,wdi2-SH.XPD.EHEX.CH.ZS,gbr
231,231,0,37.0380466304178,0.0874582331774861,7.972813129425049,2010,wdi2-SH.XPD.EHEX.PC.CD,gbr
232,232,0,47.68174562453155,0.0858001661846836,7.404662609100342,2010,wdi2-SH.XPD.EHEX.PP.CD,gbr
233,233,0,15.40756407623366,0.3123330090201547,8.004573106765747,2010,wdi2-SH.XPD.GHED.CH.ZS,gbr
234,234,0,1.4099090764295514,0.4332982272370841,9.716052293777466,2010,wdi2-SH.XPD.GHED.GD.ZS,gbr
235,235,0,696.7708147020267,0.104712106768467,8.909170389175415,2010,wdi2-SH.XPD.GHED.PC.CD,gbr
