,Unnamed: 0,model,year,target,names,values
22,22,gbr,2020,wdi-IT.NET.SECR.P6,wdi2-SP.POP.GROW,0.0110757968652477
23,23,gbr,2020,wdi-IT.NET.SECR.P6,wdi2-SP.POP.TOTL,0.2109894494840641
24,24,gbr,2020,wdi-IT.NET.SECR.P6,wdi2-SP.RUR.TOTL,0.0064351101696938
25,25,gbr,2020,wdi-IT.NET.SECR.P6,wdi2-SP.RUR.TOTL.ZS,0.0268199579008036
26,26,gbr,2020,wdi-IT.NET.SECR.P6,wdi2-SP.URB.GROW,0.0140925472304518
27,27,gbr,2020,wdi-IT.NET.SECR.P6,wdi2-SP.URB.TOTL,0.0161539999945704
28,28,gbr,2020,wdi-IT.NET.SECR.P6,wdi2-SP.URB.TOTL.IN.ZS,0.5842194538835265
29,29,gbr,2020,wdi-IT.NET.SECR.P6,wdi2-SE.PRM.DURS,0.0878938566747715
30,30,gbr,2020,wdi2-SP.RUR.TOTL,wdi2-NE.DAB.TOTL.CN,3.000509738443585e-05
31,31,gbr,2020,wdi2-SP.RUR.TOTL,wdi2-NY.GDY.TOTL.KN,0.0219953745350949
32,32,gbr,2020,wdi2-SP.RUR.TOTL,wdi2-SP.POP.GROW,0.0012504763301207
33,33,gbr,2020,wdi2-SP.RUR.TOTL,wdi2-SP.POP.TOTL,0.946843007872896
34,34,gbr,2020,wdi2-SP.RUR.TOTL,wdi2-SP.RUR.TOTL.ZS,0.0030512796517232
35,35,gbr,2020,wdi2-SP.RUR.TOTL,wdi2-SP.URB.GROW,0.0003941034941964
36,36,gbr,2020,wdi2-SP.RUR.TOTL,wdi2-SP.URB.TOTL,0.0154066465678436
37,37,gbr,2020,wdi2-SP.RUR.TOTL,wdi2-SP.URB.TOTL.IN.ZS,0.0042991129948106
38,38,gbr,2020,wdi2-SP.RUR.TOTL,wdi-IT.NET.SECR.P6,0.0067298931383251
39,39,gbr,2020,wdi2-SP.RUR.TOTL,wdi2-SE.PRM.DURS,1.0031760475003468e-07
40,40,gbr,2020,wdi2-SP.RUR.TOTL.ZS,wdi2-NE.DAB.TOTL.CN,2.8227862090046566e-08
41,41,gbr,2020,wdi2-SP.RUR.TOTL.ZS,wdi2-NE.DAB.TOTL.KN,1.3032859464320122e-08
42,42,gbr,2020,wdi2-SP.RUR.TOTL.ZS,wdi2-SP.POP.GROW,3.9941895879394964e-08
43,43,gbr,2020,wdi2-SP.RUR.TOTL.ZS,wdi2-SP.POP.TOTL,1.3363656304042269e-08
44,44,gbr,2020,wdi2-SP.RUR.TOTL.ZS,wdi2-SP.RUR.TOTL,1.13443923903507e-05
45,45,gbr,2020,wdi2-SP.RUR.TOTL.ZS,wdi2-SP.URB.GROW,2.332927209052749e-08
46,46,gbr,2020,wdi2-SP.RUR.TOTL.ZS,wdi2-SP.URB.TOTL,8.183340416148116e-09
47,47,gbr,2020,wdi2-SP.RUR.TOTL.ZS,wdi2-SP.URB.TOTL.IN.ZS,0.9999857254251324
48,48,gbr,2020,wdi2-SP.RUR.TOTL.ZS,wdi-IT.NET.SECR.P6,2.1709271472654853e-08
49,49,gbr,2020,wdi2-SP.RUR.TOTL.ZS,wdi2-SE.PRM.DURS,2.7823943195214988e-06
50,50,gbr,2020,wdi2-SP.URB.GROW,wdi2-NE.DAB.TOTL.CN,0.0050291457153454
51,51,gbr,2020,wdi2-SP.URB.GROW,wdi2-NY.GDY.TOTL.KN,0.005064924575594
52,52,gbr,2020,wdi2-SP.URB.GROW,wdi2-SP.POP.GROW,0.9072315067816472
53,53,gbr,2020,wdi2-SP.URB.GROW,wdi2-SP.POP.TOTL,0.0042148212965464
54,54,gbr,2020,wdi2-SP.URB.GROW,wdi2-SP.RUR.TOTL,0.0173390352376701
55,55,gbr,2020,wdi2-SP.URB.GROW,wdi2-SP.RUR.TOTL.ZS,0.0249982982742579
56,56,gbr,2020,wdi2-SP.URB.GROW,wdi2-SP.URB.TOTL,0.0048865183975792
57,57,gbr,2020,wdi2-SP.URB.GROW,wdi2-SP.URB.TOTL.IN.ZS,0.0104459122652411
58,58,gbr,2020,wdi2-SP.URB.GROW,wdi-IT.NET.SECR.P6,0.020165692930162
59,59,gbr,2020,wdi2-SP.URB.GROW,wdi2-SE.PRM.DURS,0.0006241445259561
60,60,gbr,2020,wdi2-SP.URB.TOTL,wdi2-NE.DAB.TOTL.CN,5.101484119757633e-05
61,61,gbr,2020,wdi2-SP.URB.TOTL,wdi2-NY.GDY.TOTL.KN,0.0038598576210468
62,62,gbr,2020,wdi2-SP.URB.TOTL,wdi2-SP.POP.GROW,0.0084971145533772
63,63,gbr,2020,wdi2-SP.URB.TOTL,wdi2-SP.POP.TOTL,0.8941944546596815
64,64,gbr,2020,wdi2-SP.URB.TOTL,wdi2-SP.RUR.TOTL,0.0854998932841604
65,65,gbr,2020,wdi2-SP.URB.TOTL,wdi2-SP.RUR.TOTL.ZS,0.0012663677063203
66,66,gbr,2020,wdi2-SP.URB.TOTL,wdi2-SP.URB.GROW,0.0010855247136567
67,67,gbr,2020,wdi2-SP.URB.TOTL,wdi2-SP.URB.TOTL.IN.ZS,0.001199877316284
68,68,gbr,2020,wdi2-SP.URB.TOTL,wdi-IT.NET.SECR.P6,0.0043458953042752
69,69,gbr,2020,wdi2-SP.URB.TOTL,wdi2-SE.PRM.DURS,0.0
70,70,gbr,2020,wdi2-SP.URB.TOTL.IN.ZS,wdi2-NE.DAB.TOTL.CN,1.2596614876250118e-08
71,71,gbr,2020,wdi2-SP.URB.TOTL.IN.ZS,wdi2-NE.DAB.TOTL.KN,1.6173761202162697e-08
72,72,gbr,2020,wdi2-SP.URB.TOTL.IN.ZS,wdi2-SP.POP.GROW,4.087811859032244e-08
73,73,gbr,2020,wdi2-SP.URB.TOTL.IN.ZS,wdi2-SP.POP.TOTL,3.813120311834684e-08
74,74,gbr,2020,wdi2-SP.URB.TOTL.IN.ZS,wdi2-SP.RUR.TOTL,7.320295043942068e-06
75,75,gbr,2020,wdi2-SP.URB.TOTL.IN.ZS,wdi2-SP.RUR.TOTL.ZS,0.9999920328412042
76,76,gbr,2020,wdi2-SP.URB.TOTL.IN.ZS,wdi2-SP.URB.GROW,1.93796194890396e-08
77,77,gbr,2020,wdi2-SP.URB.TOTL.IN.ZS,wdi2-SP.URB.TOTL,9.497329963294529e-09
78,78,gbr,2020,wdi2-SP.URB.TOTL.IN.ZS,wdi-IT.NET.SECR.P6,2.1107285773474373e-08
79,79,gbr,2020,wdi2-SP.URB.TOTL.IN.ZS,wdi2-SE.PRM.DURS,4.890998189302967e-07
80,80,gbr,2020,wdi2-SE.PRM.DURS,wdi2-NE.DAB.TOTL.CN,0.1246743482939491
81,81,gbr,2020,wdi2-SE.PRM.DURS,wdi2-NY.GDY.TOTL.KN,0.0656882458286756
82,82,gbr,2020,wdi2-SE.PRM.DURS,wdi-IT.NET.SECR.P6,0.0844647386841024
83,83,gbr,2020,wdi2-SE.PRM.DURS,wdi2-SP.POP.GROW,0.1844137526299805
84,84,gbr,2020,wdi2-SE.PRM.DURS,wdi2-SP.POP.TOTL,0.0590706461873725
85,85,gbr,2020,wdi2-SE.PRM.DURS,wdi2-SP.RUR.TOTL,0.0902398866566332
86,86,gbr,2020,wdi2-SE.PRM.DURS,wdi2-SP.RUR.TOTL.ZS,0.0568025267287753
87,87,gbr,2020,wdi2-SE.PRM.DURS,wdi2-SP.URB.GROW,0.1038375552737312
88,88,gbr,2020,wdi2-SE.PRM.DURS,wdi2-SP.URB.TOTL,0.1675976488586325
89,89,gbr,2020,wdi2-SE.PRM.DURS,wdi2-SP.URB.TOTL.IN.ZS,0.0632106508581472
90,90,gbr,2020,wdi2-SP.RUR.TOTL.ZG,wdi2-NE.DAB.TOTL.CN,0.0066608258191211
91,91,gbr,2020,wdi2-SP.RUR.TOTL.ZG,wdi2-NY.GDY.TOTL.KN,0.0209150421083596
92,92,gbr,2020,wdi2-SP.RUR.TOTL.ZG,wdi2-SP.POP.GROW,0.4188685598000141
93,93,gbr,2020,wdi2-SP.RUR.TOTL.ZG,wdi2-SP.POP.TOTL,0.0050034884513429
94,94,gbr,2020,wdi2-SP.RUR.TOTL.ZG,wdi2-SP.RUR.TOTL,0.0846814887849882
95,95,gbr,2020,wdi2-SP.RUR.TOTL.ZG,wdi2-SP.RUR.TOTL.ZS,0.2352689786281064
96,96,gbr,2020,wdi2-SP.RUR.TOTL.ZG,wdi2-SP.URB.GROW,0.0640870888034194
97,97,gbr,2020,wdi2-SP.RUR.TOTL.ZG,wdi2-SP.URB.TOTL,0.0055544340747458
98,98,gbr,2020,wdi2-SP.RUR.TOTL.ZG,wdi2-SP.URB.TOTL.IN.ZS,0.1409145127149112
99,99,gbr,2020,wdi2-SP.RUR.TOTL.ZG,wdi-IT.NET.SECR.P6,0.0180455808149909
100,100,gbr,2020,wdi2-SE.SEC.DURS,wdi2-NE.DAB.TOTL.CN,0.0477686145657247
101,101,gbr,2020,wdi2-SE.SEC.DURS,wdi2-NY.GDY.TOTL.KN,0.0370682118390832
102,102,gbr,2020,wdi2-SE.SEC.DURS,wdi2-SE.PRM.DURS,0.4940165474430198
103,103,gbr,2020,wdi2-SE.SEC.DURS,wdi-IT.NET.SECR.P6,0.0912995383979775
104,104,gbr,2020,wdi2-SE.SEC.DURS,wdi2-SP.POP.GROW,0.1228542794798887
105,105,gbr,2020,wdi2-SE.SEC.DURS,wdi2-SP.POP.TOTL,0.0316600210330333
106,106,gbr,2020,wdi2-SE.SEC.DURS,wdi2-SP.RUR.TOTL,0.0507354588887066
107,107,gbr,2020,wdi2-SE.SEC.DURS,wdi2-SP.RUR.TOTL.ZS,0.0441142404542537
108,108,gbr,2020,wdi2-SE.SEC.DURS,wdi2-SP.URB.GROW,0.0513254139344294
109,109,gbr,2020,wdi2-SE.SEC.DURS,wdi2-SP.URB.TOTL,0.0291576739638826
110,110,gbr,2020,wdi2-TM.VAL.MRCH.CD.WT,wdi2-NE.DAB.TOTL.CN,0.0003689937760623
111,111,gbr,2020,wdi2-TM.VAL.MRCH.CD.WT,wdi2-NY.GDY.TOTL.KN,4.953595220079104e-05
112,112,gbr,2020,wdi2-TM.VAL.MRCH.CD.WT,wdi-IT.NET.SECR.P6,0.022407141506065
113,113,gbr,2020,wdi2-TM.VAL.MRCH.CD.WT,wdi2-SP.POP.GROW,0.0040825125270825
114,114,gbr,2020,wdi2-TM.VAL.MRCH.CD.WT,wdi2-SP.POP.TOTL,0.0011938311250921
115,115,gbr,2020,wdi2-TM.VAL.MRCH.CD.WT,wdi2-TX.VAL.MRCH.CD.WT,0.9678390390201522
116,116,gbr,2020,wdi2-TM.VAL.MRCH.CD.WT,wdi2-SP.RUR.TOTL,0.0001008319949584
117,117,gbr,2020,wdi2-TM.VAL.MRCH.CD.WT,wdi2-SP.RUR.TOTL.ZS,0.0006760036529838
118,118,gbr,2020,wdi2-TM.VAL.MRCH.CD.WT,wdi2-SP.URB.GROW,0.0001215408297919
119,119,gbr,2020,wdi2-TM.VAL.MRCH.CD.WT,wdi2-SP.URB.TOTL,0.0031605696156106
120,120,gbr,2020,wdi2-TX.VAL.MRCH.CD.WT,wdi2-NE.DAB.TOTL.CN,7.961295203784908e-05
121,121,gbr,2020,wdi2-TX.VAL.MRCH.CD.WT,wdi2-NY.GDY.TOTL.KN,0.0062643413911334
122,122,gbr,2020,wdi2-TX.VAL.MRCH.CD.WT,wdi2-TM.VAL.MRCH.CD.WT,0.9763161516798884
123,123,gbr,2020,wdi2-TX.VAL.MRCH.CD.WT,wdi-IT.NET.SECR.P6,0.008343363317047
124,124,gbr,2020,wdi2-TX.VAL.MRCH.CD.WT,wdi2-SP.POP.GROW,0.0010091360759727
125,125,gbr,2020,wdi2-TX.VAL.MRCH.CD.WT,wdi2-SP.POP.TOTL,0.0001281966078037
126,126,gbr,2020,wdi2-TX.VAL.MRCH.CD.WT,wdi2-SP.RUR.TOTL,0.0004746862259742
127,127,gbr,2020,wdi2-TX.VAL.MRCH.CD.WT,wdi2-SP.RUR.TOTL.ZS,0.0062307507611183
128,128,gbr,2020,wdi2-TX.VAL.MRCH.CD.WT,wdi2-SP.URB.GROW,0.0002861065948995
129,129,gbr,2020,wdi2-TX.VAL.MRCH.CD.WT,wdi2-SP.URB.TOTL,0.0008676543941244
130,130,gbr,2020,wdi2-SP.POP.0004.FE.5Y,wdi2-NE.DAB.TOTL.CN,0.0002866507772819
131,131,gbr,2020,wdi2-SP.POP.0004.FE.5Y,wdi2-NY.GDY.TOTL.KN,0.0003276324501228
132,132,gbr,2020,wdi2-SP.POP.0004.FE.5Y,wdi2-SP.POP.0004.MA.5Y,0.0304042981683839
133,133,gbr,2020,wdi2-SP.POP.0004.FE.5Y,wdi2-SP.POP.0014.FE.IN,4.258795660197271e-05
134,134,gbr,2020,wdi2-SP.POP.0004.FE.5Y,wdi2-SP.POP.0014.FE.ZS,0.9316778397521236
135,135,gbr,2020,wdi2-SP.POP.0004.FE.5Y,wdi2-SP.POP.0014.MA.IN,0.0001553300635547
136,136,gbr,2020,wdi2-SP.POP.0004.FE.5Y,wdi2-SP.POP.0014.MA.ZS,0.0013317255800363
137,137,gbr,2020,wdi2-SP.POP.0004.FE.5Y,wdi2-SP.POP.0014.TO,7.002453258153782e-05
138,138,gbr,2020,wdi2-SP.POP.0004.FE.5Y,wdi2-SP.POP.0014.TO.ZS,0.0007961239552446
139,139,gbr,2020,wdi2-SP.POP.0004.FE.5Y,wdi2-SP.POP.0509.FE.5Y,0.0349077867640685
140,140,gbr,2020,wdi2-SP.POP.0004.MA.5Y,wdi2-NE.DAB.TOTL.CN,0.0002226337939631
141,141,gbr,2020,wdi2-SP.POP.0004.MA.5Y,wdi2-NY.GDY.TOTL.KN,0.0003423382223577
142,142,gbr,2020,wdi2-SP.POP.0004.MA.5Y,wdi2-SP.POP.0004.FE.5Y,0.036483417703663
143,143,gbr,2020,wdi2-SP.POP.0004.MA.5Y,wdi2-SP.POP.0014.FE.IN,6.662021207525671e-05
144,144,gbr,2020,wdi2-SP.POP.0004.MA.5Y,wdi2-SP.POP.0014.FE.ZS,0.0057515088786241
145,145,gbr,2020,wdi2-SP.POP.0004.MA.5Y,wdi2-SP.POP.0014.MA.IN,8.578674734258557e-05
146,146,gbr,2020,wdi2-SP.POP.0004.MA.5Y,wdi2-SP.POP.0014.MA.ZS,0.8236158766918408
147,147,gbr,2020,wdi2-SP.POP.0004.MA.5Y,wdi2-SP.POP.0014.TO,0.0001301539673868
148,148,gbr,2020,wdi2-SP.POP.0004.MA.5Y,wdi2-SP.POP.0014.TO.ZS,0.1327928754429132
149,149,gbr,2020,wdi2-SP.POP.0004.MA.5Y,wdi2-SP.POP.0509.FE.5Y,0.0005087883398331
150,150,gbr,2020,wdi2-SP.POP.0014.FE.IN,wdi2-NE.DAB.TOTL.CN,0.000458073887332
151,151,gbr,2020,wdi2-SP.POP.0014.FE.IN,wdi2-NY.GDY.TOTL.KN,0.0195877456299442
152,152,gbr,2020,wdi2-SP.POP.0014.FE.IN,wdi2-SP.POP.0004.FE.5Y,0.0003612840793195
153,153,gbr,2020,wdi2-SP.POP.0014.FE.IN,wdi2-SP.POP.0004.MA.5Y,0.0012681725938966
154,154,gbr,2020,wdi2-SP.POP.0014.FE.IN,wdi2-SP.POP.0014.FE.ZS,0.0002711770342975
155,155,gbr,2020,wdi2-SP.POP.0014.FE.IN,wdi2-SP.POP.0014.MA.IN,0.2999301574294452
156,156,gbr,2020,wdi2-SP.POP.0014.FE.IN,wdi2-SP.POP.0014.MA.ZS,0.0012958127375242
157,157,gbr,2020,wdi2-SP.POP.0014.FE.IN,wdi2-SP.POP.0014.TO,0.6758471364536633
158,158,gbr,2020,wdi2-SP.POP.0014.FE.IN,wdi2-SP.POP.0014.TO.ZS,0.0003680403422014
159,159,gbr,2020,wdi2-SP.POP.0014.FE.IN,wdi2-SP.POP.0509.FE.5Y,0.0006123998123756
160,160,gbr,2020,wdi2-SP.POP.0014.FE.ZS,wdi2-NE.DAB.TOTL.CN,0.0001627615153068
161,161,gbr,2020,wdi2-SP.POP.0014.FE.ZS,wdi2-NY.GDY.TOTL.KN,8.55432591928051e-05
162,162,gbr,2020,wdi2-SP.POP.0014.FE.ZS,wdi2-SP.POP.0004.FE.5Y,0.4836809916291776
163,163,gbr,2020,wdi2-SP.POP.0014.FE.ZS,wdi2-SP.POP.0004.MA.5Y,0.0003692330503873
164,164,gbr,2020,wdi2-SP.POP.0014.FE.ZS,wdi2-SP.POP.0014.FE.IN,2.1978402918245303e-05
165,165,gbr,2020,wdi2-SP.POP.0014.FE.ZS,wdi2-SP.POP.0014.MA.IN,2.7468413983062083e-05
166,166,gbr,2020,wdi2-SP.POP.0014.FE.ZS,wdi2-SP.POP.0014.MA.ZS,0.0022073442367138
167,167,gbr,2020,wdi2-SP.POP.0014.FE.ZS,wdi2-SP.POP.0014.TO,2.771223004786652e-05
168,168,gbr,2020,wdi2-SP.POP.0014.FE.ZS,wdi2-SP.POP.0014.TO.ZS,0.0871283318472305
169,169,gbr,2020,wdi2-SP.POP.0014.FE.ZS,wdi2-SP.POP.0509.FE.5Y,0.4262886354150419
170,170,gbr,2020,wdi2-SP.POP.0014.MA.IN,wdi2-NE.DAB.TOTL.CN,1.9754162176591395e-06
171,171,gbr,2020,wdi2-SP.POP.0014.MA.IN,wdi2-NY.GDY.TOTL.KN,0.0079897087704384
172,172,gbr,2020,wdi2-SP.POP.0014.MA.IN,wdi2-SP.POP.0004.FE.5Y,0.001182303380745
173,173,gbr,2020,wdi2-SP.POP.0014.MA.IN,wdi2-SP.POP.0004.MA.5Y,0.0015788196346315
174,174,gbr,2020,wdi2-SP.POP.0014.MA.IN,wdi2-SP.POP.0014.FE.IN,0.4712527065230562
175,175,gbr,2020,wdi2-SP.POP.0014.MA.IN,wdi2-SP.POP.0014.FE.ZS,0.0008247998167498
176,176,gbr,2020,wdi2-SP.POP.0014.MA.IN,wdi2-SP.POP.0014.MA.ZS,0.000308379526206
177,177,gbr,2020,wdi2-SP.POP.0014.MA.IN,wdi2-SP.POP.0014.TO,0.5160958133087754
178,178,gbr,2020,wdi2-SP.POP.0014.MA.IN,wdi2-SP.POP.0014.TO.ZS,0.0002023955380708
179,179,gbr,2020,wdi2-SP.POP.0014.MA.IN,wdi2-SP.POP.0509.FE.5Y,0.0005630980851092
180,180,gbr,2020,wdi2-SP.POP.0014.MA.ZS,wdi2-NE.DAB.TOTL.CN,7.676035321186928e-05
181,181,gbr,2020,wdi2-SP.POP.0014.MA.ZS,wdi2-NY.GDY.TOTL.KN,0.0001788532880737
182,182,gbr,2020,wdi2-SP.POP.0014.MA.ZS,wdi2-SP.POP.0004.FE.5Y,0.0012626844426806
183,183,gbr,2020,wdi2-SP.POP.0014.MA.ZS,wdi2-SP.POP.0004.MA.5Y,0.7282548039883598
184,184,gbr,2020,wdi2-SP.POP.0014.MA.ZS,wdi2-SP.POP.0014.FE.IN,7.392645244936925e-05
185,185,gbr,2020,wdi2-SP.POP.0014.MA.ZS,wdi2-SP.POP.0014.FE.ZS,0.0018012321486586
186,186,gbr,2020,wdi2-SP.POP.0014.MA.ZS,wdi2-SP.POP.0014.MA.IN,8.023319739773205e-05
187,187,gbr,2020,wdi2-SP.POP.0014.MA.ZS,wdi2-SP.POP.0014.TO,0.0001178933603043
188,188,gbr,2020,wdi2-SP.POP.0014.MA.ZS,wdi2-SP.POP.0014.TO.ZS,0.2671841130031396
189,189,gbr,2020,wdi2-SP.POP.0014.MA.ZS,wdi2-SP.POP.0509.FE.5Y,0.0009694997657241
190,190,gbr,2020,wdi2-SP.POP.0014.TO,wdi2-NE.DAB.TOTL.CN,0.000364465471332
191,191,gbr,2020,wdi2-SP.POP.0014.TO,wdi2-NY.GDY.TOTL.KN,0.010293066902166
192,192,gbr,2020,wdi2-SP.POP.0014.TO,wdi2-SP.POP.0004.FE.5Y,0.0010168510693861
193,193,gbr,2020,wdi2-SP.POP.0014.TO,wdi2-SP.POP.0004.MA.5Y,0.000865057560505
194,194,gbr,2020,wdi2-SP.POP.0014.TO,wdi2-SP.POP.0014.FE.IN,0.5348156729249538
195,195,gbr,2020,wdi2-SP.POP.0014.TO,wdi2-SP.POP.0014.FE.ZS,0.0013844466625406
196,196,gbr,2020,wdi2-SP.POP.0014.TO,wdi2-SP.POP.0014.MA.IN,0.4504885808023273
197,197,gbr,2020,wdi2-SP.POP.0014.TO,wdi2-SP.POP.0014.MA.ZS,0.0001554601890221
198,198,gbr,2020,wdi2-SP.POP.0014.TO,wdi2-SP.POP.0014.TO.ZS,9.288915216840328e-05
199,199,gbr,2020,wdi2-SP.POP.0014.TO,wdi2-SP.POP.0509.FE.5Y,0.0005235092655986
200,200,gbr,2020,wdi2-SP.POP.0014.TO.ZS,wdi2-NE.DAB.TOTL.CN,2.855077941086812e-05
201,201,gbr,2020,wdi2-SP.POP.0014.TO.ZS,wdi2-NY.GDY.TOTL.KN,0.0001691470716511
202,202,gbr,2020,wdi2-SP.POP.0014.TO.ZS,wdi2-SP.POP.0004.FE.5Y,0.0025331496135398
203,203,gbr,2020,wdi2-SP.POP.0014.TO.ZS,wdi2-SP.POP.0004.MA.5Y,0.3347912793953089
204,204,gbr,2020,wdi2-SP.POP.0014.TO.ZS,wdi2-SP.POP.0014.FE.IN,1.5829417952362654e-05
205,205,gbr,2020,wdi2-SP.POP.0014.TO.ZS,wdi2-SP.POP.0014.FE.ZS,0.095454086802415
206,206,gbr,2020,wdi2-SP.POP.0014.TO.ZS,wdi2-SP.POP.0014.MA.IN,1.158914784144748e-05
207,207,gbr,2020,wdi2-SP.POP.0014.TO.ZS,wdi2-SP.POP.0014.MA.ZS,0.5606109485448526
208,208,gbr,2020,wdi2-SP.POP.0014.TO.ZS,wdi2-SP.POP.0014.TO,5.466080358528978e-06
209,209,gbr,2020,wdi2-SP.POP.0014.TO.ZS,wdi2-SP.POP.0509.FE.5Y,0.0063799531466691
210,210,gbr,2020,wdi2-SP.POP.0509.FE.5Y,wdi2-NE.DAB.TOTL.CN,0.0001896629380502
211,211,gbr,2020,wdi2-SP.POP.0509.FE.5Y,wdi2-NY.GDY.TOTL.KN,0.000132531456116
212,212,gbr,2020,wdi2-SP.POP.0509.FE.5Y,wdi2-SP.POP.0004.FE.5Y,0.2047433419220627
213,213,gbr,2020,wdi2-SP.POP.0509.FE.5Y,wdi2-SP.POP.0004.MA.5Y,0.0018580755726821
214,214,gbr,2020,wdi2-SP.POP.0509.FE.5Y,wdi2-SP.POP.0014.FE.IN,9.516495563078128e-05
215,215,gbr,2020,wdi2-SP.POP.0509.FE.5Y,wdi2-SP.POP.0014.FE.ZS,0.7511190646307593
216,216,gbr,2020,wdi2-SP.POP.0509.FE.5Y,wdi2-SP.POP.0014.MA.IN,7.712707660610962e-05
217,217,gbr,2020,wdi2-SP.POP.0509.FE.5Y,wdi2-SP.POP.0014.MA.ZS,0.004629731126915
218,218,gbr,2020,wdi2-SP.POP.0509.FE.5Y,wdi2-SP.POP.0014.TO,5.379527571804408e-05
219,219,gbr,2020,wdi2-SP.POP.0509.FE.5Y,wdi2-SP.POP.0014.TO.ZS,0.0371015050454595
220,220,gbr,2020,wdi2-SP.POP.0509.MA.5Y,wdi2-NE.DAB.TOTL.CN,0.0002878923474479
221,221,gbr,2020,wdi2-SP.POP.0509.MA.5Y,wdi2-NY.GDY.TOTL.KN,0.000122312052615
222,222,gbr,2020,wdi2-SP.POP.0509.MA.5Y,wdi2-SP.POP.0004.FE.5Y,0.0002588803769149
223,223,gbr,2020,wdi2-SP.POP.0509.MA.5Y,wdi2-SP.POP.0004.MA.5Y,0.0750045750563299
224,224,gbr,2020,wdi2-SP.POP.0509.MA.5Y,wdi2-SP.POP.0014.FE.IN,7.682835080128837e-05
225,225,gbr,2020,wdi2-SP.POP.0509.MA.5Y,wdi2-SP.POP.0014.FE.ZS,0.0008175937898002
226,226,gbr,2020,wdi2-SP.POP.0509.MA.5Y,wdi2-SP.POP.0014.MA.IN,0.0001072988885391
227,227,gbr,2020,wdi2-SP.POP.0509.MA.5Y,wdi2-SP.POP.0014.MA.ZS,0.8938919483878898
228,228,gbr,2020,wdi2-SP.POP.0509.MA.5Y,wdi2-SP.POP.0014.TO,4.948349594805368e-05
229,229,gbr,2020,wdi2-SP.POP.0509.MA.5Y,wdi2-SP.POP.0014.TO.ZS,0.0293831872537136
230,230,gbr,2020,wdi2-SP.POP.1014.FE.5Y,wdi2-NE.DAB.TOTL.CN,0.0018215557667414
231,231,gbr,2020,wdi2-SP.POP.1014.FE.5Y,wdi2-NY.GDY.TOTL.KN,0.0008148721354524
232,232,gbr,2020,wdi2-SP.POP.1014.FE.5Y,wdi2-SP.POP.0004.FE.5Y,0.0039203883545869
233,233,gbr,2020,wdi2-SP.POP.1014.FE.5Y,wdi2-SP.POP.0004.MA.5Y,0.0031458592105085
234,234,gbr,2020,wdi2-SP.POP.1014.FE.5Y,wdi2-SP.POP.0014.FE.IN,0.0007721385482063
235,235,gbr,2020,wdi2-SP.POP.1014.FE.5Y,wdi2-SP.POP.0014.FE.ZS,0.6431279684523595
236,236,gbr,2020,wdi2-SP.POP.1014.FE.5Y,wdi2-SP.POP.0014.MA.IN,0.0007200614432337
237,237,gbr,2020,wdi2-SP.POP.1014.FE.5Y,wdi2-SP.POP.0014.MA.ZS,0.0510080868565008
