,Unnamed: 0,target,rmse_deviation,model,R2
357,357,ihme-invasive-non-typhoidal-salmonella-(ints),0.1780742166512158,etr,0.9940853932723646
358,358,ihme-iodine-deficiency,0.1145994845473974,etr,0.9846855002621726
359,359,ihme-ischemic-heart-disease,0.0547438619881668,etr,0.9808272208588388
360,360,ihme-kidney-cancer,0.0795106651185947,etr,0.9848335536000792
361,361,ihme-larynx-cancer,0.1735304723946631,etr,0.9743213345601046
362,362,ihme-leishmaniasis,0.0360448423022263,etr,0.942379513930679
363,363,ihme-leprosy,0.2470950050718528,etr,0.9710652834191364
364,364,ihme-leukemia,0.0622364408756021,etr,0.939893388369918
365,365,ihme-lip-and-oral-cavity-cancer,0.2337354741821846,etr,0.9295791322765152
366,366,ihme-liver-cancer,0.2168274690648801,etr,0.9395946949928108
367,367,ihme-low-back-pain,0.0324212994818189,etr,0.9913425448127502
368,368,ihme-lower-respiratory-infections,0.1218432309640071,etr,0.9609037889956952
369,369,ihme-lymphatic-filariasis,0.49259404569274,etr,0.9422920507126264
370,370,ihme-malaria,0.0492353920541753,etr,0.8509337542510557
371,371,ihme-malignant-skin-melanoma,0.1139678514196831,etr,0.985481505881136
372,372,ihme-maternal-disorders,0.1358708962256349,etr,0.9719598966876692
373,373,ihme-measles,0.8546637664232892,etr,0.8512054676298934
374,374,ihme-meningitis,0.1991422244879753,etr,0.971305177776955
375,375,ihme-mesothelioma,0.2158514851549824,etr,0.9059851100718768
376,376,ihme-motor-neuron-disease,0.0998566482002338,etr,0.988054661956062
377,377,ihme-multiple-myeloma,0.1332824179288263,etr,0.9816841926938455
378,378,ihme-multiple-sclerosis,0.0839644119544591,etr,0.988939773258214
379,379,ihme-nasopharynx-cancer,0.1408954411866765,etr,0.9821964564521029
380,380,ihme-neck-pain,0.0700115576682313,etr,0.984328682421095
381,381,ihme-neonatal-disorders,0.0989041304627299,etr,0.9766933807103886
382,382,ihme-non-hodgkin-lymphoma,0.094854619860655,etr,0.975048715090608
383,383,ihme-non-melanoma-skin-cancer,0.0992251049006106,etr,0.9837025878365376
384,384,ihme-non-rheumatic-valvular-heart-disease,0.1187556287547133,etr,0.9780444784037776
385,385,ihme-onchocerciasis,0.0325372897158563,etr,0.8774293648008669
386,386,ihme-oral-disorders,0.0469931237452716,etr,0.9875364032855576
387,387,ihme-osteoarthritis,0.0928414987189021,etr,0.9801754266440263
388,388,ihme-other-cardiovascular-and-circulatory-diseases,0.1064532694284482,etr,0.9505589501528224
389,389,ihme-other-chronic-respiratory-diseases,0.1509177182422165,etr,0.9752519578675468
390,390,ihme-other-digestive-diseases,0.0866445001357508,etr,0.9678763738229522
391,391,ihme-other-intestinal-infectious-diseases,0.1613939689934621,etr,0.9627396148623498
392,392,ihme-other-malignant-neoplasms,0.0702659273954494,etr,0.9654540975151216
393,393,ihme-other-mental-disorders,0.0692753317799256,etr,0.9720987309388276
394,394,ihme-other-musculoskeletal-disorders,0.0501340605788755,etr,0.9930240006069918
395,395,ihme-other-neglected-tropical-diseases,0.2545775509844681,etr,0.9561827428974488
396,396,ihme-other-neoplasms,0.1143633075403676,etr,0.9787782698222072
397,397,ihme-other-neurological-disorders,0.0518289392602468,etr,0.9794589453629736
398,398,ihme-other-nutritional-deficiencies,0.2585606890637143,etr,0.9055917044588458
399,399,ihme-other-pharynx-cancer,0.2371699157100812,etr,0.9444823791880111
400,400,ihme-other-sense-organ-diseases,0.0474788343152619,etr,0.9882352028222512
401,401,ihme-other-skin-and-subcutaneous-diseases,0.0639808728755483,etr,0.978111938815889
402,402,ihme-other-transport-injuries,0.0542693352720498,etr,-0.0106091000394976
403,403,ihme-other-unintentional-injuries,0.0997793821468583,etr,0.9566848108684932
404,404,ihme-other-unspecified-infectious-diseases,0.1942015727431437,etr,0.9208474848554824
405,405,ihme-otitis-media,0.0509419996090136,etr,0.9502872316087996
406,406,ihme-ovarian-cancer,0.0865719670155994,etr,0.9787805847750658
407,407,ihme-pancreatic-cancer,0.067773875097791,etr,0.9898252272116412
408,408,ihme-pancreatitis,0.1239099541479008,etr,0.928421460963108
409,409,ihme-paralytic-ileus-and-intestinal-obstruction,0.0880637567721483,etr,0.96840647578194
410,410,ihme-parkinson's-disease,0.0989943200409225,etr,0.9587951515643398
411,411,ihme-peripheral-artery-disease,0.1701455204521258,etr,0.9826971331287564
412,412,ihme-pneumoconiosis,0.1756476407578019,etr,0.995642394598142
413,413,ihme-poisonings,0.2076726157612285,etr,0.9252671211279602
414,414,ihme-prostate-cancer,0.1531143980817973,etr,0.9697956527148908
415,415,ihme-protein-energy-malnutrition,0.1930630048298519,etr,0.9370471462711504
416,416,ihme-pruritus,0.0221650121681831,etr,0.9955111274679056
417,417,ihme-psoriasis,0.0858355757477363,etr,0.9671353461280912
418,418,ihme-rabies,0.4175185697123325,etr,0.9665238707992988
419,419,ihme-rheumatic-heart-disease,0.0808727801994291,etr,0.9901594349657664
420,420,ihme-rheumatoid-arthritis,0.1295521202893818,etr,0.9631641211417103
421,421,ihme-road-injuries,0.0946685448542059,etr,0.9262806735791332
422,422,ihme-scabies,0.0925495572988113,etr,0.96393220825629
423,423,ihme-schistosomiasis,0.8795727367921571,etr,0.9286347800629906
424,424,ihme-schizophrenia,0.0831653745163151,etr,0.9659881038163496
425,425,ihme-self-harm,0.0963788442649735,etr,0.9782839057478722
426,426,ihme-sexually-transmitted-infections-excluding-hiv,0.156725232228286,etr,0.9838149941380996
427,427,ihme-stomach-cancer,0.0955090649159763,etr,0.9342258090033958
428,428,ihme-stroke,0.0380861629322371,etr,0.983008920506664
429,429,ihme-sudden-infant-death-syndrome,0.1717415585494225,etr,0.9491682455305118
430,430,ihme-testicular-cancer,0.2305170967389051,etr,0.9938468805762168
431,431,ihme-thyroid-cancer,0.0743599031305127,etr,0.9703566263019536
432,432,"ihme-tracheal,-bronchus,-and-lung-cancer",0.088677369165595,etr,0.982448018356083
433,433,ihme-trachoma,0.3826991584789326,etr,0.9851937961330028
434,434,ihme-tuberculosis,0.2380536811403318,etr,0.96348662393572
435,435,ihme-typhoid-and-paratyphoid,0.2497347278712143,etr,0.9665849116866316
436,436,ihme-upper-digestive-system-diseases,0.0679002873937143,etr,0.9386392991634088
437,437,ihme-upper-respiratory-infections,0.0453924044864314,etr,0.9775030819977132
438,438,ihme-urinary-diseases-and-male-infertility,0.0607449172263054,etr,0.9856731452816592
439,439,ihme-urticaria,0.0539748907917942,etr,0.9624639241070558
440,440,ihme-uterine-cancer,0.0986434723540877,etr,0.9748793457388066
441,441,ihme-varicella-and-herpes-zoster,0.1573765743266718,etr,0.9362610115746928
442,442,ihme-vascular-intestinal-disorders,0.0813375570632003,etr,0.98517848053039
443,443,ihme-viral-skin-diseases,0.0504400933474512,etr,0.9850821388853972
444,444,ihme-vitamin-a-deficiency,0.1045858631085842,etr,0.9872038075406732
445,445,ihme-whooping-cough,0.1930299153415669,etr,0.97368072461582
446,446,ihme-yellow-fever,0.0533038670581275,etr,0.8978587102543103
447,447,ihme-zika-virus,0.0887760808285007,etr,0.0555100400188669
448,448,irena-sp-cap-on,0.0560533560151221,etr,0.6931788232476671
449,449,wdi2-TX.VAL.MRCH.XD.WD,0.3101797405205632,etr,0.8119129140712509
450,450,wdi2-TX.QTY.MRCH.XD.WD,0.3542709291528467,etr,0.7667506799567911
451,451,wdi2-TM.VAL.MRCH.XD.WD,0.1734965959430015,etr,0.8824391053782253
452,452,wdi2-TM.QTY.MRCH.XD.WD,0.2021606814496864,etr,0.9217216707181936
453,453,wdi2-TT.PRI.MRCH.XD.WD,0.0966743156389245,etr,0.9270108566469026
454,454,wdi2-TX.VAL.MRCH.R1.ZS,0.7650260163781045,etr,0.7995409234292247
455,455,wdi2-NY.ADJ.DKAP.GN.ZS,0.1831010738844078,etr,0.8620493357687311
456,456,wdi2-TM.VAL.MRCH.R2.ZS,0.0676206705654987,etr,0.1615270435355015
457,457,wdi2-TX.VAL.SERV.CD.WT,0.7440267860152419,etr,0.9766959766021646
458,458,wdi2-TM.VAL.SERV.CD.WT,0.3885120222345907,etr,0.9944021698759956
459,459,wdi-BX.GSR.CMCP.ZS,0.5163105076842143,etr,0.6636090397112668
460,460,wdi-BM.GSR.CMCP.ZS,0.4216195320370869,etr,0.5343828038722791
461,461,wdi2-TX.VAL.OTHR.ZS.WT,0.395549248610259,etr,0.7913137374465858
462,462,wdi2-TM.VAL.OTHR.ZS.WT,0.2229279985059156,etr,0.7870488099219105
463,463,wdi-BX.GSR.GNFS.CD,0.7633515500030242,etr,0.9779494919407884
464,464,wdi-BX.GSR.TOTL.CD,0.4243110224773624,etr,0.9931622410535492
465,465,wdi-BX.GSR.MRCH.CD,0.5479395480047712,etr,0.9892864124686528
466,466,wdi-BM.GSR.MRCH.CD,0.507824699806809,etr,0.9892397190305032
467,467,wdi-BM.GSR.GNFS.CD,0.4864519414006777,etr,0.9903489930873884
468,468,wdi-BM.GSR.TOTL.CD,0.3340853881901329,etr,0.995486966149264
469,469,wdi2-TM.VAL.INSF.ZS.WT,0.3930169324334772,etr,0.8400431249318879
470,470,wdi-BM.GSR.INSF.ZS,0.2947177549022452,etr,0.914936314124262
471,471,wdi-BM.GSR.FCTY.CD,0.937517153593314,etr,0.9678159954682156
472,472,wdi-BX.GSR.FCTY.CD,0.9128901388584576,etr,0.9685698694429428
473,473,wdi-BM.TRF.PRVT.CD,0.0286818198830803,etr,0.934616466239412
474,474,wdi-BX.GSR.NFSV.CD,0.6208077244155831,etr,0.9836304973212432
475,475,wdi-BM.GSR.NFSV.CD,0.5016133401409695,etr,0.9905695613648527
476,476,wdi2-TM.VAL.TRAN.ZS.WT,0.1921964918579904,etr,0.829951350868438
477,477,wdi-BM.GSR.TRAN.ZS,0.1913435907159308,etr,0.8257593714998812
478,478,wdi2-TM.VAL.TRVL.ZS.WT,0.2231665080628038,etr,0.7927669051638322
479,479,wdi-BM.GSR.TRVL.ZS,0.2479507804571745,etr,0.7549115483443616
480,480,wdi-BN.CAB.XOKA.CD,0.6835412905442361,etr,0.9885446105855672
481,481,wdi-BN.KLT.DINV.CD,0.0283069331251866,etr,0.9021407586074368
482,482,wdi-BN.KAC.EOMS.CD,0.0654087298967274,etr,0.1159135659714457
483,483,wdi-BN.FIN.TOTL.CD,0.7780700671556736,etr,0.9854911652613936
484,484,wdi-BN.GSR.FCTY.CD,0.0311886428709522,etr,0.8814238625133953
485,485,wdi-BN.TRF.CURR.CD,0.0171913568576249,etr,0.9683730190208292
486,486,wdi-BN.GSR.MRCH.CD,0.6234127744352399,etr,0.993860568746148
487,487,wdi-BN.GSR.GNFS.CD,0.9014124027294096,etr,0.982002748102241
488,488,wdi-BN.RES.INCL.CD,0.0457589947722408,etr,0.3916145062475981
489,489,key-mvi-wdi-BX.KLT.DINV.WD.GD.ZS,0.031424845144125,etr,0.821966673471013
490,490,wdi2-NV.AGR.TOTL.ZS,0.21628281509115,etr,0.9561138811297358
491,491,wdi2-NV.IND.TOTL.ZS,0.1671116766271853,etr,0.9009132280584996
492,492,wdi-BX.TRF.CURR.CD,0.6533030470411819,etr,0.9506362262368834
493,493,wdi2-TX.VAL.TRVL.ZS.WT,0.135655192393363,etr,0.8847902293422611
494,494,wdi-BX.GSR.TRVL.ZS,0.1450736089957748,etr,0.8786610500644092
495,495,wdi2-NV.AGR.TOTL.CN,0.5652162465543792,etr,0.9409019256214666
496,496,wdi2-NV.IND.TOTL.CN,0.3682084466205838,etr,0.9838700944509996
497,497,wdi-AG.LND.TOTL.K2,0.2563600256163184,etr,0.9923241117168866
498,498,wdi-EN.POP.DNST,0.187300198622923,etr,0.9939482846227434
499,499,wdi-AG.SRF.TOTL.K2,0.6724120310295146,etr,0.9456241733742335
500,500,wdi2-NV.AGR.TOTL.CD,0.1837096760939274,etr,0.991762067773118
501,501,wdi2-NV.IND.TOTL.CD,0.2562680635755921,etr,0.9929992178862644
502,502,wdi-ER.FSH.CAPT.MT,0.6896296991394498,etr,0.8236784323018689
503,503,wdi-AG.LND.FRST.ZS,0.2130720785502382,etr,0.9079925513996336
504,504,wdi-AG.LND.FRST.K2,0.5591330008870944,etr,0.970487811134568
505,505,wdi-ER.FSH.PROD.MT,0.5822471994660104,etr,0.8674030485756996
506,506,wdi-BG.GSR.NFSV.GD.ZS,0.204650175382077,etr,0.8856221010747876
507,507,wdi-BN.CAB.XOKA.GD.ZS,0.0422386559790216,etr,0.7433074121151757
508,508,wdi2-SE.COM.DURS,0.0898425389414966,etr,0.8943935631034673
509,509,wdi2-ST.INT.TVLR.CD,0.2399930690871414,etr,0.990692973611232
510,510,wdi2-PA.NUS.PRVT.PP,0.2730496282118156,etr,0.9855360987043486
511,511,wdi-BM.KLT.DINV.CD.WD,0.0569763386476984,etr,0.7639250106919668
512,512,wdi2-TX.VAL.MRCH.R3.ZS,0.7978194449673875,etr,0.7048673078616776
513,513,wdi2-TX.VAL.MRCH.R6.ZS,0.1231491316826809,etr,0.4084860969068987
514,514,wdi2-TM.VAL.MRCH.AL.ZS,0.0658627963579825,etr,0.8308146052060847
515,515,wdi2-NV.AGR.TOTL.KN,0.2016596971545227,etr,0.9926764229526892
516,516,wdi2-TX.VAL.MRCH.AL.ZS,0.0818510854808736,etr,0.7554473374778009
517,517,wdi2-TM.VAL.MRCH.R5.ZS,0.0600947513604942,etr,0.6590831462720967
518,518,ohi-cs-future,0.1185420403329163,etr,0.847400444922648
519,519,ohi-cs-pressures,0.0388386115835227,etr,0.9220427816011174
520,520,ohi-cs-resilience,0.0495222402847,etr,0.9109173853885266
521,521,ohi-cs-score,0.0577132265293073,etr,0.9532369657051932
522,522,ohi-cs-status,0.1072192329309923,etr,0.8541554603986309
523,523,ohi-mar-future,0.3991982179927097,etr,0.9960621809558672
524,524,ohi-mar-score,0.2900128271065115,etr,0.9979316207189216
525,525,ohi-mar-status,0.1653387448055669,etr,0.9993306531162328
526,526,ohi-mar-trend,0.1746804776811658,etr,0.523741455371345
527,527,key-wdi-AG.SRF.TOTL.K2,0.4497489303822809,etr,0.975073127057242
528,528,wdi2-NV.AGR.TOTL.KD.ZG,0.1170379701319335,etr,-0.1806298721117492
529,529,wdi-BM.TRF.PWKR.CD.DT,0.6720006761868842,etr,0.9126044896648832
530,530,key-wdi-ER.FSH.CAPT.MT,0.6681414321278841,etr,0.8368253572598572
531,531,wdi2-NV.SRV.TOTL.ZS,0.0543031627362006,etr,0.9045663007757008
532,532,wdi2-TX.VAL.TRAN.ZS.WT,0.4131751179897166,etr,0.8028075950781859
533,533,wdi-BX.GSR.TRAN.ZS,0.4122630618273141,etr,0.7872701969381519
534,534,wdi2-NY.GDP.FCST.CN,0.3935532454775983,etr,0.977368798904006
535,535,wdi2-NV.SRV.TOTL.CN,0.4399854732462531,etr,0.9707666165060602
536,536,wdi2-NY.TAX.NIND.CN,0.4234816070608794,etr,0.9779026298911646
537,537,key-wdi-BN.CAB.XOKA.GD.ZS,0.0528347034722601,etr,0.6019780128152598
538,538,wdi2-NY.GDP.FCST.CD,0.1590175002432854,etr,0.99737368393484
539,539,wdi2-NY.TAX.NIND.CD,0.310325753133836,etr,0.9891359957721207
540,540,wdi-IT.MLT.MAIN,0.2457043207472183,etr,0.9884481523900942
541,541,wdi2-TX.VAL.INSF.ZS.WT,0.6601168227474868,etr,0.8825191148404752
542,542,wdi-BX.GSR.INSF.ZS,0.8091853239737359,etr,0.834355416226535
543,543,wdi2-NY.ADJ.DNGY.GN.ZS,0.0386332582177717,etr,0.8455880836835348
544,544,wdi2-TX.VAL.MRCH.R2.ZS,0.0935355389672565,etr,0.1213413104278683
545,545,wdi2-NY.ADJ.AEDU.GN.ZS,0.197688856283088,etr,0.9352646294678432
546,546,wdi2-TX.VAL.MRCH.R5.ZS,0.055405386383682,etr,0.8439626300993415
547,547,wdi2-NY.GDP.NGAS.RT.ZS,0.0360726121602872,etr,0.8241802501472367
548,548,wdi2-NY.GDP.PETR.RT.ZS,0.0485846365952627,etr,0.7537228377267492
549,549,wdi-BN.KLT.PTXL.CD,0.0522030825733671,etr,0.5883249497316325
550,550,wdi2-NV.SRV.TOTL.KN,0.2977996296722391,etr,0.9815796043130866
551,551,wdi2-NV.IND.MANF.ZS,0.3342847329401999,etr,0.8343255864861256
552,552,wdi2-NV.IND.MANF.CN,0.6704789310893869,etr,0.948529632055356
553,553,ohi-cp-trend,0.0468000260900288,etr,0.9331285971039756
554,554,wdi-AG.LND.AGRI.ZS,0.2289759832254869,etr,0.9119999697195168
555,555,wdi-AG.LND.AGRI.K2,0.1428030866270325,etr,0.9973538206579258
556,556,wdi-IT.MLT.MAIN.P2,0.3414001913852997,etr,0.8573927774079446
557,557,wdi2-NV.SRV.TOTL.KD.ZG,0.0489840234370261,etr,0.686790066252444
558,558,wdi2-NV.IND.TOTL.KN,0.8184910056917988,etr,0.9103634176460488
559,559,wdi2-NV.IND.MANF.CD,0.5197818444483695,etr,0.9807150868096524
560,560,wdi-BM.KLT.DINV.WD.GD.ZS,0.0400626294789078,etr,0.4512508935063631
561,561,wdi2-ST.INT.TVLX.CD,0.3275189038158286,etr,0.995653142198388
562,562,wdi2-SG.LAW.INDX,0.063754320038799,etr,0.8768006482488879
563,563,wdi2-NV.IND.TOTL.KD.ZG,0.0742145132581262,etr,-0.1711728260920266
564,564,wdi-IT.CEL.SETS,0.2456722645789565,etr,0.9806815833194604
565,565,wdi-IT.CEL.SETS.P2,0.144161790781249,etr,0.8967496156086987
566,566,wdi2-SP.DYN.CDRT.IN,0.0708104341511892,etr,0.9333133167528178
567,567,wdi2-NV.IND.MANF.KN,0.2416183974297255,etr,0.9913584516900938
568,568,wdi2-SP.DYN.CBRT.IN,0.0390930462933835,etr,0.9904118393656618
569,569,ndgain-id_food_01-score,0.0134178569158994,etr,0.9767293297216866
570,570,ndgain-id_food_04-raw,0.0052912617249471,etr,0.9998755597524523
571,571,ndgain-id_food_04-score,0.1278688488445729,etr,0.9273272006498332
572,572,ndgain-id_heal_01-score,0.2395908437864533,etr,0.9084317737276616
573,573,ndgain-id_heal_02-score,0.0301537746280568,etr,0.940194307045386
574,574,ndgain-id_heal_03-score,0.0769551779005853,etr,0.9947231263075949
575,575,ndgain-id_heal_05-score,0.1537473786154292,etr,0.8336166492139229
576,576,ndgain-id_ecos_02-score,0.0451349917867991,etr,0.990658939980065
577,577,ndgain-id_ecos_06-score,0.0178892440755813,etr,0.9718875447111468
578,578,ndgain-id_habi_01-score,0.0839487680769499,etr,0.9222326715602808
579,579,ndgain-id_habi_02-score,0.063278181927549,etr,0.9808200312513592
580,580,ndgain-id_habi_03-raw,0.1015298679214899,etr,0.9543783139581072
581,581,ndgain-id_habi_03-score,0.1097484502019544,etr,0.9609745475241416
582,582,ndgain-id_infr_02-score,0.0687283078311977,etr,0.9837995348602764
583,583,ndgain-id_infr_04-score,0.2119755704364853,etr,0.943798388538886
584,584,ndgain-id_infr_05-score,0.2707976173892867,etr,0.9696485372192772
585,585,ndgain-id_soci_02-raw,0.0416160497485523,etr,0.9778335459062396
586,586,ndgain-id_soci_02-score,0.0592830167151412,etr,0.9550183783377733
587,587,ndgain-nd-readiness,0.0506808910627678,etr,0.9591306089692624
588,588,ndgain-nd-vulnerability-exposure,0.0277951252869151,etr,0.971952821495474
589,589,ndgain-nd-vulnerability-food,0.0275062306026383,etr,0.9822046662031808
590,590,ndgain-nd-vulnerability-health,0.0719704224683892,etr,0.9475778615537618
591,591,wdi2-SH.IMM.IDPT,0.0576841367585159,etr,0.8007983554669658
592,592,wdi2-SH.IMM.MEAS,0.0657657814422791,etr,0.7538323291146823
593,593,wdi2-SP.DYN.IMRT.IN,0.1170509627454862,etr,0.9665934120626524
594,594,wdi2-SP.DYN.IMRT.FE.IN,0.1225060137407526,etr,0.9630132896862844
595,595,wdi2-SP.DYN.IMRT.MA.IN,0.1319970401995066,etr,0.9580496103893922
596,596,wdi2-SH.DYN.NMRT,0.106686793412012,etr,0.9668550467364294
597,597,wdi2-SH.DYN.MORT,0.2420771350444295,etr,0.9041122767115972
598,598,wdi2-SH.DYN.MORT.FE,0.2842297811635867,etr,0.8726907442967758
599,599,wdi2-SH.DYN.MORT.MA,0.2461769709199574,etr,0.8979603187675543
600,600,wdi2-SH.DTH.1014,0.0483286889533434,etr,0.144250336834771
601,601,wdi2-SH.DTH.1519,0.0470829804953679,etr,0.2481354646634921
602,602,wdi2-SH.DTH.2024,0.0437476017449148,etr,0.4652913463720883
603,603,wdi2-SH.DTH.0509,0.049132051801499,etr,0.1472778267727694
604,604,wdi2-SH.DTH.IMRT,0.794379966843384,etr,0.9141532986019224
605,605,wdi2-SH.DTH.NMRT,0.2830739932795084,etr,0.9870575239968676
606,606,wdi2-SH.DTH.MORT,0.0350087736663273,etr,0.8006378262050678
607,607,wdi2-SH.ANM.CHLD.ZS,0.0325009116999998,etr,0.9932428618659568
608,608,wdi2-SH.ANM.NPRG.ZS,0.0665703667670803,etr,0.9665685390116197
609,609,wdi2-SH.PRG.ANEM,0.0548379944888045,etr,0.9729810811872917
610,610,wdi2-SH.ANM.ALLW.ZS,0.0415782042570734,etr,0.986869706561508
611,611,wdi2-SH.DYN.1014,0.0482867225470372,etr,0.1310546768047886
612,612,wdi2-SH.DYN.1519,0.7241574149500275,etr,0.362236531028514
613,613,wdi2-SH.DYN.0509,0.0453411070617165,etr,0.3978565971374942
614,614,wdi2-SH.DYN.2024,0.4726297899544692,etr,0.4990280219913697
615,615,key-ndgain-nd-readiness,0.0088611539157861,etr,0.9987506323887276
616,616,wdi2-NV.IND.MANF.KD.ZG,0.0873230059621648,etr,-0.0947823168661725
617,617,paris-151,0.0836894834179176,etr,0.9562990821443323
618,618,paris-152,0.1191027747275384,etr,0.948838404995905
619,619,paris-153,0.1088556055074853,etr,0.96394250411497
620,620,paris-154,0.1324367573452368,etr,0.9049137067187892
621,621,wdi2-NV.AGR.TOTL.KD,0.2314585375046223,etr,0.9860484691769532
622,622,wdi-BN.TRF.KOGT.CD,0.0841199515056988,etr,-0.0145153149373449
623,623,wdi2-SH.IMM.HEPB,0.0566527431118127,etr,0.7871592256584112
624,624,wdi2-NY.ADJ.AEDU.CD,0.4545902339697623,etr,0.9759797311117876
625,625,wdi2-NY.GDP.FCST.KN,0.254908097754179,etr,0.9874133392743896
626,626,wdi-IT.NET.BBND,0.255980530559126,etr,0.9911769202848008
627,627,wdi-IT.NET.BBND.P2,0.2518567319301638,etr,0.9465699948673928
628,628,epi-RMS,0.2360648113204782,etr,0.9320186143251
629,629,wdi2-SP.POP.DPND,0.0294775598128092,etr,0.9879877769333184
630,630,wdi2-SP.POP.DPND.OL,0.1021505975591863,etr,0.9570867462519772
631,631,wdi2-SP.POP.DPND.YG,0.0558210851087445,etr,0.9792831108525016
632,632,wdi2-SP.POP.0004.FE.5Y,0.0460947971732639,etr,0.9820856818470084
633,633,wdi2-SP.POP.0004.MA.5Y,0.0504223160882968,etr,0.9794981989112238
634,634,wdi2-SP.POP.0014.TO.ZS,0.0158879533162579,etr,0.9971441856114374
635,635,wdi2-SP.POP.0014.FE.IN,0.5061669813391976,etr,0.9213497262187236
636,636,wdi2-SP.POP.0014.FE.ZS,0.0269368698182327,etr,0.9915109619524084
637,637,wdi2-SP.POP.0014.MA.IN,0.357443037208233,etr,0.9608263821470924
638,638,wdi2-SP.POP.0014.MA.ZS,0.0386331158251683,etr,0.9837050504603496
639,639,wdi2-SP.POP.0014.TO,0.0499526759371309,etr,0.9992344319665668
640,640,wdi2-SP.POP.0509.FE.5Y,0.0383845045484644,etr,0.9833554643536676
641,641,wdi2-SP.POP.0509.MA.5Y,0.047002279080936,etr,0.9766167827967568
642,642,wdi2-SP.POP.1014.FE.5Y,0.0382581245409595,etr,0.9757842908852028
643,643,wdi2-SP.POP.1014.MA.5Y,0.0452277271686613,etr,0.9698392206647152
644,644,wdi2-SP.POP.1519.FE.5Y,0.0373787391114111,etr,0.9617740205199778
645,645,wdi2-SP.POP.1519.MA.5Y,0.04783259945357,etr,0.9411109828128064
646,646,wdi2-SP.POP.1564.TO.ZS,0.0101671758072535,etr,0.9886381030624783
647,647,wdi2-SP.POP.1564.FE.IN,0.1326856798608596,etr,0.9942315297227392
648,648,wdi2-SP.POP.1564.FE.ZS,0.008549238096805,etr,0.9895282937144152
649,649,wdi2-SP.POP.1564.MA.IN,0.1238449185753345,etr,0.9947108715687256
650,650,wdi2-SP.POP.1564.MA.ZS,0.0217990648738758,etr,0.9579105751597576
651,651,wdi2-SP.POP.1564.TO,0.2405256725212156,etr,0.9805184120777788
652,652,wdi2-SP.POP.2024.FE.5Y,0.0441019867199203,etr,0.9166297712662104
653,653,wdi2-SP.POP.2024.MA.5Y,0.0490516155593057,etr,0.896520233904529
654,654,wdi2-SP.POP.2529.FE.5Y,0.0406112672294956,etr,0.935757729104604
655,655,wdi2-SP.POP.2529.MA.5Y,0.0619901921266853,etr,0.934624653680278
656,656,wdi2-SP.POP.3034.FE.5Y,0.0519647515742616,etr,0.8968217267062027
657,657,wdi2-SP.POP.3034.MA.5Y,0.1276453854699487,etr,0.7887833209923811
658,658,wdi2-SP.POP.3539.FE.5Y,0.0627381118324624,etr,0.8266016334873405
659,659,wdi2-SP.POP.3539.MA.5Y,0.0660057303364451,etr,0.902399287636444
660,660,wdi2-SP.POP.4044.FE.5Y,0.0352609764320568,etr,0.9656885205314084
661,661,wdi2-SP.POP.4044.MA.5Y,0.0515477539767682,etr,0.9391244415514368
662,662,wdi2-SP.POP.4549.FE.5Y,0.0473822970244617,etr,0.96502860983119
663,663,wdi2-SP.POP.4549.MA.5Y,0.0449265263744036,etr,0.9697664682023912
664,664,wdi2-SP.POP.5054.FE.5Y,0.056514177251619,etr,0.9678303866106096
665,665,wdi2-SP.POP.5054.MA.5Y,0.0521436483023774,etr,0.9741253944907438
666,666,wdi2-SP.POP.5559.FE.5Y,0.0665996052642541,etr,0.9687987234621298
667,667,wdi2-SP.POP.5559.MA.5Y,0.0640377204513071,etr,0.9733836160336988
668,668,wdi2-SP.POP.6064.FE.5Y,0.0898938444763035,etr,0.956981286443236
669,669,wdi2-SP.POP.6064.MA.5Y,0.0476875137301651,etr,0.9889673300090316
670,670,wdi2-SP.POP.65UP.TO.ZS,0.1363282749050775,etr,0.934178257117286
671,671,wdi2-SP.POP.65UP.FE.IN,0.303071353670985,etr,0.9812067633573311
672,672,wdi2-SP.POP.65UP.FE.ZS,0.0810698746224514,etr,0.9755521899358228
673,673,wdi2-SP.POP.65UP.MA.IN,0.4903418151905571,etr,0.9518511858870512
674,674,wdi2-SP.POP.65UP.MA.ZS,0.0780740734863096,etr,0.9795217119975804
675,675,wdi2-SP.POP.65UP.TO,0.5158944267510125,etr,0.9460580084540008
676,676,wdi2-SP.POP.6569.FE.5Y,0.067308179045422,etr,0.9798189783355938
677,677,wdi2-SP.POP.6569.MA.5Y,0.0731317811987064,etr,0.9790098659170288
678,678,wdi2-SP.POP.7074.FE.5Y,0.06852367783396,etr,0.9797210021758664
679,679,wdi2-SP.POP.7074.MA.5Y,0.1282307089778769,etr,0.9404588920673096
680,680,wdi2-SP.POP.7579.FE.5Y,0.1279293358133107,etr,0.9392378422209068
681,681,wdi2-SP.POP.7579.MA.5Y,0.0885826838209561,etr,0.9751772970769824
682,682,wdi2-SP.POP.80UP.FE.5Y,0.1588890922794939,etr,0.9497042488916108
683,683,wdi2-SP.POP.80UP.MA.5Y,0.1786443266972817,etr,0.943651994942682
684,684,wdi2-SP.POP.TOTL.FE.IN,0.2387732761481955,etr,0.9812208102680662
685,685,wdi2-SP.POP.TOTL.FE.ZS,0.0147511861539857,etr,0.9402097049462456
686,686,wdi2-SP.POP.TOTL.MA.IN,0.0471105172090276,etr,0.9992396173379612
