,model,year,target,names,values
69,lgbmr,2010,wdi-EG.ELC.ACCS.ZS,wdi2-SM.POP.TOTL.ZS,132.02896685525775
70,lgbmr,2010,wdi2-SM.POP.TOTL,wdi2-NY.GDY.TOTL.KN,147839022279168.0
71,lgbmr,2010,wdi2-SM.POP.TOTL,wdi-EG.ELC.RNEW.ZS,36099734851584.0
72,lgbmr,2010,wdi2-SM.POP.TOTL,wdi2-SM.POP.TOTL.ZS,167268780281648.0
73,lgbmr,2010,wdi2-SM.POP.TOTL,wdi2-SP.POP.GROW,66402443400896.0
74,lgbmr,2010,wdi2-SM.POP.TOTL,wdi2-SP.POP.TOTL,345411528620608.0
75,lgbmr,2010,wdi2-SM.POP.TOTL,wdi2-SP.RUR.TOTL,581995018928512.0
76,lgbmr,2010,wdi2-SM.POP.TOTL,wdi2-SP.RUR.TOTL.ZS,33828489123056.0
77,lgbmr,2010,wdi2-SM.POP.TOTL,wdi2-SP.URB.GROW,80225089706432.0
78,lgbmr,2010,wdi2-SM.POP.TOTL,wdi2-SP.URB.TOTL,1764838273328928.0
79,lgbmr,2010,wdi2-SM.POP.TOTL,wdi2-SP.URB.TOTL.IN.ZS,17736828950912.0
80,lgbmr,2010,wdi2-SM.POP.TOTL.ZS,wdi2-NY.GDY.TOTL.KN,46.41172744429423
81,lgbmr,2010,wdi2-SM.POP.TOTL.ZS,wdi-EG.ELC.RNEW.ZS,230.99731101235372
82,lgbmr,2010,wdi2-SM.POP.TOTL.ZS,wdi2-SM.POP.TOTL,213.0311797024624
83,lgbmr,2010,wdi2-SM.POP.TOTL.ZS,wdi2-SP.POP.GROW,104.11349301258451
84,lgbmr,2010,wdi2-SM.POP.TOTL.ZS,wdi2-SP.POP.TOTL,532.8577918632363
85,lgbmr,2010,wdi2-SM.POP.TOTL.ZS,wdi2-SP.RUR.TOTL,293.3232094028208
86,lgbmr,2010,wdi2-SM.POP.TOTL.ZS,wdi2-SP.RUR.TOTL.ZS,1097.250450752821
87,lgbmr,2010,wdi2-SM.POP.TOTL.ZS,wdi2-SP.URB.GROW,54.18663668587397
88,lgbmr,2010,wdi2-SM.POP.TOTL.ZS,wdi2-SP.URB.TOTL,217.12162528716
89,lgbmr,2010,wdi2-SM.POP.TOTL.ZS,wdi2-SP.URB.TOTL.IN.ZS,111.05630250945252
90,lgbmr,2010,wdi2-SP.RUR.TOTL,wdi2-NY.GDY.TOTL.KN,1.4778491851649024e+17
91,lgbmr,2010,wdi2-SP.RUR.TOTL,wdi-EG.ELC.RNEW.ZS,2.996173132348211e+16
92,lgbmr,2010,wdi2-SP.RUR.TOTL,wdi2-SM.POP.TOTL,2.0753504888523366e+17
93,lgbmr,2010,wdi2-SP.RUR.TOTL,wdi2-SM.POP.TOTL.ZS,1.2231076398936064e+16
94,lgbmr,2010,wdi2-SP.RUR.TOTL,wdi2-SP.POP.GROW,4.637482743380787e+16
95,lgbmr,2010,wdi2-SP.RUR.TOTL,wdi2-SP.POP.TOTL,7.808988984297308e+17
96,lgbmr,2010,wdi2-SP.RUR.TOTL,wdi2-SP.RUR.TOTL.ZS,5.130473179586355e+16
97,lgbmr,2010,wdi2-SP.RUR.TOTL,wdi2-SP.URB.GROW,2.617139852543488e+16
98,lgbmr,2010,wdi2-SP.RUR.TOTL,wdi2-SP.URB.TOTL,7.008944977194189e+16
99,lgbmr,2010,wdi2-SP.RUR.TOTL,wdi2-SP.URB.TOTL.IN.ZS,4.272848433784422e+16
100,lgbmr,2010,wdi2-SP.RUR.TOTL.ZS,wdi2-NY.GDY.TOTL.KN,1.509051614081045
101,lgbmr,2010,wdi2-SP.RUR.TOTL.ZS,wdi-EG.ELC.RNEW.ZS,1.7979951102245195
102,lgbmr,2010,wdi2-SP.RUR.TOTL.ZS,wdi2-SM.POP.TOTL,1.363968838340497
103,lgbmr,2010,wdi2-SP.RUR.TOTL.ZS,wdi2-SM.POP.TOTL.ZS,0.793788889382995
104,lgbmr,2010,wdi2-SP.RUR.TOTL.ZS,wdi2-SP.POP.GROW,0.8597095055843056
105,lgbmr,2010,wdi2-SP.RUR.TOTL.ZS,wdi2-SP.POP.TOTL,1.0839555560392
106,lgbmr,2010,wdi2-SP.RUR.TOTL.ZS,wdi2-SP.RUR.TOTL,2.181119949630101
107,lgbmr,2010,wdi2-SP.RUR.TOTL.ZS,wdi2-SP.URB.GROW,0.4266389988893024
108,lgbmr,2010,wdi2-SP.RUR.TOTL.ZS,wdi2-SP.URB.TOTL,1.2301611922989366
109,lgbmr,2010,wdi2-SP.RUR.TOTL.ZS,wdi2-SP.URB.TOTL.IN.ZS,6267.46729632401
110,lgbmr,2010,wdi2-SP.URB.GROW,wdi2-NY.GDY.TOTL.KN,0.3212889890419319
111,lgbmr,2010,wdi2-SP.URB.GROW,wdi-EG.ELC.RNEW.ZS,0.3618881020811386
112,lgbmr,2010,wdi2-SP.URB.GROW,wdi2-SM.POP.TOTL,0.9341656620963475
113,lgbmr,2010,wdi2-SP.URB.GROW,wdi2-SM.POP.TOTL.ZS,1.7301888299407435
114,lgbmr,2010,wdi2-SP.URB.GROW,wdi2-SP.POP.GROW,27.830709392146677
115,lgbmr,2010,wdi2-SP.URB.GROW,wdi2-SP.POP.TOTL,0.8360319544444792
116,lgbmr,2010,wdi2-SP.URB.GROW,wdi2-SP.RUR.TOTL,0.5673003988631535
117,lgbmr,2010,wdi2-SP.URB.GROW,wdi2-SP.RUR.TOTL.ZS,1.6424855920486152
118,lgbmr,2010,wdi2-SP.URB.GROW,wdi2-SP.URB.TOTL,0.3477500159060582
119,lgbmr,2010,wdi2-SP.URB.GROW,wdi2-SP.URB.TOTL.IN.ZS,0.647075472632423
120,lgbmr,2010,wdi2-SP.URB.TOTL,wdi2-NY.GDY.TOTL.KN,9.235472597505536e+16
121,lgbmr,2010,wdi2-SP.URB.TOTL,wdi-EG.ELC.RNEW.ZS,4.31321278026583e+16
122,lgbmr,2010,wdi2-SP.URB.TOTL,wdi2-SM.POP.TOTL,1.926737343308221e+17
123,lgbmr,2010,wdi2-SP.URB.TOTL,wdi2-SM.POP.TOTL.ZS,1.244533493408896e+16
124,lgbmr,2010,wdi2-SP.URB.TOTL,wdi2-SP.POP.GROW,4.814149351404646e+16
125,lgbmr,2010,wdi2-SP.URB.TOTL,wdi2-SP.POP.TOTL,6.030641448963858e+17
126,lgbmr,2010,wdi2-SP.URB.TOTL,wdi2-SP.RUR.TOTL,1.1601148292702208e+17
127,lgbmr,2010,wdi2-SP.URB.TOTL,wdi2-SP.RUR.TOTL.ZS,1.4047534474171392e+16
128,lgbmr,2010,wdi2-SP.URB.TOTL,wdi2-SP.URB.GROW,3.5155831591305216e+16
129,lgbmr,2010,wdi2-SP.URB.TOTL,wdi2-SP.URB.TOTL.IN.ZS,3.408140951208685e+16
130,lgbmr,2010,wdi2-SP.URB.TOTL.IN.ZS,wdi2-NY.GDY.TOTL.KN,0.7390146560210269
131,lgbmr,2010,wdi2-SP.URB.TOTL.IN.ZS,wdi-EG.ELC.RNEW.ZS,1.802487111883238
132,lgbmr,2010,wdi2-SP.URB.TOTL.IN.ZS,wdi2-SM.POP.TOTL,0.5396602677064948
133,lgbmr,2010,wdi2-SP.URB.TOTL.IN.ZS,wdi2-SM.POP.TOTL.ZS,0.5902244032768067
134,lgbmr,2010,wdi2-SP.URB.TOTL.IN.ZS,wdi2-SP.POP.GROW,1.2190778612275608
135,lgbmr,2010,wdi2-SP.URB.TOTL.IN.ZS,wdi2-SP.POP.TOTL,0.2206160994246602
136,lgbmr,2010,wdi2-SP.URB.TOTL.IN.ZS,wdi2-SP.RUR.TOTL,2.45796371914912
137,lgbmr,2010,wdi2-SP.URB.TOTL.IN.ZS,wdi2-SP.RUR.TOTL.ZS,6267.649814692559
138,lgbmr,2010,wdi2-SP.URB.TOTL.IN.ZS,wdi2-SP.URB.GROW,0.1035992489778436
139,lgbmr,2010,wdi2-SP.URB.TOTL.IN.ZS,wdi2-SP.URB.TOTL,0.2172330837929621
140,lgbmr,2010,wdi2-SH.H2O.BASW.ZS,wdi2-NY.GDY.TOTL.KN,94.96112957876176
141,lgbmr,2010,wdi2-SH.H2O.BASW.ZS,wdi-AG.LND.TOTL.K2,87.98675309866667
142,lgbmr,2010,wdi2-SH.H2O.BASW.ZS,wdi-EG.ELC.RNEW.ZS,87.32386622205377
143,lgbmr,2010,wdi2-SH.H2O.BASW.ZS,wdi-EN.POP.DNST,44.812672263011336
144,lgbmr,2010,wdi2-SH.H2O.BASW.ZS,wdi2-SM.POP.TOTL,55.92101773573086
145,lgbmr,2010,wdi2-SH.H2O.BASW.ZS,wdi2-SM.POP.TOTL.ZS,794.3881024736911
146,lgbmr,2010,wdi2-SH.H2O.BASW.ZS,wdi2-SP.POP.GROW,960.0996156623588
147,lgbmr,2010,wdi2-SH.H2O.BASW.ZS,wdi2-SP.POP.TOTL,56.391508270055056
148,lgbmr,2010,wdi2-SH.H2O.BASW.ZS,wdi2-SP.RUR.TOTL,172.49526898935437
149,lgbmr,2010,wdi2-SH.H2O.BASW.ZS,wdi2-SP.RUR.TOTL.ZS,268.58105386421084
150,lgbmr,2010,wdi-EG.ELC.ACCS.UR.ZS,wdi2-NY.GDY.TOTL.KN,25.48261012775697
151,lgbmr,2010,wdi-EG.ELC.ACCS.UR.ZS,wdi-EG.ELC.ACCS.ZS,2819.1218245056807
152,lgbmr,2010,wdi-EG.ELC.ACCS.UR.ZS,wdi-EG.ELC.RNEW.ZS,45.17885071020328
153,lgbmr,2010,wdi-EG.ELC.ACCS.UR.ZS,wdi2-SP.POP.GROW,51.30977198974784
154,lgbmr,2010,wdi-EG.ELC.ACCS.UR.ZS,wdi2-SP.POP.TOTL,18.20078455612497
155,lgbmr,2010,wdi-EG.ELC.ACCS.UR.ZS,wdi-AG.LND.TOTL.K2,8.866522719513512
156,lgbmr,2010,wdi-EG.ELC.ACCS.UR.ZS,wdi-EN.POP.DNST,16.59395987336393
157,lgbmr,2010,wdi-EG.ELC.ACCS.UR.ZS,wdi-AG.SRF.TOTL.K2,4.123748408193933
158,lgbmr,2010,wdi-EG.ELC.ACCS.UR.ZS,wdi2-SM.POP.TOTL,17.350262781418678
159,lgbmr,2010,wdi-EG.ELC.ACCS.UR.ZS,wdi2-SM.POP.TOTL.ZS,83.32995595431055
160,lgbmr,2010,wdi-ER.FSH.CAPT.MT,wdi2-NY.GDY.TOTL.KN,56617074534808.0
161,lgbmr,2010,wdi-ER.FSH.CAPT.MT,wdi-AG.LND.TOTL.K2,130356525887840.0
162,lgbmr,2010,wdi-ER.FSH.CAPT.MT,wdi-EG.ELC.RNEW.ZS,20902275432040.0
163,lgbmr,2010,wdi-ER.FSH.CAPT.MT,wdi-EN.POP.DNST,36442037613092.0
164,lgbmr,2010,wdi-ER.FSH.CAPT.MT,wdi-ER.FSH.PROD.MT,217551435796788.0
165,lgbmr,2010,wdi-ER.FSH.CAPT.MT,wdi2-SP.POP.GROW,24458414499216.0
166,lgbmr,2010,wdi-ER.FSH.CAPT.MT,wdi2-SP.POP.TOTL,180144009161172.0
167,lgbmr,2010,wdi-ER.FSH.CAPT.MT,wdi-AG.SRF.TOTL.K2,27138775285696.0
168,lgbmr,2010,wdi-ER.FSH.CAPT.MT,wdi2-SH.H2O.BASW.ZS,21000044624080.0
169,lgbmr,2010,wdi-ER.FSH.CAPT.MT,wdi2-SM.POP.TOTL,47244426347040.0
170,lgbmr,2010,wdi-ER.FSH.PROD.MT,wdi2-NY.GDY.TOTL.KN,342050761983416.0
171,lgbmr,2010,wdi-ER.FSH.PROD.MT,wdi-AG.LND.TOTL.K2,255091071395704.0
172,lgbmr,2010,wdi-ER.FSH.PROD.MT,wdi-EG.ELC.RNEW.ZS,68340169526616.0
173,lgbmr,2010,wdi-ER.FSH.PROD.MT,wdi-EN.POP.DNST,188771301270841.0
174,lgbmr,2010,wdi-ER.FSH.PROD.MT,wdi-ER.FSH.CAPT.MT,816450617794020.0
175,lgbmr,2010,wdi-ER.FSH.PROD.MT,wdi2-SP.POP.GROW,167383417762264.0
176,lgbmr,2010,wdi-ER.FSH.PROD.MT,wdi2-SP.POP.TOTL,1186643894963936.0
177,lgbmr,2010,wdi-ER.FSH.PROD.MT,wdi-AG.SRF.TOTL.K2,167120636899964.0
178,lgbmr,2010,wdi-ER.FSH.PROD.MT,wdi2-SH.H2O.BASW.ZS,144361942495968.0
179,lgbmr,2010,wdi-ER.FSH.PROD.MT,wdi2-SM.POP.TOTL,168525966773820.0
180,lgbmr,2010,wdi-IT.MLT.MAIN,wdi2-NY.GDY.TOTL.KN,4241615760113664.0
181,lgbmr,2010,wdi-IT.MLT.MAIN,wdi-EG.ELC.RNEW.ZS,1317814630244352.0
182,lgbmr,2010,wdi-IT.MLT.MAIN,wdi-IT.MLT.MAIN.P2,3022081405999104.0
183,lgbmr,2010,wdi-IT.MLT.MAIN,wdi2-SP.POP.GROW,1736381113482240.0
184,lgbmr,2010,wdi-IT.MLT.MAIN,wdi2-SP.POP.TOTL,4.082596324864358e+16
185,lgbmr,2010,wdi-IT.MLT.MAIN,wdi-AG.LND.TOTL.K2,2.371153500551987e+16
186,lgbmr,2010,wdi-IT.MLT.MAIN,wdi-EN.POP.DNST,2130314806902784.0
187,lgbmr,2010,wdi-IT.MLT.MAIN,wdi2-SM.POP.TOTL,1.791285346399616e+16
188,lgbmr,2010,wdi-IT.MLT.MAIN,wdi2-SM.POP.TOTL.ZS,528040017933312.0
189,lgbmr,2010,wdi-IT.MLT.MAIN,wdi2-SP.RUR.TOTL,1.81316866035712e+16
190,lgbmr,2010,wdi-IT.MLT.MAIN.P2,wdi2-NY.GDY.TOTL.KN,125.652132521951
191,lgbmr,2010,wdi-IT.MLT.MAIN.P2,wdi-EG.ELC.RNEW.ZS,62.76861916537382
192,lgbmr,2010,wdi-IT.MLT.MAIN.P2,wdi-IT.MLT.MAIN,326.2702884233113
193,lgbmr,2010,wdi-IT.MLT.MAIN.P2,wdi2-SP.POP.GROW,873.1919467646662
194,lgbmr,2010,wdi-IT.MLT.MAIN.P2,wdi2-SP.POP.TOTL,178.9325860359295
195,lgbmr,2010,wdi-IT.MLT.MAIN.P2,wdi-AG.LND.TOTL.K2,287.08426544164104
196,lgbmr,2010,wdi-IT.MLT.MAIN.P2,wdi-EN.POP.DNST,184.58577343718025
197,lgbmr,2010,wdi-IT.MLT.MAIN.P2,wdi2-SM.POP.TOTL,35.813606519913264
198,lgbmr,2010,wdi-IT.MLT.MAIN.P2,wdi2-SM.POP.TOTL.ZS,1708.0835941569785
199,lgbmr,2010,wdi-IT.MLT.MAIN.P2,wdi2-SP.RUR.TOTL,211.7592270437758
200,lgbmr,2010,wdi2-SH.STA.BASS.ZS,wdi2-NY.GDY.TOTL.KN,68.05442394316196
201,lgbmr,2010,wdi2-SH.STA.BASS.ZS,wdi-AG.LND.TOTL.K2,59.17706637084484
202,lgbmr,2010,wdi2-SH.STA.BASS.ZS,wdi-EG.ELC.RNEW.ZS,52.88111799955368
203,lgbmr,2010,wdi2-SH.STA.BASS.ZS,wdi-EN.POP.DNST,72.2840586900711
204,lgbmr,2010,wdi2-SH.STA.BASS.ZS,wdi2-SH.H2O.BASW.ZS,6376.705234594643
205,lgbmr,2010,wdi2-SH.STA.BASS.ZS,wdi2-SM.POP.TOTL,115.45890514552592
206,lgbmr,2010,wdi2-SH.STA.BASS.ZS,wdi2-SM.POP.TOTL.ZS,205.5633053779602
207,lgbmr,2010,wdi2-SH.STA.BASS.ZS,wdi2-SP.POP.GROW,473.622032282874
208,lgbmr,2010,wdi2-SH.STA.BASS.ZS,wdi2-SP.POP.TOTL,46.1266904855147
209,lgbmr,2010,wdi2-SH.STA.BASS.ZS,wdi2-SP.RUR.TOTL,61.36300618201494
210,lgbmr,2010,wdi-EG.FEC.RNEW.ZS,wdi2-NY.GDY.TOTL.KN,174.68367950618267
211,lgbmr,2010,wdi-EG.FEC.RNEW.ZS,wdi-AG.LND.TOTL.K2,132.18568301945925
212,lgbmr,2010,wdi-EG.FEC.RNEW.ZS,wdi-EG.ELC.RNEW.ZS,1249.258000433445
213,lgbmr,2010,wdi-EG.FEC.RNEW.ZS,wdi-EN.POP.DNST,189.03286719322205
214,lgbmr,2010,wdi-EG.FEC.RNEW.ZS,wdi2-SP.POP.GROW,233.50295551493764
215,lgbmr,2010,wdi-EG.FEC.RNEW.ZS,wdi2-SP.POP.TOTL,303.696847461164
216,lgbmr,2010,wdi-EG.FEC.RNEW.ZS,wdi-AG.SRF.TOTL.K2,34.44297485053539
217,lgbmr,2010,wdi-EG.FEC.RNEW.ZS,wdi2-SH.H2O.BASW.ZS,4693.675540283322
218,lgbmr,2010,wdi-EG.FEC.RNEW.ZS,wdi2-SM.POP.TOTL,145.96005361247808
219,lgbmr,2010,wdi-EG.FEC.RNEW.ZS,wdi2-SM.POP.TOTL.ZS,339.252937361598
220,lgbmr,2010,wdi-IT.NET.SECR.P6,wdi2-NY.GDY.TOTL.KN,33308.74161119759
221,lgbmr,2010,wdi-IT.NET.SECR.P6,wdi-AG.LND.TOTL.K2,290156.75833916664
222,lgbmr,2010,wdi-IT.NET.SECR.P6,wdi-EG.ELC.RNEW.ZS,6374.927174188197
223,lgbmr,2010,wdi-IT.NET.SECR.P6,wdi-EN.POP.DNST,270281.83333030343
224,lgbmr,2010,wdi-IT.NET.SECR.P6,wdi2-SP.POP.GROW,155318.54941636324
225,lgbmr,2010,wdi-IT.NET.SECR.P6,wdi2-SP.POP.TOTL,350331.8936089277
226,lgbmr,2010,wdi-IT.NET.SECR.P6,wdi-AG.SRF.TOTL.K2,7804.131984710693
227,lgbmr,2010,wdi-IT.NET.SECR.P6,wdi2-SH.H2O.BASW.ZS,1481245.1017972827
228,lgbmr,2010,wdi-IT.NET.SECR.P6,wdi2-SM.POP.TOTL,120845.78622579576
229,lgbmr,2010,wdi-IT.NET.SECR.P6,wdi2-SM.POP.TOTL.ZS,388793.8324276209
230,lgbmr,2010,wdi-AG.LND.FRST.K2,wdi2-NY.GDY.TOTL.KN,9100293011475.0
231,lgbmr,2010,wdi-AG.LND.FRST.K2,wdi-AG.LND.FRST.ZS,15939929518914.3
232,lgbmr,2010,wdi-AG.LND.FRST.K2,wdi-AG.LND.TOTL.K2,87482510549284.0
233,lgbmr,2010,wdi-AG.LND.FRST.K2,wdi-AG.SRF.TOTL.K2,3344643628065.0
234,lgbmr,2010,wdi-AG.LND.FRST.K2,wdi-EG.ELC.RNEW.ZS,8050011594574.0
235,lgbmr,2010,wdi-AG.LND.FRST.K2,wdi-EN.POP.DNST,8770966330816.0
236,lgbmr,2010,wdi-AG.LND.FRST.K2,wdi-ER.FSH.CAPT.MT,17010640574666.0
237,lgbmr,2010,wdi-AG.LND.FRST.K2,wdi-ER.FSH.PROD.MT,4862217153368.0
238,lgbmr,2010,wdi-AG.LND.FRST.K2,wdi2-SP.POP.GROW,2641422529044.0
239,lgbmr,2010,wdi-AG.LND.FRST.K2,wdi2-SP.POP.TOTL,4230011076344.0
240,lgbmr,2010,wdi-AG.LND.FRST.ZS,wdi2-NY.GDY.TOTL.KN,297.2081056635361
241,lgbmr,2010,wdi-AG.LND.FRST.ZS,wdi-AG.LND.FRST.K2,2597.4872442517662
242,lgbmr,2010,wdi-AG.LND.FRST.ZS,wdi-AG.LND.TOTL.K2,840.8910651170881
243,lgbmr,2010,wdi-AG.LND.FRST.ZS,wdi-AG.SRF.TOTL.K2,135.98326512271888
244,lgbmr,2010,wdi-AG.LND.FRST.ZS,wdi-EG.ELC.RNEW.ZS,191.8173816233175
245,lgbmr,2010,wdi-AG.LND.FRST.ZS,wdi-EN.POP.DNST,374.53881252207793
246,lgbmr,2010,wdi-AG.LND.FRST.ZS,wdi-ER.FSH.CAPT.MT,111.52285581390606
247,lgbmr,2010,wdi-AG.LND.FRST.ZS,wdi-ER.FSH.PROD.MT,74.41325960331596
248,lgbmr,2010,wdi-AG.LND.FRST.ZS,wdi2-SP.POP.GROW,327.7539617586881
249,lgbmr,2010,wdi-AG.LND.FRST.ZS,wdi2-SP.POP.TOTL,2150.29443293839
