,model,year,target,names,values
62,lgbmr,2020,wdi2-SP.URB.TOTL,wdi2-SP.POP.GROW,3.1056557163503616e+16
63,lgbmr,2020,wdi2-SP.URB.TOTL,wdi2-SP.POP.TOTL,1.203311623912889e+18
64,lgbmr,2020,wdi2-SP.URB.TOTL,wdi2-SP.RUR.TOTL,2.1897558196781056e+17
65,lgbmr,2020,wdi2-SP.URB.TOTL,wdi2-SP.RUR.TOTL.ZS,6.249688538109542e+16
66,lgbmr,2020,wdi2-SP.URB.TOTL,wdi2-SP.URB.GROW,9.504571446178611e+16
67,lgbmr,2020,wdi2-SP.URB.TOTL,wdi2-SP.URB.TOTL.IN.ZS,6.086546780896256e+16
68,lgbmr,2020,wdi2-SP.URB.TOTL,wdi-IT.NET.SECR.P6,1.1345164200891187e+17
69,lgbmr,2020,wdi2-SP.URB.TOTL,wdi2-SE.PRM.DURS,4276294706741248.0
70,lgbmr,2020,wdi2-SP.URB.TOTL.IN.ZS,wdi2-NE.DAB.TOTL.CN,0.8182829193538055
71,lgbmr,2020,wdi2-SP.URB.TOTL.IN.ZS,wdi2-NE.DAB.TOTL.KN,0.7496601307066157
72,lgbmr,2020,wdi2-SP.URB.TOTL.IN.ZS,wdi2-SP.POP.GROW,1.490487159579061
73,lgbmr,2020,wdi2-SP.URB.TOTL.IN.ZS,wdi2-SP.POP.TOTL,0.9050453879171982
74,lgbmr,2020,wdi2-SP.URB.TOTL.IN.ZS,wdi2-SP.RUR.TOTL,2.906162810395472
75,lgbmr,2020,wdi2-SP.URB.TOTL.IN.ZS,wdi2-SP.RUR.TOTL.ZS,6051.728778434743
76,lgbmr,2020,wdi2-SP.URB.TOTL.IN.ZS,wdi2-SP.URB.GROW,0.9206078402930872
77,lgbmr,2020,wdi2-SP.URB.TOTL.IN.ZS,wdi2-SP.URB.TOTL,1.0403636132832617
78,lgbmr,2020,wdi2-SP.URB.TOTL.IN.ZS,wdi-IT.NET.SECR.P6,0.672607695509214
79,lgbmr,2020,wdi2-SP.URB.TOTL.IN.ZS,wdi2-SE.PRM.DURS,0.5204914107453078
80,lgbmr,2020,wdi2-SE.PRM.DURS,wdi2-NE.DAB.TOTL.CN,0.3283481802791357
81,lgbmr,2020,wdi2-SE.PRM.DURS,wdi2-NY.GDY.TOTL.KN,0.5640263342647813
82,lgbmr,2020,wdi2-SE.PRM.DURS,wdi-IT.NET.SECR.P6,0.6050005554861855
83,lgbmr,2020,wdi2-SE.PRM.DURS,wdi2-SP.POP.GROW,0.5750780270900577
84,lgbmr,2020,wdi2-SE.PRM.DURS,wdi2-SP.POP.TOTL,0.4585376797476783
85,lgbmr,2020,wdi2-SE.PRM.DURS,wdi2-SP.RUR.TOTL,0.3055044938228093
86,lgbmr,2020,wdi2-SE.PRM.DURS,wdi2-SP.RUR.TOTL.ZS,0.4999140100553632
87,lgbmr,2020,wdi2-SE.PRM.DURS,wdi2-SP.URB.GROW,0.5745057074527722
88,lgbmr,2020,wdi2-SE.PRM.DURS,wdi2-SP.URB.TOTL,0.4665530501806643
89,lgbmr,2020,wdi2-SE.PRM.DURS,wdi2-SP.URB.TOTL.IN.ZS,0.2552137961029075
90,lgbmr,2020,wdi2-SP.RUR.TOTL.ZG,wdi2-NE.DAB.TOTL.CN,0.2073323562872246
91,lgbmr,2020,wdi2-SP.RUR.TOTL.ZG,wdi2-NY.GDY.TOTL.KN,0.509325798793725
92,lgbmr,2020,wdi2-SP.RUR.TOTL.ZG,wdi2-SP.POP.GROW,7.60182209476261
93,lgbmr,2020,wdi2-SP.RUR.TOTL.ZG,wdi2-SP.POP.TOTL,0.1970901416207198
94,lgbmr,2020,wdi2-SP.RUR.TOTL.ZG,wdi2-SP.RUR.TOTL,0.8905412054828048
95,lgbmr,2020,wdi2-SP.RUR.TOTL.ZG,wdi2-SP.RUR.TOTL.ZS,3.674514071493832
96,lgbmr,2020,wdi2-SP.RUR.TOTL.ZG,wdi2-SP.URB.GROW,0.949913544816809
97,lgbmr,2020,wdi2-SP.RUR.TOTL.ZG,wdi2-SP.URB.TOTL,0.2211888710185121
98,lgbmr,2020,wdi2-SP.RUR.TOTL.ZG,wdi2-SP.URB.TOTL.IN.ZS,2.228802643443487
99,lgbmr,2020,wdi2-SP.RUR.TOTL.ZG,wdi-IT.NET.SECR.P6,0.4929036174098655
100,lgbmr,2020,wdi2-SE.SEC.DURS,wdi2-NE.DAB.TOTL.CN,0.3742897689080564
101,lgbmr,2020,wdi2-SE.SEC.DURS,wdi2-NY.GDY.TOTL.KN,0.1708919911179691
102,lgbmr,2020,wdi2-SE.SEC.DURS,wdi2-SE.PRM.DURS,3.790990073932335
103,lgbmr,2020,wdi2-SE.SEC.DURS,wdi-IT.NET.SECR.P6,0.5228356360457838
104,lgbmr,2020,wdi2-SE.SEC.DURS,wdi2-SP.POP.GROW,1.078159047239751
105,lgbmr,2020,wdi2-SE.SEC.DURS,wdi2-SP.POP.TOTL,0.2779150528949685
106,lgbmr,2020,wdi2-SE.SEC.DURS,wdi2-SP.RUR.TOTL,0.2266814897302538
107,lgbmr,2020,wdi2-SE.SEC.DURS,wdi2-SP.RUR.TOTL.ZS,0.5777076259983005
108,lgbmr,2020,wdi2-SE.SEC.DURS,wdi2-SP.URB.GROW,0.391331028775312
109,lgbmr,2020,wdi2-SE.SEC.DURS,wdi2-SP.URB.TOTL,0.2278621824953006
110,lgbmr,2020,wdi2-TM.VAL.MRCH.CD.WT,wdi2-NE.DAB.TOTL.CN,2.954335294759504e+23
111,lgbmr,2020,wdi2-TM.VAL.MRCH.CD.WT,wdi2-NY.GDY.TOTL.KN,8.066370980309516e+23
112,lgbmr,2020,wdi2-TM.VAL.MRCH.CD.WT,wdi-IT.NET.SECR.P6,1.8736065729272696e+24
113,lgbmr,2020,wdi2-TM.VAL.MRCH.CD.WT,wdi2-SP.POP.GROW,3.438126252753568e+23
114,lgbmr,2020,wdi2-TM.VAL.MRCH.CD.WT,wdi2-SP.POP.TOTL,5.637194771639889e+24
115,lgbmr,2020,wdi2-TM.VAL.MRCH.CD.WT,wdi2-TX.VAL.MRCH.CD.WT,1.2211169833623605e+25
116,lgbmr,2020,wdi2-TM.VAL.MRCH.CD.WT,wdi2-SP.RUR.TOTL,2.429715240138288e+24
117,lgbmr,2020,wdi2-TM.VAL.MRCH.CD.WT,wdi2-SP.RUR.TOTL.ZS,3.4034441610367894e+23
118,lgbmr,2020,wdi2-TM.VAL.MRCH.CD.WT,wdi2-SP.URB.GROW,2.618269588575302e+23
119,lgbmr,2020,wdi2-TM.VAL.MRCH.CD.WT,wdi2-SP.URB.TOTL,7.552148971172403e+23
120,lgbmr,2020,wdi2-TX.VAL.MRCH.CD.WT,wdi2-NE.DAB.TOTL.CN,1.0078046312584688e+24
121,lgbmr,2020,wdi2-TX.VAL.MRCH.CD.WT,wdi2-NY.GDY.TOTL.KN,3.036023001343671e+23
122,lgbmr,2020,wdi2-TX.VAL.MRCH.CD.WT,wdi2-TM.VAL.MRCH.CD.WT,1.1873775394392172e+25
123,lgbmr,2020,wdi2-TX.VAL.MRCH.CD.WT,wdi-IT.NET.SECR.P6,2.447675472680917e+24
124,lgbmr,2020,wdi2-TX.VAL.MRCH.CD.WT,wdi2-SP.POP.GROW,2.322375507933675e+23
125,lgbmr,2020,wdi2-TX.VAL.MRCH.CD.WT,wdi2-SP.POP.TOTL,5.458143728844015e+24
126,lgbmr,2020,wdi2-TX.VAL.MRCH.CD.WT,wdi2-SP.RUR.TOTL,1.2961744409050097e+24
127,lgbmr,2020,wdi2-TX.VAL.MRCH.CD.WT,wdi2-SP.RUR.TOTL.ZS,3.340807319355479e+23
128,lgbmr,2020,wdi2-TX.VAL.MRCH.CD.WT,wdi2-SP.URB.GROW,4.210669100407206e+23
129,lgbmr,2020,wdi2-TX.VAL.MRCH.CD.WT,wdi2-SP.URB.TOTL,1.5469837311334287e+24
130,lgbmr,2020,wdi2-SP.POP.0004.FE.5Y,wdi2-NE.DAB.TOTL.CN,0.1484611929481616
131,lgbmr,2020,wdi2-SP.POP.0004.FE.5Y,wdi2-NY.GDY.TOTL.KN,0.1161014798781252
132,lgbmr,2020,wdi2-SP.POP.0004.FE.5Y,wdi2-SP.POP.0004.MA.5Y,13.029863700045098
133,lgbmr,2020,wdi2-SP.POP.0004.FE.5Y,wdi2-SP.POP.0014.FE.IN,0.1306578122021164
134,lgbmr,2020,wdi2-SP.POP.0004.FE.5Y,wdi2-SP.POP.0014.FE.ZS,100.90000640986544
135,lgbmr,2020,wdi2-SP.POP.0004.FE.5Y,wdi2-SP.POP.0014.MA.IN,0.0129488790989853
136,lgbmr,2020,wdi2-SP.POP.0004.FE.5Y,wdi2-SP.POP.0014.MA.ZS,0.0968115516297984
137,lgbmr,2020,wdi2-SP.POP.0004.FE.5Y,wdi2-SP.POP.0014.TO,0.0003529030072968
138,lgbmr,2020,wdi2-SP.POP.0004.FE.5Y,wdi2-SP.POP.0014.TO.ZS,0.7593704266764689
139,lgbmr,2020,wdi2-SP.POP.0004.FE.5Y,wdi2-SP.POP.0509.FE.5Y,31.446057395543903
140,lgbmr,2020,wdi2-SP.POP.0004.MA.5Y,wdi2-NE.DAB.TOTL.CN,0.1871552291979696
141,lgbmr,2020,wdi2-SP.POP.0004.MA.5Y,wdi2-NY.GDY.TOTL.KN,0.1353190336758416
142,lgbmr,2020,wdi2-SP.POP.0004.MA.5Y,wdi2-SP.POP.0004.FE.5Y,18.96208482775637
143,lgbmr,2020,wdi2-SP.POP.0004.MA.5Y,wdi2-SP.POP.0014.FE.IN,0.3752646382035891
144,lgbmr,2020,wdi2-SP.POP.0004.MA.5Y,wdi2-SP.POP.0014.FE.ZS,3.959540823996576
145,lgbmr,2020,wdi2-SP.POP.0004.MA.5Y,wdi2-SP.POP.0014.MA.IN,0.0704056027989281
146,lgbmr,2020,wdi2-SP.POP.0004.MA.5Y,wdi2-SP.POP.0014.MA.ZS,82.8116473708642
147,lgbmr,2020,wdi2-SP.POP.0004.MA.5Y,wdi2-SP.POP.0014.TO,0.0289281671757635
148,lgbmr,2020,wdi2-SP.POP.0004.MA.5Y,wdi2-SP.POP.0014.TO.ZS,44.64259053811111
149,lgbmr,2020,wdi2-SP.POP.0004.MA.5Y,wdi2-SP.POP.0509.FE.5Y,0.2022665127333311
150,lgbmr,2020,wdi2-SP.POP.0014.FE.IN,wdi2-NE.DAB.TOTL.CN,4804220333294080.0
151,lgbmr,2020,wdi2-SP.POP.0014.FE.IN,wdi2-NY.GDY.TOTL.KN,6208829683971072.0
152,lgbmr,2020,wdi2-SP.POP.0014.FE.IN,wdi2-SP.POP.0004.FE.5Y,5492373413855744.0
153,lgbmr,2020,wdi2-SP.POP.0014.FE.IN,wdi2-SP.POP.0004.MA.5Y,2914710279930368.0
154,lgbmr,2020,wdi2-SP.POP.0014.FE.IN,wdi2-SP.POP.0014.FE.ZS,1663908178488832.0
155,lgbmr,2020,wdi2-SP.POP.0014.FE.IN,wdi2-SP.POP.0014.MA.IN,8.411142897630429e+16
156,lgbmr,2020,wdi2-SP.POP.0014.FE.IN,wdi2-SP.POP.0014.MA.ZS,1852588048150528.0
157,lgbmr,2020,wdi2-SP.POP.0014.FE.IN,wdi2-SP.POP.0014.TO,512724196117760.0
158,lgbmr,2020,wdi2-SP.POP.0014.FE.IN,wdi2-SP.POP.0014.TO.ZS,800313721079808.0
159,lgbmr,2020,wdi2-SP.POP.0014.FE.IN,wdi2-SP.POP.0509.FE.5Y,3307845005742080.0
160,lgbmr,2020,wdi2-SP.POP.0014.FE.ZS,wdi2-NE.DAB.TOTL.CN,0.2090213156770914
161,lgbmr,2020,wdi2-SP.POP.0014.FE.ZS,wdi2-NY.GDY.TOTL.KN,0.2239399241807405
162,lgbmr,2020,wdi2-SP.POP.0014.FE.ZS,wdi2-SP.POP.0004.FE.5Y,346.9011740878923
163,lgbmr,2020,wdi2-SP.POP.0014.FE.ZS,wdi2-SP.POP.0004.MA.5Y,0.9811690407186688
164,lgbmr,2020,wdi2-SP.POP.0014.FE.ZS,wdi2-SP.POP.0014.FE.IN,0.6649140945228282
165,lgbmr,2020,wdi2-SP.POP.0014.FE.ZS,wdi2-SP.POP.0014.MA.IN,0.062092209700495
166,lgbmr,2020,wdi2-SP.POP.0014.FE.ZS,wdi2-SP.POP.0014.MA.ZS,8.615140915266238
167,lgbmr,2020,wdi2-SP.POP.0014.FE.ZS,wdi2-SP.POP.0014.TO,0.0052939699962735
168,lgbmr,2020,wdi2-SP.POP.0014.FE.ZS,wdi2-SP.POP.0014.TO.ZS,145.63997670673416
169,lgbmr,2020,wdi2-SP.POP.0014.FE.ZS,wdi2-SP.POP.0509.FE.5Y,411.7727943899809
170,lgbmr,2020,wdi2-SP.POP.0014.MA.IN,wdi2-NE.DAB.TOTL.CN,4498464743201792.0
171,lgbmr,2020,wdi2-SP.POP.0014.MA.IN,wdi2-NY.GDY.TOTL.KN,7432009305226240.0
172,lgbmr,2020,wdi2-SP.POP.0014.MA.IN,wdi2-SP.POP.0004.FE.5Y,4593266182237184.0
173,lgbmr,2020,wdi2-SP.POP.0014.MA.IN,wdi2-SP.POP.0004.MA.5Y,3656136442803200.0
174,lgbmr,2020,wdi2-SP.POP.0014.MA.IN,wdi2-SP.POP.0014.FE.IN,9.180352129017549e+16
175,lgbmr,2020,wdi2-SP.POP.0014.MA.IN,wdi2-SP.POP.0014.FE.ZS,1971151796134400.0
176,lgbmr,2020,wdi2-SP.POP.0014.MA.IN,wdi2-SP.POP.0014.MA.ZS,2449039368925184.0
177,lgbmr,2020,wdi2-SP.POP.0014.MA.IN,wdi2-SP.POP.0014.TO,6147752044512768.0
178,lgbmr,2020,wdi2-SP.POP.0014.MA.IN,wdi2-SP.POP.0014.TO.ZS,801500495218688.0
179,lgbmr,2020,wdi2-SP.POP.0014.MA.IN,wdi2-SP.POP.0509.FE.5Y,4206036105826304.0
180,lgbmr,2020,wdi2-SP.POP.0014.MA.ZS,wdi2-NE.DAB.TOTL.CN,0.569094095917535
181,lgbmr,2020,wdi2-SP.POP.0014.MA.ZS,wdi2-NY.GDY.TOTL.KN,0.7338338759800536
182,lgbmr,2020,wdi2-SP.POP.0014.MA.ZS,wdi2-SP.POP.0004.FE.5Y,1.09374202203162
183,lgbmr,2020,wdi2-SP.POP.0014.MA.ZS,wdi2-SP.POP.0004.MA.5Y,398.86706346779647
184,lgbmr,2020,wdi2-SP.POP.0014.MA.ZS,wdi2-SP.POP.0014.FE.IN,1.2608236242103883
185,lgbmr,2020,wdi2-SP.POP.0014.MA.ZS,wdi2-SP.POP.0014.FE.ZS,1.3491083808039548
186,lgbmr,2020,wdi2-SP.POP.0014.MA.ZS,wdi2-SP.POP.0014.MA.IN,0.2160948035198089
187,lgbmr,2020,wdi2-SP.POP.0014.MA.ZS,wdi2-SP.POP.0014.TO,0.0180413683774531
188,lgbmr,2020,wdi2-SP.POP.0014.MA.ZS,wdi2-SP.POP.0014.TO.ZS,532.3586670026198
189,lgbmr,2020,wdi2-SP.POP.0014.MA.ZS,wdi2-SP.POP.0509.FE.5Y,2.060977620727499
190,lgbmr,2020,wdi2-SP.POP.0014.TO,wdi2-NE.DAB.TOTL.CN,1.8537474295276544e+16
191,lgbmr,2020,wdi2-SP.POP.0014.TO,wdi2-NY.GDY.TOTL.KN,2.8305815172499456e+16
192,lgbmr,2020,wdi2-SP.POP.0014.TO,wdi2-SP.POP.0004.FE.5Y,2.2386705070792704e+16
193,lgbmr,2020,wdi2-SP.POP.0014.TO,wdi2-SP.POP.0004.MA.5Y,1.009554859964416e+16
194,lgbmr,2020,wdi2-SP.POP.0014.TO,wdi2-SP.POP.0014.FE.IN,3.436129091493353e+17
195,lgbmr,2020,wdi2-SP.POP.0014.TO,wdi2-SP.POP.0014.FE.ZS,7767225241190400.0
196,lgbmr,2020,wdi2-SP.POP.0014.TO,wdi2-SP.POP.0014.MA.IN,2.211418760008909e+16
197,lgbmr,2020,wdi2-SP.POP.0014.TO,wdi2-SP.POP.0014.MA.ZS,8287130483716096.0
198,lgbmr,2020,wdi2-SP.POP.0014.TO,wdi2-SP.POP.0014.TO.ZS,2887735788191744.0
199,lgbmr,2020,wdi2-SP.POP.0014.TO,wdi2-SP.POP.0509.FE.5Y,1.3930200917262336e+16
200,lgbmr,2020,wdi2-SP.POP.0014.TO.ZS,wdi2-NE.DAB.TOTL.CN,0.1509849219874013
201,lgbmr,2020,wdi2-SP.POP.0014.TO.ZS,wdi2-NY.GDY.TOTL.KN,0.2589670995948836
202,lgbmr,2020,wdi2-SP.POP.0014.TO.ZS,wdi2-SP.POP.0004.FE.5Y,3.254506555473199
203,lgbmr,2020,wdi2-SP.POP.0014.TO.ZS,wdi2-SP.POP.0004.MA.5Y,77.04998304422043
204,lgbmr,2020,wdi2-SP.POP.0014.TO.ZS,wdi2-SP.POP.0014.FE.IN,0.6322645206237212
205,lgbmr,2020,wdi2-SP.POP.0014.TO.ZS,wdi2-SP.POP.0014.FE.ZS,167.4795065048747
206,lgbmr,2020,wdi2-SP.POP.0014.TO.ZS,wdi2-SP.POP.0014.MA.IN,0.0414335558889433
207,lgbmr,2020,wdi2-SP.POP.0014.TO.ZS,wdi2-SP.POP.0014.MA.ZS,628.3101076266612
208,lgbmr,2020,wdi2-SP.POP.0014.TO.ZS,wdi2-SP.POP.0014.TO,0.0131229497492313
209,lgbmr,2020,wdi2-SP.POP.0014.TO.ZS,wdi2-SP.POP.0509.FE.5Y,43.75098616506148
210,lgbmr,2020,wdi2-SP.POP.0509.FE.5Y,wdi2-NE.DAB.TOTL.CN,0.0493517094728304
211,lgbmr,2020,wdi2-SP.POP.0509.FE.5Y,wdi2-NY.GDY.TOTL.KN,0.0436957525671459
212,lgbmr,2020,wdi2-SP.POP.0509.FE.5Y,wdi2-SP.POP.0004.FE.5Y,25.476507191066048
213,lgbmr,2020,wdi2-SP.POP.0509.FE.5Y,wdi2-SP.POP.0004.MA.5Y,0.143323396667256
214,lgbmr,2020,wdi2-SP.POP.0509.FE.5Y,wdi2-SP.POP.0014.FE.IN,0.0848917688563233
215,lgbmr,2020,wdi2-SP.POP.0509.FE.5Y,wdi2-SP.POP.0014.FE.ZS,74.55134603701299
216,lgbmr,2020,wdi2-SP.POP.0509.FE.5Y,wdi2-SP.POP.0014.MA.IN,0.0033075479877879
217,lgbmr,2020,wdi2-SP.POP.0509.FE.5Y,wdi2-SP.POP.0014.MA.ZS,0.5691241986496607
218,lgbmr,2020,wdi2-SP.POP.0509.FE.5Y,wdi2-SP.POP.0014.TO,0.0021478909766301
219,lgbmr,2020,wdi2-SP.POP.0509.FE.5Y,wdi2-SP.POP.0014.TO.ZS,1.1337283497923636
220,lgbmr,2020,wdi2-SP.POP.0509.MA.5Y,wdi2-NE.DAB.TOTL.CN,0.0557355716882739
221,lgbmr,2020,wdi2-SP.POP.0509.MA.5Y,wdi2-NY.GDY.TOTL.KN,0.058256414362404
222,lgbmr,2020,wdi2-SP.POP.0509.MA.5Y,wdi2-SP.POP.0004.FE.5Y,0.0228122568660182
223,lgbmr,2020,wdi2-SP.POP.0509.MA.5Y,wdi2-SP.POP.0004.MA.5Y,18.59440134599572
224,lgbmr,2020,wdi2-SP.POP.0509.MA.5Y,wdi2-SP.POP.0014.FE.IN,0.137657516519539
225,lgbmr,2020,wdi2-SP.POP.0509.MA.5Y,wdi2-SP.POP.0014.FE.ZS,0.0658821519027696
226,lgbmr,2020,wdi2-SP.POP.0509.MA.5Y,wdi2-SP.POP.0014.MA.IN,0.0037277349620126
227,lgbmr,2020,wdi2-SP.POP.0509.MA.5Y,wdi2-SP.POP.0014.MA.ZS,73.17087225575233
228,lgbmr,2020,wdi2-SP.POP.0509.MA.5Y,wdi2-SP.POP.0014.TO,0.0097810240986291
229,lgbmr,2020,wdi2-SP.POP.0509.MA.5Y,wdi2-SP.POP.0014.TO.ZS,12.132803287851855
230,lgbmr,2020,wdi2-SP.POP.1014.FE.5Y,wdi2-NE.DAB.TOTL.CN,0.2326123032493967
231,lgbmr,2020,wdi2-SP.POP.1014.FE.5Y,wdi2-NY.GDY.TOTL.KN,0.1976318108062287
232,lgbmr,2020,wdi2-SP.POP.1014.FE.5Y,wdi2-SP.POP.0004.FE.5Y,0.0958518621121129
233,lgbmr,2020,wdi2-SP.POP.1014.FE.5Y,wdi2-SP.POP.0004.MA.5Y,0.2451186166701404
234,lgbmr,2020,wdi2-SP.POP.1014.FE.5Y,wdi2-SP.POP.0014.FE.IN,0.28474393066573
235,lgbmr,2020,wdi2-SP.POP.1014.FE.5Y,wdi2-SP.POP.0014.FE.ZS,42.50002058561205
236,lgbmr,2020,wdi2-SP.POP.1014.FE.5Y,wdi2-SP.POP.0014.MA.IN,0.030459061890383
237,lgbmr,2020,wdi2-SP.POP.1014.FE.5Y,wdi2-SP.POP.0014.MA.ZS,16.80958859040436
