,Unnamed: 0,rmse,rmse_deviation,time,year,target,model
0,0,8980858.308663914,0.0691469904350932,9.640583753585815,2015,wdi-AG.LND.TOTL.K2,lgbmr
1,0,7610261.120164067,0.0565613088159155,2.9311344623565674,2015,wdi-AG.SRF.TOTL.K2,lgbmr
2,0,28.892598883878133,0.9666213696121794,3.339468240737915,2015,wdi-EG.ELC.RNEW.ZS,lgbmr
3,0,1774.338530537427,0.0895879268851392,3.6797261238098153,2015,wdi-EN.POP.DNST,lgbmr
4,0,7.494027837842603,0.0906835713294747,3.307262659072876,2015,wdi-EG.ELC.ACCS.ZS,lgbmr
5,0,5700909.506508225,0.0608181706395395,3.492713928222656,2015,wdi-ER.FSH.CAPT.MT,lgbmr
6,0,13135859.6610508,0.0657644209438536,4.187582015991211,2015,wdi-ER.FSH.PROD.MT,lgbmr
7,0,1.0549685938168898,0.8102929514962344,3.7780628204345694,2015,wdi2-SP.POP.GROW,lgbmr
8,0,430107698.0023239,0.0586052341800521,3.926015615463257,2015,wdi2-SP.POP.TOTL,lgbmr
9,0,14207474.716732197,0.0584206847657917,3.483412027359009,2015,wdi2-SM.POP.TOTL,lgbmr
10,0,2680900.8379356978,0.0670370602812115,3.6990487575531006,2015,wdi-AG.LND.FRST.K2,lgbmr
11,0,13.54694112655179,0.4248719096096263,4.254952669143677,2015,wdi-AG.LND.FRST.ZS,lgbmr
12,0,7.527423594184657,0.0822074560282056,3.187426805496216,2015,wdi-EG.ELC.ACCS.UR.ZS,lgbmr
13,0,6.661233158758562,0.0762216629659713,3.9200148582458496,2015,wdi2-SH.H2O.BASW.ZS,lgbmr
14,0,8.860645344457854,0.8363217887812582,4.198497533798218,2015,wdi2-SM.POP.TOTL.ZS,lgbmr
15,0,229895383.9623944,0.0679882986950663,3.889509439468384,2015,wdi2-SP.RUR.TOTL,lgbmr
16,0,19.011731811980965,0.4631631113536398,3.526595115661621,2015,wdi2-SP.RUR.TOTL.ZS,lgbmr
17,0,0.6702780274581934,0.3395516703833186,3.408043384552002,2015,wdi2-SP.URB.GROW,lgbmr
18,0,227464495.5774576,0.0575007757692428,3.764186143875122,2015,wdi2-SP.URB.TOTL,lgbmr
19,0,19.01173181273857,0.3224928959468757,3.5049891471862797,2015,wdi2-SP.URB.TOTL.IN.ZS,lgbmr
20,0,13.819688073326429,0.466250779701632,3.27046537399292,2015,wdi-EG.FEC.RNEW.ZS,lgbmr
21,0,3001.9941883718907,0.0787597899171645,3.7733888626098633,2015,wdi-IT.NET.SECR.P6,lgbmr
22,0,12.249712617236623,0.1638335796290352,3.591516733169556,2015,wdi2-SH.STA.BASS.ZS,lgbmr
23,0,2993976.748165801,0.0627912077215388,3.860965013504028,2015,wdi-AG.LND.AGRI.K2,lgbmr
24,0,12.501573114804918,0.3356014185546004,4.446988821029663,2015,wdi-AG.LND.AGRI.ZS,lgbmr
25,0,8.047837971092896,0.1045461219235436,3.2101855278015137,2015,wdi-EG.ELC.ACCS.RU.ZS,lgbmr
26,0,58259774.68338245,0.0557014211116484,3.6740152835845943,2015,wdi-IT.MLT.MAIN,lgbmr
27,0,10.582021422323267,0.5992919970424793,4.051070928573608,2015,wdi-IT.MLT.MAIN.P2,lgbmr
28,0,8.7097484944676,0.1248298303251669,3.3880929946899414,2015,wdi2-SH.STA.ODFC.ZS,lgbmr
29,0,0.1201121165193259,0.613166069701776,4.416180610656738,2015,wdi-AG.LND.ARBL.HA.PC,lgbmr
30,0,5.147031123247944,0.3786357728496653,4.001004934310913,2015,wdi-AG.LND.ARBL.ZS,lgbmr
31,0,434638961.7570785,0.0605191070718873,4.381388425827026,2015,wdi-IT.CEL.SETS,lgbmr
32,0,29.768150655934715,0.2841852173591752,3.782957553863525,2015,wdi-IT.CEL.SETS.P2,lgbmr
33,0,4353013899292.312,0.0578858504492182,3.5314781665802,2015,wdi2-NY.GDP.MKTP.CD,lgbmr
34,0,13209.868338394805,0.861928765530927,3.7774250507354736,2015,wdi2-NY.GDP.PCAP.CD,lgbmr
35,0,0.6768000667347543,0.1169664635834377,3.9380390644073486,2015,wdi2-SE.PRM.DURS,lgbmr
36,0,2.063513388554425,0.1038432898280827,3.4495151042938232,2015,wdi2-NY.GDP.FRST.RT.ZS,lgbmr
37,0,0.8399410224260431,0.1529330735957113,3.3398070335388184,2015,wdi2-NY.GDP.MINR.RT.ZS,lgbmr
38,0,6.639729393634993,0.0810217503757617,3.5233662128448486,2015,wdi2-NY.GDP.TOTL.RT.ZS,lgbmr
39,0,7.510103619211214,0.0979460705753702,3.544987440109253,2015,wdi2-NY.GDP.DEFL.KD.ZG,lgbmr
40,0,2.7450958078060808,0.9927023130178516,3.608203887939453,2015,wdi2-NY.GDP.MKTP.KD.ZG,lgbmr
41,0,2.69219727713662,0.0500163043180068,3.489420890808105,2015,wdi2-NY.GDP.PCAP.KD.ZG,lgbmr
42,0,1.9578323781464104,0.2531844581171255,3.3562915325164795,2015,wdi2-SP.DYN.CDRT.IN,lgbmr
43,0,12.69124825806125,0.2225536623904064,3.6862077713012695,2015,wdi2-TM.VAL.MRCH.HI.ZS,lgbmr
44,0,11.627172569537873,0.4741601906459937,3.602996587753296,2015,wdi2-TM.VAL.MRCH.OR.ZS,lgbmr
45,0,10.21279748500044,0.1608072229272273,3.480077028274536,2015,wdi2-TM.VAL.MRCH.R2.ZS,lgbmr
46,0,5.975104846076829,0.1386012526229885,3.341916561126709,2015,wdi2-TM.VAL.MRCH.RS.ZS,lgbmr
47,0,1005483794813.3224,0.06168628372051,3.758467435836792,2015,wdi2-TM.VAL.MRCH.WL.CD,lgbmr
48,0,20.02509948291972,0.3326838072132814,3.840281009674072,2015,wdi2-TX.VAL.MRCH.HI.ZS,lgbmr
49,0,6.5111128353637655,0.0725246609265399,3.341408491134644,2015,wdi2-TX.VAL.MRCH.RS.ZS,lgbmr
50,0,982860569321.7388,0.0610472530913448,3.58781099319458,2015,wdi2-TX.VAL.MRCH.WL.CD,lgbmr
51,0,0.6169943043701653,0.0976342635486855,3.476869583129883,2015,wdi2-SE.SEC.DURS,lgbmr
52,0,4.526513533789297,0.2161171017284639,3.3776421546936035,2015,wdi2-SP.DYN.CBRT.IN,lgbmr
53,0,1.3996487359193377,0.1534410035631833,3.84937596321106,2015,wdi2-SP.RUR.TOTL.ZG,lgbmr
54,0,1041237951130.9148,0.0619785859725354,3.61478590965271,2015,wdi2-TM.VAL.MRCH.CD.WT,lgbmr
55,0,9.109625219390113,0.5092539898692481,4.181168079376221,2015,wdi2-TM.VAL.MRCH.R1.ZS,lgbmr
56,0,1012251014227.5012,0.0606138331872755,3.560015916824341,2015,wdi2-TX.VAL.MRCH.CD.WT,lgbmr
