,feature indicator,feature importance,predicted indicator
9659,ihme-liver-cancer,0.0581555199872433,itu-ibis
9660,ndgain-nd-vulnerability,0.0457398403612561,itu-iuit
9661,wdi2-SH.XPD.GHED.GE.ZS,0.0151330417806406,itu-iuit
9662,blasiak-fishers,0.0090814351044173,itu-iuit
9663,ndgain-id_infr_05-score,0.1167078196510158,itu-iuit
9664,paris-99,0.0130051574697876,itu-iuit
9665,ndgain-id_soci_02-raw,0.617737650198373,itu-iuit
9666,wdi2-TX.VAL.TECH.CD,0.0102764413269202,itu-iuit
9667,hdr-185106,0.047203866940982,itu-iuit
9668,key-ndgain-nd-vulnerability,0.0771143880702229,itu-iuit
9669,ldc-GSSE-Index,0.0480003590963841,itu-iuit
11280,wdi-DC.DAC.USAL.CD,0.0862567247384924,itu-pcmc
11281,wdi-GC.LBL.TOTL.GD.ZS,0.0290248113728099,itu-pcmc
11282,ihme-diphtheria,0.1031096125199834,itu-pcmc
11283,hdr-142506,0.169250407954202,itu-pcmc
11284,wdi2-SH.STA.BASS.ZS,0.0863942077519447,itu-pcmc
11285,wdi-DC.DAC.TOTL.CD,0.0492025472975678,itu-pcmc
11286,hdr-174306,0.0472325897556954,itu-pcmc
11287,wdi2-SH.STA.POIS.P5,0.1521410536272465,itu-pcmc
11288,ihme-esophageal-cancer,0.0630067201664725,itu-pcmc
11289,wdi2-SH.STA.SMSS.RU.ZS,0.2143813248155849,itu-pcmc
11290,ohi-cs-trend,0.0843439598787921,itu-pc3
11291,wdi2-NY.ADJ.DRES.GN.ZS,0.0576562630113146,itu-pc3
11292,itu-pcmc,0.2502259477194438,itu-pc3
11293,wdi-IP.TMK.TOTL,0.0732483122003316,itu-pc3
11294,wdi2-SE.PRM.PRS5.FE.ZS,0.1071991521189491,itu-pc3
11295,wdi2-SM.POP.REFG.OR,0.1060394524308004,itu-pc3
11296,wdi-BX.GSR.TOTL.CD,0.0465932711175558,itu-pc3
11297,wdi2-SE.SEC.TCHR,0.0765000072046253,itu-pc3
11298,wdi2-TX.MNF.TECH.ZS.UN,0.0909470703313381,itu-pc3
11299,hdr-57506,0.1072465639868487,itu-pc3
13680,wdi-EP.PMP.SGAS.CD,0.0821330898814387,itu-pc4
13681,wdi2-SP.POP.5559.FE.5Y,0.1072328416570417,itu-pc4
13682,wdi-EN.ATM.GHGO.ZG,0.0723570243616539,itu-pc4
13683,wdi2-SP.POP.1564.MA.ZS,0.1781618242884212,itu-pc4
13684,wdi-BX.GSR.CMCP.ZS,0.1183069395038522,itu-pc4
13685,wdi-BX.GSR.INSF.ZS,0.0765590625022962,itu-pc4
13686,wdi2-NE.GDI.TOTL.CN,0.087859766564813,itu-pc4
13687,wdi2-SP.RUR.TOTL.ZG,0.0843854933084236,itu-pc4
13688,itu-mcs1,0.1200223592725883,itu-pc4
13689,wdi2-SL.FAM.WORK.FE.ZS,0.0729815986594706,itu-pc4
15390,paris-157,0.1262892780372542,itu-fbs2
15391,wdi2-SH.FPL.SATM.ZS,0.1109239239252145,itu-fbs2
15392,ihme-pancreatic-cancer,0.1443435535128812,itu-fbs2
15393,wdi-LP.LPI.INFR.XQ,0.0719090132175967,itu-fbs2
15394,wdi2-SL.UEM.INTM.ZS,0.0708659016698805,itu-fbs2
15395,wdi-IC.TAX.OTHR.CP.ZS,0.0929741393838192,itu-fbs2
15396,ohi-sp-future,0.0703351798339422,itu-fbs2
15397,epi-WRS,0.1896661799415577,itu-fbs2
15398,wdi2-SH.STA.POIS.P5.MA,0.0359568064567862,itu-fbs2
15399,ndgain-id_habi_05-raw,0.0867360240210673,itu-fbs2
15820,epi-AIR,0.0916983200218132,itu-fbs256
15821,hdr-103606,0.0611807262948332,itu-fbs256
15822,wdi2-NY.GDP.MKTP.CN,0.147566008666564,itu-fbs256
15823,ndgain-nd-readiness-social,0.0480952783476284,itu-fbs256
15824,wdi2-per_sa_allsa.cov_q5_tot,0.0645131669644641,itu-fbs256
15825,wdi2-SE.TER.ENRR,0.0367956049126715,itu-fbs256
15826,wdi-BX.GSR.MRCH.CD,0.3331037132700002,itu-fbs256
15827,ihme-congenital-birth-defects,0.0431608989942616,itu-fbs256
15828,wdi2-SP.UWT.TFRT,0.0419032815691959,itu-fbs256
15829,ihme-eating-disorders,0.1319830009585674,itu-fbs256
15870,wdi-AG.SRF.TOTL.K2,0.067534655199634,itu-fb10
15871,epi-H2O,0.1473908595824514,itu-fb10
15872,wdi2-NE.IMP.GNFS.CD,0.509948553176587,itu-fb10
15873,ldc-VIC-Value,0.0099278823000169,itu-fb10
15874,ihme-cervical-cancer,0.0121874665185737,itu-fb10
15875,ndgain-id_infr_06-score,0.0821766036467194,itu-fb10
15876,wdi-IC.TAX.OTHR.CP.ZS,0.0366745663126039,itu-fb10
15877,wdi2-NE.CON.PRVT.PC.KD,0.0272182357235283,itu-fb10
15878,wdi2-SP.URB.TOTL,0.0843780864302162,itu-fb10
15879,wdi2-TM.VAL.MRCH.OR.ZS,0.0225630911096689,itu-fb10
16220,itu-mbb,0.2155261855516039,itu-mcb
16221,itu-mdvbh,0.3824435106798464,itu-mcb
16222,unicef-wash10,0.1310143882904221,itu-mcb
16223,ohi-mar-pressures,0.022835818752706,itu-mcb
16224,wdi2-PA.NUS.ATLS,0.1741192046972715,itu-mcb
16225,wdi-DT.NFL.UNCF.CD,0.0131533205930141,itu-mcb
16226,wdi2-NE.DAB.TOTL.ZS,0.012439193816619,itu-mcb
16227,egov-osi,0.0217290682891827,itu-mcb
16228,paris-9,0.0097593185924142,itu-mcb
16229,wdi-IC.REG.PROC.MA,0.0169799907369197,itu-mcb
16550,wdi2-PA.NUS.PPPC.RF,0.0450585800000357,itu-mbb
16551,wdi2-SH.STA.POIS.P5,0.2376024013655833,itu-mbb
16552,ihme-dermatitis,0.0572290948893219,itu-mbb
16553,itu-gci-tech,0.012531380942099,itu-mbb
16554,wdi2-SP.POP.1564.MA.ZS,0.1207684805058709,itu-mbb
16555,itu-gci-score,0.043790930896052,itu-mbb
16556,wdi-BX.GRT.TECH.CD.WD,0.0217085517693599,itu-mbb
16557,wdi-IQ.CPA.SOCI.XQ,0.3529035204201109,itu-mbb
16558,paris-147,0.0468206043835428,itu-mbb
16559,ihme-urticaria,0.0615864548280231,itu-mbb
16560,ihme-eating-disorders,0.0593181112741785,itu-mdvbh
16561,ihme-decubitus-ulcer,0.0291406592035081,itu-mdvbh
16562,ohi-bd-status,0.0762537648975058,itu-mdvbh
16563,wdi2-NV.AGR.TOTL.CN,0.1159243050685576,itu-mdvbh
16564,ldc-STU-Value,0.2204836052150055,itu-mdvbh
16565,wdi2-SL.UEM.1524.ZS,0.0673559834355888,itu-mdvbh
16566,wdi2-NE.CON.PRVT.PC.KD,0.2120767705751031,itu-mdvbh
16567,wdi2-SH.STA.STNT.ME.ZS,0.1736156401269976,itu-mdvbh
16568,wdi2-ST.INT.RCPT.XP.ZS,0.0233743732106434,itu-mdvbh
16569,wdi2-NY.GNP.PCAP.KN,0.0224567869929112,itu-mdvbh
16570,wdi2-SH.DTH.NMRT,0.0252533164908183,itu-mdvbl
16571,unicef-wash11,0.2279840160695883,itu-mdvbl
16572,unicef-wash16,0.3764094630358129,itu-mdvbl
16573,wdi-FS.AST.PRVT.GD.ZS,0.0173702003442649,itu-mdvbl
16574,paris-46,0.0222715431296164,itu-mdvbl
16575,wdi2-NY.ADJ.DPEM.GN.ZS,0.1877514723693057,itu-mdvbl
16576,itu-miu,0.0367046247204662,itu-mdvbl
16577,wdi-IQ.CPA.FINQ.XQ,0.0610999174969018,itu-mdvbl
16578,wdi2-ST.INT.XPND.CD,0.0164782446733077,itu-mdvbl
16579,wdi2-SH.VAC.TTNS.ZS,0.0286772016699173,itu-mdvbl
16690,itu-mfbi,0.0262100147764487,itu-fbb
16691,ndgain-id_habi_01-score,0.0820639467242826,itu-fbb
16692,itu-mdvbh,0.2837118235437191,itu-fbb
16693,wdi2-SP.POP.6569.MA.5Y,0.0253959627509431,itu-fbb
16694,unicef-wash2,0.1726246920027115,itu-fbb
16695,wdi-LP.LPI.ITRN.XQ,0.0757047082978963,itu-fbb
16696,ohi-np-status,0.0443943220466417,itu-fbb
16697,wdi2-SH.DTH.NMRT,0.1593255677361759,itu-fbb
16698,wdi2-SL.UEM.1524.FE.ZS,0.1008345556195257,itu-fbb
16699,key-wdi-BX.TRF.PWKR.DT.GD.ZS,0.0297344065016551,itu-fbb
16820,wdi2-TX.VAL.MRCH.R4.ZS,0.0145783406736366,itu-hch
16821,ihme-eating-disorders,0.4580245384603177,itu-hch
16822,wdi2-TM.TAX.MRCH.SM.FN.ZS,0.04719472568075,itu-hch
16823,wdi2-NV.MNF.FBTO.ZS.UN,0.1302590038312797,itu-hch
16824,wdi-FB.AST.NPER.ZS,0.0144895840263379,itu-hch
16825,ihme-falls,0.0705313687339395,itu-hch
16826,wdi2-TM.VAL.MRCH.R1.ZS,0.0164309583209208,itu-hch
16827,ihme-headache-disorders,0.1506186379164293,itu-hch
16828,wdi2-TM.VAL.ICTG.ZS.UN,0.0573563024648211,itu-hch
16829,wdi-FI.RES.TOTL.CD,0.0405165398915669,itu-hch
17000,wdi-IC.REG.COST.PC.ZS,0.0784606269977655,itu-hiat
17001,wdi2-SL.WAG.0714.FE.ZS,0.0511278373326242,itu-hiat
17002,ihme-hiv/aids,0.140890317273548,itu-hiat
17003,wdi-DC.DAC.JPNL.CD,0.0302327004753019,itu-hiat
17004,wdi2-NY.ADJ.AEDU.GN.ZS,0.0957568577138113,itu-hiat
17005,wdi-IS.SHP.GOOD.TU,0.1564236824426277,itu-hiat
17006,wdi2-SP.POP.TOTL.FE.IN,0.1754493641342127,itu-hiat
17007,wdi2-SH.XPD.CHEX.PC.CD,0.2091904130690517,itu-hiat
17008,ghi-nourish,0.0197102654447299,itu-hiat
17009,ihme-ovarian-cancer,0.0427579351163267,itu-hiat
17370,wdi-BM.GSR.INSF.ZS,0.1088901631109917,itu-mmbi
17371,wdi-BN.KAC.EOMS.CD,0.0372009403812581,itu-mmbi
17372,wdi2-SH.TBS.CURE.ZS,0.0266320931539214,itu-mmbi
17373,ohi-eco-pressures,0.0499844343709551,itu-mmbi
17374,unicef-a10,0.125444215504384,itu-mmbi
17375,hdr-69706,0.0516228761521298,itu-mmbi
17376,wdi2-SE.SEC.TCAQ.UP.FE.ZS,0.0932952501703102,itu-mmbi
17377,irena-ff-cap-on,0.1203454623144969,itu-mmbi
17378,wdi2-SL.FAM.WORK.MA.ZS,0.0333149808237097,itu-mmbi
17379,wdi2-SP.POP.3539.MA.5Y,0.3532695840178428,itu-mmbi
17790,"ihme-inguinal,-femoral,-and-abdominal-hernia",0.0397268034736603,itu-mfbi
17791,ndgain-nd-vulnerability-water,0.0549226905519226,itu-mfbi
17792,wdi2-SP.POP.3034.MA.5Y,0.1234755620646401,itu-mfbi
17793,itu-gci-org,0.1041575522560043,itu-mfbi
17794,ssi-21,0.3814967804335572,itu-mfbi
17795,wdi-IQ.SPI.PIL3,0.0406334449405702,itu-mfbi
17796,wdi2-SP.POP.2529.MA.5Y,0.0521120121683959,itu-mfbi
17797,ohi-ao-score,0.0621991671483401,itu-mfbi
17798,ldc-AFF-Value,0.0697397810340396,itu-mfbi
17799,wdi2-per_sa_allsa.cov_q2_tot,0.0715362059288693,itu-mfbi
18720,ohi-eco-pressures,0.1493071164348733,itu-miu
18721,itu-icts,0.2154918910673838,itu-miu
18722,wdi-IS.AIR.DPRT,0.1154410361559221,itu-miu
18723,wdi2-SL.TLF.ACTI.ZS,0.1148529887870616,itu-miu
18724,wdi2-SE.XPD.TOTL.GD.ZS,0.082630289383869,itu-miu
18725,wdi2-NY.GDP.PCAP.PP.KD,0.1595458325604316,itu-miu
18726,wdi-IP.PAT.RESD,0.0132152917073055,itu-miu
18727,wdi-LP.IMP.DURS.MD,0.0534789726418952,itu-miu
18728,wdi-BM.TRF.PRVT.CD,0.056836306273362,itu-miu
18729,wdi-GC.TAX.GSRV.CN,0.0392002749878954,itu-miu
18770,wdi-DT.DOD.DIMF.CD,0.0323143582289833,itu-fiu
18771,wdi2-NY.ADJ.DKAP.CD,0.0168642059769285,itu-fiu
18772,wdi-EN.URB.MCTY.TL.ZS,0.0712582688129085,itu-fiu
18773,itu-iu25,0.3914141584184696,itu-fiu
18774,igrac-twap_sids_socioeconomic_totalpopulationisland2010,0.0275693838179104,itu-fiu
18775,hdr-182806,0.2508892262024469,itu-fiu
18776,wdi-GC.NFN.TOTL.CN,0.0664003273314495,itu-fiu
18777,paris-159,0.0777257673866675,itu-fiu
18778,epi-USD,0.0406788604954193,itu-fiu
18779,wdi-BX.GSR.TRAN.ZS,0.0248854433288161,itu-fiu
20030,itu-iu25,0.0541378332996935,itu-iwmp
20031,ndgain-id_food_01-score,0.0729431859089756,itu-iwmp
20032,wdi-FM.LBL.BMNY.GD.ZS,0.041183258301477,itu-iwmp
20033,"ihme-tracheal,-bronchus,-and-lung-cancer",0.4083341427538817,itu-iwmp
20034,ndgain-id_heal_06-raw,0.0965245275908585,itu-iwmp
20035,epi-SHI,0.0610217866800893,itu-iwmp
20036,ihme-eating-disorders,0.1037940182231484,itu-iwmp
20037,key-mvi-ldc-AIN-Index,0.0851264197493508,itu-iwmp
20038,mvi-ldc-REM-Index,0.0528285182054048,itu-iwmp
20039,wdi2-TM.TAX.MANF.WM.FN.ZS,0.0241063092871197,itu-iwmp
21030,ohi-cs-pressures,0.0328239055281409,itu-hiau
21031,wdi2-SE.SEC.CUAT.UP.FE.ZS,0.0294885921020957,itu-hiau
21032,ndgain-id_habi_06-score,0.1185042691902091,itu-hiau
21033,hdr-53506,0.0860791464726027,itu-hiau
21034,wdi2-NY.GNP.PCAP.PP.CD,0.1317338214080665,itu-hiau
21035,ohi-lsp-score,0.2302945314618592,itu-hiau
21036,wdi-EN.POP.DNST,0.14760818359529,itu-hiau
21037,wdi2-SH.XPD.OOPC.PP.CD,0.0464970914317558,itu-hiau
21038,wdi2-TM.VAL.MRCH.AL.ZS,0.1424884751129755,itu-hiau
21039,ohi-tr-resilience,0.0344819836970041,itu-hiau
21920,itu-fb10,0.0177257153065423,itu-fmpo
21921,hdr-71506,0.1169559323597939,itu-fmpo
21922,itu-mmbi,0.0460348385686912,itu-fmpo
21923,wdi2-SL.EMP.TOTL.SP.MA.ZS,0.067777015832581,itu-fmpo
21924,wdi-EN.ATM.PM25.MC.T1.ZS,0.0914200995195537,itu-fmpo
21925,wdi2-NV.MNF.TXTL.ZS.UN,0.3553106194441369,itu-fmpo
21926,ndgain-id_habi_02-raw,0.1168981211795479,itu-fmpo
21927,wdi-GC.TAX.INTT.CN,0.037719576683487,itu-fmpo
21928,wdi-IC.TAX.TOTL.CP.ZS,0.0494030086701032,itu-fmpo
21929,hdr-24206,0.1007550724355626,itu-fmpo
21930,irena-ff-cap-on,0.1174987337339588,itu-mmpo
21931,wdi2-per_sa_allsa.cov_pop_tot,0.075403928970232,itu-mmpo
21932,wdi-DT.NFL.RDBC.CD,0.0269561660471382,itu-mmpo
21933,hdr-137006,0.066345878601359,itu-mmpo
21934,hdr-123406,0.0708695097363429,itu-mmpo
21935,hdr-182106,0.3627627774961059,itu-mmpo
21936,wdi2-SE.PRM.CMPT.ZS,0.0513536945162463,itu-mmpo
21937,wdi-EN.POP.DNST,0.0664999080518507,itu-mmpo
21938,wdi-EN.ATM.PM25.MC.T1.ZS,0.1451933706102132,itu-mmpo
21939,wdi-FM.LBL.BMNY.GD.ZS,0.0171160322365524,itu-mmpo
21940,wdi-BM.GSR.MRCH.CD,0.0505875498185782,itu-iu24
21941,wdi-IC.CRD.INFO.XQ,0.2210791295691429,itu-iu24
21942,wdi2-SL.EMP.TOTL.SP.FE.NE.ZS,0.0185308800330485,itu-iu24
21943,wdi2-NE.GDI.TOTL.KD,0.0829693741722498,itu-iu24
21944,wdi2-SL.EMP.TOTL.SP.MA.ZS,0.1976786222153754,itu-iu24
21945,wdi2-SP.POP.0014.TO.ZS,0.0257703947858714,itu-iu24
21946,wdi2-SP.POP.2529.FE.5Y,0.0181696199233069,itu-iu24
21947,itu-hiat,0.258840777438128,itu-iu24
21948,wdi-BX.TRF.PWKR.CD,0.0329607143437518,itu-iu24
21949,wdi2-SE.TER.ENRR.FE,0.0934129377005467,itu-iu24
22040,wdi2-TX.VAL.MRCH.CD.WT,0.0322907779048105,itu-iu25
22041,wdi-AG.LND.EL5M.RU.ZS,0.0425692903319411,itu-iu25
22042,hdr-103606,0.0767822468628713,itu-iu25
22043,wdi-DC.DAC.KORL.CD,0.0327835201273043,itu-iu25
22044,hdr-101406,0.024659535701062,itu-iu25
22045,wdi2-SE.SEC.TCHR,0.024426121145152,itu-iu25
22046,ihme-hemoglobinopathies-and-hemolytic-anemias,0.0408602286348455,itu-iu25
22047,wdi2-SL.EMP.TOTL.SP.ZS,0.2964646311422,itu-iu25
22048,key-wdi-IT.NET.USER.ZS,0.4110566427910643,itu-iu25
22049,wdi2-NV.SRV.TOTL.CN,0.0181070053587485,itu-iu25
22050,wdi-DT.ODA.ALLD.KD,0.0205416850127691,itu-icts
22051,wdi-DT.DOD.MWBG.CD,0.0211823170908657,itu-icts
22052,irena-me-cap-on,0.0209156599884602,itu-icts
22053,wdi2-NY.GNP.MKTP.PP.KD,0.0153219384100061,itu-icts
22054,wdi2-NY.GDP.PCAP.PP.KD,0.176286783468487,itu-icts
22055,ihme-acne-vulgaris,0.0988255326688515,itu-icts
22056,wdi-IS.SHP.GOOD.TU,0.0130154383754712,itu-icts
22057,ohi-lsp-future,0.3128980078131398,itu-icts
22058,hdr-48806,0.1300861672569896,itu-icts
22059,wdi2-MS.MIL.XPND.ZS,0.1909264699149595,itu-icts
22400,unicef-d13,0.0622445703493029,itu-gci-legal
22401,wdi2-NE.IMP.GNFS.KD.ZG,0.0423265933846708,itu-gci-legal
22402,unicef-ch1,0.1352737845871104,itu-gci-legal
22403,wdi-BN.GSR.GNFS.CD,0.0548125905326407,itu-gci-legal
22404,itu-mcb,0.1966374533034086,itu-gci-legal
22405,itu-gci-cap,0.2388055399005867,itu-gci-legal
22406,ssi-ssi,0.0871726363348803,itu-gci-legal
22407,wdi2-NE.GDI.FTOT.KD,0.0617306914248198,itu-gci-legal
22408,wdi-BX.GSR.ROYL.CD,0.0429906512813392,itu-gci-legal
22409,unicef-d12,0.0780054889012402,itu-gci-legal
22410,ohi-cp-resilience,0.0489250196537425,itu-gci-tech
22411,wdi2-NV.IND.TOTL.ZS,0.0523270880301464,itu-gci-tech
22412,wdi2-TX.VAL.TRVL.ZS.WT,0.0653130864144292,itu-gci-tech
22413,unicef-ch3,0.041874138437035,itu-gci-tech
22414,itu-gci-legal,0.374880980232912,itu-gci-tech
22415,unicef-d10,0.0471367291611289,itu-gci-tech
22416,ssi-bn,0.0227836044437696,itu-gci-tech
22417,wdi2-NE.GDI.FTOT.KD,0.2383317550802319,itu-gci-tech
22418,wdi2-SP.POP.3034.MA.5Y,0.0475135410873571,itu-gci-tech
22419,unicef-wash2,0.0609140574592469,itu-gci-tech
22420,unicef-ncwh7,0.0277559333041317,itu-gci-org
22421,unicef-mnh16,0.0298989601506677,itu-gci-org
22422,wdi-FM.AST.NFRG.CN,0.1051005196813444,itu-gci-org
22423,ssi-16,0.0107913386684919,itu-gci-org
22424,itu-gci-rank,0.4370847025100243,itu-gci-org
22425,unicef-m10,0.0153887851055805,itu-gci-org
22426,wdi2-NE.CON.GOVT.CD,0.1184251984802392,itu-gci-org
22427,wdi2-SP.POP.1564.TO,0.04030427538249,itu-gci-org
22428,wdi2-NV.SRV.TOTL.KN,0.0301988959307862,itu-gci-org
22429,itu-miu,0.1850513907862435,itu-gci-org
22430,unicef-d13,0.0253585665872809,itu-gci-coop
22431,wdi2-SP.POP.1564.TO,0.0785444487650082,itu-gci-coop
22432,ohi-hab-resilience,0.0296373261713107,itu-gci-coop
22433,ssi-2,0.0390005362588816,itu-gci-coop
22434,ssi-e,0.051320625010411,itu-gci-coop
22435,wdi-FM.AST.PRVT.GD.ZS,0.0511285719880637,itu-gci-coop
22436,ohi-cp-score,0.0251688623548577,itu-gci-coop
22437,epi-WWT,0.2465538135641406,itu-gci-coop
22438,itu-gci-cap,0.3210001571508203,itu-gci-coop
22439,itu-pc4,0.1322870921492247,itu-gci-coop
22440,unicef-d14,0.0203640032916687,itu-gci-cap
22441,unicef-m11,0.0160201206283223,itu-gci-cap
22442,wdi2-SP.POP.1564.MA.IN,0.0299614014062828,itu-gci-cap
22443,itu-gci-score,0.3715884364562087,itu-gci-cap
22444,itu-gci-tech,0.2719418427776352,itu-gci-cap
22445,wdi2-NE.RSB.GNFS.ZS,0.0354503480493066,itu-gci-cap
22446,wdi-BX.TRF.CURR.CD,0.0557579377505116,itu-gci-cap
22447,wdi2-NY.GNP.MKTP.CD,0.1137122645016736,itu-gci-cap
22448,wdi2-SL.TLF.CACT.ZS,0.0268845116780579,itu-gci-cap
22449,wdi2-SH.SGR.CRSK.ZS,0.0583191334603323,itu-gci-cap
22450,unicef-d7,0.1165668460421653,itu-gci-score
22451,epi-TBN,0.0257066147006348,itu-gci-score
22452,ohi-fis-future,0.017233307141303,itu-gci-score
22453,wdi2-SG.LAW.INDX,0.055419882807896,itu-gci-score
22454,unicef-ch1,0.0240354304044861,itu-gci-score
22455,wdi2-TX.VAL.MRCH.CD.WT,0.2291542586221216,itu-gci-score
22456,itu-hiat,0.2741110379982387,itu-gci-score
22457,key-egov-egi,0.0958329190444444,itu-gci-score
22458,unicef-d10,0.0540596557734717,itu-gci-score
22459,wdi2-SP.POP.DPND.YG,0.1078800474652377,itu-gci-score
22460,key-wdi2-NE.TRD.GNFS.ZS,0.0661285914819633,itu-gci-rank
22461,wdi2-NY.GDP.DEFL.ZS.AD,0.0596369047988612,itu-gci-rank
22462,wdi2-NY.GDP.MKTP.PP.CD,0.1335653142949,itu-gci-rank
22463,epi-WRS,0.211985930559923,itu-gci-rank
22464,wdi2-NY.GDP.PCAP.PP.CD,0.1223604390339136,itu-gci-rank
22465,ssi-19,0.0941952628306334,itu-gci-rank
22466,unicef-ch3,0.0436438067953249,itu-gci-rank
22467,wdi-HD.HCI.OVRL.LB,0.1598932489239913,itu-gci-rank
22468,ssi-10,0.0717149140233452,itu-gci-rank
22469,ssi-ssi,0.0368755872571437,itu-gci-rank
22520,wdi-DT.DOD.DECT.CD,0.0839477215383614,itu-icta
22521,unicef-ah11,0.0655757457451295,itu-icta
22522,hdr-132706,0.1343357958180392,itu-icta
22523,wdi-EN.ATM.CO2E.EG.ZS,0.0837781681375553,itu-icta
22524,key-wdi-IT.CEL.SETS.P2,0.0489633300904219,itu-icta
22525,itu-hch,0.2186461304734471,itu-icta
22526,wdi2-TM.VAL.ICTG.ZS.UN,0.0418431756872627,itu-icta
22527,wdi-ER.H2O.FWST.ZS,0.1049147939417096,itu-icta
22528,wdi2-SH.STA.DIAB.ZS,0.1247472071763004,itu-icta
22529,ohi-fp-score,0.0932479313917725,itu-icta
23040,wdi-DT.DOD.DPPG.CD,0.0586959921548238,itu-hiar
23041,wdi2-NY.GDP.MKTP.CN.AD,0.082126234625061,itu-hiar
23042,epi-AIR,0.1328449774971066,itu-hiar
23043,wdi2-ST.INT.TVLR.CD,0.0773844288849493,itu-hiar
23044,wdi2-NY.GSR.NFCY.CN,0.0845959990962626,itu-hiar
23045,wdi-IC.GOV.DURS.ZS,0.0358526166794312,itu-hiar
23046,wdi2-SH.IMM.MEAS,0.2192235981537492,itu-hiar
23047,wdi2-SH.STA.ODFC.RU.ZS,0.1708067536038809,itu-hiar
