,feature indicator,feature importance,predicted indicator
4488,ihme-alzheimer's-disease-and-other-dementias,0.1058547296273945,irena-sp-cap-on
4489,wdi2-SP.POP.TOTL.MA.IN,0.1036061738908192,irena-sp-cap-on
7180,wdi2-SE.PRM.TCAQ.MA.ZS,0.0825222579100293,irena-sp-gen-on
7181,wdi-EN.ATM.CO2E.PP.GD,0.0173176657279878,irena-sp-gen-on
7182,wdi-EN.ATM.NOXE.AG.KT.CE,0.2985853452076019,irena-sp-gen-on
7183,hdr-195706,0.1007872856168271,irena-sp-gen-on
7184,wdi-FS.AST.PRVT.GD.ZS,0.0418560141342629,irena-sp-gen-on
7185,paris-162,0.1695963723211315,irena-sp-gen-on
7186,wdi-EG.ELC.ACCS.UR.ZS,0.0406686526070918,irena-sp-gen-on
7187,wdi2-NY.GNS.ICTR.CD,0.1906855094368399,irena-sp-gen-on
7188,wdi-IQ.SPI.PIL3,0.0333728028491072,irena-sp-gen-on
7189,wdi2-SH.HIV.1524.MA.ZS,0.0246080941891201,irena-sp-gen-on
11190,unicef-wash1,0.0270891588515354,irena-sp-cap-off
11191,wdi2-SL.UEM.TOTL.ZS,0.0302599469606587,irena-sp-cap-off
11192,wdi2-SL.EMP.SELF.ZS,0.0315928641505596,irena-sp-cap-off
11193,wdi2-SE.PRM.TCHR,0.055441868364609,irena-sp-cap-off
11194,irena-one-cap-on,0.2087390330239897,irena-sp-cap-off
11195,wdi2-NE.CON.TOTL.KD,0.1937690576187858,irena-sp-cap-off
11196,unicef-a11,0.2146371995853871,irena-sp-cap-off
11197,key-wdi2-NY.GDP.MKTP.CD,0.1156335869165859,irena-sp-cap-off
11198,wdi2-SI.POV.LMIC,0.0795718872956722,irena-sp-cap-off
11199,ndgain-id_heal_04-score,0.0432653972322161,irena-sp-cap-off
11790,wdi-LP.IMP.DURS.MD,0.0501265074313541,irena-sp-gen-off
11791,wdi2-SE.PRM.CUAT.FE.ZS,0.0163525942905849,irena-sp-gen-off
11792,wdi-ER.H2O.FWDM.ZS,0.096841060375683,irena-sp-gen-off
11793,ihme-autism-spectrum-disorders,0.1407143281499881,irena-sp-gen-off
11794,irena-owe-gen-on,0.2299496797629493,irena-sp-gen-off
11795,wdi2-SH.XPD.GHED.PC.CD,0.0327788892943882,irena-sp-gen-off
11796,wdi-DT.NFL.PCBO.CD,0.0212353981720697,irena-sp-gen-off
11797,wdi2-NE.GDI.FTOT.KD,0.2012083576290282,irena-sp-gen-off
11798,wdi-DT.TDS.MLAT.CD,0.1802790813038324,irena-sp-gen-off
11799,wdi2-SL.TLF.TOTL.IN,0.0305141035901218,irena-sp-gen-off
12150,paris-17,0.0275778822935185,irena-owe-cap-on
12151,paris-6,0.087281285438026,irena-owe-cap-on
12152,wdi2-per_sa_allsa.cov_q1_tot,0.0442721953119751,irena-owe-cap-on
12153,wdi-FD.AST.PRVT.GD.ZS,0.0554716271586415,irena-owe-cap-on
12154,wdi-IS.SHP.GCNW.XQ,0.0188169738926243,irena-owe-cap-on
12155,paris-91,0.1116409600964951,irena-owe-cap-on
12156,wdi2-NY.GNP.MKTP.KN,0.4082595265316582,irena-owe-cap-on
12157,epi-BCA,0.0179677929827436,irena-owe-cap-on
12158,wdi2-NY.GDP.MKTP.KD,0.0782966109577737,irena-owe-cap-on
12159,wdi2-per_lm_alllm.cov_q1_tot,0.1504151453365437,irena-owe-cap-on
13730,ssi-5,0.1350742248887878,irena-mr-inv-all
13731,wdi2-NE.RSB.GNFS.ZS,0.0514586635066497,irena-mr-inv-all
13732,itu-iwmp,0.145826529432223,irena-mr-inv-all
13733,ihme-rheumatoid-arthritis,0.1253983743326974,irena-mr-inv-all
13734,wdi2-SE.ENR.PRSC.FM.ZS,0.0655910933444129,irena-mr-inv-all
13735,wdi2-SL.TLF.INTM.FE.ZS,0.075547476489229,irena-mr-inv-all
13736,wdi2-SE.SEC.AGES,0.0942618873829239,irena-mr-inv-all
13737,wdi-FX.OWN.TOTL.MA.ZS,0.1103327255445507,irena-mr-inv-all
13738,ldc-XIN-Value,0.0860270358503862,irena-mr-inv-all
13739,wdi2-SE.SEC.ENRL.FE.ZS,0.1104819892281391,irena-mr-inv-all
13740,wdi2-SE.PRM.REPT.MA.ZS,0.0231786175403814,irena-owe-gen-on
13741,wdi2-SP.RUR.TOTL,0.0234537625266134,irena-owe-gen-on
13742,ndgain-id_infr_01-score,0.0407247137441449,irena-owe-gen-on
13743,hdr-53506,0.0292290290298739,irena-owe-gen-on
13744,wdi2-NE.DAB.TOTL.CN,0.3058228932588148,irena-owe-gen-on
13745,wdi2-SH.STA.AIRP.FE.P5,0.0309522366085786,irena-owe-gen-on
13746,wdi-GC.REV.XGRT.CN,0.3102368696123852,irena-owe-gen-on
13747,wdi2-PX.REX.REER,0.0517932286901701,irena-owe-gen-on
13748,wdi2-SP.POP.0014.TO,0.0425307752284341,irena-owe-gen-on
13749,paris-110,0.1420778737606035,irena-owe-gen-on
13770,wdi2-NE.CON.TOTL.CN,0.3294654479390006,irena-rh-cap-on
13771,wdi2-SE.SEC.CUAT.LO.MA.ZS,0.0259591296026549,irena-rh-cap-on
13772,wdi2-SE.PRM.DURS,0.0100302848096003,irena-rh-cap-on
13773,wdi-GC.XPN.GSRV.ZS,0.0580518699808909,irena-rh-cap-on
13774,key-mvi-ldc-VIC-Index,0.0291381580117392,irena-rh-cap-on
13775,hdr-24106,0.0826770764868357,irena-rh-cap-on
13776,wdi-EG.USE.PCAP.KG.OE,0.0133770613524808,irena-rh-cap-on
13777,wdi2-NV.SRV.TOTL.CN,0.3252487634361758,irena-rh-cap-on
13778,wdi2-SL.UEM.BASC.ZS,0.0195928245726741,irena-rh-cap-on
13779,wdi-IC.WRH.DURS,0.1064593838079472,irena-rh-cap-on
14390,epi-PMD,0.0438055144860601,irena-rh-gen-on
14391,ohi-tr-status,0.0503952974785699,irena-rh-gen-on
14392,wdi2-NE.IMP.GNFS.CD,0.4207132471422128,irena-rh-gen-on
14393,ndgain-id_infr_02-score,0.1455605883769973,irena-rh-gen-on
14394,wdi2-SE.TER.CUAT.ST.FE.ZS,0.0155017022401527,irena-rh-gen-on
14395,wdi-ER.H2O.INTR.PC,0.177715248289016,irena-rh-gen-on
14396,wdi2-SI.DST.02ND.20,0.0424463902574936,irena-rh-gen-on
14397,irena-sb-gen-on,0.0316615743556916,irena-rh-gen-on
14398,hdr-181206,0.0246477449300435,irena-rh-gen-on
14399,wdi2-SL.EMP.1524.SP.MA.NE.ZS,0.0475526924437622,irena-rh-gen-on
15220,wdi2-NY.GSR.NFCY.CN,0.2193047801161169,irena-ff-cap-off
15221,wdi2-ST.INT.TVLR.CD,0.1561275447949442,irena-ff-cap-off
15222,wdi2-NV.MNF.FBTO.ZS.UN,0.030565238037094,irena-ff-cap-off
15223,hdr-110806,0.0244748043319985,irena-ff-cap-off
15224,wdi2-NY.ADJ.DFOR.CD,0.0124638653232339,irena-ff-cap-off
15225,wdi-IC.FRM.FEMM.ZS,0.0147937339197351,irena-ff-cap-off
15226,ldc-GPIS-Value,0.2924537655176255,irena-ff-cap-off
15227,wdi-DT.TDS.MLAT.CD,0.1401791030563902,irena-ff-cap-off
15228,wdi2-TX.VAL.TRVL.ZS.WT,0.0995598062550413,irena-ff-cap-off
15229,paris-38,0.0100773586478199,irena-ff-cap-off
15740,wdi-EN.ATM.PM25.MC.ZS,0.0771736034971749,irena-se-inv-all
15741,wdi2-VC.IDP.NWDS,0.2948358512913596,irena-se-inv-all
15742,wdi2-SE.XPD.CPRM.ZS,0.0538841552282466,irena-se-inv-all
15743,wdi-IP.TMK.RSCT,0.1813027461182008,irena-se-inv-all
15744,wdi-FX.OWN.TOTL.PL.ZS,0.0387228228782541,irena-se-inv-all
15745,hdr-64306,0.072834687887652,irena-se-inv-all
15746,wdi-IP.TMK.TOTL,0.0850931247021906,irena-se-inv-all
15747,hdr-181806,0.0858701606085065,irena-se-inv-all
15748,ohi-fis-score,0.0571442755862606,irena-se-inv-all
15749,unicef-m8,0.053138572202154,irena-se-inv-all
15860,wdi2-NE.EXP.GNFS.ZS,0.0179797915465233,irena-ff-gen-off
15861,wdi2-SH.STA.ODFC.RU.ZS,0.0189187321910617,irena-ff-gen-off
15862,ihme-other-unintentional-injuries,0.0788424967402433,irena-ff-gen-off
15863,wdi-DT.NFL.IMFN.CD,0.1598042258628099,irena-ff-gen-off
15864,wdi-GC.XPN.GSRV.CN,0.4552105363275784,irena-ff-gen-off
15865,hdr-176906,0.1025816603058584,irena-ff-gen-off
15866,paris-89,0.0164250120342456,irena-ff-gen-off
15867,wdi2-SI.POV.MDIM.FE,0.0538221886974526,irena-ff-gen-off
15868,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,0.0390089880908094,irena-ff-gen-off
15869,ndgain-id_ecos_01-score,0.057406368203417,irena-ff-gen-off
17350,wdi-FI.RES.TOTL.DT.ZS,0.0289237872022735,irena-rh-cap-off
17351,wdi-BX.GSR.INSF.ZS,0.0263845829232959,irena-rh-cap-off
17352,wdi2-SP.POP.65UP.MA.IN,0.0960263475582405,irena-rh-cap-off
17353,wdi2-SH.SGR.CRSK.ZS,0.0184557595126686,irena-rh-cap-off
17354,wdi-IC.WRH.DURS,0.0369619388433635,irena-rh-cap-off
17355,ndgain-nd-vulnerability-health,0.038591831244028,irena-rh-cap-off
17356,ihme-meningitis,0.6447351097426511,irena-rh-cap-off
17357,hdr-174206,0.0581731954185536,irena-rh-cap-off
17358,wdi-IT.MLT.MAIN.P2,0.0466242546418424,irena-rh-cap-off
17359,wdi2-SE.PRM.PRSL.MA.ZS,0.0051231929130824,irena-rh-cap-off
17490,wdi-EN.CO2.TRAN.ZS,0.3737105314143813,irena-sb-cap-on
17491,ndgain-id_heal_05-score,0.0963479409309607,irena-sb-cap-on
17492,wdi2-SE.SEC.TCAQ.LO.FE.ZS,0.0563620812777396,irena-sb-cap-on
17493,blasiak-sea-45-50,0.1155577338119656,irena-sb-cap-on
17494,wdi2-NV.MNF.OTHR.ZS.UN,0.0817776416896053,irena-sb-cap-on
17495,wdi2-SH.XPD.CHEX.PP.CD,0.1029049824200371,irena-sb-cap-on
17496,wdi2-NY.ADJ.AEDU.CD,0.0497804198612087,irena-sb-cap-on
17497,unicef-cm11,0.0463143268122541,irena-sb-cap-on
17498,paris-161,0.0193829702502043,irena-sb-cap-on
17499,wdi2-NV.IND.MANF.KN,0.0578613715316427,irena-sb-cap-on
17640,ihme-alzheimer's-disease-and-other-dementias,0.0509182056315496,irena-sb-gen-on
17641,wdi-DT.NFL.MLAT.CD,0.0141277343610957,irena-sb-gen-on
17642,wdi2-NE.DAB.TOTL.CN,0.032229991667629,irena-sb-gen-on
17643,wdi-GC.LBL.TOTL.CN,0.0079152474614571,irena-sb-gen-on
17644,wdi2-SE.PRM.NENR,0.0097092887039524,irena-sb-gen-on
17645,wdi2-NE.CON.PRVT.CN,0.0233257500269189,irena-sb-gen-on
17646,wdi2-TM.TAX.MANF.BC.ZS,0.3560624137254037,irena-sb-gen-on
17647,wdi2-SE.PRM.NINT.MA.ZS,0.0701631636795733,irena-sb-gen-on
17648,wdi2-SL.EMP.SELF.FE.ZS,0.4022923343700739,irena-sb-gen-on
17649,wdi2-NY.GNP.ATLS.CD,0.033255870372346,irena-sb-gen-on
17780,key-wdi-DT.ODA.ODAT.GN.ZS,0.0174632807793228,irena-rh-gen-off
17781,wdi-EN.ATM.NOXE.AG.KT.CE,0.2322907914898335,irena-rh-gen-off
17782,wdi-BX.GRT.TECH.CD.WD,0.3697151217071167,irena-rh-gen-off
17783,hdr-111106,0.0576909357207656,irena-rh-gen-off
17784,ihme-leukemia,0.0408056970485543,irena-rh-gen-off
17785,wdi2-NY.ADJ.DPEM.CD,0.0637923097411315,irena-rh-gen-off
17786,ndgain-id_habi_04-raw,0.0534182074197427,irena-rh-gen-off
17787,wdi2-SP.POP.0014.MA.IN,0.1073800179113606,irena-rh-gen-off
17788,wdi2-NV.SRV.TOTL.CN,0.0241930436921342,irena-rh-gen-off
17789,ihme-diphtheria,0.0332505944900376,irena-rh-gen-off
18150,wdi-DT.NFL.WHOL.CD,0.3106736073653618,irena-owe-cap-off
18151,ohi-spp-status,0.0776771449678425,irena-owe-cap-off
18152,wdi-DC.DAC.CHEL.CD,0.0111464405882989,irena-owe-cap-off
18153,wdi2-SL.EMP.VULN.ZS,0.0246121997727344,irena-owe-cap-off
18154,wdi-IQ.CPA.GNDR.XQ,0.0496197058713743,irena-owe-cap-off
18155,wdi2-NE.CON.PRVT.KN,0.1029642190577877,irena-owe-cap-off
18156,wdi2-SH.STA.AIRP.P5,0.1858308276027309,irena-owe-cap-off
18157,wdi-HD.HCI.OVRL.UB.MA,0.0473637153522087,irena-owe-cap-off
18158,ndgain-id_ecos_01-score,0.0629608132853757,irena-owe-cap-off
18159,ihme-sudden-infant-death-syndrome,0.1271513261362847,irena-owe-cap-off
18390,wdi-IC.FRM.DURS,0.0164282475421431,irena-sb-cap-off
18391,ndgain-id_infr_03-score,0.0932229998570503,irena-sb-cap-off
18392,wdi2-NY.GDP.PCAP.CN,0.4755423141092317,irena-sb-cap-off
18393,wdi-LP.LPI.CUST.XQ,0.0030780500137708,irena-sb-cap-off
18394,wdi2-SE.PRM.TENR,0.0182627114560888,irena-sb-cap-off
18395,itu-fbb,0.0138033045442643,irena-sb-cap-off
18396,hdr-123506,0.0239988598214653,irena-sb-cap-off
18397,ohi-le-trend,0.0964643994927186,irena-sb-cap-off
18398,paris-41,0.1004631681903369,irena-sb-cap-off
18399,wdi2-SH.STA.HYGN.RU.ZS,0.1587359449729297,irena-sb-cap-off
18760,wdi-FS.AST.CGOV.GD.ZS,0.0077003242924154,irena-sb-gen-off
18761,wdi2-NE.GDI.FTOT.CN,0.1926398920271546,irena-sb-gen-off
18762,wdi2-SI.DST.05TH.20,0.0281596711335586,irena-sb-gen-off
18763,wdi2-NY.GSR.NFCY.CN,0.1725732740784257,irena-sb-gen-off
18764,ohi-mar-pressures,0.0493515788536977,irena-sb-gen-off
18765,wdi-IC.CRD.PRVT.ZS,0.0466522031811275,irena-sb-gen-off
18766,epi-FSS,0.0091369995926067,irena-sb-gen-off
18767,wdi2-NE.RSB.GNFS.KN,0.0096018813115089,irena-sb-gen-off
18768,wdi2-NE.CON.TOTL.CN,0.2350351827778652,irena-sb-gen-off
18769,wdi2-NE.GDI.TOTL.KN,0.2491489927516393,irena-sb-gen-off
19270,ohi-cp-score,0.0734475897609829,irena-owe-gen-off
19271,wdi2-SH.XPD.GHED.GE.ZS,0.0244497939376134,irena-owe-gen-off
19272,hdr-177706,0.007077198345755,irena-owe-gen-off
19273,igrac-twap_ind_sids_humandepgwdomestic,0.0067566581386166,irena-owe-gen-off
19274,ihme-interpersonal-violence,0.0088819832187825,irena-owe-gen-off
19275,wdi2-NY.ADJ.DMIN.CD,0.0014854060899688,irena-owe-gen-off
19276,wdi2-SP.POP.2024.MA.5Y,0.2963714189664813,irena-owe-gen-off
19277,ihme-scabies,0.4556489829713783,irena-owe-gen-off
19278,mvi-economic,0.0500156978170885,irena-owe-gen-off
19279,wdi2-TM.VAL.TRVL.ZS.WT,0.0758652707533321,irena-owe-gen-off
19280,ihme-breast-cancer,0.1113490039862484,irena-rh-inv-all
19281,ohi-sp-future,0.0706393427922836,irena-rh-inv-all
19282,wdi2-SE.PRM.OENR.ZS,0.1059952167224377,irena-rh-inv-all
19283,wdi2-SL.EMP.TOTL.SP.ZS,0.1144221858884864,irena-rh-inv-all
19284,wdi2-SE.PRM.GINT.ZS,0.0673460651041082,irena-rh-inv-all
19285,wdi2-NV.AGR.TOTL.CD,0.1223621450705814,irena-rh-inv-all
19286,wdi2-SI.DST.05TH.20,0.1303863018326211,irena-rh-inv-all
19287,unicef-wash14,0.0567494483500512,irena-rh-inv-all
19288,wdi2-SL.TLF.0714.SW.TM,0.1113958605288709,irena-rh-inv-all
19289,wdi2-SL.AGR.EMPL.FE.ZS,0.1093544297243107,irena-rh-inv-all
21210,wdi2-NE.GDI.FTOT.KN,0.1333023441512657,irena-ff-inv-all
21211,wdi-DT.NFL.PRVT.CD,0.2924242426332811,irena-ff-inv-all
21212,wdi-DT.DOD.DPPG.CD,0.1883462396931551,irena-ff-inv-all
21213,wdi2-SL.IND.EMPL.MA.ZS,0.1077797743096683,irena-ff-inv-all
21214,ohi-liv-trend,0.070230249740852,irena-ff-inv-all
21215,wdi-BN.GSR.FCTY.CD,0.0874513318767913,irena-ff-inv-all
21216,wdi2-SI.POV.GINI,0.0389767345473901,irena-ff-inv-all
21217,unicef-cm20,0.0255062173728975,irena-ff-inv-all
21218,wdi2-NY.GDP.DEFL.KD.ZG,0.0204388760405942,irena-ff-inv-all
21219,wdi-IE.PPN.ENGY.CD,0.0355439896341046,irena-ff-inv-all
22020,wdi2-SL.IND.EMPL.ZS,0.0516085256509681,irena-ge-inv-all
22021,ndgain-nd-vulnerability-health,0.1315609667921298,irena-ge-inv-all
22022,wdi2-SE.PRM.UNER.FE.ZS,0.0356517128182504,irena-ge-inv-all
22023,blasiak-index-85-16,0.0908570736329816,irena-ge-inv-all
22024,wdi2-SP.POP.0014.MA.ZS,0.0772793216439333,irena-ge-inv-all
22025,ihme-bladder-cancer,0.2897497166242649,irena-ge-inv-all
22026,wdi2-SP.POP.65UP.TO,0.0386541390387994,irena-ge-inv-all
22027,wdi2-NE.IMP.GNFS.CN,0.0475276210077168,irena-ge-inv-all
22028,ndgain-id_infr_04-raw,0.042987354960707,irena-ge-inv-all
22029,paris-99,0.1941235678302483,irena-ge-inv-all
22030,irena-ff-gen-on,0.0731911860409451,irena-one-cap-on
22031,ohi-mar-score,0.2361632918625317,irena-one-cap-on
22032,wdi2-NE.CON.PRVT.PP.KD,0.0525254941352499,irena-one-cap-on
22033,epi-CCH,0.067100577015398,irena-one-cap-on
22034,unicef-ncwh12,0.0834815147388212,irena-one-cap-on
22035,igrac-twap_ind_sids_mannualgwrechargedepth,0.0523043819010851,irena-one-cap-on
22036,wdi2-NY.ADJ.DRES.GN.ZS,0.2702444034349294,irena-one-cap-on
22037,wdi-BN.CAB.XOKA.CD,0.0595170073208762,irena-one-cap-on
22038,wdi2-TM.VAL.MRCH.WL.CD,0.0453435918454284,irena-one-cap-on
22039,paris-83,0.0601285517047343,irena-one-cap-on
22130,ihme-alopecia-areata,0.2194953229026549,irena-bg-cap-on
22131,ohi-fis-trend,0.0173971335343146,irena-bg-cap-on
22132,wdi-IQ.SCI.SRCE,0.3283580293595191,irena-bg-cap-on
22133,paris-41,0.017585566372462,irena-bg-cap-on
22134,wdi2-TM.TAX.MANF.BC.ZS,0.1022050372332311,irena-bg-cap-on
22135,wdi-LP.LPI.INFR.XQ,0.0242077459952646,irena-bg-cap-on
22136,ndgain-id_soci_04-score,0.014438851799224,irena-bg-cap-on
22137,key-wdi2-NE.TRD.GNFS.ZS,0.0438762461156269,irena-bg-cap-on
22138,wdi-ER.H2O.FWDM.ZS,0.0146520005873526,irena-bg-cap-on
22139,ohi-ico-status,0.2177840661003499,irena-bg-cap-on
22510,wdi2-NE.CON.PRVT.CD,0.1041779994947167,irena-bg-cap-off
22511,wdi-FM.AST.DOMO.ZG.M3,0.0493137291630144,irena-bg-cap-off
22512,wdi-DT.NFL.PNGC.CD,0.112240872743157,irena-bg-cap-off
22513,wdi-IQ.CPA.SOCI.XQ,0.2065291154741758,irena-bg-cap-off
22514,wdi2-SE.XPD.TOTL.GB.ZS,0.0515672646136175,irena-bg-cap-off
22515,wdi-DC.DAC.JPNL.CD,0.1365464092651866,irena-bg-cap-off
22516,wdi2-NV.IND.TOTL.KN,0.0816146521945322,irena-bg-cap-off
22517,wdi-DT.TDS.DPPG.CD,0.0461170224813428,irena-bg-cap-off
22518,wdi-FB.ATM.TOTL.P5,0.1162014849172737,irena-bg-cap-off
22519,wdi-IP.TMK.RESD,0.0956914496529831,irena-bg-cap-off
22640,wdi2-ST.INT.TRNR.CD,0.0569452824405566,irena-be-inv-all
22641,wdi2-SH.XPD.PVTD.PP.CD,0.1730852155672418,irena-be-inv-all
22642,wdi2-SH.MMR.RISK.ZS,0.0814826685390439,irena-be-inv-all
22643,wdi2-SE.PRM.REPT.FE.ZS,0.0508585490885936,irena-be-inv-all
22644,ohi-ico-score,0.0999369693235057,irena-be-inv-all
22645,irena-one-gen-on,0.3424821913253201,irena-be-inv-all
22646,wdi2-NY.ADJ.NNTY.KD,0.0746189170330626,irena-be-inv-all
22647,wdi2-SE.PRM.ENRL,0.04863661351519,irena-be-inv-all
22648,ihme-vascular-intestinal-disorders,0.0271496252889438,irena-be-inv-all
22649,ihme-anxiety-disorders,0.0448039678785415,irena-be-inv-all
22650,wdi-DT.NFL.OFFT.CD,0.1717496544919955,irena-lb-cap-off
22651,wdi-DT.DOD.PVLX.EX.ZS,0.0539255456051142,irena-lb-cap-off
22652,hdr-181706,0.1454256768487116,irena-lb-cap-off
22653,wdi2-TX.VAL.MRCH.WR.ZS,0.0725210857030707,irena-lb-cap-off
22654,igrac-twap_sids_socioeconomic_totgwabstraction,0.063202463203607,irena-lb-cap-off
22655,igrac-twap_ind_sids_ecosystdepgw,0.0654530874976701,irena-lb-cap-off
22656,ohi-np-trend,0.2042483139576702,irena-lb-cap-off
22657,wdi2-SE.PRM.CMPT.MA.ZS,0.0957320824793601,irena-lb-cap-off
22658,ihme-varicella-and-herpes-zoster,0.1027696840925864,irena-lb-cap-off
22659,wdi2-SH.ALC.PCAP.LI,0.024972406120214,irena-lb-cap-off
22660,paris-104,0.0202779684329368,irena-one-gen-on
22661,wdi-IP.PAT.RESD,0.0505536957395367,irena-one-gen-on
22662,epi-H2O,0.1877155261609599,irena-one-gen-on
22663,wdi-BX.GSR.FCTY.CD,0.0989324329966159,irena-one-gen-on
22664,wdi-CM.MKT.LDOM.NO,0.1413460954832186,irena-one-gen-on
22665,ohi-cw-future,0.0308579541310245,irena-one-gen-on
22666,wdi2-PA.NUS.PRVT.PP,0.0912160975598296,irena-one-gen-on
22667,ndgain-id_gove_03-raw,0.1097158245192574,irena-one-gen-on
22668,wdi-FR.INR.LEND,0.1386973062647727,irena-one-gen-on
22669,wdi2-TX.UVI.MRCH.XD.WD,0.1306870987118474,irena-one-gen-on
22670,wdi2-NY.GDP.MKTP.PP.CD,0.1000027582844446,irena-rmw-cap-on
22671,wdi2-NE.EXP.GNFS.KD,0.1699993927774241,irena-rmw-cap-on
22672,hdr-174306,0.0300003607371174,irena-rmw-cap-on
22673,wdi-FM.LBL.BMNY.GD.ZS,0.1099935377000704,irena-rmw-cap-on
22674,wdi2-NY.EXP.CAPM.KN,0.1399984037967027,irena-rmw-cap-on
22675,wdi2-NY.ADJ.DPEM.CD,0.0799975871423139,irena-rmw-cap-on
22676,epi-ECS,0.1000015171070823,irena-rmw-cap-on
22677,wdi2-SL.UEM.1524.NE.ZS,0.050003490486642,irena-rmw-cap-on
22678,wdi2-SP.POP.65UP.MA.IN,0.0700020322979147,irena-rmw-cap-on
22679,wdi-HD.HCI.OVRL,0.1500009196702877,irena-rmw-cap-on
22790,ndgain-id_wate_02-score,0.0104770777606855,irena-bg-gen-off
22791,wdi2-SP.RUR.TOTL.ZG,0.0236817775577522,irena-bg-gen-off
22792,wdi2-NE.DAB.TOTL.CD,0.0309421684506264,irena-bg-gen-off
22793,ndgain-id_habi_02-score,0.0001630963288582,irena-bg-gen-off
22794,wdi-GC.TAX.INTT.RV.ZS,0.0217077481783523,irena-bg-gen-off
22795,key-wdi-EG.FEC.RNEW.ZS,0.0475438328311197,irena-bg-gen-off
22796,irena-bg-cap-off,0.6795219315341055,irena-bg-gen-off
22797,ohi-cp-trend,0.0391428025387784,irena-bg-gen-off
22798,wdi-GC.NFN.TOTL.CN,0.0105296799023647,irena-bg-gen-off
22799,wdi2-SL.UEM.ADVN.FE.ZS,0.1362898849173568,irena-bg-gen-off
23140,wdi-IC.TAX.METG,0.02,irena-lb-cap-on
23141,wdi-IC.FRM.FREG.ZS,9.386443282283598e-17,irena-lb-cap-on
23142,wdi2-TM.TAX.TCOM.WM.FN.ZS,0.06,irena-lb-cap-on
23143,ndgain-nd-vulnerability-habitat,0.3021249999999998,irena-lb-cap-on
23144,ohi-mar-trend,8.828049446918488e-17,irena-lb-cap-on
23145,key-wdi-EN.FSH.THRD.NO,0.09,irena-lb-cap-on
23146,wdi-IC.ELC.TIME,0.0677922077922078,irena-lb-cap-on
23147,ohi-np-future,0.127875,irena-lb-cap-on
23148,wdi-GC.TAX.GSRV.RV.ZS,0.1443327922077921,irena-lb-cap-on
23149,ndgain-id_habi_01-score,0.1878749999999998,irena-lb-cap-on
23150,irena-sp-gen-off,0.109488628617591,irena-we-inv-all
23151,wdi-GC.NLD.TOTL.CN,0.0683329500317244,irena-we-inv-all
23152,wdi2-SE.XPD.TOTL.GB.ZS,0.1706242185692092,irena-we-inv-all
23153,wdi2-NY.TRF.NCTR.CD,0.0781662341693466,irena-we-inv-all
23154,wdi2-NE.CON.PRVT.KN,0.0587741735632076,irena-we-inv-all
23155,epi-EPI,0.0409729854667552,irena-we-inv-all
23156,epi-UWD,0.0673676809368801,irena-we-inv-all
23157,wdi2-TM.TAX.MANF.BC.ZS,0.0527748511932116,irena-we-inv-all
23158,blasiak-industry,0.1653914028865144,irena-we-inv-all
23159,ndgain-id_gove_01-raw,0.1881068745655596,irena-we-inv-all
23470,wdi2-SL.EMP.VULN.FE.ZS,0.049753811861054,irena-lb-gen-on
