,feature indicator,feature importance,predicted indicator
20229,igrac-twap_sids_environmental_percpollution,0.9193235953900252,igrac-twap_ind_sids_aqvulnerabilitypollution
20230,wdi-EN.ATM.PM25.MC.T2.ZS,0.1890515155362466,igrac-twap_ind_sids_humandepgw
20231,wdi2-NY.ADJ.DMIN.GN.ZS,0.0495018317042268,igrac-twap_ind_sids_humandepgw
20232,wdi2-TM.VAL.MRCH.R5.ZS,0.0851481184527078,igrac-twap_ind_sids_humandepgw
20233,wdi2-TX.VAL.ICTG.ZS.UN,0.0692269167406534,igrac-twap_ind_sids_humandepgw
20234,wdi-BX.GSR.CCIS.CD,0.0992669479481475,igrac-twap_ind_sids_humandepgw
20235,wdi-CM.MKT.TRAD.GD.ZS,0.0855800070422016,igrac-twap_ind_sids_humandepgw
20236,wdi2-TX.VAL.MRCH.R4.ZS,0.114743570676673,igrac-twap_ind_sids_humandepgw
20237,hdr-136906,0.1015154334786067,igrac-twap_ind_sids_humandepgw
20238,ndgain-id_heal_06-score,0.0948097199042722,igrac-twap_ind_sids_humandepgw
20239,wdi2-SM.POP.TOTL,0.111155938516264,igrac-twap_ind_sids_humandepgw
20240,wdi2-NY.GDP.PCAP.KD,0.0869240810126032,igrac-twap_ind_sids_humandepgwdomestic
20241,ihme-pruritus,0.110516319437693,igrac-twap_ind_sids_humandepgwdomestic
20242,wdi2-SE.SEC.UNER.LO.MA.ZS,0.0920362220723102,igrac-twap_ind_sids_humandepgwdomestic
20243,ihme-leprosy,0.1256603711527935,igrac-twap_ind_sids_humandepgwdomestic
20244,ihme-idiopathic-developmental-intellectual-disability,0.1197942898453526,igrac-twap_ind_sids_humandepgwdomestic
20245,wdi-EN.ATM.GHGO.ZG,0.0615349772459142,igrac-twap_ind_sids_humandepgwdomestic
20246,wdi2-SP.POP.0509.MA.5Y,0.1122343496189913,igrac-twap_ind_sids_humandepgwdomestic
20247,ndgain-id_econ_01-raw,0.0617708686332789,igrac-twap_ind_sids_humandepgwdomestic
20248,mvi-ldc-VIC-Index,0.1071177347374866,igrac-twap_ind_sids_humandepgwdomestic
20249,wdi2-TM.TAX.MANF.WM.FN.ZS,0.1224107862435761,igrac-twap_ind_sids_humandepgwdomestic
20250,ndgain-nd-vulnerability-health,1.6305238768209847e-10,igrac-twap_ind_sids_humandepgwagricult
20251,ihme-age-related-and-other-hearing-loss,2.0139531507508087e-10,igrac-twap_ind_sids_humandepgwagricult
20252,igrac-twap_sids_socioeconomic_gwabstractind,0.999999997611978,igrac-twap_ind_sids_humandepgwagricult
20253,wdi-IC.REG.COST.PC.MA.ZS,1.7665704581187375e-10,igrac-twap_ind_sids_humandepgwagricult
20254,wdi2-SH.PRV.SMOK.MA,1.8437407983912928e-10,igrac-twap_ind_sids_humandepgwagricult
20255,wdi2-MS.MIL.XPND.CD,4.94377305239501e-10,igrac-twap_ind_sids_humandepgwagricult
20256,key-mvi-ldc-AIN-Index,3.730466000982813e-10,igrac-twap_ind_sids_humandepgwagricult
20257,wdi2-SE.PRM.NENR,2.3160961135646307e-10,igrac-twap_ind_sids_humandepgwagricult
20258,hdr-195206,3.9878503181744734e-10,igrac-twap_ind_sids_humandepgwagricult
20259,wdi-EG.ELC.RNWX.ZS,1.6472451753839655e-10,igrac-twap_ind_sids_humandepgwagricult
20260,epi-BHV,0.0492785644156402,igrac-twap_ind_sids_humandepgwindustry
20261,wdi2-SH.STA.ORCF.ZS,0.0417428670735142,igrac-twap_ind_sids_humandepgwindustry
20262,paris-15,0.0888945779926318,igrac-twap_ind_sids_humandepgwindustry
20263,wdi-IC.PRP.PROC,0.1777927664136779,igrac-twap_ind_sids_humandepgwindustry
20264,wdi2-NE.IMP.GNFS.KD,0.0893890385604479,igrac-twap_ind_sids_humandepgwindustry
20265,wdi-EN.ATM.NOXE.ZG,0.2309223235177052,igrac-twap_ind_sids_humandepgwindustry
20266,key-wdi2-SI.POV.GINI,0.0721005493548056,igrac-twap_ind_sids_humandepgwindustry
20267,igrac-twap_sids_hydrogeological_horizontalext,0.1306745714616344,igrac-twap_ind_sids_humandepgwindustry
20268,wdi2-SH.DYN.MORT,0.0576394156147724,igrac-twap_ind_sids_humandepgwindustry
20269,wdi2-TM.VAL.MRCH.AL.ZS,0.0615653255951701,igrac-twap_ind_sids_humandepgwindustry
20270,wdi2-NY.GNP.MKTP.KD,0.0933808375128503,igrac-twap_ind_sids_ecosystdepgw
20271,wdi-LP.LPI.INFR.XQ,0.0739282640472154,igrac-twap_ind_sids_ecosystdepgw
20272,igrac-twap_ind_sids_gwdepletion2,0.0607114557506325,igrac-twap_ind_sids_ecosystdepgw
20273,ndgain-id_food_02-score,0.1023513583880036,igrac-twap_ind_sids_ecosystdepgw
20274,wdi2-SH.ANM.ALLW.ZS,0.0960657833982762,igrac-twap_ind_sids_ecosystdepgw
20275,wdi2-SH.STA.ODFC.RU.ZS,0.1076381007616924,igrac-twap_ind_sids_ecosystdepgw
20276,wdi-IC.FRM.THEV.ZS,0.1684917830271498,igrac-twap_ind_sids_ecosystdepgw
20277,igrac-twap_sids_hydrogeological_arealrecharge,0.0843967327547113,igrac-twap_ind_sids_ecosystdepgw
20278,wdi-CM.MKT.LCAP.CD,0.0922137477553665,igrac-twap_ind_sids_ecosystdepgw
20279,wdi2-SL.UEM.ADVN.FE.ZS,0.1208219366041016,igrac-twap_ind_sids_ecosystdepgw
20280,wdi2-NY.GNS.ICTR.GN.ZS,4.582145663375364e-08,igrac-twap_ind_sids_prevelancesprings
20281,ihme-environmental-heat-and-cold-exposure,2.149242682230485e-06,igrac-twap_ind_sids_prevelancesprings
20282,hdr-128306,4.6104356426439824e-08,igrac-twap_ind_sids_prevelancesprings
20283,wdi2-SH.DYN.AIDS.FE.ZS,3.344298557717901e-07,igrac-twap_ind_sids_prevelancesprings
20284,epi-CDA,8.843313956598942e-08,igrac-twap_ind_sids_prevelancesprings
20285,wdi-IQ.CPA.IRAI.XQ,3.64934979578848e-07,igrac-twap_ind_sids_prevelancesprings
20286,wdi2-NE.CON.PRVT.KD,4.786098863461079e-07,igrac-twap_ind_sids_prevelancesprings
20287,wdi-IC.TAX.PRFT.CP.ZS,2.6218178762354287e-06,igrac-twap_ind_sids_prevelancesprings
20288,wdi2-ST.INT.ARVL,4.353930433886532e-07,igrac-twap_ind_sids_prevelancesprings
20289,igrac-twap_sids_hydrogeological_tannspringdischarge,0.9999934352127238,igrac-twap_ind_sids_prevelancesprings
20290,hdr-150606,0.0371361938305627,igrac-twap_ind_sids_gwdepletion2
20291,paris-99,0.2122740410805769,igrac-twap_ind_sids_gwdepletion2
20292,igrac-twap_sids_environmental_percdepthgwlevelisland,0.0987401830317501,igrac-twap_ind_sids_gwdepletion2
20293,hdr-63106,0.0342366520827596,igrac-twap_ind_sids_gwdepletion2
20294,wdi-LP.LPI.ITRN.XQ,0.0921088247347331,igrac-twap_ind_sids_gwdepletion2
20295,wdi2-SP.POP.65UP.TO,0.0325488638589348,igrac-twap_ind_sids_gwdepletion2
20296,wdi2-SL.FAM.WORK.ZS,0.0723290667219834,igrac-twap_ind_sids_gwdepletion2
20297,wdi-GC.XPN.TRFT.ZS,0.0828238815021842,igrac-twap_ind_sids_gwdepletion2
20298,ihme-hemoglobinopathies-and-hemolytic-anemias,0.1533010956953054,igrac-twap_ind_sids_gwdepletion2
20299,ihme-neonatal-disorders,0.1845011974612093,igrac-twap_ind_sids_gwdepletion2
20300,wdi2-SL.TLF.BASC.MA.ZS,0.0050024956941551,igrac-twap_ind_sids_gwpollution
20301,hdr-57206,0.006306303819837,igrac-twap_ind_sids_gwpollution
20302,igrac-twap_sids_hydrogeological_disttogwlevel,0.0010839287083985,igrac-twap_ind_sids_gwpollution
20303,wdi2-TM.VAL.OTHR.ZS.WT,0.0307234249064456,igrac-twap_ind_sids_gwpollution
20304,ndgain-id_infr_04-raw,0.0001926180558705,igrac-twap_ind_sids_gwpollution
20305,wdi2-SL.TLF.CACT.MA.NE.ZS,0.0209988922221925,igrac-twap_ind_sids_gwpollution
20306,ihme-other-cardiovascular-and-circulatory-diseases,0.0107362272213322,igrac-twap_ind_sids_gwpollution
20307,igrac-twap_sids_environmental_percpollution,0.9022320743709846,igrac-twap_ind_sids_gwpollution
20308,wdi2-SL.AGR.EMPL.MA.ZS,0.0218901333367191,igrac-twap_ind_sids_gwpollution
20309,key-wdi2-NY.GDP.DEFL.KD.ZG,0.0008339016640644,igrac-twap_ind_sids_gwpollution
20310,wdi2-NE.GDI.TOTL.CD,0.0893656539281967,igrac-twap_ind_sids_saltwaterintrusion
20311,wdi-AG.LND.EL5M.UR.ZS,0.1186962952103041,igrac-twap_ind_sids_saltwaterintrusion
20312,wdi2-NE.CON.PRVT.PP.CD,0.138748855758638,igrac-twap_ind_sids_saltwaterintrusion
20313,wdi2-SL.UEM.TOTL.FE.ZS,0.2082105442567985,igrac-twap_ind_sids_saltwaterintrusion
20314,wdi2-per_sa_allsa.ben_q1_tot,0.0983624394268575,igrac-twap_ind_sids_saltwaterintrusion
20315,wdi-EN.ATM.NOXE.KT.CE,0.0861313656191969,igrac-twap_ind_sids_saltwaterintrusion
20316,igrac-twap_ind_sids_aqvulnerabilitypollution,0.0818992051341044,igrac-twap_ind_sids_saltwaterintrusion
20317,igrac-twap_ind_sids_humandepgwindustry,0.0223818215435007,igrac-twap_ind_sids_saltwaterintrusion
20318,wdi2-SP.POP.2024.FE.5Y,0.0788366701951435,igrac-twap_ind_sids_saltwaterintrusion
20319,wdi-IP.PAT.RESD,0.0773671489272594,igrac-twap_ind_sids_saltwaterintrusion
20320,wdi-AG.LND.EL5M.ZS,0.2693491728380343,igrac-twap_ind_sids_popdensity
20321,wdi-IC.CUS.DURS.EX,0.0277264642684709,igrac-twap_ind_sids_popdensity
20322,wdi-IT.NET.BBND,0.151039904446057,igrac-twap_ind_sids_popdensity
20323,wdi-IC.FRM.OUTG.ZS,0.0666280629683506,igrac-twap_ind_sids_popdensity
20324,wdi2-NE.EXP.GNFS.KD,0.0855563417777336,igrac-twap_ind_sids_popdensity
20325,wdi2-NY.ADJ.DPEM.GN.ZS,0.0167520116004463,igrac-twap_ind_sids_popdensity
20326,wdi2-SI.POV.UMIC,0.0199644569737549,igrac-twap_ind_sids_popdensity
20327,epi-FSS,0.019199497273465,igrac-twap_ind_sids_popdensity
20328,wdi-BN.TRF.CURR.CD,0.2905876810011568,igrac-twap_ind_sids_popdensity
20329,wdi2-SH.PRV.SMOK.FE,0.05319640685253,igrac-twap_ind_sids_popdensity
20330,epi-USD,0.0896546393747401,igrac-twap_ind_sids_gwdevelopmentstress
20331,wdi2-SH.STA.STNT.ME.ZS,0.0802790058703342,igrac-twap_ind_sids_gwdevelopmentstress
20332,wdi2-SH.ALC.PCAP.MA.LI,0.0680796990452347,igrac-twap_ind_sids_gwdevelopmentstress
20333,wdi2-SE.PRM.NINT.ZS,0.142289457449252,igrac-twap_ind_sids_gwdevelopmentstress
20334,igrac-twap_ind_sids_humandepgwdomestic,0.1011059330915277,igrac-twap_ind_sids_gwdevelopmentstress
20335,igrac-twap_sids_socioeconomic_gwabstractiondom,0.0531692572559164,igrac-twap_ind_sids_gwdevelopmentstress
20336,ndgain-nd-vulnerability-habitat,0.1584427894598248,igrac-twap_ind_sids_gwdevelopmentstress
20337,ndgain-id_ecos_05-score,0.0886450005576288,igrac-twap_ind_sids_gwdevelopmentstress
20338,wdi-EG.ELC.PETR.ZS,0.1446059794803571,igrac-twap_ind_sids_gwdevelopmentstress
20339,epi-HMT,0.0737282384151837,igrac-twap_ind_sids_gwdevelopmentstress
20340,ihme-cervical-cancer,0.0987735895973815,igrac-twap_ind_sids_transblegalframework
20341,ihme-thyroid-cancer,0.0594879098530319,igrac-twap_ind_sids_transblegalframework
20342,wdi2-SH.STA.ODFC.ZS,0.1969221196701593,igrac-twap_ind_sids_transblegalframework
20343,wdi-CM.MKT.LDOM.NO,0.1796732661037602,igrac-twap_ind_sids_transblegalframework
20344,ihme-other-mental-disorders,0.0766041871009639,igrac-twap_ind_sids_transblegalframework
20345,wdi-EN.POP.EL5M.RU.ZS,0.06971999169026,igrac-twap_ind_sids_transblegalframework
20346,wdi2-SL.FAM.WORK.FE.ZS,0.0607683808804535,igrac-twap_ind_sids_transblegalframework
20347,ldc-GSSE-Value,0.1407854840332928,igrac-twap_ind_sids_transblegalframework
20348,wdi2-SH.XPD.CHEX.GD.ZS,0.0476150251324328,igrac-twap_ind_sids_transblegalframework
20349,wdi-IC.FRM.BNKS.ZS,0.0696500459382638,igrac-twap_ind_sids_transblegalframework
20350,wdi-EN.URB.MCTY,0.0796896427699534,igrac-twap_ind_sids_transbinstframework
20351,wdi2-SE.SEC.TCAQ.ZS,0.0807860597493157,igrac-twap_ind_sids_transbinstframework
20352,ihme-depressive-disorders,0.1330974294297097,igrac-twap_ind_sids_transbinstframework
20353,wdi-DT.DOD.DSTC.ZS,0.1141716701152196,igrac-twap_ind_sids_transbinstframework
20354,wdi2-SE.TER.CUAT.BA.FE.ZS,0.0798505859652058,igrac-twap_ind_sids_transbinstframework
20355,key-mvi-ldc-HAI,0.1173175630133736,igrac-twap_ind_sids_transbinstframework
20356,igrac-twap_ind_sids_aqvulnerabilitypollution,0.0498334615574559,igrac-twap_ind_sids_transbinstframework
20357,ndgain-id_heal_01-score,0.2322236824515769,igrac-twap_ind_sids_transbinstframework
20358,irena-ff-inv-all,0.0485663202003915,igrac-twap_ind_sids_transbinstframework
20359,wdi2-SG.DMK.ALLD.FN.ZS,0.0644635847477973,igrac-twap_ind_sids_transbinstframework
20360,wdi-EG.GDP.PUSE.KO.PP.KD,0.1278177526501709,igrac-twap_ind_sids_controlgwabstraction
20361,wdi-FS.AST.DOMS.GD.ZS,0.0774499290143317,igrac-twap_ind_sids_controlgwabstraction
20362,ihme-yellow-fever,0.0221033386638977,igrac-twap_ind_sids_controlgwabstraction
20363,wdi-FM.LBL.BMNY.CN,0.0774469599987009,igrac-twap_ind_sids_controlgwabstraction
20364,wdi2-NV.MNF.MTRN.ZS.UN,0.1136818473980539,igrac-twap_ind_sids_controlgwabstraction
20365,wdi2-SH.ANM.ALLW.ZS,0.1244839002557774,igrac-twap_ind_sids_controlgwabstraction
20366,wdi-DC.DAC.CZEL.CD,0.0538863057988493,igrac-twap_ind_sids_controlgwabstraction
20367,wdi2-ST.INT.TVLR.CD,0.1252902726913974,igrac-twap_ind_sids_controlgwabstraction
20368,ndgain-id_infr_03-score,0.1288599474662781,igrac-twap_ind_sids_controlgwabstraction
20369,key-mvi-ldc-GNI,0.1489797460625423,igrac-twap_ind_sids_controlgwabstraction
20370,igrac-twap_sids_hydrogeological_disttogwlevel,0.1618092573355867,igrac-twap_ind_sids_gwqualityprotection
20371,wdi2-NY.GNS.ICTR.ZS,0.0798894143975556,igrac-twap_ind_sids_gwqualityprotection
20372,wdi2-TM.TAX.TCOM.BC.ZS,0.0571782414060564,igrac-twap_ind_sids_gwqualityprotection
20373,wdi-GC.XPN.COMP.ZS,0.1202995434018813,igrac-twap_ind_sids_gwqualityprotection
20374,wdi-DT.TDS.MLAT.PG.ZS,0.1169666930356348,igrac-twap_ind_sids_gwqualityprotection
20375,wdi-IQ.CPA.MACR.XQ,0.0586463293708685,igrac-twap_ind_sids_gwqualityprotection
20376,epi-USD,0.0906395833405708,igrac-twap_ind_sids_gwqualityprotection
20377,wdi-EG.ELC.RNWX.ZS,0.0519772474018624,igrac-twap_ind_sids_gwqualityprotection
20378,wdi2-NY.ADJ.SVNX.GN.ZS,0.1465522565149976,igrac-twap_ind_sids_gwqualityprotection
20379,wdi2-SE.PRM.CMPT.MA.ZS,0.1160414337949854,igrac-twap_ind_sids_gwqualityprotection
20380,wdi2-SE.SEC.TCHR,0.0043956043956043,igrac-twap_sids_socioeconomic_artificialrecharge
20381,wdi2-SE.PRM.NENR.FE,0.2154202710339456,igrac-twap_sids_socioeconomic_artificialrecharge
20382,wdi2-SH.STA.MMRT,0.0596865927521634,igrac-twap_sids_socioeconomic_artificialrecharge
20383,wdi2-SI.DST.04TH.20,0.0738191632928474,igrac-twap_sids_socioeconomic_artificialrecharge
20384,wdi2-SE.PRE.DURS,0.0708898944193061,igrac-twap_sids_socioeconomic_artificialrecharge
20385,wdi2-SH.XPD.GHED.GE.ZS,0.1796097107972801,igrac-twap_sids_socioeconomic_artificialrecharge
20386,wdi2-SL.MNF.0714.ZS,0.0,igrac-twap_sids_socioeconomic_artificialrecharge
20387,wdi-FP.CPI.TOTL,0.0,igrac-twap_sids_socioeconomic_artificialrecharge
20388,wdi2-SP.POP.5559.FE.5Y,0.3688990255027991,igrac-twap_sids_socioeconomic_artificialrecharge
20389,hdr-196006,0.0272797378060535,igrac-twap_sids_socioeconomic_artificialrecharge
20390,irena-mr-inv-all,0.0797826152936672,igrac-twap_sids_hydrogeological_avgannrechargemmyr
20391,wdi-DT.DOD.MIDA.CD,0.1458976428722499,igrac-twap_sids_hydrogeological_avgannrechargemmyr
20392,wdi2-SP.POP.65UP.MA.ZS,0.0774321252629891,igrac-twap_sids_hydrogeological_avgannrechargemmyr
20393,wdi-EN.ATM.SF6G.KT.CE,0.0726413956636179,igrac-twap_sids_hydrogeological_avgannrechargemmyr
20394,wdi-IQ.CPA.PROT.XQ,0.1717992031010429,igrac-twap_sids_hydrogeological_avgannrechargemmyr
20395,wdi2-SH.STA.SMSS.UR.ZS,0.0502092836496373,igrac-twap_sids_hydrogeological_avgannrechargemmyr
20396,ihme-tuberculosis,0.0980759357132051,igrac-twap_sids_hydrogeological_avgannrechargemmyr
20397,wdi2-SH.PRV.SMOK,0.0741197786688061,igrac-twap_sids_hydrogeological_avgannrechargemmyr
20398,wdi2-SP.POP.1014.FE.5Y,0.1042086977553296,igrac-twap_sids_hydrogeological_avgannrechargemmyr
20399,key-mvi-ldc-LECZ-Index,0.1258333220194546,igrac-twap_sids_hydrogeological_avgannrechargemmyr
20400,hdr-185206,0.0721382283000409,igrac-twap_sids_socioeconomic_anabstractionblueagri
20401,wdi2-SH.HIV.INCD.YG,0.103472861339263,igrac-twap_sids_socioeconomic_anabstractionblueagri
20402,wdi2-SH.ALC.PCAP.LI,0.0663222039472589,igrac-twap_sids_socioeconomic_anabstractionblueagri
20403,wdi2-MS.MIL.TOTL.TF.ZS,0.1593464116445007,igrac-twap_sids_socioeconomic_anabstractionblueagri
20404,wdi2-SL.TLF.INTM.ZS,0.0602128060213544,igrac-twap_sids_socioeconomic_anabstractionblueagri
20405,wdi2-NE.GDI.FPRV.CN,0.1229614053159208,igrac-twap_sids_socioeconomic_anabstractionblueagri
20406,wdi-EN.ATM.HFCG.KT.CE,0.0563788170561441,igrac-twap_sids_socioeconomic_anabstractionblueagri
20407,irena-one-cap-on,0.1145793692236327,igrac-twap_sids_socioeconomic_anabstractionblueagri
20408,wdi2-per_sa_allsa.cov_q2_tot,0.0821633072664196,igrac-twap_sids_socioeconomic_anabstractionblueagri
20409,wdi2-per_si_allsi.cov_q5_tot,0.1624245898854645,igrac-twap_sids_socioeconomic_anabstractionblueagri
20410,wdi-CM.MKT.LCAP.CD,0.0209599942700138,igrac-twap_sids_socioeconomic_anabstractionbluedom
20411,wdi-EN.POP.EL5M.ZS,0.0202653931043789,igrac-twap_sids_socioeconomic_anabstractionbluedom
20412,ihme-low-back-pain,0.0061510057950057,igrac-twap_sids_socioeconomic_anabstractionbluedom
20413,igrac-twap_ind_sids_humandepgwindustry,0.0814583896137187,igrac-twap_sids_socioeconomic_anabstractionbluedom
20414,ihme-schizophrenia,0.021096862261949,igrac-twap_sids_socioeconomic_anabstractionbluedom
20415,wdi2-SL.UEM.TOTL.FE.ZS,0.0177174816678598,igrac-twap_sids_socioeconomic_anabstractionbluedom
20416,igrac-twap_sids_socioeconomic_percdomdepgw,0.7757262995289137,igrac-twap_sids_socioeconomic_anabstractionbluedom
20417,ndgain-id_infr_03-raw,0.0165612040178089,igrac-twap_sids_socioeconomic_anabstractionbluedom
20418,wdi2-MS.MIL.TOTL.TF.ZS,0.0218171870222801,igrac-twap_sids_socioeconomic_anabstractionbluedom
20419,wdi2-SL.SRV.EMPL.MA.ZS,0.0182461827180709,igrac-twap_sids_socioeconomic_anabstractionbluedom
20420,wdi-DT.NFL.IFAD.CD,0.1093453200161492,igrac-twap_sids_socioeconomic_anabstractionblueind
20421,"ihme-inguinal,-femoral,-and-abdominal-hernia",0.031962036166371,igrac-twap_sids_socioeconomic_anabstractionblueind
20422,wdi-EN.ATM.GHGT.KT.CE,0.0649059834427709,igrac-twap_sids_socioeconomic_anabstractionblueind
20423,igrac-twap_sids_socioeconomic_totalpopulationcountry2010,0.3809161537771174,igrac-twap_sids_socioeconomic_anabstractionblueind
20424,wdi2-SI.DST.FRST.10,0.0532271687015649,igrac-twap_sids_socioeconomic_anabstractionblueind
20425,wdi2-SE.SEC.CMPT.LO.MA.ZS,0.0254577630130423,igrac-twap_sids_socioeconomic_anabstractionblueind
20426,wdi-GC.XPN.COMP.ZS,0.1110140603263471,igrac-twap_sids_socioeconomic_anabstractionblueind
20427,epi-LCB,0.0719573097987863,igrac-twap_sids_socioeconomic_anabstractionblueind
20428,wdi-FM.AST.PRVT.ZG.M3,0.0663451877951259,igrac-twap_sids_socioeconomic_anabstractionblueind
20429,wdi2-NV.IND.EMPL.KD,0.0848690169627248,igrac-twap_sids_socioeconomic_anabstractionblueind
20430,igrac-twap_ind_sids_gwdepletion2,0.0070286632552773,igrac-twap_sids_hydrogeological_depthtosaltwater
